,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,v(L0_00),v(L0_25),v(L0_50),v(L0_75),v(L1_00),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_00).5,v_subj(L0_00).6,v_subj(L0_00).7,v_subj(L0_00).8,v_subj(L0_00).9,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_25).5,v_subj(L0_25).6,v_subj(L0_25).7,v_subj(L0_25).8,v_subj(L0_25).9,v_subj(L0_50).0,v_subj(L0_50).1,v_subj(L0_50).2,v_subj(L0_50).3,v_subj(L0_50).4,v_subj(L0_50).5,v_subj(L0_50).6,v_subj(L0_50).7,v_subj(L0_50).8,v_subj(L0_50).9,v_subj(L0_75).0,v_subj(L0_75).1,v_subj(L0_75).2,v_subj(L0_75).3,v_subj(L0_75).4,v_subj(L0_75).5,v_subj(L0_75).6,v_subj(L0_75).7,v_subj(L0_75).8,v_subj(L0_75).9,v_subj(L1_00).0,v_subj(L1_00).1,v_subj(L1_00).2,v_subj(L1_00).3,v_subj(L1_00).4,v_subj(L1_00).5,v_subj(L1_00).6,v_subj(L1_00).7,v_subj(L1_00).8,v_subj(L1_00).9,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,sv
0,2.770846532788364,0.0012030513894513073,2.7713777944766056,2.770289227191544,2.7705182723527404,2.7720699919198117,2.772694388055033,2.77243670957114,2.7712736083115557,2.769805677224249,2.772911766329803,2.7718366623126927,0.7706938054889307,0.7084064083421542,-0.8354941700517858,-1.8357520064897903,-4.549014083260044,0.18749883641886816,0.7457058534296293,0.6954578926545933,0.7374084994797898,0.8438930905590956,0.7838114084226664,0.9245059182783765,0.5686422758677858,0.793819180205029,0.8371126979400219,0.730709166980481,0.8313936613550814,0.618286770766151,0.69251465694258,0.6897438454784217,0.6925081630198135,0.8519494646189343,0.8429352415600995,0.5433008719266321,0.7026637510408169,0.7797871628553869,-0.7751241814166325,-0.9521017003031287,-0.5589705397761937,-0.6644863537000888,-0.9240890007573234,-0.7215755064092124,-1.1264727321404315,-0.7979366215256103,-1.0423833374893303,-0.9041162967651165,-1.5522660440021427,-1.8301829968179237,-1.9010173114483704,-1.7693423469864706,-1.889804551784889,-2.1341372236539122,-2.0648653895703886,-2.16877380213315,-1.8463363710751532,-1.5452846388345416,-4.55237107399403,-4.799836561766834,-4.69707516054123,-4.381346587069931,-4.413531588414404,-4.871902521978089,-4.641178361352635,-4.21066767595095,-4.516225607982638,-4.353369009223417,0.3853978446710254,2.2275515218924955,2.1326050437335362e-23,1.8365373018286934e-08,7.208854612252415e-17,2.688886414253839e-10,0.0006543887691778963,4.7216213367197807e-14,3.5144478256055826e-05,1.3735542495998678e-05,1.1568624863812706e-11,2.9396851965178734e-12,0.05293689302796032
1,2.7712904753570395,0.0011943004591472627,2.7716792068123235,2.7704593499902854,2.772196033321789,2.7714766329931666,2.7706912616903145,2.7702992779227498,2.7718382802198827,2.7699834306952944,2.771684550641478,2.772475456606796,0.7956662491502055,0.7051543558631057,-0.9237373362149967,-1.8794946419303027,-4.523563080413042,0.13272854816550694,0.7824599626150098,0.7811761208993562,0.7730884903668107,0.6543196298067089,0.7559034188392877,0.8476643698000058,0.7235446665287033,0.6923884944384013,0.8477260968188671,0.6803264525390722,0.6893444185197565,0.65568657827657,0.71687534404828,0.7452399720178458,0.7337007842931171,0.9455101136481241,0.8143583890162684,0.5525887260541329,0.7160010372108478,0.8056303108150407,-0.6402938319633452,-1.0686841674627565,-1.0641777799695735,-1.0196610576457719,-0.9106655151434655,-0.7862167274211913,-0.9796853405448147,-0.8210774154780502,-1.0874343406525173,-0.9657258075160273,-1.4810326184829885,-1.9384870356969177,-1.7986794702394908,-1.892746065781727,-1.8442573936517315,-2.078981451661559,-1.9253677482874854,-2.053004533424303,-1.7752853937028792,-1.7958894780938706,-4.179707077891511,-4.764149207649294,-4.178100924622983,-4.479858060933628,-4.351292966866591,-4.642275795079286,-4.540294807208733,-4.667313865492506,-4.47464139700796,-4.721114435211175,0.4966261669883988,2.7014323338892154,2.7066541248544737e-23,2.2800499036227807e-08,2.890638726469731e-17,2.0235050493578703e-10,0.0015032866252153519,6.402430190948932e-14,0.00011507373927463477,2.187155195997248e-05,3.948245624027053e-11,4.40527467320129e-12,0.025949831061266956
2,2.771363156275813,0.001537900643501483,2.77006143999689,2.7702077300595396,2.7713831313105524,2.7716665783269114,2.771091411110798,2.7703515722422303,2.7703497331873246,2.772836190813986,2.7718823954224807,2.770233689666792,0.744857131956081,0.7419157892080144,-0.935678701787173,-1.9645326065579554,-4.4873942420886905,0.1368931588190008,0.6566939513022397,0.6675948714049714,0.7739725034570215,0.6960711118989698,0.8518140668011692,0.7208846274911708,0.804758780908621,0.6856423327308341,0.7954712488495721,0.6910891042739343,0.7160053032078644,0.6637234823683182,0.5643971663542454,0.7870872677434533,0.7327755747002025,0.9255124642194351,0.6896312862235678,0.7326067638096042,0.8495772941337847,0.5339995015889,-0.8822120461556778,-1.1158634021775167,-0.9536790165571172,-0.8984734073585187,-0.8848709816720531,-0.8138502927290291,-0.9899187104075505,-0.927504558927147,-1.0902573364262669,-0.8662505945560436,-1.7358409714821659,-1.9530422122688345,-1.7550650552334952,-1.8752324546658101,-2.008828076630633,-1.9949354316990666,-1.734997158532305,-2.1595345233173617,-2.0373773494497756,-1.916414596978445,-4.153571306711882,-4.749572116156394,-4.713966471732595,-4.459321092090395,-4.559721290716499,-4.592903298706912,-4.749667037436155,-4.481636927695672,-4.379254799044279,-4.524141813633028,0.4999342098890369,2.263764098600168,1.367712325748998e-23,8.904548189782024e-09,1.570056883139782e-17,1.1510349465186383e-10,0.00160553958264188,8.10050603384349e-14,0.00035132098184501807,2.808998632531879e-06,3.732680920609254e-11,1.7248648764166498e-12,0.1311954403429294
3,2.7707870563680936,0.0009423456253468123,2.771058372138191,2.7700333988158308,2.7712778731292547,2.77113544482818,2.7704556197087102,2.7719910513054487,2.770813630846167,2.7722204592459803,2.767901688826393,2.7720270027495952,0.7183156493171655,0.7547869424116077,-0.9626940642213336,-1.8849280372581696,-4.544692197375961,0.11833879344851214,0.7617495241661396,0.6354003560169675,0.7277177106733941,0.7349401831130342,0.7498190032464854,0.7872367503551869,0.8590259925964125,0.9171956661495131,0.7824687713658268,0.7272599226985217,0.7900304061747774,0.6986978532633878,0.8278001089948811,0.7863059082223494,0.7137263184479613,0.8486957977965865,0.7038051476460729,0.7315384969850522,0.8052544238925026,0.7916997117798339,-0.8243220742635957,-1.105916077525359,-0.8909730055445697,-0.9227310305148757,-0.9889147384011205,-0.8982119235885984,-1.0364559024026856,-0.7594106399289201,-0.8388446425399358,-1.0351896545354795,-1.8508600282019847,-1.9605634654852033,-1.8373127944831626,-1.7566364752474768,-1.9769099983303735,-1.981179914412985,-1.8845829466508381,-2.0643843010162364,-2.0046810612443378,-1.7395616274002856,-4.278836932739717,-4.621504941485304,-4.497141461119475,-4.35860370406649,-4.628680360216508,-4.508860260299195,-4.6987762705998275,-4.551172786771885,-4.727841870211337,-4.686027938207389,0.3744769614976824,1.7519746020515012,3.511485232127727e-24,2.902100233406705e-08,6.781451723570698e-17,7.501449271489383e-11,0.00045565909727874644,4.0743670739773405e-14,0.0004573561173531477,8.687543075917012e-07,3.4681682876592755e-11,7.403481762479121e-14,0.08433961441715812
4,2.7709727739959527,0.0007779001287874285,2.7704647420378974,2.7701860501578066,2.771655772955131,2.7711625244103084,2.7711133251872138,2.772209020081993,2.770304945976411,2.76991586794653,2.7694667679046123,2.771104326358992,0.7801179369181451,0.7661901490412677,-0.9577822610879573,-1.9038758119053898,-4.55575240847868,0.10246996431474127,0.7194310145237647,0.7343754300610905,0.8271818421936844,0.7091149325274266,0.7109944212359858,0.8343347476120311,0.8352842715309717,0.7502788487398706,0.737049496099748,0.5968677736242447,0.8041907540109579,0.6643953640725856,0.7493986290195016,0.8896142837540866,0.7179712360874616,0.7293301999481161,0.8433672784085877,0.6713476212937963,0.8353475256306268,0.6794515237216094,-0.9562173430295227,-1.0864916813498242,-0.9146875317216536,-0.8193279109210788,-0.9440000340985327,-0.8640503997226696,-1.1166608614635165,-0.9716881685946462,-1.1068904089203007,-0.9976352820051844,-1.7103586997717461,-2.0462368161139035,-1.888370837647567,-1.919990497953592,-1.8527273806334108,-2.0042770060722397,-1.9001199194219858,-1.861341709889466,-1.6895708078389968,-1.797989416944814,-4.55282488196208,-4.6522038982458636,-4.506459931863012,-4.693452886054683,-4.698561394156869,-4.411055478350619,-4.735456968019139,-4.529983496205664,-4.482009067487142,-4.5400641751710245,0.3988637660116168,1.7257628249494563,4.229786969393737e-23,8.259373273381506e-10,4.8313604313186715e-17,1.242789721273276e-10,0.00124011259715745,4.572221909611309e-14,0.000126824194604152,4.5768610147986085e-08,3.095738781068362e-11,6.387629224806333e-14,0.13168985109463544
5,2.7706488046020796,0.0007773305321972035,2.7705556585649247,2.770391732261814,2.7707456801161383,2.769853667331669,2.769606482637416,2.769784072708429,2.77101906472702,2.7699709213054646,2.7717900585117667,2.771186104364521,0.7208434302288546,0.7540338933516647,-0.9549906477605326,-1.9246210163395396,-4.619180987740957,0.08327014875126325,0.7129476434896618,0.7562118271131029,0.7945499419301008,0.8189204944754106,0.7100666550198219,0.7936028295868165,0.7752944423854995,0.8207444115003224,0.7233061006568972,0.6441177282670729,0.7910546827452296,0.6923334484005161,0.5880641874716475,0.7435447570395277,0.7950409760787098,0.7731758498063906,0.8137426552163429,0.6504112412272378,0.802204237588783,0.6690330920943365,-0.8735911135777928,-1.1261788720625299,-0.9536563131244445,-0.9841016430049853,-0.9284066513446748,-0.7973445615263954,-1.1196291008390205,-0.8672997051762236,-0.8561506915223167,-1.0752654394187255,-1.8705678806585642,-1.8260339610837004,-1.903127204856889,-1.8190021590035734,-2.0935608294323584,-1.9646656720391664,-1.950260533850679,-1.921284941280946,-1.8826137770673335,-1.7694745615817793,-4.450345704828715,-4.680046719615774,-4.556173473151931,-4.44885860128217,-4.530507964556683,-4.781544646506909,-4.554898035589872,-4.704330338868911,-4.64409699407089,-4.586062789029825,0.2774862220559631,1.0423606707363007,7.497156363733137e-24,2.1048582601205018e-10,1.0774682011916807e-16,5.607499865681252e-10,0.0003016303963313399,6.02825378369599e-14,0.0002720576901109979,1.5408358025324366e-07,9.36943914024967e-11,1.029613594997123e-14,0.06938268389427771
6,2.770726813733009,0.00044453471284237184,2.769727046782263,2.7708234746139904,2.7712576216165665,2.770914514216264,2.770893104676221,2.7705593923040945,2.7708900306023807,2.7702660069301115,2.770264759041756,2.77082844341014,0.7498058858062019,0.7901165843666932,-0.9174155055103049,-1.8944453310205998,-4.516011520813005,0.08971909514928744,0.7353602743479742,0.6854901415307834,0.7672933072249433,0.6965349457249641,0.7223836724433781,0.7288593820467697,0.6631858159731983,0.8234932587891544,0.6804620930270476,0.748409783581545,0.7828896382337445,0.7952404976612208,0.8387700712035131,0.8781446776771786,0.8338392173606535,0.8136943830839596,0.7481855206950244,0.7344586448821072,0.7069181800920699,0.6316345847073962,-0.7952432473570827,-0.9114847267393736,-0.8784382993270523,-0.9296987975763765,-0.8935781121735458,-0.9962237212943457,-1.0618357406034722,-0.871021726850421,-1.019805641414299,-1.1084743510177337,-1.8525462991397728,-1.8201652560469663,-1.940273211559435,-1.974528344224936,-1.9798473921099067,-1.8793073836626801,-1.9870456572047932,-1.9277450613066347,-1.7634540700974495,-1.891512844282256,-4.404940408988003,-4.652038184279905,-4.436304381778559,-4.596651840864665,-4.641331719688306,-4.3387628536154415,-4.665734305931873,-4.289926867229622,-4.489612212246583,-4.53205407406157,0.20017304302451233,1.2050032708958467,1.612101972445214e-23,1.3411696494012063e-10,2.8369447212004324e-16,6.206150647153683e-10,0.0006955836750234446,4.7102187133123686e-14,0.00041762092836701906,1.3815029602508442e-07,7.443630696587629e-11,1.8912067728652888e-14,0.04436078325052486
7,2.7705137531242263,0.00036513881326371385,2.7699084575020736,2.7704816173004563,2.770698261243454,2.7709315263823,2.7701580897353253,2.7710527420058573,2.770918411912858,2.770563669518363,2.7708149947661735,2.77067560159129,0.7943134129679428,0.7386355220560196,-0.8589300145349014,-1.8915996087102134,-4.5397279851422905,0.08038744787042908,0.6648684896417867,0.7162955086686551,0.7413222632808838,0.830127492780005,0.7521569384929471,0.8087525082084841,0.7755376475206991,0.7453276090989612,0.7604630071832027,0.8218173533592577,0.7096213785162254,0.6965834020166508,0.6724758983409194,0.7850854596036769,0.8469603353452517,0.8106811712507689,0.7695476380396278,0.7396762259091405,0.6822378733261549,0.6179059338408215,-0.8578522207888128,-0.9544712564081758,-0.8606820639864048,-0.8355919673570338,-0.8245450967466288,-0.7401676502529312,-1.0022142313068916,-0.8989754535496701,-1.0218751707760187,-0.9015859347263051,-1.8207266881056077,-1.9458347978725181,-1.8874050850157675,-1.938747110687942,-1.8702430115237552,-1.8928004309505937,-1.90259233350136,-1.9722214938320444,-1.848549836130077,-1.8586798809673093,-4.449680643475157,-4.459405261690819,-4.531247171004011,-4.444635832857981,-4.6556971737446915,-4.319786462412876,-4.665097587499786,-4.309165631129242,-4.483342884201366,-4.588910772528464,0.21881117065076083,1.1935575086526957,2.519780414462289e-23,1.7510393346274315e-10,3.4864701129881077e-16,5.297346856922357e-10,0.0003033495281437459,2.0297250307251827e-14,0.00043775228736177567,3.543525065547325e-07,2.541235538489165e-11,2.6251303737901716e-14,0.1385872933129543
8,2.770525476015166,0.0003161623111756365,2.770575005314498,2.7703882886282525,2.7702379886247184,2.77032173158218,2.7709136475111533,2.771127088640738,2.770804100149414,2.7706030538035433,2.770047097511916,2.7707188721797995,0.7499763759678791,0.706320340352219,-0.8470774250740899,-1.8936784225244534,-4.470477590159028,0.07827705960123542,0.9286485132245241,0.8117552455401054,0.7162816796419084,0.6945400580777855,0.8159885743254045,0.831607828087713,0.7916452872677526,0.8635181269792281,0.7406274396285359,0.6411749940951526,0.7876893981818087,0.7859919713414854,0.732268786278437,0.7885410228051426,0.5531048338181404,0.7568862011782967,0.6924174769813197,0.7224288712713383,0.7284781275243255,0.653092673886299,-0.8578219250758357,-0.8973074943622531,-0.8801259125068266,-0.8529485737713667,-0.8763878479807893,-0.8818323526264004,-0.8736259338789765,-0.8652679027934976,-0.9647076387616095,-1.0525088619133478,-1.755000167689325,-1.8240770200312253,-1.8849206853203957,-1.9020508678622075,-1.9155888556525307,-1.9332729491216458,-1.92120848914488,-1.9981983020619585,-1.8561602866376976,-1.8145342210930904,-4.454353976337659,-4.553243549297412,-4.543025855742751,-4.398312574219931,-4.499425188937139,-4.6893104243573305,-4.642866390758508,-4.295625668367464,-4.466022984913224,-4.3823650675552,0.17052845566840574,0.867796653034161,5.079223490112596e-24,4.376104833013428e-11,1.2189379354785238e-15,5.5768520586975044e-11,1.8436482755987188e-06,2.5823057198355026e-14,0.0012353430913821766,1.034853219438391e-06,2.708543867093586e-11,1.73537672208101e-13,0.050975075912363
9,2.770605423552493,0.00047117668661240345,2.7706610481424407,2.7711238679242496,2.7704248421033824,2.7704936394483646,2.771529736401031,2.7701977495356878,2.770830613465224,2.770568019726481,2.770322608346889,2.7708971242160216,0.7056238161933953,0.7128153407976247,-0.8841154738837942,-1.910865778304432,-4.498345050729215,0.08399847681150555,0.6548160935023757,0.7497219542792563,0.7130963501339271,0.7331899997029059,0.6769030866544624,0.7278828574701259,0.7766734262053173,0.7514186995786079,0.7355311708303238,0.5781929926649209,0.8649030446306937,0.7797095237228739,0.866877774903204,0.8728245858288367,0.562344592224861,0.716808368837833,0.8006020097139017,0.658684941462313,0.7191673570368426,0.6487081382157539,-0.7784904616953473,-1.0360984309254564,-0.8636838405261115,-0.9572383542052978,-1.0059827297617847,-0.9234870704021171,-0.8530890686675332,-0.9641322193101965,-0.8289966959143303,-0.7520885817944842,-1.7716496248112374,-1.9527937874541765,-1.8252430184651611,-1.9361637322345704,-1.8972961733495122,-1.8150337227753832,-1.8383109998244438,-1.9033042779650577,-2.0184259759569314,-1.874963549714132,-4.550463469087034,-4.654890273743306,-4.393346086814664,-4.399689438100517,-4.513365688987717,-4.667980792509252,-4.522518945062733,-4.492689273985106,-4.5576625465779665,-4.414227283852793,0.1474756922419761,0.632608787560566,1.1518826619484212e-25,2.795166942479844e-11,9.765776868698648e-16,2.4949753204754917e-11,1.441957905122104e-06,1.4155793811746965e-14,0.0007758347585687708,4.035023542287221e-07,3.495273183149268e-10,7.371855391786957e-14,0.05202864902708772
