v_norm,a_0,w_s_eff,t_0,alpha_gain
0.43893957,1.4360197,1.4526334,0.5206078,0.7548764
0.4760052,1.58073,1.4494641,0.46776184,0.7396483
0.4714407,1.7748055,1.3779781,0.41637662,0.7014213
0.54395443,1.4844152,1.4351149,0.48215464,0.73907596
0.44516084,1.5231748,1.4884709,0.45624712,0.81826985
0.40909782,1.5400078,1.2940845,0.4497734,0.78895295
0.45577648,1.4948368,1.4613886,0.51389563,0.70105964
0.5516932,1.5489192,1.2944807,0.47873807,0.69907403
0.46269315,1.4702792,1.4933885,0.49508342,0.8242593
0.48297992,1.4407183,1.4585607,0.5604134,0.68373847
0.41732135,1.3589418,1.487611,0.50456375,0.8404155
0.53552455,1.7349448,1.4575635,0.43318117,0.64924
0.42967287,1.4454067,1.4258766,0.525775,0.6608766
0.40874106,1.426761,1.4843721,0.47805652,0.8453064
0.50586605,1.7846075,1.4330089,0.44058225,0.7376668
0.5321589,1.6620855,1.4849803,0.47499752,0.67605
0.49194613,1.5893537,1.3856319,0.4267692,0.79751974
0.48042136,1.5511798,1.491537,0.46839535,0.7210941
0.3895986,1.1354244,1.4443249,0.5770312,0.7429782
0.5291731,1.4488143,1.4979403,0.49575454,0.6960507
0.3975667,1.6916031,1.4869126,0.4077766,0.79140687
0.48201272,1.5474015,1.4519186,0.51379544,0.68219846
0.46418244,1.5557126,1.4593074,0.43111223,0.80231744
0.41219735,1.5646248,1.4027827,0.4648338,0.72928715
0.47951168,1.5030636,1.4419935,0.46644434,0.6958226
0.40676355,1.5187149,1.4891288,0.4911489,0.72663873
0.4453139,1.7003347,1.4004805,0.4612879,0.674612
0.45541424,1.5175167,1.4346823,0.46588483,0.81128573
0.48865157,1.5834237,1.4586054,0.4854497,0.7130514
0.41185343,1.7097148,1.4389242,0.42462316,0.7509229
0.47159737,1.6464005,1.3980314,0.511247,0.7047859
0.4499872,1.5263382,1.430091,0.4524378,0.7723845
0.48344734,1.6454383,1.3798884,0.48430198,0.6667423
0.48027402,1.5158335,1.4840771,0.4757173,0.7481233
0.4948348,1.484635,1.4713686,0.46940482,0.76414144
0.44847518,1.4876429,1.4640354,0.46024022,0.79632294
0.5003784,1.4982476,1.469604,0.45624128,0.7417203
0.5265716,1.6745594,1.4882845,0.4541557,0.6841583
0.5162605,1.7471148,1.3904707,0.4006887,0.6929352
0.4698574,1.5764728,1.4930972,0.44076014,0.7802602
0.560658,1.5613649,1.4848111,0.4458184,0.7340119
0.4680228,1.5355738,1.2934567,0.47788778,0.7167814
0.36469403,1.5050665,1.4958526,0.47586858,0.8155411
0.5369479,1.7441657,1.365086,0.45461875,0.6589144
0.5097279,1.3671479,1.3567228,0.51968354,0.74846226
0.41554484,1.5428576,1.4758711,0.46705052,0.82028633
0.5631077,1.6284357,1.4796125,0.5094885,0.6937374
0.4598497,1.6148192,1.420175,0.4635793,0.6830297
0.51495177,1.3746479,1.4798867,0.51711565,0.77037865
0.4561399,1.4611806,1.4386501,0.45737103,0.73724145
0.42601728,1.5688101,1.3971202,0.47255704,0.74674714
0.4132393,1.4287791,1.4984262,0.4968247,0.8309212
0.47281855,1.6144822,1.4118963,0.40969783,0.73204535
0.39369848,1.5501885,1.4930365,0.43572825,0.7988933
0.50798947,1.4834446,1.4919016,0.50282645,0.78096133
0.49520698,1.3919193,1.4296591,0.4925614,0.7815088
0.39575246,1.6543459,1.491968,0.42169777,0.8118368
0.52837694,1.5976799,1.4607279,0.4407199,0.78326464
0.46003848,1.3835857,1.4736996,0.5244643,0.85974175
0.45425722,1.5468036,1.4732523,0.44152558,0.7948695
0.5018954,1.6669999,1.4971876,0.4923789,0.67529374
0.4227325,1.5291827,1.4839754,0.48171315,0.83739465
0.51238257,1.7596326,1.4425627,0.39906818,0.76631683
0.49283728,1.4498762,1.499132,0.5133197,0.7555364
0.5621024,1.7123799,1.4980159,0.50463855,0.6264713
0.45540124,1.6645293,1.4550608,0.39796954,0.7402855
0.4847099,1.6284804,1.3910886,0.46754694,0.6815751
0.41580725,1.4550045,1.4883826,0.54173946,0.76566494
0.47809047,1.6295296,1.4853128,0.44557545,0.78820103
0.5608307,1.6703962,1.4866483,0.43532303,0.7481703
0.509488,1.4653345,1.4141428,0.5325811,0.6647069
0.4892543,1.5429562,1.4135187,0.51094335,0.645693
0.46259126,1.5118353,1.3889424,0.46297175,0.764744
0.45108077,1.5866971,1.3978139,0.44141418,0.74125516
0.42029047,1.4745059,1.4780998,0.47339928,0.77643925
0.4756998,1.3871723,1.3556378,0.50042045,0.71288913
0.47664067,1.5145907,1.4995753,0.46277565,0.79321575
0.44392562,1.6075206,1.3761047,0.48522505,0.707612
0.40784,1.6049565,1.409749,0.4488766,0.6947857
0.42013445,1.3897372,1.3798809,0.46040964,0.8954471
0.47336996,1.6257837,1.392987,0.45049283,0.7233759
0.4891299,1.5881616,1.393409,0.42293864,0.7706139
0.41218948,1.626909,1.438157,0.4575342,0.7776858
0.44100982,1.443184,1.3810166,0.5214191,0.8477267
0.49132952,1.4642333,1.384103,0.49731314,0.73364395
0.46457013,1.4125447,1.4266622,0.49503955,0.77400404
0.44362202,1.4154555,1.4601762,0.5145776,0.74323106
0.38172364,1.4817458,1.4588066,0.4923853,0.79454076
0.45950145,1.7016988,1.4513346,0.45278373,0.7035868
0.45264065,1.611429,1.4580247,0.44461566,0.6662357
0.5040403,1.4127759,1.4756933,0.48439598,0.8349137
0.4243408,1.6164533,1.3244288,0.43019894,0.76476395
0.46972585,1.5049422,1.3875456,0.49499553,0.68013173
0.40330637,1.4203937,1.3793126,0.45928067,0.8378531
0.42481858,1.5792124,1.4899013,0.49775782,0.71683633
0.5013761,1.4027,1.3923109,0.48493266,0.77666634
0.47977448,1.609515,1.4585403,0.43669236,0.82917863
0.52971107,1.5879918,1.4142581,0.5110009,0.63490945
0.5410322,1.6588919,1.4514581,0.44769144,0.6849976
0.34339002,1.5340347,1.4802383,0.43749663,0.8369358
0.4589073,1.6019783,1.4349481,0.4760141,0.7662545
0.41196746,1.418196,1.4733535,0.4915697,0.8646344
0.46949595,1.5322785,1.384139,0.47646114,0.74153477
0.38009048,1.658346,1.4399986,0.4025518,0.7509676
0.5127657,1.6270118,1.4758859,0.42642206,0.7149802
0.43421584,1.5007558,1.3694195,0.49856424,0.68716574
0.40136787,1.4381441,1.4506332,0.52741754,0.7499953
0.444557,1.5724277,1.4841719,0.48472625,0.70202464
0.49129188,1.6043518,1.4215117,0.45695555,0.6898556
0.3899411,1.370595,1.4418182,0.49381056,0.80985355
0.5385377,1.4599293,1.4215884,0.46853253,0.82497144
0.4650781,1.5090983,1.4407294,0.47900054,0.72698027
0.4182003,1.489363,1.4606807,0.51324403,0.6949072
0.42450246,1.6466066,1.4929994,0.45538348,0.7942569
0.4628865,1.5261744,1.3886646,0.48582736,0.73577696
0.43891597,1.5793629,1.3974907,0.48049188,0.648217
0.45579165,1.4749103,1.4582036,0.5031536,0.71495116
0.45583302,1.6616321,1.4777952,0.41881204,0.7146178
0.4630719,1.698506,1.4832155,0.42285377,0.75661194
0.54263705,1.6533521,1.467458,0.49988863,0.653381
0.50922334,1.4268458,1.4457493,0.4848928,0.74125594
0.5065708,1.4996971,1.4696146,0.50481534,0.7362765
0.46546873,1.6868265,1.4563282,0.43843687,0.75025135
0.3902801,1.5135384,1.4738858,0.46881995,0.780444
0.43078807,1.3559566,1.4761934,0.49712098,0.86849666
0.55605775,1.6490077,1.4814831,0.41478664,0.8297005
0.455379,1.7873425,1.4624175,0.44631708,0.6404429
0.4895155,1.3603255,1.4832593,0.50806034,0.8063213
0.49520105,1.5099914,1.4649794,0.47608152,0.7700284
0.47261307,1.3659245,1.3957506,0.521132,0.7361492
0.47666085,1.6342943,1.3866857,0.43871203,0.77098775
0.39685038,1.3984759,1.3488492,0.45261705,0.80925894
0.47971082,1.3855058,1.4921955,0.50389427,0.84238386
0.48783574,1.5002384,1.4518731,0.48233944,0.74246675
0.45589662,1.5861626,1.4924172,0.47545618,0.7280837
0.5627265,1.5675777,1.4412264,0.5137643,0.644764
0.4638416,1.5601474,1.4703206,0.5199875,0.70281786
0.30842343,1.4326636,1.41123,0.47770926,0.81843084
0.4707406,1.5569791,1.4494536,0.4499161,0.73041433
0.4536354,1.475585,1.3282812,0.47034574,0.7714615
0.4656227,1.5024877,1.4987848,0.5049926,0.775957
0.36902428,1.4532413,1.4255514,0.4808162,0.7770393
0.46053302,1.4803938,1.4636226,0.49204642,0.750326
0.49751234,1.7792,1.4214689,0.4396442,0.6753151
0.43393898,1.5882741,1.4258116,0.45086038,0.789986
0.43984333,1.5551878,1.3989537,0.4363097,0.71804327
0.48681578,1.4508519,1.3085059,0.49783236,0.73099786
0.5279167,1.4905537,1.2650428,0.501713,0.6252492
0.4730939,1.4869938,1.4816223,0.4724093,0.7548366
0.49177969,1.7180265,1.4879801,0.41013888,0.75084615
0.47565734,1.4936224,1.4960986,0.48133975,0.73192465
0.49154562,1.5584289,1.4964747,0.49169,0.7567947
0.41983944,1.4052113,1.4670179,0.50591767,0.7787852
0.36311695,1.3366114,1.451132,0.5551993,0.8199267
0.49933803,1.6095556,1.4713658,0.48988113,0.7326621
0.51087356,1.5856726,1.4991127,0.4917641,0.7258949
0.46518713,1.5800903,1.4308628,0.4734539,0.7119226
0.48789588,1.5084236,1.4868765,0.47328207,0.70839524
0.5589981,1.7570914,1.402216,0.38932565,0.6822769
0.5286086,1.6416115,1.3585072,0.4324045,0.7166351
0.40347734,1.4904174,1.4520246,0.48767895,0.6988166
0.43724206,1.5349714,1.4978493,0.45804894,0.78594637
0.44538656,1.5262449,1.4554126,0.4751981,0.7441299
0.40085116,1.4628948,1.4960661,0.46653578,0.80766565
0.6305883,1.7256992,1.4524,0.45469937,0.58438003
0.55431247,1.5523108,1.4132001,0.48048285,0.7207724
0.5273021,1.5214387,1.4275032,0.5033171,0.66427577
0.37117082,1.5393705,1.3835733,0.44762683,0.78474385
0.5318989,1.5321975,1.4690213,0.48872018,0.7966839
0.4156342,1.5192176,1.3752596,0.47055194,0.8008392
0.48678488,1.5249003,1.4244676,0.4770421,0.80080295
0.51354706,1.5765916,1.3971385,0.4483176,0.74186623
0.5661851,1.7498674,1.4397959,0.40928054,0.67774385
0.50075775,1.4743316,1.3795983,0.5048313,0.6965954
0.52819246,1.6363328,1.4850813,0.45834073,0.6818815
0.47897977,1.3575311,1.4877012,0.52796024,0.7524462
0.46692905,1.4747759,1.488264,0.5259843,0.7197795
0.4467136,1.4855912,1.4087226,0.48223913,0.7619455
0.43773156,1.3771875,1.4879129,0.5130893,0.8123141
0.52598035,1.4206922,1.4123273,0.5364836,0.65000784
0.468911,1.4122282,1.494121,0.50447005,0.7449014
0.5698221,1.6517732,1.4570893,0.47581497,0.6818364
0.51338726,1.23499,1.4833468,0.5234177,0.81218314
0.39967135,1.4734702,1.4914894,0.50053877,0.81041485
0.55048287,1.6362525,1.3409159,0.44797522,0.67343116
0.41592658,1.5696782,1.4874003,0.44896218,0.7617658
0.48995802,1.5075718,1.4818301,0.45628965,0.79664934
0.41864443,1.4833887,1.4721981,0.4706748,0.8041538
0.46840742,1.7036866,1.4201005,0.4193279,0.7074281
0.5024968,1.4517605,1.4670113,0.4812618,0.7850609
0.43567944,1.5202471,1.4575708,0.480584,0.750466
0.4352903,1.3734645,1.4426367,0.49172762,0.848736
0.55508053,1.5747722,1.4412423,0.5098402,0.6682671
0.39215106,1.6082349,1.3927735,0.48327157,0.7915829
0.45797947,1.5006443,1.3390225,0.51633567,0.67855406
0.45899677,1.5202,1.3277508,0.4790911,0.766279
0.53179276,1.5649558,1.4507288,0.4194922,0.73757076
0.4594567,1.5137872,1.4712551,0.45562983,0.8079489
0.47054297,1.445622,1.425237,0.5281257,0.7019901
0.4986081,1.4414736,1.4510849,0.51279867,0.7756417
0.5213284,1.4555587,1.4580833,0.49561492,0.7631744
0.46041492,1.5202434,1.4992408,0.4476536,0.840135
