v_norm,a_0,w_s_eff,t_0,alpha_gain
0.5104582,1.5097908,0.96851164,0.46748638,0.58208954
0.43971628,1.2983369,1.0219804,0.49553466,0.6647553
0.51147604,1.7499847,1.3607519,0.40870598,0.6100899
0.4904118,1.4580703,1.0622731,0.48369285,0.67031306
0.49437147,1.6137972,1.2369516,0.4551084,0.5693742
0.44815752,1.3993578,1.3139865,0.4593884,0.6929539
0.5839878,1.5668143,1.1563364,0.47960928,0.6615473
0.4391933,1.3111311,1.0617203,0.46276173,0.6768545
0.50054264,1.6284134,1.3131624,0.40245265,0.65401274
0.47563726,1.3850448,1.0040113,0.5487325,0.5601663
0.54919857,1.768242,1.358738,0.4492141,0.59796506
0.5012772,1.5617325,1.3165245,0.4283135,0.66149336
0.49991664,1.5800954,0.9452939,0.47124612,0.5898124
0.43259886,1.4303296,1.2172394,0.4638209,0.6967879
0.43144128,1.3405102,1.0394528,0.49406287,0.6752354
0.53760606,1.4088192,1.2755817,0.52683836,0.63290477
0.5378529,1.787295,1.3323354,0.4149114,0.6206308
0.5302383,1.4798218,1.4524982,0.47679487,0.6762597
0.5023316,1.4423573,1.2916944,0.4878075,0.6696727
0.48686075,1.710652,1.2996819,0.39541814,0.6917432
0.41737747,1.3876815,1.311683,0.48296618,0.7382697
0.5109621,1.481255,1.2101355,0.48288077,0.6434696
0.5113597,1.6205784,1.2736261,0.46340564,0.62677264
0.51973957,1.5565966,1.1385901,0.4783612,0.5967399
0.46487653,1.4703615,1.2234174,0.4579827,0.62129855
0.49849015,1.7479204,1.3187187,0.4472513,0.64565766
0.41229403,1.5086951,1.278984,0.4959647,0.58557165
0.57298374,1.5996579,1.2437469,0.4319969,0.6101823
0.5029875,1.6263876,1.3716359,0.43030706,0.7199528
0.47849566,1.5923157,1.1200727,0.43078458,0.55394185
0.41709524,1.4059695,0.91539663,0.45829013,0.6889092
0.45800877,1.4403561,1.0778081,0.5135746,0.57094055
0.5326886,1.5904336,1.2827421,0.43069202,0.62542355
0.47221014,1.6416901,1.3884745,0.47977817,0.58748287
0.40651855,1.6259954,1.3619443,0.4459112,0.6829049
0.49741495,1.6204257,1.1341451,0.46593803,0.60144186
0.43637756,1.3595667,1.2493452,0.43571937,0.73200184
0.4939902,1.7071818,1.4097978,0.4315271,0.6265664
0.4667711,1.3699168,1.0598662,0.48822248,0.65290695
0.44766167,1.3062171,1.0104874,0.50087905,0.6447957
0.4815735,1.5001695,1.1345638,0.47146517,0.6332259
0.39869267,1.4400368,1.102332,0.4758772,0.6094683
0.52723813,1.5886317,1.3276873,0.47449952,0.616263
0.47008455,1.5847695,1.1195062,0.4517731,0.59984773
0.42540348,1.4238405,1.3186142,0.4799527,0.74640805
0.479128,1.4838768,1.2938801,0.4754725,0.61546665
0.49177447,1.506238,1.0874524,0.48878613,0.57773346
0.43593752,1.469681,1.3265065,0.45343092,0.76779187
0.5611806,1.8674066,1.324624,0.34563023,0.5951304
0.51727015,1.5559434,1.3741709,0.46408883,0.6079489
0.43347508,1.5573053,1.2033253,0.43700802,0.65825534
0.5119306,1.5597515,1.3454528,0.5025984,0.6144022
0.53691095,1.5711075,1.2023151,0.44569436,0.6305885
0.4420077,1.663243,1.4023135,0.40285942,0.7358733
0.59704983,1.4464824,1.1211053,0.5430449,0.5482785
0.39487728,1.3326074,1.1970804,0.5336915,0.6462577
0.47572786,1.5094059,1.3404473,0.49858075,0.58678895
0.46178547,1.4032778,1.0220517,0.5024783,0.62981343
0.4732801,1.3995382,1.1069863,0.48727265,0.65175563
0.49390945,1.5740652,1.2945027,0.4469641,0.6386899
0.45529845,1.3659325,1.2479099,0.5083477,0.63501894
0.42786118,1.5700479,1.1941302,0.4355625,0.6265327
0.440196,1.508283,1.0338414,0.4406617,0.6214047
0.55710435,1.7176385,1.432075,0.41539127,0.6379512
0.49024856,1.6869739,1.3491452,0.41297376,0.59768295
0.5092592,1.4761752,1.0500519,0.48018074,0.61598676
0.4086031,1.6380029,1.1667533,0.41532135,0.59359545
0.5238887,1.6130695,1.2051122,0.48605895,0.6077321
0.5025585,1.4321594,1.2395377,0.5016779,0.60727334
