v_norm,a_0,w_s_eff,t_0,alpha_gain
0.42933345,1.0621732,1.4429471,0.3953851,0.71853125
0.46564355,1.2216018,1.446627,0.36041248,0.6557579
0.25763142,1.1082888,1.4477459,0.3879166,0.6481585
0.36104357,1.0410368,1.4389597,0.37857103,0.6971195
0.496931,1.0774297,1.4749035,0.3729896,0.6359257
0.47117668,0.9775263,1.4847895,0.4079014,0.7111606
0.3910365,1.1762167,1.4001042,0.3652641,0.59144074
0.25771415,1.077118,1.4927075,0.3622089,0.7320566
0.35357237,1.1831214,1.4492733,0.3748574,0.60453224
0.4155002,1.036583,1.4447091,0.41645917,0.70680624
0.3147316,1.186426,1.4681351,0.33037814,0.7472135
0.4011766,1.0694454,1.4974035,0.37870848,0.6814774
0.34971714,1.0175805,1.4187113,0.39909688,0.64292383
0.32539472,1.1458915,1.4804722,0.35105726,0.80734503
0.45372018,0.99490815,1.4919897,0.39833862,0.7153488
0.31990403,1.0574211,1.4581147,0.4016557,0.7311271
0.40921763,1.0551845,1.4387817,0.4103384,0.6881591
0.33153895,1.146912,1.488352,0.34499323,0.72398853
0.3940913,1.2352628,1.451136,0.3299499,0.6648293
0.32349554,1.1789622,1.429724,0.3370033,0.6800903
0.45201313,1.1377603,1.48263,0.362547,0.6459081
0.4483914,1.1050665,1.4944618,0.38185367,0.71465796
0.41634443,1.2072152,1.4643542,0.35605133,0.69998634
0.3681537,1.0001099,1.3456397,0.41964442,0.6343689
0.33072767,1.1061364,1.4689349,0.3831602,0.77768415
0.4095813,1.0701247,1.4817785,0.377127,0.7644449
0.3552347,1.0996554,1.4782956,0.37378117,0.7019739
0.44551408,1.0982951,1.4949822,0.35540816,0.7359139
0.4682552,1.1446662,1.4314926,0.3505469,0.65635806
0.36152375,1.2138145,1.4699913,0.34265465,0.7086659
0.3007885,0.8434565,1.4681438,0.43380198,0.7501135
0.33091536,1.0361171,1.4523177,0.37133095,0.70779514
0.40809554,1.0908891,1.4675956,0.4019917,0.6505454
0.5513388,1.0834414,1.4941818,0.4239477,0.63966507
0.38018432,1.1491784,1.4580275,0.33393487,0.7262553
0.36486667,0.9839655,1.4416553,0.40389255,0.7021428
0.4659196,1.137996,1.4632323,0.3545451,0.6426715
0.4961015,1.1833655,1.4674425,0.35031307,0.6621961
0.42698407,1.2584715,1.4937718,0.3509281,0.618726
0.36199206,0.9643468,1.3986267,0.38558426,0.79202414
