v_norm,a_0,w_s_eff,t_0,alpha_gain
0.33979505,1.2408257,1.4430993,0.52065194,0.86309075
0.33338323,1.4732703,1.4240881,0.4629027,0.89324415
0.39698496,1.4705247,1.4238546,0.42303085,0.88947004
0.32187545,1.7626759,1.476154,0.35228074,0.84797764
0.3136619,1.4648967,1.4400424,0.39916918,0.9097876
0.3504225,1.58052,1.305885,0.3917091,0.81874907
0.35139096,1.5515369,1.4286988,0.4325821,0.8223792
0.3799314,1.5208731,1.3764089,0.45251894,0.8010585
0.38617742,1.6242412,1.4320666,0.36654598,0.84404427
0.36378875,1.6301718,1.4443684,0.4184067,0.83793443
0.37565437,1.6056348,1.4809577,0.40922698,0.83308125
0.2946865,1.4851854,1.4336746,0.42360872,0.9389745
0.36003006,1.6107409,1.470256,0.43296275,0.786976
0.38514188,1.5958084,1.4340087,0.3831813,0.89461267
0.38853264,1.7565647,1.4681818,0.3575636,0.83046645
0.34726724,1.5140927,1.4945883,0.4017203,0.9253256
0.38606057,1.5159776,1.3235015,0.41934818,0.81523955
0.33761343,1.7598144,1.3281512,0.39410985,0.75958574
0.37940207,1.5448025,1.4473302,0.43112057,0.77135545
0.34642088,1.4517345,1.4024214,0.4109224,0.90445524
0.34898546,1.5318234,1.4588459,0.3942976,0.90519387
0.32274288,1.3885933,1.3501717,0.47334057,0.91053605
0.36070174,1.3995496,1.4900566,0.45135853,0.85795987
0.31397334,1.3608439,1.2948725,0.49485642,0.8802634
0.37320286,1.5189853,1.3723472,0.446486,0.73203385
0.26209357,1.515474,1.4655224,0.4026057,0.9538554
0.43787593,1.5553097,1.4356762,0.37117457,0.8680539
0.35751358,1.541325,1.4073744,0.42322844,0.84783256
0.30970478,1.4153422,1.3937274,0.46016523,0.8746592
0.35624743,1.4668963,1.4904296,0.47786358,0.8074895
0.36354825,1.3049634,1.3375013,0.4599718,0.8902982
0.42272472,1.5697689,1.368939,0.43723235,0.7796692
0.38635325,1.4639211,1.4929143,0.40573776,0.88814837
0.4325095,1.734985,1.4327923,0.40977272,0.76486707
0.4113909,1.5655239,1.4699574,0.42767435,0.73281157
0.46514088,1.7418661,1.4883791,0.36931255,0.7666408
0.34514293,1.4238892,1.4138272,0.42670783,0.8803539
0.3277656,1.6213107,1.3958095,0.4434903,0.74782515
0.3070606,1.4753947,1.3796054,0.4180539,0.87437534
0.27711737,1.4342263,1.3981782,0.47240284,0.8250002
0.41296178,1.443228,1.4925334,0.4825077,0.86682564
0.38925454,1.6149193,1.457581,0.45288223,0.8669589
0.36204433,1.5581319,1.4846176,0.43028918,0.8315403
0.322953,1.5798769,1.4161186,0.3746378,0.7804221
0.30139133,1.456114,1.4772649,0.4731823,0.7861895
0.3595668,1.6720322,1.4998435,0.44888416,0.76826125
0.36987442,1.6612926,1.4601374,0.40829647,0.75314313
0.38706255,1.447522,1.3893361,0.4502223,0.8385564
0.37392867,1.5484333,1.42553,0.39904577,0.92476875
0.39270246,1.6021173,1.391529,0.43120527,0.8588866
0.3519729,1.6958154,1.3957042,0.34423217,0.81846446
0.34380284,1.4738054,1.4467337,0.45084193,0.90836275
0.3564557,1.550986,1.344642,0.41586506,0.8018222
0.38394898,1.6467813,1.46343,0.30961353,0.8348293
0.35526988,1.4503673,1.4896708,0.4436927,0.87099916
0.3613121,1.5554081,1.3379581,0.4347854,0.77680254
0.35655665,1.4821893,1.430605,0.34345615,0.9187077
0.4546038,1.5846757,1.4012129,0.41475198,0.7942273
0.38816625,1.6458029,1.4101163,0.4008263,0.81362736
0.29092726,1.6242828,1.454141,0.40334553,0.80605805
0.4455539,1.6515201,1.4586511,0.41992232,0.7990298
0.38257852,1.5520235,1.2305806,0.4105578,0.78875333
0.36619407,1.6324449,1.4173181,0.39893654,0.8335559
0.33571815,1.7031058,1.4016405,0.4043971,0.7397925
0.4469018,1.6715392,1.4865652,0.40061256,0.82917625
0.34990945,1.5922053,1.4435467,0.41396716,0.8452688
0.32612738,1.4400088,1.4733679,0.40485486,0.9686182
0.34982628,1.3977618,1.2322857,0.48232105,0.7928937
0.31590492,1.4316616,1.3077576,0.48308352,0.76256454
0.38887078,1.6624987,1.3696609,0.36549067,0.7516089
0.36149132,1.5455099,1.4932895,0.45763856,0.8016524
0.35006863,1.3615707,1.4891133,0.4574624,0.84491783
0.38915914,1.5060526,1.3863562,0.46194044,0.7858756
0.3386973,1.6604679,1.409799,0.37104842,0.81986076
0.3170878,1.2937665,1.4434452,0.51230735,0.9518561
0.290183,1.5461757,1.4239504,0.46687338,0.7591021
0.4005922,1.5061264,1.3196236,0.4206961,0.835365
0.3241806,1.680485,1.447878,0.40602902,0.8666077
0.33260536,1.7203517,1.346842,0.38845864,0.77820885
0.39013758,1.4902139,1.2593747,0.45774323,0.8199346
0.42463678,1.5653048,1.3998343,0.48575032,0.73203546
0.29631722,1.4691435,1.465594,0.44641212,0.9271988
0.2895412,1.5833203,1.4944807,0.35259718,0.9584126
0.23362519,1.3484787,1.3119234,0.4547066,0.8891241
0.39142492,1.5736803,1.3299698,0.47581688,0.79308987
0.39430225,1.5841796,1.4544873,0.39874563,0.8152813
0.33324412,1.3986118,1.364243,0.48143816,0.9012097
0.44329366,1.5759981,1.462788,0.4105002,0.823456
0.33783713,1.2693187,1.458919,0.49017146,0.9034012
0.3494606,1.4659342,1.4686353,0.4679582,0.8169832
0.33936915,1.6794516,1.395741,0.39197898,0.82894105
0.33949444,1.6584351,1.3979219,0.3329802,0.8532747
0.39695886,1.554004,1.4169475,0.4335241,0.775139
0.26647982,1.481285,1.3019445,0.41478214,0.813892
0.3172381,1.5389086,1.3940144,0.44020313,0.8170385
0.33934194,1.3486985,1.4139051,0.4941295,0.81641126
0.3513546,1.5656916,1.4294463,0.4121948,0.8190995
0.40249375,1.5745773,1.4072158,0.43157968,0.75161284
0.27622506,1.526085,1.4728897,0.45210224,0.8379836
0.43166098,1.6163398,1.4799502,0.425614,0.80383646
0.32045814,1.6299385,1.3656837,0.3298135,0.9601706
0.28960842,1.6650437,1.4198664,0.350001,0.88025016
0.35261682,1.4141344,1.3810713,0.42821407,0.86592007
0.3216431,1.5816911,1.481249,0.38030478,0.94624007
0.36386245,1.5157897,1.3986864,0.43992665,0.8140384
0.36244863,1.1933674,1.3269535,0.5061933,0.9563407
0.4111468,1.6541834,1.4475495,0.39101893,0.81415427
0.324179,1.4498953,1.449889,0.43166217,0.8819827
0.42252147,1.5599084,1.4123898,0.46727026,0.7861561
0.33971596,1.708983,1.4913036,0.39329928,0.8827848
0.40183055,1.7510759,1.429551,0.31576452,0.80030924
0.327463,1.6055467,1.3903974,0.4347922,0.78438836
0.37491122,1.7032868,1.4834982,0.38927972,0.79071206
0.34117588,1.5119939,1.4218134,0.43902102,0.8370449
0.34395516,1.4186379,1.4008932,0.50533444,0.7837196
0.40989166,1.6809553,1.2968061,0.4505975,0.7036224
0.32422957,1.402438,1.3906704,0.39388642,0.9386751
0.41901484,1.598581,1.464327,0.44354075,0.84720004
0.33465642,1.3677683,1.4790056,0.48768875,0.892734
0.3440289,1.5014917,1.4610754,0.4508524,0.8103315
0.41474047,1.7182144,1.497523,0.38997176,0.76709443
0.37393397,1.4757516,1.4542394,0.4649421,0.7909968
0.31523362,1.4588797,1.2780108,0.44953915,0.8097404
0.40412524,1.5788244,1.3262901,0.41257593,0.7754392
0.40694895,1.5279357,1.3623968,0.47678766,0.7991895
0.32209536,1.3909038,1.4094576,0.4638522,0.8088044
0.3421569,1.3766308,1.4620067,0.47814798,0.89328134
0.41832677,1.4645152,1.4506798,0.48622048,0.7864555
0.33754927,1.5050665,1.4215798,0.42972323,0.8677047
0.31826404,1.4898014,1.3455758,0.42194074,0.86038345
0.4186755,1.4232409,1.47618,0.4599055,0.8723033
0.41668594,1.5243579,1.4248624,0.48084438,0.789292
0.33322385,1.3629377,1.4366205,0.501919,0.8667065
0.3389566,1.2777387,1.4292287,0.508757,0.82847697
0.3552082,1.5371748,1.3592124,0.46119604,0.8122657
0.38146228,1.681277,1.4467305,0.38965908,0.8534365
0.38623723,1.5554054,1.3155456,0.43348312,0.8132713
0.2909346,1.5021553,1.3794816,0.42804414,0.8792935
0.39538494,1.5517689,1.4536821,0.41648647,0.8069454
0.39647457,1.7132004,1.4449551,0.40960395,0.751538
0.45277283,1.7490299,1.4820246,0.4692381,0.6620871
0.48972732,1.5525222,1.4756832,0.49648634,0.71177965
0.3179229,1.4223346,1.3264725,0.46188742,0.79547143
0.28504848,1.4864124,1.3838764,0.42221808,0.8577183
0.29019842,1.5122523,1.3309413,0.39456275,0.90742606
0.32101056,1.5188981,1.3956767,0.4355117,0.8503762
0.3014409,1.4718523,1.4696697,0.4421312,0.85083693
0.38403496,1.5494221,1.4156054,0.39881927,0.8826925
0.34749657,1.4155395,1.3741759,0.43950543,0.8434392
0.222275,1.6094309,1.4491053,0.3631718,0.8827124
0.38196623,1.6692758,1.4579631,0.40595147,0.7831435
0.3822383,1.5389231,1.3686719,0.46673316,0.7499763
0.38889247,1.5603161,1.3304694,0.43625155,0.8063159
0.32858127,1.4036664,1.4397975,0.41681528,0.93368506
0.4484205,1.7930442,1.469969,0.34911042,0.8092757
0.36310107,1.5199256,1.4318706,0.39412344,0.84641993
0.36643314,1.6407732,1.4406201,0.4406715,0.7784207
0.25286308,1.4859962,1.4297507,0.4400547,0.91795087
0.41188884,1.6998421,1.4330817,0.39592576,0.75250363
0.27693886,1.3286967,1.3648951,0.49170125,0.8073717
0.37098742,1.4033377,1.4968647,0.45437562,0.84195465
0.3168566,1.5895334,1.4633416,0.46887368,0.81682897
0.34261957,1.6905187,1.4863364,0.3967547,0.73946464
0.4303706,1.7246467,1.4787196,0.40497556,0.76420045
0.33835757,1.5074695,1.285111,0.48662528,0.8132932
0.22600257,1.198543,1.3543926,0.5136442,0.90211767
0.3516379,1.5137664,1.3313763,0.4245206,0.8029736
0.3786874,1.5097494,1.3226041,0.4628484,0.79165083
0.30538383,1.3853984,1.3329581,0.39537606,0.9109304
0.4602309,1.4317485,1.422476,0.4991147,0.7547786
0.40668854,1.6015512,1.4013113,0.42854524,0.8080628
0.33905384,1.437471,1.497667,0.4379588,0.91791034
0.4359552,1.6126822,1.3626745,0.44899353,0.7815172
0.42029464,1.5924872,1.4649502,0.4231756,0.7794615
0.35586375,1.397706,1.3778547,0.45486945,0.84424454
0.41008934,1.454847,1.4202034,0.41402227,0.8852479
0.34792915,1.524919,1.4017524,0.4756126,0.7942383
0.3027129,1.6057192,1.3899835,0.38311255,0.8329433
0.41248432,1.6916167,1.4504327,0.41587985,0.7840205
0.33239782,1.6561226,1.4614859,0.40812683,0.804355
0.29646137,1.3604316,1.4364151,0.45860282,0.79802686
0.368271,1.486163,1.4854145,0.4168165,0.867807
0.35844135,1.4629273,1.4439175,0.44622573,0.8148759
0.40382984,1.7743099,1.4711239,0.38822094,0.72688454
0.37301254,1.8207384,1.3409615,0.3794808,0.77116644
0.21563767,1.3506516,1.4945171,0.50308394,0.80759203
0.41311675,1.5633187,1.4800582,0.44244015,0.8007288
0.3133911,1.6848466,1.4737328,0.37433377,0.75072265
0.38063803,1.6265256,1.4122188,0.4153218,0.8374979
0.42796236,1.4397348,1.4180604,0.494071,0.78443295
0.3175078,1.437899,1.3037988,0.5072202,0.784353
0.32677287,1.6062679,1.4158934,0.3999457,0.8394721
0.41130933,1.5513709,1.4326109,0.41326895,0.8273059
0.39103267,1.4045826,1.4612868,0.49743327,0.78450674
0.31525782,1.5740275,1.4632988,0.37310553,0.9477428
0.3997949,1.526533,1.4008535,0.43515307,0.6992498
0.33603433,1.5373657,1.4516169,0.41677818,0.8312092
0.42026582,1.661339,1.3571624,0.4251686,0.709343
0.36966372,1.5992018,1.4297938,0.41365853,0.8492263
0.43193096,1.5895073,1.4168564,0.4172935,0.7521271
0.3682221,1.5570705,1.4700273,0.42802343,0.8458779
0.25045896,1.4746579,1.2689704,0.42930788,0.8780176
0.35502857,1.4480336,1.3837208,0.484006,0.80070025
0.30464342,1.5356297,1.4488766,0.36886266,0.9707515
0.39286235,1.5213177,1.4828032,0.41876855,0.86407447
0.364712,1.5177168,1.4703957,0.44603726,0.8086518
0.37537846,1.6081612,1.4512959,0.42572933,0.75035125
0.466739,1.4919487,1.4155653,0.45780414,0.77989185
0.2962201,1.4943001,1.4737905,0.46455818,0.80447483
0.38340014,1.6857018,1.4486266,0.42835194,0.7461704
0.38883457,1.542808,1.4428725,0.4309855,0.87853855
0.4191773,1.227435,1.4317929,0.51145256,0.939098
0.34454712,1.389788,1.4577304,0.47860608,0.820973
0.38431272,1.5832775,1.3626449,0.462893,0.7995475
0.3617926,1.5915569,1.3394347,0.39563212,0.846136
0.4105207,1.6866828,1.4698048,0.39766255,0.80437964
0.37426546,1.4332163,1.294228,0.47101915,0.848106
0.36669508,1.5004619,1.4436913,0.4329306,0.8234138
0.35895357,1.5522503,1.3781343,0.3607352,0.9052534
0.36603668,1.599032,1.4635221,0.37823412,0.7962391
0.29627427,1.493776,1.4071327,0.43719536,0.83326924
0.35495254,1.468109,1.3608414,0.42244944,0.8673128
0.35716885,1.5929852,1.4533423,0.43821663,0.84223694
0.34189615,1.9007224,1.4552524,0.26884016,0.8994594
0.37869078,1.2687429,1.3249943,0.50560015,0.8158808
0.43498856,1.5520704,1.4576702,0.42242798,0.8438507
0.387661,1.2710601,1.4412369,0.5092635,0.86215305
0.42819947,1.5705028,1.4760761,0.44763267,0.7957635
0.3731632,1.4662828,1.3321394,0.43953356,0.7982897
0.25456378,1.6451236,1.4402549,0.43948936,0.86807287
0.35562888,1.6852418,1.3789687,0.37194538,0.86802197
0.3777903,1.5183959,1.3892698,0.43215743,0.89780045
0.35142735,1.5794104,1.478859,0.44331354,0.8420081
0.32996693,1.6283252,1.4319029,0.42212757,0.80525553
0.4177211,1.6364479,1.4603094,0.4393042,0.7788789
0.41720676,1.5602878,1.4368086,0.3881195,0.8231722
0.33376715,1.5356905,1.4665798,0.42322457,0.89711773
0.28529888,1.3201984,1.3731492,0.4712628,0.9697419
0.2731898,1.5171638,1.3896735,0.43140924,0.7193179
0.31880048,1.5490297,1.4019762,0.46315265,0.7787873
0.3740521,1.3443881,1.4242325,0.5031125,0.8154425
