v_norm,a_0,w_s_eff,t_0,alpha_gain
0.6862154,0.80102897,1.4686563,0.46102893,0.66846657
0.6232485,0.83554345,1.4481072,0.46719286,0.6273126
0.9159132,0.8749839,1.4861671,0.44824117,0.5422986
0.7167094,0.78588814,1.3052869,0.49534097,0.60088
0.68625945,0.86336607,1.3783998,0.44885197,0.6066032
0.63696414,0.8508571,1.3748615,0.47577068,0.5308406
0.74875236,0.76761246,1.3984816,0.4888491,0.6364551
0.8106474,0.8069437,1.4727206,0.48458147,0.57903
0.6595505,0.84005797,1.4654119,0.46859026,0.6670503
0.6543761,0.88288796,1.3834674,0.47509763,0.5545654
0.6347793,0.8914228,1.4485004,0.4533234,0.56260157
0.8231439,0.7642955,1.3649564,0.49123022,0.6328356
0.6641432,0.86929417,1.428045,0.471739,0.58631104
0.54524964,0.81828547,1.453342,0.45540127,0.68916243
0.62813115,0.8178012,1.4032952,0.4713511,0.62146
0.74481595,0.8003387,1.444221,0.48730877,0.6087812
0.7292236,0.77013844,1.4222056,0.48805815,0.6411335
0.59806657,0.7144621,1.4466316,0.49500546,0.6758655
0.67017037,0.8538864,1.3529825,0.46650124,0.6265707
0.8910404,0.93477094,1.4956567,0.4408149,0.58414966
0.60427564,0.70423746,1.3229665,0.5123012,0.6463895
0.61136496,0.67237324,1.3300807,0.50461054,0.6503589
0.7571681,0.82042867,1.4791099,0.47800907,0.6178987
0.65293217,0.8867798,1.4060457,0.4609452,0.6493624
0.78848743,0.7984549,1.3237897,0.50298226,0.52605355
0.6733151,0.8127845,1.4678742,0.4866356,0.6388399
0.7235364,0.838866,1.3282017,0.47688544,0.59547275
0.7719523,0.89053005,1.4266706,0.48063278,0.5101146
0.591576,0.8543712,1.4642909,0.43491077,0.64371306
0.6206124,0.7921542,1.3027107,0.4956378,0.6276926
0.65363127,0.840859,1.4382108,0.47487086,0.6077694
0.666189,0.7409692,1.4796126,0.49712557,0.68405557
0.6248471,0.76309454,1.4849962,0.47322273,0.6303503
