v_norm,a_0,w_s_eff,t_0,alpha_gain
1.0574986,0.9898369,1.347381,0.44975019,0.5566396
0.9139429,0.9559217,1.3289368,0.44642216,0.59985995
0.9421577,0.84548646,1.4197468,0.48485926,0.5913656
0.9525447,0.9887989,1.4951892,0.44374433,0.5962026
0.83974713,0.91694546,1.3847893,0.45553708,0.6021952
0.9044461,0.9889739,1.4038436,0.45362195,0.5648769
0.98202676,0.7882812,1.338544,0.47961316,0.61180145
0.7619619,0.8009575,1.3949206,0.45245707,0.67298234
1.0237782,1.0311375,1.4344107,0.43673587,0.52952814
0.9891229,0.9275793,1.4145708,0.46782422,0.6317784
1.2075158,0.910674,1.4531434,0.46944404,0.5046244
0.9277463,0.84050775,1.4443309,0.47246245,0.6602774
0.96149415,0.834333,1.3987062,0.46968582,0.56206805
0.9417067,0.863215,1.4115779,0.47189766,0.6442554
0.8860942,0.91085994,1.4456863,0.44767064,0.6463568
0.7907672,0.9362989,1.4750886,0.4542071,0.6509775
0.9741624,1.0731355,1.4617515,0.44124818,0.549739
0.8355103,0.90520155,1.485368,0.45946264,0.64817715
1.1362362,0.9959838,1.3472679,0.45051193,0.5165496
1.1457938,0.87900525,1.3650422,0.4751461,0.51893765
0.90699303,0.8281668,1.4725671,0.4781099,0.56765914
0.98786706,1.0125693,1.4053319,0.4539729,0.5128804
0.90307903,0.9404151,1.3429642,0.44311175,0.60204124
0.96292305,1.01688,1.4299331,0.43823516,0.5652728
0.996478,0.95332026,1.4742926,0.46314982,0.56797785
0.9089129,0.90910167,1.4976544,0.46727377,0.60232556
0.7828217,0.8696405,1.2360582,0.4468935,0.6406609
0.9294571,0.9163379,1.2600017,0.4556845,0.6445175
0.9914233,0.93230236,1.402145,0.47789404,0.5618902
0.84993875,0.9578163,1.423956,0.41627827,0.6381809
0.7416683,0.7841769,1.2287142,0.46963596,0.7655514
0.8442641,0.8505495,1.3284903,0.45626754,0.7021116
1.095581,0.90604067,1.486955,0.46357518,0.56937057
1.052702,0.8945243,1.3940033,0.46012887,0.5924111
0.88333637,0.9920998,1.433634,0.40019304,0.6573978
0.85878754,0.9071422,1.4837284,0.47179115,0.5719645
0.91025275,0.77459633,1.3135701,0.49141422,0.6623085
0.9960649,0.93562555,1.4498427,0.44236603,0.6699833
1.0101614,0.9743239,1.4502336,0.45973805,0.5249237
0.9389244,0.84098953,1.3226681,0.47004905,0.55518967
0.8961076,0.90971166,1.4095501,0.45807102,0.612697
0.83630633,0.8438648,1.3715175,0.4715014,0.5904926
0.8272677,0.90631217,1.2981216,0.44198644,0.6666608
0.89087343,0.87264174,1.4496211,0.44032857,0.6506784
1.0414907,0.9625166,1.3985957,0.43850422,0.5797935
