v_norm,a_0,w_s_eff,t_0,alpha_gain
0.43828794,1.6340593,1.3761914,0.28343347,0.72329473
0.40563455,1.3156844,1.0807778,0.34563532,0.8736954
0.4043693,1.3217237,1.3468709,0.29736775,0.8789926
0.47061467,1.4895355,1.4447545,0.26613605,0.89351684
0.46976954,1.2698557,1.4852769,0.3422328,0.84757805
0.43120345,1.3608028,1.3429837,0.32043564,0.82595176
0.4828125,1.4544483,1.473248,0.2932403,0.81972843
0.39075002,1.4101392,1.2331207,0.2688697,0.8484415
0.47382098,1.3939192,1.1852428,0.3282251,0.7884222
0.39455977,1.4710438,1.3979415,0.27700564,0.91180265
0.42069823,1.3015572,1.3272678,0.31259447,0.88052386
0.3673669,1.4069605,1.387036,0.3407837,0.7878466
0.46423703,1.3204031,1.4166539,0.34824604,0.8461084
0.42919454,1.3127248,1.4468137,0.33148572,0.8258525
0.4071953,1.4495456,1.4766624,0.2659897,0.8766107
0.43826595,1.6081988,1.2927355,0.25440168,0.79779434
0.46337512,1.5233676,1.3456824,0.27855894,0.7592506
0.45117697,1.4371674,1.4051523,0.348674,0.83163434
0.4171605,1.3278058,1.4855639,0.34844148,0.847854
0.39818782,1.2151707,1.1052381,0.36471877,0.8200181
0.5144146,1.4667181,1.3100146,0.3223952,0.7258276
0.5030731,1.516109,1.4173841,0.25865418,0.8681514
0.4281479,1.3681456,1.1958321,0.35335025,0.8243584
0.3877312,1.3645576,1.241291,0.32151383,0.81610346
0.42935425,1.3980895,1.29776,0.3427017,0.80353296
0.44658357,1.4688002,1.1647286,0.22163734,0.79953444
0.44684616,1.5692034,1.4801873,0.23534916,0.86247027
0.4059962,1.2446896,1.0434091,0.34669545,0.8463786
0.4618333,1.5434287,1.3976028,0.2757965,0.8244606
0.35781333,1.512275,1.2542266,0.27462855,0.8799156
0.4833709,1.440355,1.2741864,0.32118407,0.78326195
0.47119075,1.4503917,1.2893362,0.34052095,0.8154873
0.3992802,1.4337429,1.2204808,0.34398052,0.7337783
0.35960117,1.321366,1.1953903,0.3374231,0.8064135
0.3540752,1.3962808,1.2121403,0.3065,0.86941797
0.4957344,1.4683524,1.287631,0.26153913,0.7844
0.44471478,1.5915799,1.3059363,0.2264739,0.7666942
0.4562769,1.6256634,1.4237143,0.26847565,0.82567114
0.46964058,1.5793352,1.3314596,0.21773711,0.79186624
0.34904152,1.4342688,1.0919244,0.23023999,0.81201816
0.54293436,1.6285715,1.2942083,0.25686672,0.7938124
0.48062253,1.6201515,1.2940862,0.21319266,0.80483544
0.3425437,1.1825775,1.1275566,0.360556,0.9219844
0.4979898,1.4866285,1.2491915,0.29909804,0.75940865
0.39926615,1.4193836,1.4533993,0.29348734,0.8374454
0.41364303,1.4435217,1.4277673,0.27234897,0.8315942
0.4155152,1.4482552,1.4955925,0.30694187,0.7649594
0.51248825,1.2831705,1.3941547,0.35210922,0.8399001
0.46276742,1.5695577,1.2718663,0.3250413,0.72600543
0.50191087,1.5616179,1.1426269,0.3035618,0.7540508
0.41336384,1.5404203,1.3737596,0.24094096,0.8209129
0.31968933,1.4196962,1.4718107,0.25161862,0.95078623
0.42804113,1.3663362,1.4156146,0.31620175,0.89073473
