v_norm,a_0,w_s_eff,t_0,alpha_gain
0.65889406,1.3728045,1.447705,0.33090523,0.5577392
0.61661434,1.3165311,1.4005489,0.3820846,0.58016664
0.5546909,1.2137134,1.4290074,0.36625242,0.5941028
0.5822918,1.2380222,1.4911001,0.35177746,0.63672096
0.44000867,1.1657732,1.4796973,0.37956017,0.65006584
0.52040744,1.2455935,1.4850345,0.33074573,0.67036754
0.5931608,1.0884688,1.4756521,0.3931243,0.57696176
0.6451382,1.3341287,1.4796084,0.36672896,0.5527091
0.56740576,1.2598935,1.4560115,0.34956583,0.6476983
0.6273252,1.2258505,1.3359853,0.38490394,0.5550278
0.6882341,1.1831503,1.4907246,0.38290453,0.5339914
0.65062153,1.263465,1.4812719,0.33588117,0.6359588
0.7115813,1.3243444,1.4221637,0.36419562,0.5033128
0.46610406,1.2647552,1.4147321,0.3312509,0.6029019
0.55611575,1.1395619,1.3570565,0.37645254,0.65067637
0.55750793,1.2871811,1.4563888,0.3467167,0.6803282
0.5922247,1.2647929,1.4549246,0.3533628,0.6696523
0.5492047,1.2962075,1.4932091,0.36306536,0.5779182
0.61990273,1.271939,1.363218,0.3575344,0.587047
0.4477789,1.1872618,1.4872818,0.36817893,0.7314724
0.592485,1.2825272,1.4119556,0.34143847,0.6106019
0.60427696,1.1572648,1.4935157,0.3745422,0.6583313
0.5885083,1.317475,1.4769021,0.33099863,0.6055572
0.6181133,1.269984,1.4900938,0.3888887,0.57669884
0.6285891,1.2653798,1.4939352,0.4043724,0.5153436
0.64379424,1.2595696,1.4882184,0.37618908,0.5686458
0.6097002,1.3399544,1.4377035,0.3486528,0.5664404
0.52274096,1.2257881,1.4906418,0.39563614,0.6127059
0.6228579,1.2179873,1.4391099,0.35116568,0.64609694
0.6447754,1.3035543,1.4118083,0.34584722,0.60508
0.62766975,1.2128205,1.4634084,0.36511117,0.57431734
0.5864855,1.1996161,1.4972955,0.35570428,0.70290995
0.48297238,1.2355995,1.468226,0.36155206,0.6434103
0.5734399,1.1589969,1.4867288,0.3865828,0.6319146
0.61206806,1.1599758,1.4570785,0.37824324,0.6128834
0.62777644,1.3820349,1.4935936,0.35682854,0.56926143
0.5751926,1.2295806,1.4812257,0.3905436,0.5827418
0.6034093,1.3462895,1.4884652,0.34306002,0.5863321
0.63109136,1.3128529,1.488686,0.35631672,0.565852
0.55789983,1.2030698,1.4774659,0.41302207,0.57257223
0.5347401,1.2106248,1.4764094,0.37336072,0.6908515
0.5133543,1.2457249,1.4831493,0.34833997,0.6298663
0.49882475,1.1897769,1.4699731,0.35656986,0.623636
0.4880874,1.2820736,1.4755453,0.3115857,0.69295716
0.63629997,1.2966937,1.453193,0.37197453,0.5682802
0.66130966,1.2397449,1.479536,0.390123,0.5968665
0.50389975,1.1744735,1.4554875,0.37919754,0.6472172
0.625567,1.3067416,1.3871238,0.3484237,0.5693266
0.7132547,1.529848,1.4782175,0.32481122,0.50150955
0.7072438,1.344438,1.3786323,0.3370928,0.527643
