v_norm,a_0,w_s_eff,t_0,alpha_gain
0.49360165,1.4828603,1.4454905,0.5307433,0.7484609
0.543285,1.445678,1.4040395,0.5030665,0.8035636
0.58602405,1.3896931,1.4595665,0.5407062,0.6874236
0.6037363,1.4786087,1.3872396,0.51791024,0.7536374
0.5516002,1.4557809,1.4606705,0.5495246,0.70427585
0.58757395,1.5567483,1.49855,0.47788393,0.7365863
0.5321459,1.3935661,1.3574781,0.52230024,0.77880937
0.45890227,1.3859351,1.4412488,0.5345726,0.7994363
0.60031664,1.4148337,1.4660746,0.5288398,0.731818
0.5839563,1.5192919,1.4692497,0.50595295,0.6994231
0.5642168,1.3620563,1.4924245,0.5491726,0.87511957
0.50990635,1.5667219,1.4012489,0.48652995,0.71699995
0.58539027,1.2071043,1.3187559,0.5704526,0.7160415
0.492962,1.2188822,1.4438658,0.5902745,0.8378281
0.594385,1.5974988,1.4208838,0.50158376,0.70812327
0.6354195,1.5293611,1.4069604,0.5247727,0.69013387
0.54969513,1.4718404,1.4809324,0.5371666,0.70117915
0.5980686,1.4089007,1.4217689,0.5786504,0.64374155
0.52035505,1.5799718,1.4368836,0.47815362,0.7855287
0.44751835,1.402272,1.3777555,0.5119861,0.86001587
0.70367825,1.5614609,1.4260559,0.5269569,0.65620923
0.5736962,1.4900527,1.4345558,0.50782126,0.7854158
0.604443,1.4747043,1.3972708,0.50022274,0.8327418
0.5618375,1.4750426,1.4810675,0.49612543,0.75634134
0.53931785,1.4631029,1.4199119,0.54180306,0.72376245
0.54834735,1.4791458,1.4780042,0.5236005,0.78210056
0.58793056,1.6901746,1.4968948,0.4756181,0.7594707
0.5702498,1.3173357,1.4594487,0.5377504,0.82037014
0.62590605,1.3539135,1.3337873,0.57131714,0.76749307
0.57349586,1.4870646,1.4994639,0.5819004,0.6989506
0.5526045,1.6548798,1.4178703,0.4388241,0.7477737
0.58037704,1.3795228,1.4712526,0.551011,0.786429
0.6500789,1.5047976,1.3792527,0.5118108,0.6971241
0.48074988,1.2824131,1.3912289,0.55868065,0.73237705
0.66361874,1.3749437,1.4952538,0.5615401,0.7698434
0.5534424,1.4080278,1.3040788,0.51896846,0.73481286
0.5699886,1.5103511,1.4885298,0.49783194,0.7564922
0.52889985,1.4969755,1.4933876,0.4695,0.8093058
0.58656657,1.5687134,1.4950714,0.51823044,0.7000373
0.5670215,1.5473483,1.429965,0.49841654,0.6557075
0.42741784,1.373196,1.4637827,0.52540594,0.8551741
0.52753735,1.4046447,1.4860991,0.5254796,0.7618104
0.4677975,1.537741,1.4683756,0.5046812,0.75213915
0.61785084,1.5014819,1.4676707,0.5242681,0.72284096
0.47112772,1.6333742,1.3984027,0.4943429,0.70825845
0.5869316,1.3530266,1.4414666,0.54221463,0.7080879
0.55982095,1.716345,1.3664851,0.45475787,0.63910156
0.5848974,1.4838356,1.3637898,0.5158994,0.7560489
0.5409657,1.4376926,1.4324034,0.5214524,0.79030836
0.5783693,1.4680394,1.42392,0.49408218,0.74378747
0.44898915,1.3525449,1.4986453,0.56243753,0.73493636
0.4915595,1.3404552,1.4510455,0.5465632,0.7726656
0.6393096,1.4621786,1.4374571,0.52354944,0.69097185
0.53566676,1.5234367,1.4986596,0.46493596,0.78244144
0.52724665,1.6793249,1.4306729,0.43240026,0.750889
0.56298935,1.501608,1.4874642,0.5216949,0.74088895
0.47437474,1.6282239,1.4745824,0.47887728,0.7247794
0.5759208,1.4919348,1.31153,0.49556327,0.6650609
0.5722939,1.5476913,1.4444478,0.5073192,0.7442892
0.5867819,1.4027661,1.4182147,0.5646465,0.6830489
0.5053871,1.5041578,1.3734167,0.5033125,0.768093
0.52111024,1.5821657,1.3417647,0.50618607,0.69567794
0.60794866,1.6103125,1.4111913,0.47810498,0.694713
