v_norm,a_0,w_s_eff,t_0,alpha_gain
0.8754373,1.1823844,1.3685614,0.13654014,0.6284771
0.55375826,1.1599883,1.4299185,0.11468211,0.78455496
0.6379821,1.1405908,1.4911177,0.14943457,0.7460415
0.62046105,1.1574329,1.365651,0.17142469,0.77515066
0.6671718,1.069856,1.4812546,0.14129956,0.7333386
0.6703791,1.1828008,1.2889311,0.11077726,0.74350667
0.7132886,1.0305847,1.4060163,0.14998057,0.7812299
0.50651807,1.115204,1.4820882,0.09352189,0.97563976
0.6990947,1.0276232,1.3730389,0.18545738,0.7475729
0.6234193,1.0572041,1.4713309,0.1624613,0.8101361
0.6614384,1.0639646,1.4765296,0.19079265,0.6857402
0.7365928,1.1671727,1.4902362,0.15657997,0.71725845
0.61471397,1.1100719,1.4628265,0.1863226,0.7669546
0.6059278,1.1244318,1.3798643,0.11496345,0.8150198
0.74767756,1.1657068,1.3895097,0.15694466,0.6809997
0.8203569,1.1736711,1.4174421,0.098396085,0.77075607
0.7252539,1.2308168,1.36719,0.14572619,0.6343792
0.7434007,1.2165638,1.4864023,0.14987227,0.6372603
0.7691134,1.2472023,1.369456,0.069672175,0.79224014
0.8159066,1.1639915,1.4810542,0.13073608,0.6804998
0.7740324,1.206809,1.458079,0.0962061,0.70594364
0.6799816,1.1343681,1.4939617,0.14100634,0.8048238
0.7225899,1.1471308,1.3588761,0.15379511,0.6641908
0.7193424,1.0936109,1.4604462,0.18823792,0.7062975
0.7693442,1.2095038,1.4726574,0.1492158,0.672258
0.8075878,1.096729,1.3394085,0.12366841,0.68702966
0.81590664,1.2057949,1.443968,0.11865205,0.7391429
0.6827642,1.1404278,1.4224457,0.15037087,0.7390264
0.7605997,1.1333643,1.4775931,0.16189109,0.7388258
0.723795,1.0990739,1.4951961,0.1493941,0.72914714
0.7563384,1.1973591,1.4950727,0.14885905,0.7797769
0.72379905,1.2050139,1.4557256,0.13145824,0.6755326
0.7099711,1.2186413,1.307974,0.14747746,0.65168
0.7778454,1.2048526,1.4092467,0.12307134,0.7035708
0.74186933,1.1864448,1.4389998,0.12489062,0.7049395
0.85456556,1.098684,1.3313621,0.18527463,0.56136966
0.7722022,1.2247227,1.4267808,0.13050196,0.61195177
0.84436035,1.1185553,1.4907913,0.17247456,0.70992005
0.6354067,1.0939415,1.4302882,0.13133097,0.82289237
0.72201085,1.1039363,1.424244,0.16721654,0.68718326
0.70557463,1.0942631,1.4371006,0.14944206,0.67724156
0.75832564,1.1166321,1.4565303,0.18334728,0.7280787
0.79508686,1.1744297,1.4151367,0.16358747,0.70009166
0.7883404,1.035484,1.4235849,0.17745951,0.7387708
0.7491479,1.0733706,1.3785414,0.18324763,0.56060725
0.77270335,1.1982714,1.4016528,0.13052844,0.6812061
0.7864612,1.1934948,1.4600528,0.14578499,0.66509676
0.7693091,1.193815,1.3388778,0.15353407,0.64955944
0.73089117,1.2033364,1.442881,0.12552056,0.6876422
0.7684807,1.084474,1.4660915,0.13547106,0.8512109
0.78662604,1.1575414,1.4460616,0.12505208,0.67822856
0.7988129,1.3315133,1.4073529,0.10547735,0.6132203
0.6075071,1.1584945,1.4115537,0.14521101,0.7236131
0.71939266,1.1295109,1.4157376,0.15376578,0.74273217
0.8640047,1.3254093,1.4760764,0.10915992,0.55392927
0.6347911,1.1039636,1.3078072,0.15606982,0.73734736
0.7221241,1.1140609,1.4933505,0.17864959,0.6923448
0.62364286,1.1447152,1.4358932,0.13576958,0.74042845
0.87976736,1.240007,1.4943863,0.13780107,0.5446755
0.7250307,1.1078436,1.4970231,0.12141153,0.83904076
0.7153147,1.1404568,1.3602694,0.12550783,0.6891078
0.7470802,1.1185361,1.3901198,0.14280735,0.6447769
0.6856936,1.0825502,1.4605117,0.12685265,0.87144697
0.72747284,1.1449995,1.4718217,0.14712663,0.74512595
0.68296427,1.1251173,1.3686916,0.15821615,0.773148
0.7951723,1.1577407,1.4525012,0.1579721,0.6624547
0.61958295,1.1302286,1.2936088,0.14241675,0.76285166
0.6519047,1.1238759,1.2952882,0.14507431,0.7888691
0.8345091,1.1306496,1.4597073,0.16868278,0.68361235
0.85740054,1.2489524,1.4278728,0.14548434,0.6260454
0.84030735,1.1201727,1.2738401,0.20513077,0.5685665
0.7787985,1.2030116,1.3098282,0.11722655,0.63326913
0.8070804,1.1360996,1.3614467,0.15162672,0.6686414
0.8309581,1.1814631,1.4497625,0.14212064,0.6963472
0.7757152,1.1665567,1.4647968,0.15091847,0.6521007
0.82834667,1.220482,1.4529593,0.11488656,0.66862136
0.7856125,1.1576912,1.3815789,0.14370525,0.681633
0.77933824,1.2028712,1.4782485,0.101928316,0.7274676
0.76713336,1.0708263,1.3666942,0.15583535,0.7045481
0.687036,1.1779372,1.4175907,0.09979548,0.73095477
0.7616196,1.2707217,1.4692092,0.09472287,0.7310027
0.768058,1.1664709,1.4967657,0.12902685,0.7633116
0.65680826,1.1019583,1.4906969,0.1908577,0.7533453
0.91502434,1.2253228,1.372849,0.12509811,0.5144223
0.69443506,1.18735,1.4259557,0.14778936,0.6879158
0.8856521,1.2278119,1.3715624,0.14394891,0.52811503
0.8012095,1.0800637,1.419314,0.18612696,0.5776195
0.7257461,1.1534009,1.4655539,0.15917426,0.7126889
0.8014761,1.1952709,1.4876518,0.13638552,0.7121845
0.7792735,1.17472,1.4463674,0.096773684,0.7336905
0.74686295,1.1611221,1.4756548,0.1423304,0.6620079
0.64532685,1.0841727,1.3690004,0.12543543,0.840902
0.86901253,1.1322525,1.3456357,0.19830497,0.55365884
0.71026945,1.2085236,1.4239426,0.13069107,0.7191776
0.8942202,1.2088373,1.4578247,0.1444386,0.6774214
0.83312666,1.1559244,1.4150393,0.1435048,0.681193
0.66423297,1.0521296,1.4804157,0.16405551,0.7550284
0.63865316,1.122552,1.4388251,0.14875644,0.8220646
0.88296044,1.197997,1.339572,0.16008338,0.5254219
0.7241037,1.1111724,1.4674511,0.15442626,0.727824
0.76322985,1.1977109,1.4489927,0.12247186,0.63198453
0.6621438,1.2100393,1.4173613,0.13863868,0.7036781
0.7863552,1.1994354,1.4820012,0.1236311,0.63080955
0.6765061,1.148491,1.360152,0.13883884,0.832918
0.79538524,1.2286559,1.4858066,0.11957033,0.6387738
0.80400354,1.2261968,1.4654775,0.1295277,0.6660776
0.5756629,1.0694559,1.269483,0.15141767,0.7810066
0.7137188,1.1194621,1.4463816,0.14666235,0.79620856
0.62173903,1.0783674,1.4952252,0.14060864,0.803492
0.66975856,1.2058495,1.4738325,0.13005014,0.7457727
0.6953364,1.2401946,1.4849213,0.16792904,0.67554516
