v_norm,a_0,w_s_eff,t_0,alpha_gain
0.58704257,1.1345199,1.4238904,0.5039909,0.8843185
0.5870237,1.2313607,1.485171,0.4680844,0.9066371
0.5990761,1.1917887,1.4398652,0.48295262,0.8835448
0.5193316,1.1548922,1.485557,0.4913555,0.8687618
0.64526397,1.26348,1.4839555,0.4147679,0.8534482
0.58346677,1.189344,1.4224052,0.48568472,0.88882494
0.5322167,1.2244067,1.4210032,0.46027222,0.93565345
0.56044567,1.1327457,1.4903209,0.4597493,0.91412234
0.70954436,1.2246913,1.492357,0.4956001,0.7914766
0.55078715,1.1871662,1.4245074,0.48145404,0.8684138
0.52088815,1.2136135,1.4323332,0.4767357,0.8931891
0.5962234,1.1438624,1.4970601,0.48423842,0.9277596
0.6457262,1.2085644,1.4364841,0.47547704,0.81447154
0.64949834,1.3203834,1.4851927,0.43033868,0.8733047
0.6130459,1.358077,1.4270228,0.45963302,0.7650521
0.64429694,1.347545,1.4251009,0.47990507,0.724831
0.6351796,1.2105473,1.4897628,0.4958357,0.7325349
0.65206355,1.3648788,1.4865365,0.43337014,0.8060879
0.6820669,1.3151252,1.4938054,0.47590965,0.7506
0.7084534,1.1958046,1.4928424,0.5056754,0.8227982
0.5632384,1.2561766,1.4962047,0.4529,0.8802275
0.5458429,1.2310375,1.44299,0.4622041,0.9102598
0.5712013,1.3725277,1.493889,0.44759673,0.8089539
0.61945,1.3862977,1.4690984,0.43464217,0.7838787
0.46578634,1.2867457,1.269243,0.44915506,0.8759076
0.64404005,1.175058,1.4966238,0.47747996,0.86858946
0.5846863,1.2030084,1.4767307,0.48993248,0.8546756
0.5796822,1.2100916,1.4438999,0.45510817,0.8683648
0.58512664,1.1993845,1.4388702,0.49021313,0.89522934
0.57452345,1.195237,1.4762851,0.4851991,0.82537735
0.6808685,1.3641702,1.4764402,0.452872,0.7601671
0.6032808,1.1750214,1.4769386,0.48220655,0.8561689
0.594567,1.4121485,1.489284,0.43879953,0.7949423
0.6743204,1.2931335,1.3917509,0.45420116,0.75360584
0.6373201,1.140154,1.461931,0.5248648,0.7787312
0.63948745,1.2048775,1.4774368,0.5010595,0.8636348
0.63625026,1.2884972,1.250041,0.4823574,0.71286005
0.6235666,1.495414,1.4759201,0.42634732,0.7858669
0.54206026,1.1114881,1.3953251,0.4760907,0.9533516
0.54757684,1.1490234,1.4319165,0.4992299,0.78118664
0.57844436,1.0779573,1.4860334,0.5113381,0.93031853
0.59179926,1.2266366,1.3605623,0.44732162,0.8106293
0.65540534,1.2632678,1.4937238,0.4782698,0.7945625
0.5970758,1.2223761,1.4924471,0.47255924,0.8689478
0.76887876,1.3139983,1.4896622,0.47412494,0.7461844
0.5336519,1.2437708,1.4328151,0.44505948,0.8698585
0.58908653,1.4325299,1.4065633,0.40077028,0.8247421
0.5592702,1.1854374,1.4414266,0.46572798,0.9546565
0.52000093,1.0792409,1.472249,0.52071875,0.84018975
0.6299345,1.1693605,1.4926267,0.5343895,0.74226487
0.5768221,1.1979458,1.3950019,0.47870016,0.89782023
0.63041484,1.2941983,1.4533598,0.45095026,0.89421
0.61202204,1.1553885,1.4466445,0.50337017,0.8691924
0.7190747,1.2767057,1.4573858,0.46901804,0.82057786
0.5964902,1.0218942,1.3713994,0.5423992,0.8414328
0.5888681,1.1929926,1.3964918,0.48988828,0.86061895
0.6208242,1.289517,1.4837158,0.45592618,0.8385781
0.58877516,1.3098906,1.458035,0.399037,0.94059384
0.6476405,1.1637383,1.4637501,0.50162804,0.8589175
0.4971938,1.1722343,1.4936988,0.5037726,0.83954066
0.54817307,1.1601034,1.4776826,0.509054,0.7880917
0.5378622,1.2115482,1.2744766,0.48300198,0.8344127
0.5567752,0.9959074,1.3827682,0.54204744,0.85914105
0.5596806,1.249814,1.448518,0.4713707,0.8842055
0.59948254,1.217997,1.4320924,0.47904086,0.85730445
0.6692963,1.2702066,1.491142,0.46988857,0.82403016
0.58793753,1.2185658,1.4226768,0.49834555,0.8380216
0.6123541,1.3219352,1.3661245,0.4733341,0.7706251
0.5690368,1.2615975,1.4748803,0.47385174,0.87731016
0.5681877,1.1687053,1.4239041,0.4865981,0.8430492
0.5596329,1.2675138,1.4061391,0.43573746,0.89285547
0.5499065,1.1253328,1.4379036,0.49123904,0.79822516
0.6099786,1.2781326,1.4457753,0.4705968,0.8396866
0.6253647,1.2584321,1.4278222,0.4552566,0.8452866
0.5925139,1.372607,1.4867237,0.3912699,0.9621737
0.64401484,1.1797419,1.476247,0.49905697,0.83301055
0.5990674,1.2079904,1.4997196,0.5190305,0.78320706
0.64063674,1.0959408,1.3768543,0.51411647,0.8686995
0.6060609,1.3472899,1.4517913,0.43193945,0.81278706
0.5133473,1.3021302,1.424344,0.4211889,0.87692463
0.55834717,1.1317675,1.4528381,0.5108265,0.8426123
0.7456765,1.2014712,1.4394655,0.49584845,0.78749555
0.5602641,1.3308557,1.405113,0.44434488,0.86336803
0.5385886,1.2303436,1.4904046,0.45497268,0.8620087
0.7257562,1.4271677,1.4809275,0.42862725,0.7189374
0.65846986,1.3189195,1.4938562,0.45939806,0.75058985
0.5800387,1.2374623,1.4361213,0.45296246,0.8726015
0.5235742,1.2168121,1.4917231,0.48010328,0.9012751
0.58972305,1.220019,1.4643296,0.47056985,0.8508458
0.51148796,1.1475453,1.4414924,0.5049508,0.8011273
0.5964834,1.3283018,1.4391689,0.46154237,0.777826
0.45915455,1.123375,1.3418665,0.48172766,0.9915313
0.6804412,1.2733377,1.4720217,0.48484358,0.8509007
0.7872926,1.3856924,1.4904691,0.45659432,0.73250353
0.618198,1.2967662,1.4995236,0.47591865,0.86376536
0.59065825,1.2983806,1.382666,0.44767004,0.8571279
0.6656061,1.3705143,1.4852418,0.4548076,0.7764326
0.6066366,1.2350885,1.4700062,0.48832014,0.80993223
0.51778734,1.1091405,1.2695451,0.4963586,0.8922058
0.60005254,1.1627812,1.4621136,0.49778363,0.8567181
0.5034318,1.1358874,1.4381036,0.49028966,0.86120266
0.5580891,1.271892,1.4687653,0.44504276,0.87760025
0.5791804,1.4208231,1.4543939,0.40591678,0.8838061
0.6559894,1.1818999,1.449341,0.50454944,0.83380467
0.55330014,1.2714635,1.4993745,0.4506449,0.9263908
0.55483305,1.1196054,1.4422091,0.50540584,0.79231244
0.6374993,1.1529552,1.4704266,0.47781855,0.84672743
0.4987519,1.1776526,1.4932489,0.5021376,0.763594
0.61191565,1.2064842,1.4908679,0.47509462,0.8678679
0.7259184,1.24555,1.451724,0.5001502,0.7048907
0.5808778,1.2937716,1.3902055,0.46039945,0.8142528
0.522926,1.3298404,1.4463092,0.4240098,0.9791911
0.6430561,1.2387478,1.4932468,0.48506323,0.7344928
0.536831,1.1666592,1.4563934,0.48689434,0.89350283
0.6209582,1.203462,1.4103756,0.4932086,0.81067413
0.62624544,1.2692509,1.4760556,0.45921302,0.84749675
0.5764415,1.1691706,1.4879127,0.48296422,0.9415161
0.52727556,1.0461571,1.4684695,0.5117481,0.9242964
0.7216171,1.328661,1.4504218,0.49067616,0.6702609
0.5782768,1.2070761,1.4551353,0.46859315,0.85576355
0.54314405,1.1062391,1.4849132,0.49319267,0.8404083
0.6505063,1.2575881,1.4789616,0.4790916,0.8616805
0.5863311,1.3120834,1.4461256,0.44362354,0.876779
0.7051694,1.3723961,1.4832652,0.4298839,0.7014409
0.5899077,1.1935709,1.4898591,0.47585166,0.77515215
0.45373198,1.2009329,1.4744481,0.48661792,0.8757401
0.5612577,1.1529251,1.4938855,0.50517833,0.88816315
0.59789056,1.2968597,1.4966478,0.44001848,0.8153724
0.48979527,1.1718726,1.3488431,0.46338496,0.9367068
0.64142907,1.1432202,1.4314524,0.4929065,0.8531409
0.5265456,1.1886879,1.3950424,0.46602082,0.86621785
0.6214882,1.2727244,1.4457399,0.47989765,0.714764
0.6811397,1.2462769,1.4442095,0.48120517,0.79202765
0.582784,1.1899937,1.3639058,0.49162534,0.8701568
0.64818674,1.3223481,1.4383818,0.45671147,0.7740456
0.49310452,1.1949359,1.4811393,0.4904989,0.91381407
0.62214506,1.2708873,1.4943773,0.47947106,0.79439074
0.55185133,1.3306602,1.4833384,0.41500297,0.8883243
0.5310866,1.0981061,1.474019,0.4931365,0.84665054
0.60645795,1.2013098,1.4299783,0.48208752,0.8470395
0.7178709,1.4872085,1.4537051,0.4174253,0.7701081
0.60491943,1.1580381,1.4613576,0.5277696,0.7551332
0.5942996,1.171315,1.465958,0.5188478,0.79935086
0.629842,1.2611519,1.4715725,0.4715219,0.7587893
0.59114254,1.1208968,1.4659877,0.53339356,0.80717564
0.6309306,1.2688404,1.4662172,0.4722542,0.84100175
0.5994601,1.2115756,1.4396603,0.5016479,0.87721366
0.63640374,1.2587132,1.4584974,0.4942061,0.77837557
0.652719,1.4008164,1.4142687,0.45083028,0.78877074
0.5680776,1.1943694,1.4495585,0.48508757,0.7972496
0.53934795,1.2407894,1.4382218,0.45213777,0.9108585
