v_norm,a_0,w_s_eff,t_0,alpha_gain
0.61383647,1.7313108,1.4135329,0.4398706,0.6052743
0.6345568,1.347417,1.2829171,0.49298558,0.69037557
0.59999645,1.4394088,1.4635949,0.46972263,0.7132631
0.6332828,1.7683539,1.4600544,0.4273375,0.6161725
0.55544096,1.6519153,1.213798,0.4223503,0.6072958
0.4796346,1.4199681,1.4242837,0.47815675,0.7176283
0.549474,1.9168015,1.344943,0.3200954,0.6627901
0.6103399,1.4125197,1.1920799,0.47479674,0.62920374
0.60323024,1.7597203,1.3634714,0.3546407,0.6586391
0.6521204,1.6984468,1.343632,0.4281588,0.60540164
0.5989,1.6305214,1.3551637,0.4151081,0.69347763
0.57596785,1.6245813,1.4188516,0.45921105,0.5899516
0.5262047,1.4515737,1.4581972,0.43621573,0.7670194
0.518446,1.4895841,1.1727167,0.4560213,0.6047984
0.5207746,1.6870825,1.2308743,0.35370028,0.7042815
0.51603925,1.6227502,1.3788285,0.45158434,0.65459025
0.5479418,1.6984016,1.413052,0.45813286,0.6254973
0.635337,1.9197462,1.4974251,0.36460954,0.6163354
0.5558163,1.4676894,1.3779796,0.4216344,0.73769957
0.58412814,1.5258338,1.1976451,0.45071954,0.6482475
0.58010775,1.5728037,1.3996236,0.46499375,0.6752775
0.51790327,1.2998164,1.3782465,0.47193202,0.7921463
0.5663217,1.5783802,1.4395403,0.45493612,0.6249238
0.6308231,1.596709,1.4241372,0.42506576,0.6522201
0.648075,1.8018215,1.4828935,0.37928584,0.6779058
0.5270617,1.4410996,1.1694589,0.45053563,0.66343963
0.5076066,1.5412428,1.4380406,0.4318454,0.68645525
0.59555596,1.6179243,1.2934029,0.45097834,0.6292222
0.6060952,1.7049019,1.3608618,0.4459728,0.61491174
0.5625779,1.7190683,1.4282974,0.37315768,0.6952205
0.6446051,1.5240563,1.2795603,0.4310551,0.6182873
0.56162095,1.461422,1.2848417,0.47990185,0.6354289
0.5341329,1.492841,1.3811853,0.4012611,0.74377143
0.5863214,1.6935694,1.2589055,0.3993527,0.6584766
0.5988361,1.8265178,1.3634833,0.3765565,0.6496771
0.53610533,1.3984338,1.478851,0.45704883,0.6716589
0.54810756,1.624769,1.3737384,0.42715907,0.60332114
