v_norm,a_0,w_s_eff,t_0,alpha_gain
0.47854272,1.18832,1.4775751,0.4194526,0.9579914
0.5334994,1.2048264,1.334773,0.44524997,0.84815884
0.54277855,1.323317,1.4595963,0.4246153,0.80209106
0.45949164,1.4162847,1.3163294,0.36100274,0.8563081
0.4333563,1.4105189,1.4774884,0.37719798,0.8590394
0.55946,1.1244936,1.477305,0.4483287,0.8435008
0.51589334,1.4780248,1.4757918,0.34138826,0.82658446
0.49679023,1.1530952,1.3510156,0.46201998,0.84460795
0.51182187,1.3330897,1.4344128,0.41344172,0.8294942
0.40055102,1.1848006,1.4822075,0.43633407,0.9460714
0.47420418,1.1962545,1.4806392,0.43816966,0.89618456
0.55340886,1.3350284,1.4278073,0.43964574,0.80008113
0.42900005,1.3151526,1.3351423,0.40411812,0.79997075
0.51156926,1.1907177,1.4413519,0.44662133,0.79838693
0.5024702,1.2737898,1.3730004,0.39265057,0.8587388
0.52783525,1.2437546,1.3833582,0.44235653,0.89417547
0.52075726,1.1743872,1.4675392,0.47171727,0.8156606
0.48380443,1.2082616,1.4657757,0.44298494,0.9031298
0.5389281,1.2544684,1.4183251,0.4463422,0.82650596
0.4716316,1.4386783,1.438744,0.35865107,0.84030974
0.40382928,1.3499498,1.4075439,0.39085254,0.82850534
0.46665886,1.3864249,1.4446106,0.41006267,0.788263
0.3803397,1.2660109,1.3170571,0.42967927,0.8732154
0.47442508,1.1887708,1.3428526,0.44903195,0.8626224
0.47070864,1.1746793,1.3762652,0.4004983,0.9132194
0.55923057,1.2879201,1.4511157,0.43509942,0.83154595
0.5140029,1.3074082,1.4705876,0.41123188,0.80966365
0.47844732,1.3198242,1.4902575,0.39281037,0.87475157
0.4919402,1.3084348,1.4420474,0.4180169,0.78969353
0.4575596,1.4520656,1.4510095,0.37975353,0.79794306
0.47554958,1.2518283,1.4961392,0.39575723,0.8920784
0.43581876,1.1935848,1.4823011,0.45009887,0.8451824
0.5587876,1.3311623,1.4398865,0.42017826,0.7957461
0.52405256,1.462282,1.481603,0.37642574,0.81713927
0.54746675,1.1750456,1.3719051,0.44535875,0.8320062
0.4799737,1.1387469,1.3496606,0.4673925,0.89050436
0.61807036,1.4551123,1.3858502,0.3935726,0.72657317
0.5434388,1.1234736,1.376899,0.4677075,0.80856454
0.49066073,1.0713669,1.3546046,0.46748462,0.87475735
0.42755073,1.1844964,1.4530219,0.4099072,0.94030476
0.45630476,1.3030366,1.4263824,0.40271053,0.9585281
0.51329994,1.3916038,1.4724952,0.36070344,0.7623189
0.5309135,1.2680088,1.4538958,0.40501994,0.87572867
0.5031358,1.4252403,1.440835,0.34309778,0.8488598
0.45377946,1.326254,1.4325223,0.35330594,0.9749949
0.56826955,1.3823915,1.4611224,0.38294587,0.8393325
0.50349224,0.9818727,1.3471475,0.5177769,0.8947812
0.49604258,1.3554971,1.4658408,0.4094806,0.8012676
