v_norm,a_0,w_s_eff,t_0,alpha_gain
0.6108334,1.0717274,1.4800109,0.24402034,0.6787096
0.7698149,1.0578945,1.4479715,0.2602923,0.6518355
0.7354882,1.098539,1.4975406,0.2606305,0.60607326
0.7501371,1.0826342,1.4462519,0.26510605,0.5181997
0.7732594,1.0438688,1.3871188,0.27244937,0.592487
0.77639174,1.1172045,1.4594885,0.23380771,0.6451232
0.67710304,1.145664,1.4667931,0.25845274,0.58206147
0.6754892,1.0840635,1.4836726,0.2702723,0.6845818
0.7392113,1.027101,1.4155699,0.28614354,0.58155876
0.7839402,1.0845178,1.4927702,0.26765427,0.6320466
0.73896533,1.0398452,1.4765841,0.28410682,0.569216
0.72153604,0.96989894,1.459169,0.29843628,0.69415915
0.6568287,1.0547117,1.3631701,0.27232566,0.635978
0.8410368,1.0521724,1.4361482,0.28422087,0.5403976
0.6231919,0.94393355,1.4773494,0.27994227,0.67170715
0.65488654,0.97642446,1.4975294,0.29182968,0.6746397
0.6477565,0.9945206,1.4320863,0.29049116,0.64753306
0.7616666,1.0445021,1.4729733,0.28974196,0.5911508
0.677317,1.1421444,1.4682589,0.23628215,0.6619948
0.7099913,0.9902465,1.4727268,0.26806358,0.7276734
0.7277883,1.083512,1.4708158,0.26206654,0.62781346
0.8439391,1.0440046,1.3606641,0.26531887,0.6361718
0.7401208,0.97482735,1.4504379,0.27204773,0.68743265
0.66449136,0.9659793,1.4360785,0.25752446,0.76422244
0.6699245,1.1186253,1.3622197,0.24137732,0.7058819
0.8622659,1.1639657,1.3886763,0.25377098,0.5033723
0.79314893,1.099206,1.4554958,0.25680727,0.59038866
0.6744918,1.0028378,1.299021,0.2846033,0.6748079
0.7555577,0.9870249,1.3362546,0.27476183,0.6536366
0.6932518,1.1050524,1.4559237,0.25269258,0.6634311
0.64981127,1.0401977,1.4828978,0.23660561,0.65976
0.7469288,1.0302013,1.403065,0.24837323,0.6696886
0.76408803,1.086425,1.4197876,0.2643106,0.63865876
0.7444266,1.0861713,1.4879036,0.27973396,0.6237084
0.6916617,1.0524364,1.4813591,0.2619874,0.686524
0.6719258,1.1910069,1.4911404,0.2437701,0.6123399
0.6306011,0.9864649,1.3652227,0.2484917,0.7602936
0.7013091,0.9508982,1.4263233,0.29105866,0.6863257
0.7594312,1.0271538,1.4736445,0.28617206,0.6260775
0.6724705,1.037665,1.4535197,0.27532023,0.6560833
0.7872661,1.1281826,1.4396815,0.25743234,0.6351544
0.7997114,0.98205835,1.4546372,0.31196445,0.6178093
0.7292239,1.0318667,1.4682542,0.28662866,0.56426305
0.7837227,1.0151682,1.4279342,0.2723818,0.6306681
0.70596296,1.1129034,1.4711189,0.24100995,0.6908127
0.80135727,1.0557758,1.4868389,0.2822643,0.59108967
0.6677349,1.0824779,1.3527641,0.24879314,0.66825384
0.7190379,1.175039,1.4855067,0.25673148,0.5558509
0.7997708,1.1488861,1.4796133,0.25585973,0.5454218
0.81465036,1.0054264,1.4235793,0.29647064,0.57648766
0.7270316,1.0317508,1.4201673,0.2732679,0.6374299
0.6438227,1.0514619,1.4798812,0.26154643,0.5634955
0.76546955,1.0394838,1.4712707,0.26238725,0.6479839
0.6837658,0.9514713,1.4559416,0.30234456,0.697358
0.8755872,1.0063628,1.4724567,0.30290955,0.5722458
0.62206095,1.0244454,1.4782842,0.27099153,0.71226585
0.7387893,1.022489,1.40458,0.28969315,0.620112
0.7170002,1.07243,1.4750949,0.23964876,0.65482605
0.7350261,0.96490484,1.4477032,0.2729065,0.7269391
0.7493597,1.0352763,1.2663434,0.2597314,0.6494692
0.63708717,1.0358613,1.3845583,0.27078605,0.68188924
0.784276,1.096504,1.4319307,0.24575259,0.63603705
0.5604128,0.9963841,1.4750164,0.26776078,0.68097883
0.6699617,1.0236052,1.4437932,0.26097777,0.6440963
0.72882146,0.96911126,1.4021709,0.27691767,0.6549947
0.8990482,1.152394,1.4950116,0.24087794,0.54885036
0.8135352,1.1480765,1.4040655,0.21955022,0.592107
0.7886356,1.1683649,1.4309146,0.25288206,0.5180198
0.7394625,1.0190109,1.4544482,0.2816491,0.61511827
0.7799509,1.0227288,1.4755303,0.28808582,0.6158747
0.67498374,1.0216038,1.3753471,0.2648767,0.65218467
0.5911747,1.006827,1.4656018,0.2688764,0.7543998
0.66467667,0.98932815,1.4545842,0.30656454,0.7065732
0.67474324,1.0857768,1.4132041,0.23620301,0.6805883
0.83935136,1.0921768,1.4601647,0.28256112,0.5893609
0.65185106,0.9811892,1.4184064,0.26685596,0.6715272
0.7291321,0.9644105,1.3482734,0.26502022,0.6950835
0.80478466,1.0137011,1.4301567,0.27467564,0.6502832
0.70885307,1.0201494,1.3206406,0.2683439,0.58762836
0.7262505,1.0252044,1.3454194,0.27358383,0.6079912
0.67986506,0.98680186,1.4518238,0.2941313,0.59629697
0.67354316,1.0588588,1.3919688,0.24565732,0.6560748
0.6067833,0.95085686,1.4368793,0.29111016,0.72311014
0.6494428,1.0409248,1.3539875,0.2662165,0.68286467
0.6724986,0.9300104,1.4510449,0.2998243,0.6844976
0.66605455,0.9236695,1.3203692,0.31993842,0.67652416
0.62427664,1.0386223,1.4825633,0.2652776,0.66387284
0.6011913,0.96886843,1.3579522,0.2578022,0.77393085
0.7041783,0.98166156,1.4332056,0.2655936,0.67165023
0.67902935,1.0003074,1.2906289,0.26974407,0.640517
0.7540754,0.9691213,1.4943192,0.28117615,0.63298595
0.666516,0.9687675,1.221388,0.2833736,0.66325533
0.8091786,1.0994145,1.4900795,0.28448486,0.5848236
0.6766347,1.1050247,1.47548,0.26029077,0.66344744
0.71864444,1.0173168,1.3942653,0.2673028,0.64854556
0.75285923,1.0851566,1.458775,0.2647552,0.6547983
0.7742582,0.9894686,1.4245814,0.28448227,0.57534415
0.68487096,1.02258,1.4765304,0.28573033,0.57738084
0.7462263,1.0873027,1.3526297,0.26225606,0.63336766
0.8339693,1.0958362,1.487128,0.25397125,0.65096754
0.7731368,1.0949336,1.4076042,0.2747775,0.5467797
0.67864686,0.8991722,1.4608662,0.2890121,0.71682125
0.8305674,1.0793788,1.4335773,0.28032237,0.55051684
0.65393627,0.9407845,1.360617,0.2753197,0.6879727
0.6933644,1.1105593,1.4305685,0.25043827,0.6308629
0.76104575,0.98506445,1.3398242,0.28081977,0.599329
0.7271735,0.95324206,1.4994797,0.2743616,0.6426311
0.7097611,1.1147206,1.4842247,0.24863675,0.6725828
0.74624383,1.0839262,1.4886786,0.2595755,0.5541302
0.69643843,1.0447792,1.4703593,0.28131473,0.6147505
0.7437781,1.0169191,1.4646115,0.26443246,0.6656488
0.7081425,1.0064712,1.4040217,0.29791892,0.6259658
0.8148055,0.90704906,1.3181645,0.30368292,0.58235484
0.7024902,0.97299165,1.4906363,0.27636072,0.66441053
0.79230344,1.128202,1.3481145,0.26665553,0.60003996
0.8691499,1.1533738,1.4253511,0.26878515,0.55593896
0.860481,1.1072658,1.4692961,0.2738848,0.5299673
0.8170397,1.0425086,1.3844864,0.2751689,0.563614
0.6076524,1.1004883,1.4569788,0.22748443,0.74686897
0.70150715,0.98923486,1.4453986,0.2676631,0.6690009
0.8853309,0.99394387,1.4674375,0.29856595,0.57311666
0.6770388,0.97631425,1.3588074,0.26662937,0.6175599
0.61008555,0.9667318,1.4428817,0.31363463,0.70686173
0.7084305,1.1895676,1.4637036,0.20617671,0.69255245
0.6265069,1.0363641,1.459678,0.26171428,0.69726896
0.710513,1.1096371,1.4521067,0.2612518,0.6357473
0.84671754,1.1091491,1.4866784,0.24975474,0.5922377
0.7245532,1.008713,1.4155722,0.28638798,0.62624705
0.7582147,1.0219884,1.4651138,0.28464955,0.65972805
0.6777453,0.9238376,1.4698048,0.29907733,0.7262075
0.7923171,1.0320129,1.4007665,0.27607453,0.5579291
0.83566236,1.1846054,1.4619275,0.27258116,0.5496428
0.71209407,0.9834531,1.496571,0.2589967,0.64597875
0.8462652,1.0508052,1.4832478,0.27764115,0.61220807
0.734884,1.0904979,1.4867709,0.26473722,0.6018358
0.65176886,1.0914924,1.3677956,0.23689692,0.59819305
0.6656174,1.0107309,1.3959576,0.2825205,0.6425494
0.8654143,1.095432,1.4666202,0.25244218,0.5804113
0.72378844,1.0786178,1.4739214,0.26718062,0.62058264
0.6328859,1.083044,1.4170606,0.28281844,0.60872144
0.6784027,1.0414803,1.4202503,0.25950596,0.66364413
0.63755095,1.0279729,1.3871204,0.2593757,0.62188464
0.7148357,1.0653656,1.4407976,0.2444855,0.65909725
0.7327013,1.0082717,1.4091722,0.31536564,0.6313713
0.8692232,1.1431564,1.4239564,0.24738497,0.5572688
0.66146594,0.9710908,1.4321523,0.28424543,0.66794264
