v_norm,a_0,w_s_eff,t_0,alpha_gain
0.70781845,1.5082077,1.365566,0.3961044,0.70096886
0.6788195,1.5663189,1.4017928,0.39671582,0.5969501
0.7465835,1.6394982,1.2317708,0.3770528,0.5574194
0.7875479,1.4196653,1.4827462,0.43141392,0.64111674
0.7235794,1.2888906,1.1695211,0.46505132,0.7023567
0.6536574,1.5415525,1.222508,0.41567317,0.6708553
0.7006154,1.2629837,1.1258934,0.47147593,0.68543416
0.7692917,1.5890869,1.3062347,0.4192695,0.614074
0.7206421,1.496763,1.409133,0.43037412,0.66528964
0.70502234,1.4213542,1.4038031,0.44088766,0.68583536
0.70816004,1.5013163,1.1626078,0.41592312,0.65880996
0.60445,1.490212,1.1453493,0.40935645,0.6514553
0.6520647,1.2576582,1.2180258,0.4565512,0.7467237
0.80331594,1.6442868,1.3661104,0.44049394,0.5337684
0.76160866,1.4625232,1.086149,0.41310108,0.5935297
0.67382544,1.4520427,1.3267171,0.4445989,0.7204394
0.6383088,1.493875,1.1389682,0.41907513,0.70077616
0.70023733,1.3720717,1.4175811,0.34677374,0.7978035
0.7402246,1.465779,1.417253,0.42668808,0.7323498
0.72617096,1.5663189,1.4102049,0.39605394,0.663483
0.787926,1.7043569,1.2749379,0.40071955,0.53524536
0.6282538,1.4141877,1.264751,0.42930356,0.70290977
0.7342754,1.5392542,1.2912204,0.43412003,0.60746163
0.6976908,1.3530991,1.3892375,0.4621538,0.7193535
0.67191,1.279115,1.193066,0.4324691,0.6788553
0.65963876,1.3834479,1.2510251,0.45253006,0.72223717
0.7452005,1.4215406,1.3867047,0.45016196,0.6216754
0.7223599,1.520797,1.3560262,0.39847618,0.63785136
0.65979284,1.386397,1.2534571,0.44240984,0.6491486
0.7858812,1.6887506,1.3103361,0.39177966,0.54516876
0.7113334,1.458094,1.3326786,0.40274358,0.6983185
0.7205711,1.5199493,1.3440245,0.41989413,0.67247105
0.6615025,1.3799642,1.4625256,0.4581219,0.76995647
0.70744854,1.4395185,1.4482007,0.46145374,0.6254293
0.697707,1.629415,1.311736,0.38607317,0.6173267
0.7248553,1.3623844,1.100287,0.42598635,0.6753688
0.71505964,1.4150056,1.389007,0.44494602,0.69226843
0.6318327,1.4982271,1.0669804,0.41469857,0.6776295
0.6622553,1.2144473,1.4394717,0.43011332,0.8117576
0.64633054,1.3305612,1.1399751,0.48631385,0.6567814
0.66372555,1.4222817,1.2775356,0.3721047,0.7491885
0.7697494,1.4698418,1.4258521,0.40459877,0.68571794
0.71428746,1.3413576,1.2848023,0.4373186,0.7058231
0.70878667,1.5073546,1.3267845,0.3837284,0.66509
0.7284653,1.5519269,1.2569196,0.40347093,0.64117914
0.7428666,1.5621097,1.1314138,0.3836674,0.58062774
0.7176874,1.5377314,1.3859922,0.431446,0.63411605
0.7050906,1.5224141,1.07545,0.39601338,0.5803764
0.7412972,1.3291153,1.2267702,0.4432692,0.6704772
0.7816232,1.3333858,1.1952102,0.45407724,0.57928526
0.6756563,1.5627718,1.1841059,0.4126607,0.568333
0.7761253,1.372526,1.3279158,0.4499704,0.66842216
0.74662566,1.4379171,1.4549497,0.45507935,0.63158214
0.6206905,1.3674885,1.4314398,0.48510402,0.6787714
0.5775655,1.3592385,1.1707238,0.4123057,0.71192
0.6428306,1.5420158,1.3298734,0.41758594,0.6593419
0.66985893,1.6066291,1.3209565,0.3866117,0.6326587
0.74838245,1.5852689,1.4029706,0.39491922,0.61011344
0.73804003,1.580711,1.2310361,0.4107248,0.62995714
0.61095154,1.2759715,1.312275,0.4499819,0.7866684
0.7354998,1.6341357,1.2337583,0.3574792,0.5900583
0.77518535,1.4443064,1.2695379,0.45001504,0.58079064
0.7456023,1.7192346,1.3396225,0.40655535,0.59988534
0.73243964,1.4417095,1.3547415,0.43387207,0.64029783
0.6734458,1.4558648,1.3554418,0.40010545,0.66629165
0.7650195,1.5312303,1.2026507,0.42273673,0.6553557
0.69018817,1.5086975,1.2876029,0.38383427,0.6634083
0.66482204,1.2893572,0.81311095,0.45446393,0.6228971
0.68142873,1.4172474,1.2868413,0.41939777,0.7339371
0.68123937,1.7968352,1.2569965,0.36534485,0.568204
0.6460289,1.3996863,1.1149004,0.4055635,0.6914843
0.73251486,1.4196601,1.1487154,0.44356838,0.6380325
0.71825427,1.4012007,1.2446854,0.4703968,0.63983923
0.763712,1.3122647,1.3561438,0.42795137,0.7073858
0.76912785,1.6331381,1.252631,0.40221712,0.56821144
