v_norm,a_0,w_s_eff,t_0,alpha_gain
0.51733315,1.5106091,1.4376525,0.43575373,0.7914537
0.39128745,1.6699898,1.4159753,0.41062266,0.9188778
0.5279849,1.3886473,1.4271289,0.46944603,0.8996244
0.4959931,1.4517705,1.4610511,0.46122834,0.8329459
0.4961875,1.6940248,1.3455094,0.39745522,0.6918056
0.44898924,1.3372523,1.4616542,0.4530895,0.98318404
0.45368454,1.5225691,1.4105855,0.36673075,0.90741545
0.46510684,1.5693977,1.4999652,0.4268398,0.7911593
0.4191536,1.5235021,1.4937378,0.41848186,0.88307625
0.4743366,1.4073843,1.4193283,0.4611952,0.822402
0.47820964,1.5701743,1.4893196,0.4057153,0.7648294
0.48223588,1.294014,1.4335768,0.4733683,0.92179465
0.49282196,1.5059466,1.3734753,0.44264653,0.84035504
0.44339213,1.4492525,1.4643035,0.43953452,0.81985223
0.52011967,1.4792311,1.3725636,0.4634133,0.71307373
0.55198807,1.5761865,1.4092684,0.42015573,0.8255527
0.54711187,1.5987225,1.4606342,0.3994501,0.82137525
0.39645955,1.4965965,1.4999999,0.379943,0.92003405
0.533876,1.6194168,1.4878927,0.42388624,0.8118292
0.43780366,1.4140061,1.4890864,0.44194573,0.9640907
0.50826746,1.4345927,1.3604494,0.49981007,0.8492395
0.53691566,1.3937209,1.4574522,0.46854055,0.8159534
0.48794615,1.2688122,1.4882488,0.49761695,0.84032226
0.5334458,1.5363151,1.4577099,0.40760028,0.8810556
0.47146904,1.4223766,1.3993365,0.4262913,0.92397
0.3689875,1.4791048,1.4799793,0.39655164,0.9791363
0.44892213,1.6129096,1.488025,0.3745791,0.8871635
0.552925,1.5074291,1.3730524,0.45532632,0.7725787
0.46198693,1.5076739,1.3694222,0.47294423,0.72411805
0.5118457,1.4449934,1.3831198,0.44575605,0.93403935
0.46443948,1.4714053,1.4862905,0.49346408,0.73566073
0.55306786,1.5173851,1.4328879,0.45063618,0.78461677
0.47855693,1.3906803,1.45931,0.4755947,0.8914758
0.44683057,1.4848614,1.3214644,0.41835013,0.8906576
0.5255735,1.1631807,1.4866557,0.53532004,0.79743475
0.46292216,1.5867678,1.3927404,0.39962375,0.82036173
0.44869703,1.4786731,1.478707,0.4297259,0.86740494
0.46182385,1.403477,1.4554724,0.45268777,0.93909216
0.50890404,1.6322135,1.4515947,0.38694593,0.8530246
0.5171063,1.5289413,1.4725531,0.4460265,0.7688592
0.5108391,1.5178863,1.4618723,0.46041596,0.797829
0.40157947,1.4506196,1.4374285,0.47001916,0.9018851
0.3980282,1.4509137,1.4792796,0.43268657,0.9357383
0.6059776,1.5300667,1.4585128,0.48559344,0.71080875
0.41430295,1.5119637,1.4305651,0.46148664,0.8899117
0.55844617,1.3457023,1.4530382,0.4887462,0.78546375
0.33856964,1.2313917,1.3815258,0.48636863,0.9196111
0.49218413,1.5827168,1.3791765,0.4204308,0.8456584
0.3242684,1.4387561,1.3902625,0.4279021,0.9637463
0.5596117,1.4643977,1.4694014,0.44742927,0.81437004
0.47222683,1.6493758,1.4787742,0.39950067,0.8203579
0.5374645,1.4363568,1.4015952,0.4313047,0.81901664
0.4862892,1.4774152,1.3529139,0.4642786,0.8952526
0.4623473,1.4001479,1.4971397,0.4582742,0.8153307
0.57383704,1.4679254,1.490842,0.47107968,0.8304753
0.46515518,1.3422998,1.4571073,0.49016124,0.8153807
0.4875012,1.5146425,1.3649597,0.45479193,0.83805054
0.43026757,1.5263232,1.4695994,0.4203801,0.8976629
0.41073495,1.4967718,1.4570605,0.4086326,0.9132611
0.4286886,1.2804319,1.4111203,0.47333783,0.87790596
0.52179784,1.6519548,1.4719833,0.42332873,0.7705703
0.49954158,1.3180714,1.4726013,0.50884295,0.8688198
0.50124687,1.5143328,1.4454342,0.39146695,0.87899786
0.4244893,1.4434803,1.4432882,0.44856536,0.86728096
0.5217483,1.4445497,1.4262836,0.45647347,0.85650957
0.44882864,1.546954,1.3959756,0.40145555,0.8738398
0.4051689,1.4446914,1.4328542,0.46116316,0.85516924
0.4877907,1.6041505,1.417253,0.40135452,0.8877676
0.48674384,1.5049094,1.4077259,0.42861885,0.83002967
0.5426251,1.6165439,1.4862479,0.44516817,0.7402974
0.4532054,1.2625508,1.3830941,0.48470864,0.87557256
0.57091916,1.5288913,1.4211278,0.45865315,0.71796495
0.476758,1.4249898,1.3960361,0.4699781,0.7805543
0.5070278,1.4622891,1.4782706,0.45523116,0.8376042
0.4552106,1.337533,1.4045981,0.47838336,0.8700807
0.5918632,1.5178518,1.4731135,0.4700919,0.8080376
0.57220227,1.4863533,1.4575831,0.42985892,0.833355
0.47686368,1.3589356,1.4684857,0.4614392,0.90500265
0.49381173,1.3929412,1.3778449,0.46051583,0.8804294
