v_norm,a_0,w_s_eff,t_0,alpha_gain
0.652948,1.531363,1.4979193,0.179455,0.61921364
0.5920287,1.5940242,1.4444817,0.14809942,0.58347553
0.6542966,1.486308,1.3939544,0.20555986,0.5613155
0.684154,1.5087931,1.2324156,0.1915403,0.5769941
0.6622384,1.5668315,1.3958707,0.20474765,0.5538561
0.594654,1.6061795,1.3795505,0.15660919,0.6070593
0.6879415,1.3850825,1.4486922,0.23880589,0.5902297
0.6694577,1.4811887,1.196767,0.20647451,0.5687595
0.6158208,1.5317838,1.3271917,0.18002795,0.5747754
0.7006403,1.4971858,1.4659204,0.1426938,0.5553571
0.55602795,1.4653685,1.4215385,0.18424296,0.70990777
0.7210357,1.662533,1.4780965,0.16154608,0.60398346
0.62717867,1.3379513,1.3462301,0.16360854,0.6882092
0.5911281,1.3584014,1.4080148,0.21768184,0.5975173
0.6087249,1.4775405,1.2990984,0.15417899,0.6026413
0.5653059,1.3523759,1.2955018,0.18933688,0.67629176
0.58990544,1.2903484,1.351284,0.1797702,0.7108537
0.58026445,1.3618155,1.2324109,0.20309666,0.67063105
0.57083476,1.2898968,1.3636287,0.23447736,0.62878007
0.6057108,1.409652,1.183782,0.13201222,0.65616906
0.5462279,1.4001596,1.1945456,0.18699762,0.65596735
0.6490307,1.4130467,1.2663836,0.23072037,0.5866012
0.6186176,1.5260553,1.2654246,0.21302524,0.54918486
0.6835693,1.3425165,1.3476862,0.20133351,0.5959157
0.6796259,1.541468,1.3489239,0.17297223,0.54907805
0.63941365,1.3594538,1.1683671,0.15978101,0.6567445
0.5789749,1.2649062,1.3519876,0.21481906,0.67133707
0.64202666,1.5085003,1.4459755,0.21636306,0.65410054
0.6463827,1.6374916,1.4365729,0.15795334,0.59269446
0.55013925,1.1240655,1.2789539,0.24886796,0.68746006
0.62960947,1.3479179,1.2698888,0.16193652,0.6158098
0.6489951,1.5529042,1.4458216,0.21203403,0.5237854
0.51247174,1.4059418,1.2139,0.19640803,0.5968212
0.5554398,1.4940878,1.4086503,0.16219455,0.6350261
0.6250461,1.4051737,1.2410592,0.22522137,0.5577124
0.5547769,1.4061612,1.2331059,0.21253523,0.631281
0.6141258,1.5434933,1.2574048,0.15973306,0.5483712
0.59113944,1.6282896,1.4322344,0.15770276,0.5558228
0.56604034,1.3839524,1.052552,0.21979652,0.6149527
0.5616048,1.3867718,1.218719,0.16365954,0.6698025
0.7352114,1.5163807,1.2370043,0.18851769,0.53987163
0.60608447,1.3763051,1.3149685,0.23398797,0.5946764
0.59557235,1.4702079,1.2600951,0.19233546,0.6348848
0.5530409,1.5563751,1.29499,0.15422447,0.59240746
0.60564464,1.5088204,1.4703823,0.2084962,0.52023655
0.6375803,1.4294533,1.370591,0.17145665,0.59994984
0.6047755,1.5404823,1.3845814,0.18015854,0.57532626
0.6290799,1.3940654,1.2938839,0.17352685,0.66745377
0.62057436,1.3712724,1.4899468,0.18257375,0.6778699
0.6245108,1.3217804,1.3411454,0.23967879,0.56601006
0.6708362,1.6445676,1.44732,0.11736587,0.565704
0.6523865,1.457609,1.416833,0.21998481,0.5781365
0.68042386,1.6167629,1.2755933,0.17516816,0.5047753
0.67269933,1.515353,1.4438835,0.22674048,0.59325135
0.58888274,1.4094088,1.2752166,0.15168692,0.6097967
0.631186,1.6193746,1.4136668,0.13576111,0.60073996
0.57542175,1.3009976,1.2446527,0.23196986,0.63881224
0.56073713,1.3753932,1.3877375,0.22246714,0.6345971
0.5855033,1.5453631,1.4403539,0.15372266,0.6226474
0.6141975,1.5791669,1.3271911,0.14905469,0.60639596
0.6001653,1.4076715,1.2779816,0.21023768,0.5736524
0.7256311,1.4987817,1.4047928,0.19427608,0.5563052
0.61469215,1.6082051,1.1591607,0.14320509,0.59500754
0.6514761,1.5374334,1.4348373,0.16347261,0.6185238
0.6383379,1.3378822,1.3176361,0.21796134,0.59165746
0.6359638,1.5250884,1.4449886,0.16599791,0.5867197
0.6232322,1.3377787,1.4726311,0.21260042,0.6126623
0.5978387,1.2319993,1.4979603,0.22981696,0.7390757
0.597713,1.3905046,1.350692,0.20867333,0.6152705
0.614212,1.5897077,1.4359944,0.11713346,0.60612
0.56778914,1.4318161,1.2291257,0.17550486,0.6097108
0.57709837,1.3958713,1.3588234,0.19524485,0.64651203
0.69054735,1.4877297,1.4176687,0.15558687,0.63692576
0.61821485,1.4175304,0.9063428,0.21311353,0.5546185
0.509204,1.283515,1.1632544,0.21737222,0.6211251
0.60707855,1.494778,1.3409424,0.18695888,0.5520883
0.59905446,1.5430001,1.3225536,0.17985842,0.6270026
0.7184846,1.6353238,1.4967527,0.15968865,0.57947737
0.5753034,1.4112031,1.2816961,0.17313518,0.62744397
0.642877,1.6659601,1.4714531,0.118001714,0.6254481
0.5696357,1.3883523,1.2624949,0.19537154,0.6490236
0.58595645,1.304146,1.242778,0.19198544,0.5839415
0.6059129,1.5197401,1.2685252,0.19915056,0.557397
0.66938496,1.561025,1.4048078,0.17978752,0.5855403
0.5502921,1.4125369,1.4912469,0.16831587,0.66377676
0.6938256,1.4670665,1.3506696,0.20571785,0.55456936
