v_norm,a_0,w_s_eff,t_0,alpha_gain
0.37231684,1.2694517,1.4995662,0.5011213,0.8840152
0.3820213,1.3577538,1.4673933,0.4989839,0.76770604
0.3524717,1.1522232,1.4114324,0.57280785,0.79890424
0.42589682,1.3037744,1.4254704,0.5234592,0.7555555
0.44372463,1.2530206,1.4265586,0.5214573,0.70937747
0.37246597,1.2404445,1.4737608,0.55864805,0.7525399
0.4020061,1.1419698,1.3960778,0.55456686,0.81133723
0.40443978,1.2852423,1.4052603,0.5282537,0.69767195
0.38021773,1.275083,1.4651287,0.5074415,0.8168189
0.40808934,1.2070398,1.4787536,0.5204707,0.803364
0.39840487,1.3176266,1.45976,0.5128493,0.75958663
0.33884433,1.076087,1.4355463,0.5713559,0.82981753
0.25348046,1.1799736,1.4690053,0.530017,0.890732
0.41993418,1.2129227,1.4699675,0.53313845,0.82504165
0.45630997,1.1033014,1.4679427,0.5698057,0.7229087
0.40231636,1.3443192,1.4894948,0.4943751,0.73852223
0.42745543,1.1960915,1.4401582,0.5511615,0.8061281
0.41384515,1.2509646,1.411084,0.5307426,0.7461305
0.35100996,1.178856,1.4995916,0.56110626,0.7627236
0.5281961,1.276584,1.365407,0.51865137,0.71075475
0.43148425,1.3556937,1.4376937,0.4873162,0.7671244
0.4329749,1.2992278,1.4960178,0.5407576,0.7682887
0.43797198,1.2641189,1.4496092,0.5153688,0.7978212
0.38111612,1.3419183,1.4993364,0.47269943,0.778439
0.3129233,1.1346816,1.3727728,0.57314587,0.88414395
0.44779047,1.2562449,1.4452758,0.5382914,0.7640286
0.42905882,1.237601,1.4190059,0.52294046,0.69721484
0.40742883,1.240164,1.3989027,0.53334117,0.78191185
0.43286827,1.2485733,1.4542061,0.5372612,0.76905435
0.34622222,1.113962,1.4841518,0.5727997,0.7270044
0.42774963,1.3298262,1.4762764,0.50516826,0.65601885
0.4448007,1.2866501,1.4800407,0.56801,0.7045627
0.4343199,1.4567195,1.4604936,0.4815393,0.7005611
