v_norm,a_0,w_s_eff,t_0,alpha_gain
0.51485425,1.4584548,1.4915447,0.2659305,0.88694245
0.48912013,1.5505369,1.4364312,0.2195409,0.8083854
0.53346866,1.4414505,1.4747051,0.28512055,0.754947
0.570364,1.4602436,1.4737507,0.24636266,0.86343503
0.536338,1.363715,1.4759634,0.29787222,0.7625981
0.5001357,1.4460154,1.471579,0.25904217,0.8641225
0.4744927,1.3444049,1.3527329,0.28327987,0.91388667
0.47615856,1.517406,1.4995482,0.21846643,0.8904234
0.66745615,1.6523685,1.4209641,0.23268656,0.69058937
0.45011815,1.5000677,1.4115565,0.26034763,0.76301277
0.457747,1.3386892,1.4923182,0.28124464,0.949854
0.5753574,1.2866658,1.4789013,0.2928708,0.83819485
0.49639282,1.4245077,1.4568065,0.24238548,0.85461855
0.521897,1.3993655,1.4383553,0.28781968,0.8701469
0.49861044,1.4511898,1.4922751,0.28286356,0.7958749
0.38264757,1.3555585,1.4743012,0.28980306,0.8814136
0.5657687,1.4120333,1.4604036,0.27729666,0.7812604
0.42983443,1.407314,1.4895837,0.2877034,0.83697844
0.63131416,1.5046993,1.4642246,0.25264657,0.74824756
0.48392832,1.2694553,1.3830571,0.31803268,0.8736356
0.51923084,1.5542799,1.4109002,0.26959172,0.6772196
0.5256758,1.4358864,1.4691011,0.2132167,0.9057313
0.45989636,1.38789,1.4892361,0.26324645,0.8425161
0.56948954,1.30795,1.4332231,0.3022155,0.8494265
0.5654134,1.5074551,1.4018526,0.22692634,0.73758775
0.5479861,1.4238579,1.4358068,0.21785365,0.84307474
0.6092767,1.4518596,1.4721856,0.2789641,0.7659682
0.5269324,1.2885938,1.3991379,0.32368448,0.85849446
0.45310342,1.4627221,1.4359618,0.3127984,0.7173143
0.6004968,1.6128064,1.4378723,0.25745702,0.69405454
0.54003525,1.3007271,1.4511132,0.33314914,0.8339181
0.5583923,1.5393912,1.4318209,0.23949558,0.83602756
0.6746914,1.4124876,1.4950382,0.30587837,0.81032425
0.6206186,1.4804878,1.4745749,0.2843569,0.6999291
0.56553787,1.5388566,1.3957044,0.25265938,0.73732126
0.52087,1.4218814,1.3906968,0.2712124,0.8503704
0.5289567,1.3508766,1.3725555,0.24991107,0.83038443
0.5427105,1.2843074,1.4444824,0.28973517,0.88361394
0.54610074,1.3599029,1.42141,0.3275877,0.81998056
0.5567192,1.44624,1.4940156,0.2931262,0.7822895
0.627728,1.4932469,1.3785439,0.26514253,0.7854704
0.6337528,1.3955852,1.4957294,0.31927416,0.7872377
0.5792812,1.3884269,1.4190621,0.28575954,0.8046766
0.4738169,1.5124838,1.4578712,0.24738955,0.74650747
0.42906597,1.1600361,1.4767523,0.33211383,0.99499285
0.50890857,1.2176067,1.4787741,0.32938156,0.89226216
0.51557624,1.3182621,1.4616085,0.2984519,0.8758966
0.5205281,1.3477013,1.4714563,0.32110074,0.80286217
0.43906596,1.3475386,1.4046845,0.23918469,0.9069653
0.63980067,1.5753328,1.4615829,0.25589275,0.70578414
0.565134,1.4847103,1.4017473,0.28271365,0.757432
0.53640485,1.3396608,1.417941,0.29692832,0.8163896
0.6141997,1.4794346,1.4602166,0.2638497,0.7731394
0.49915895,1.4245038,1.403692,0.27974397,0.77591056
0.46129853,1.2730844,1.496772,0.3184272,0.85422325
0.5470156,1.5354341,1.4485735,0.21868534,0.7402277
0.6145945,1.6212159,1.3250364,0.22366266,0.7453045
0.5173854,1.4627819,1.4757963,0.26186267,0.8448928
0.5467897,1.4890538,1.3016467,0.23279008,0.80477965
0.60718334,1.4751155,1.4517387,0.2843342,0.7401714
0.58383745,1.5735241,1.4837134,0.23845172,0.7480228
0.59994775,1.4346002,1.441974,0.29418743,0.68714005
0.55566007,1.2915663,1.4999316,0.3106473,0.77377045
0.5370482,1.4191139,1.4736538,0.2919931,0.8327735
0.68823415,1.4031653,1.3338265,0.2858844,0.7393587
0.58782536,1.3594098,1.4950875,0.3159663,0.770946
0.48102522,1.4514022,1.3631749,0.24003515,0.82773024
0.5539491,1.3267456,1.4962336,0.30711946,0.92976767
0.58611745,1.4970539,1.4977227,0.26842138,0.79013777
0.4948125,1.3382066,1.3492422,0.28615454,0.83498627
0.64146996,1.432639,1.4688886,0.30258608,0.7358009
0.62131774,1.5623791,1.452786,0.25589415,0.709842
0.48618594,1.4282005,1.4950638,0.27510726,0.82348514
0.5523808,1.4745777,1.3787168,0.2908766,0.76966494
0.48500523,1.4133474,1.443919,0.24418995,0.94256955
0.56854707,1.3248079,1.4775461,0.30931592,0.8330531
0.5925781,1.4381292,1.406521,0.25865522,0.7773854
0.43516386,1.3591074,1.4578505,0.29840648,0.81097883
0.5453226,1.302142,1.4083775,0.29376912,0.8614457
0.5728307,1.3687425,1.4051036,0.33386827,0.7195491
0.7520641,1.6691746,1.4779153,0.27020794,0.6573849
0.50418997,1.4180996,1.4275981,0.2771757,0.83110267
0.55401504,1.4030387,1.4842261,0.26890972,0.8882178
0.5446594,1.4457159,1.4864168,0.29679248,0.7909325
0.51857877,1.4545966,1.4498619,0.28383708,0.7749538
0.54540807,1.4871653,1.4848734,0.23999843,0.79360044
0.4995586,1.3782666,1.4813458,0.30734867,0.79592943
0.45755252,1.2805347,1.4565347,0.3048808,0.8786894
0.6482501,1.3357345,1.4091021,0.29003283,0.8036706
