v_norm,a_0,w_s_eff,t_0,alpha_gain
0.42285553,1.1427404,1.4602592,0.3434059,0.8398972
0.35421193,1.1197271,1.4360753,0.3371868,0.83665085
0.36969444,1.3323323,1.4623754,0.29307112,0.72825605
0.5122791,1.2232043,1.4592347,0.340405,0.6224502
0.39210087,1.1642816,1.4445543,0.3253578,0.78937364
0.419587,1.2277802,1.4513398,0.32869315,0.7255685
0.43355298,1.2845423,1.4628261,0.27293524,0.8103756
0.3997949,1.1904426,1.4774783,0.32318917,0.85005337
0.3718956,1.2116435,1.4836019,0.3032612,0.8542511
0.41192803,1.1948893,1.498198,0.32885346,0.77286106
0.39921966,1.1905851,1.4446748,0.3288117,0.7605325
0.49478036,1.0666758,1.4950851,0.37914526,0.76079285
0.5099424,1.0032368,1.4831811,0.4125587,0.7282103
0.46509424,1.1108061,1.3944428,0.3177809,0.8065094
0.42133388,1.2028763,1.45527,0.3183471,0.7627663
0.45723197,1.1438737,1.4600868,0.34871092,0.7202356
0.53469163,1.1545018,1.4941221,0.3606604,0.6905845
0.36276132,1.1166307,1.4586287,0.3268211,0.8183892
0.4245789,1.1195369,1.4988075,0.35596085,0.81724095
0.5513534,1.1090153,1.4880247,0.35146865,0.7600325
0.46778062,1.2685325,1.4505559,0.33454755,0.6961544
0.48880357,1.1214783,1.4652338,0.366841,0.7609727
0.5583618,1.1255714,1.4123294,0.38764164,0.61738855
0.46887806,1.2862452,1.4680418,0.2822844,0.79754853
0.47593093,1.1883987,1.4909676,0.33684042,0.72068286
0.45290813,1.2307255,1.4858837,0.30099687,0.8089384
0.5085543,1.1447623,1.4649935,0.376738,0.69505537
0.43103826,1.3220006,1.4387146,0.28739142,0.7230628
0.49080244,1.228846,1.4734912,0.32021102,0.6755284
0.34275004,1.0467719,1.3812814,0.38648,0.77912444
0.47191054,1.0536062,1.4578074,0.37332353,0.85212547
0.5119079,1.1597813,1.4785421,0.3595914,0.6892573
0.4857047,1.0115985,1.4817617,0.4052389,0.75208116
0.38066065,1.0602914,1.4737457,0.3423395,0.8975157
0.4042576,1.1280597,1.4999405,0.34092718,0.75737685
0.42824668,1.2695869,1.4906021,0.27398878,0.836444
0.39960253,0.99588364,1.4309485,0.40132806,0.7895256
0.4497369,1.0853069,1.4640436,0.34072056,0.9013889
0.40978318,1.217806,1.472339,0.31317687,0.7019385
0.39949933,1.189353,1.4244746,0.31973335,0.8476624
0.39683512,1.0951066,1.4675012,0.3509888,0.88823926
0.4658553,1.1895081,1.261424,0.3176377,0.77931297
0.44655982,1.0691792,1.4890382,0.3715531,0.7872387
0.5564514,1.2424533,1.4769537,0.34110934,0.732185
0.423886,1.3179407,1.4827415,0.2962579,0.744206
0.49867386,1.1574748,1.427768,0.3409451,0.72084165
0.41221598,1.2205654,1.4955361,0.32949385,0.7446736
0.29391262,1.0113876,1.495934,0.32682943,0.984989
0.4713862,1.2004445,1.4800727,0.30039534,0.734421
0.46207204,1.3172666,1.4801716,0.30250987,0.7226781
0.452464,1.2113234,1.4484981,0.2916405,0.7825342
0.50978774,1.1504043,1.3300837,0.36553776,0.67130107
0.37427428,1.1690905,1.4931878,0.3224877,0.7538444
0.493926,1.1054525,1.4118416,0.37318268,0.77796835
0.47872257,1.1093547,1.4972162,0.37507468,0.7184739
0.44344768,1.2163973,1.3900009,0.33978525,0.69362366
0.43523523,1.122861,1.3590198,0.3474211,0.8178054
0.41366085,1.2807895,1.4696928,0.2765859,0.83710724
0.5433598,1.1871194,1.4892344,0.34467852,0.75708604
0.5320889,1.2069527,1.4744122,0.36127052,0.6727399
0.4437977,1.0381383,1.4386488,0.3824288,0.79265845
0.49646252,1.1437632,1.4159133,0.35609698,0.6683455
0.5354702,1.279829,1.4814333,0.306151,0.7484523
0.45071244,1.1532958,1.4685683,0.34795335,0.78652555
0.44156742,1.1598177,1.4100648,0.34545934,0.8303694
0.44453844,1.1633841,1.4956579,0.3405466,0.7922225
0.433352,1.2841994,1.4595523,0.27699798,0.78785455
0.49775645,1.0886422,1.4853377,0.3707902,0.76076746
0.46235877,1.2289271,1.3966143,0.30763754,0.7329622
0.48177633,1.157861,1.3666174,0.349721,0.79194486
0.4521257,1.2883875,1.4863415,0.30283806,0.7404026
0.44355914,1.1384307,1.3814211,0.3551413,0.79964846
0.4472291,1.1328579,1.4340479,0.3527233,0.7603587
0.46918094,1.2287611,1.4637417,0.32344088,0.74061126
0.46076462,1.105451,1.4781528,0.36270875,0.7751452
0.43541688,1.1454784,1.3585888,0.34152153,0.836618
0.49252477,1.2216688,1.4740527,0.35917708,0.73740447
0.42700905,1.09097,1.4770994,0.3440682,0.7605245
0.4115524,1.1257089,1.4946252,0.32668784,0.896324
0.44150558,1.208109,1.4263076,0.29211175,0.78857356
0.43111745,1.0703936,1.4789064,0.36803368,0.86121714
0.4762347,1.1503422,1.4540974,0.36943674,0.76866186
0.3600265,1.290056,1.4923697,0.3117249,0.76083344
0.4452575,1.0945268,1.416862,0.39356226,0.67021674
0.3877136,1.0528661,1.4820211,0.3799334,0.7956287
0.41912687,1.1576974,1.4852284,0.34879094,0.7671985
0.49144956,1.2836616,1.4983135,0.329278,0.75465304
0.40195245,1.2481557,1.4674876,0.32605323,0.7644562
0.51318645,1.3243861,1.4833143,0.29051155,0.72360086
0.4186722,1.1304629,1.4124504,0.33639586,0.87995595
0.45267373,1.2208171,1.4240643,0.33962896,0.76459354
0.37204736,1.0265079,1.4746802,0.37890103,0.8626349
0.47628617,1.3324133,1.4994224,0.26180005,0.7193616
0.41167885,1.0997897,1.4907035,0.3511261,0.8152603
0.49582553,1.242633,1.3492126,0.31362972,0.67119473
0.52054214,1.2657119,1.4659169,0.31804615,0.7355289
0.40958837,1.2417818,1.4781604,0.3023006,0.7963514
0.56457794,1.2859607,1.4490601,0.33278948,0.63104814
0.6009025,1.2441258,1.4949057,0.32468113,0.62367666
0.4521763,1.1423173,1.4285944,0.32787463,0.8486543
0.4840148,1.177784,1.4821734,0.32409638,0.71203756
0.4952896,1.2897289,1.4628519,0.3094251,0.7274021
0.516878,1.1869009,1.4202946,0.3287612,0.7011298
0.4029403,1.1545256,1.4888536,0.30537727,0.8077594
0.37668958,1.1381104,1.4466252,0.3053937,0.85348874
0.41721496,1.2192404,1.482703,0.30458325,0.80226463
0.43507078,1.0856055,1.4718579,0.34590027,0.76926905
0.34001788,0.9676144,1.4993479,0.40251046,0.8703432
0.5606512,1.3814318,1.4929405,0.2844953,0.71068674
0.49477032,1.1725371,1.4942931,0.36556745,0.6967843
0.46288362,1.1686064,1.4756829,0.3399398,0.72009397
0.5277,1.1630185,1.4221557,0.37655547,0.6809682
0.47064576,1.110319,1.456119,0.33203593,0.80028415
0.44708487,1.2022259,1.466476,0.35229683,0.67623556
0.4793408,1.3275071,1.3268194,0.29633784,0.6864384
0.35203263,1.0188341,1.4858273,0.38317603,0.87065613
0.5252964,1.1794392,1.4346766,0.33383724,0.7165419
0.5494855,1.2137896,1.471324,0.34156877,0.7239732
0.38728648,1.1094505,1.4284483,0.32799736,0.7800217
0.36092505,1.1554251,1.4625158,0.30539954,0.82442474
0.4958952,1.1472083,1.490537,0.36194485,0.6589107
0.40161487,1.1535529,1.4989345,0.31940413,0.79793143
0.39958727,1.192787,1.487995,0.29908383,0.778676
0.49226886,1.1410083,1.4913901,0.33295175,0.7191226
0.37710848,1.1667973,1.4581584,0.33849084,0.7790672
0.4407141,1.2311444,1.4970933,0.3070923,0.73623383
0.46203503,1.1185371,1.4988146,0.34494632,0.76766384
0.3688694,1.1715742,1.4390222,0.31580532,0.7944346
0.44561887,0.97811294,1.3698651,0.41242725,0.7762399
0.59326226,1.3153832,1.4756439,0.30874813,0.6707057
0.457998,1.0783236,1.4774828,0.3489677,0.8710127
0.47016662,1.1335833,1.4883019,0.3324844,0.8160131
0.4259357,1.1307249,1.4911038,0.3573511,0.72883564
0.48088503,1.1937099,1.4766933,0.3414525,0.6621323
0.44519433,1.1041245,1.4717613,0.33266398,0.7878801
0.56336284,1.0712802,1.4570642,0.3749979,0.699246
0.38627505,1.1502631,1.4781342,0.3367451,0.7807586
0.39914507,1.2139637,1.4992737,0.30450693,0.79793996
0.39390728,0.98905313,1.4530388,0.39016542,0.83719033
0.5320562,1.2649057,1.4692727,0.3237928,0.7103259
0.45961955,1.1573378,1.4755595,0.3450485,0.79705936
0.3900454,1.1011835,1.4849043,0.34913012,0.8290179
0.4873697,1.1158851,1.4571848,0.38212007,0.71749526
0.44555408,1.3254757,1.4932818,0.2927883,0.70917964
0.5192335,1.0701419,1.4377065,0.3839307,0.6757297
0.4358834,1.2809525,1.486932,0.2993933,0.69389915
0.5355475,1.241939,1.4579034,0.31963143,0.7113209
0.54608446,1.1987393,1.4998995,0.33331826,0.6806635
0.49814856,1.185089,1.4425894,0.3529512,0.6942699
0.4263148,1.1503454,1.4976388,0.35554266,0.7716032
0.4114736,1.3168932,1.4569533,0.28556073,0.72951573
0.52922344,1.1249218,1.4847056,0.36811545,0.6875598
0.4630691,1.1034656,1.4652537,0.3559265,0.733738
0.53220266,1.0434347,1.3454739,0.38289315,0.7305426
0.5668508,1.1885549,1.4046584,0.3266069,0.7232068
0.43682465,1.1375511,1.2454523,0.3573042,0.7797396
0.48504192,1.1608257,1.3877804,0.36807835,0.7429224
0.5538885,1.2831547,1.4905409,0.3138579,0.72813946
0.49728575,1.0853622,1.4750262,0.38394383,0.79873806
0.391914,1.1568878,1.4826784,0.29172248,0.8561191
0.47814468,1.1900543,1.4799165,0.3339745,0.7530898
0.4895819,1.2315947,1.4204656,0.3130163,0.7289552
0.5475948,1.3603806,1.4926323,0.32874933,0.57760364
0.46624187,1.1757638,1.4628624,0.35807708,0.75643677
0.33296207,1.123419,1.4048024,0.33654085,0.7462933
0.424766,1.2275987,1.4469146,0.36665466,0.6484842
0.57751274,1.1507041,1.4821199,0.38567162,0.7135684
0.4524437,1.181553,1.4463018,0.35119057,0.72628045
0.44828656,1.1500522,1.4979097,0.33267573,0.7600612
0.52936226,1.131645,1.482882,0.33039373,0.75708646
0.49403244,1.1151316,1.3843795,0.37229627,0.7065621
0.3528117,1.0097576,1.4195664,0.3690389,0.84218645
0.3957001,1.1758785,1.3650587,0.31762436,0.7772364
0.3356053,1.1283356,1.3978932,0.31044874,0.8525582
0.46029502,1.2384949,1.4911171,0.34414655,0.6542591
0.42424887,1.2551489,1.4959702,0.29246432,0.8139537
0.4785977,1.1364156,1.4679438,0.346065,0.77886456
0.4257621,1.1398561,1.4285272,0.3354419,0.77457726
0.37137067,1.108224,1.4488668,0.35408816,0.8365864
0.43431684,1.2074611,1.4405237,0.3123318,0.7964115
0.4620102,1.1077496,1.4755567,0.3546772,0.80523175
0.416938,1.1712625,1.4175549,0.32369354,0.8344852
0.46973717,1.2513729,1.4825898,0.3038373,0.6575112
0.3881261,1.0909039,1.4113117,0.35967258,0.7314258
0.39584446,1.1049483,1.4847087,0.33881566,0.7680874
0.431676,1.1688977,1.4869795,0.35724938,0.7867146
0.4655627,1.1037635,1.4257739,0.31107885,0.84791434
0.42958543,1.1707835,1.498575,0.33077335,0.82998073
0.5118175,1.23703,1.4573722,0.3222604,0.7009562
0.43699667,1.1421237,1.3801128,0.34731048,0.7216671
0.5035322,1.1992388,1.4683126,0.34521362,0.70911026
0.41825524,1.2030561,1.4226061,0.323781,0.79450476
0.36864528,0.93458307,1.4539165,0.40679017,0.85994923
0.42578858,1.0331936,1.4441164,0.37628636,0.75163853
0.47939643,1.2086538,1.4611797,0.31223178,0.82459027
0.45943928,1.0571392,1.4944377,0.39352882,0.71769035
