v_norm,a_0,w_s_eff,t_0,alpha_gain
0.57487226,1.0320128,1.4913555,0.2605401,0.8409064
0.5497025,1.2329731,1.4883474,0.194596,0.7904297
0.59091735,1.181466,1.4509478,0.25286618,0.8200269
0.60984284,1.1699766,1.3513107,0.22100967,0.747139
0.57622415,1.3767186,1.445676,0.15067165,0.7928368
0.5454378,1.3530426,1.4440771,0.18740743,0.82033217
0.56127,1.1955146,1.3605933,0.20549628,0.85033846
0.6279299,1.4155755,1.4501485,0.15920094,0.7370226
0.65035164,1.4364278,1.48441,0.19197357,0.64572567
0.520786,1.4028183,1.3954126,0.13066149,0.85914725
0.5504563,1.2884419,1.4768088,0.18811044,0.85306567
0.551868,1.2575748,1.2959311,0.19737843,0.8484529
0.5365009,1.2404712,1.3640008,0.17847447,0.83378625
0.6410429,1.4362775,1.4854264,0.17564811,0.7439638
0.6319811,1.2901936,1.4854468,0.15189813,0.8377243
0.5923289,1.418126,1.4170072,0.12822104,0.7715128
0.44069913,1.246532,1.2666626,0.18565623,0.83694553
0.5432053,1.2335123,1.4033059,0.1660181,0.8951557
0.5366676,1.1654944,1.4187317,0.21858294,0.8066416
0.5556855,1.4499955,1.4996346,0.115564205,0.83629227
0.5561363,1.374548,1.3855053,0.15226822,0.814451
0.52743423,1.2889674,1.4662743,0.17536287,0.7867451
0.6756897,1.4016789,1.4372756,0.1745838,0.7196402
0.5171365,1.317608,1.4204313,0.12982714,0.91857404
0.41288286,1.1574832,1.425568,0.2144287,0.91881806
0.6559945,1.2469584,1.4907529,0.20970851,0.8312237
0.6014574,1.3573958,1.4421228,0.15716869,0.8210268
0.5791664,1.306192,1.4845111,0.1816638,0.851721
0.48495743,1.1898545,1.4521241,0.16295071,0.92073035
0.622213,1.2276742,1.458579,0.23008798,0.76395786
0.5942068,1.1694378,1.452641,0.23835129,0.8299744
0.5138475,1.2920341,1.4722806,0.1501874,0.83792865
0.5691604,1.2255948,1.4316889,0.20898464,0.82337356
0.5802091,1.218825,1.3982764,0.21167569,0.80907565
0.59762454,1.153381,1.4343076,0.22062486,0.8154336
0.6171381,1.2254244,1.454309,0.17240044,0.85154945
0.6560487,1.3080916,1.4893334,0.20282997,0.7998823
0.49754134,1.261022,1.4927909,0.18902093,0.81675404
0.5554168,1.2230431,1.4640378,0.22385651,0.8902535
0.6240022,1.2636797,1.4718994,0.16273898,0.89617145
0.494648,1.2691578,1.4786295,0.15743403,0.8721342
