v_norm,a_0,w_s_eff,t_0,alpha_gain
1.1002165,0.66588145,1.4169726,0.3858785,0.50957525
1.0678452,0.716245,1.4683647,0.37774348,0.5166467
1.0853174,0.7325453,1.3093163,0.36826387,0.506665
1.1587882,0.5697964,1.4917212,0.41323835,0.5450064
1.1524954,0.73539394,1.3833661,0.35093918,0.5198158
1.0869875,0.69727135,1.320225,0.3736437,0.5893663
1.0963874,0.694739,1.3555743,0.38269138,0.5028681
1.254653,0.80975676,1.41152,0.35003397,0.5103443
1.2461731,0.61826646,1.4105093,0.4002795,0.51943195
1.200076,0.6238948,1.390338,0.3913288,0.5784204
0.935659,0.6828361,1.4990191,0.36980817,0.5829543
1.1174568,0.636573,1.3014891,0.39626184,0.5256517
0.9391503,0.5552441,1.2794906,0.40776405,0.62332195
1.0547318,0.66113025,1.4530689,0.38790968,0.54870707
1.111175,0.6677305,1.4253335,0.38675898,0.56782335
0.84135604,0.6120404,1.4046313,0.39637595,0.58894706
1.3602633,0.6666086,1.4791731,0.39541396,0.50979537
1.2357066,0.65359575,1.4661912,0.38500994,0.52835643
0.9862316,0.6222814,1.3893744,0.37758037,0.5940835
1.0662248,0.65255195,1.4738255,0.36177737,0.5549884
1.2965859,0.6181678,1.4912393,0.38039517,0.5272141
1.2152283,0.71464354,1.377867,0.36453134,0.6018611
1.1806089,0.7866832,1.4461311,0.35066125,0.5141106
1.1024193,0.6756056,1.4552429,0.37076277,0.52317166
1.0346301,0.6715875,1.4944298,0.36371386,0.58142024
1.0392343,0.6489818,1.414703,0.3685326,0.5900113
1.1405795,0.7725207,1.2895589,0.35032284,0.5434968
1.2637485,0.6608067,1.4775441,0.39165777,0.50886494
1.0948106,0.69022894,1.3895023,0.35121033,0.5684194
1.1151888,0.5683114,1.4895589,0.40898573,0.50601095
1.0583299,0.6265624,1.3909504,0.39332962,0.545897
1.1218791,0.6764138,1.422466,0.3784473,0.529375
1.2981797,0.6617182,1.499837,0.3982148,0.5444223
1.2112926,0.66946447,1.3891052,0.3880896,0.5092103
1.053626,0.5852239,1.4629755,0.39436945,0.51100796
1.1827016,0.62604713,1.3738692,0.406437,0.5070646
1.2267474,0.673107,1.4557974,0.38595706,0.55371916
1.178096,0.75550115,1.4080758,0.34314716,0.54079765
1.3025781,0.7015682,1.4016317,0.37328255,0.51188856
1.0877925,0.6352397,1.4954784,0.3821149,0.6159145
1.2198948,0.5988881,1.4761797,0.40757135,0.514014
0.9798291,0.6741486,1.3253037,0.37225053,0.60255617
0.9614597,0.6496008,1.24313,0.39391008,0.5438195
1.1125469,0.7042499,1.3980105,0.3428712,0.50506455
1.2805619,0.7850644,1.4622511,0.3416589,0.51037425
1.190158,0.7780134,1.3511827,0.3479292,0.5816125
0.9616122,0.6308141,1.3519505,0.400656,0.537945
1.2812474,0.61274934,1.4392437,0.4201945,0.51521295
1.0483942,0.6155808,1.196671,0.39503118,0.530088
1.1672261,0.61417615,1.3840148,0.38760525,0.5505828
1.0034529,0.6481652,1.3713173,0.37365636,0.5481928
1.1672404,0.63547266,1.399422,0.36935672,0.51812816
1.1582539,0.6558829,1.3457311,0.37007967,0.5177926
1.158218,0.62814015,1.4540879,0.39058566,0.5350735
1.1082596,0.6356694,1.4738507,0.3871154,0.547537
0.9284864,0.63646793,1.3884405,0.37268472,0.58750993
1.0152984,0.5970427,1.3851672,0.37635761,0.6470541
0.9078619,0.69075084,1.4934144,0.3356191,0.5985857
1.2510108,0.7229749,1.4076667,0.3640654,0.5400262
1.1062305,0.5941197,1.3497989,0.3971111,0.5213995
1.1137747,0.7438527,1.4668814,0.3555885,0.5937313
1.0458099,0.7321424,1.4822977,0.33036673,0.5639066
0.9691929,0.5775901,1.3231498,0.41200477,0.56893307
1.132211,0.67371243,1.4244169,0.37967667,0.5677672
1.168258,0.67848873,1.499423,0.3814556,0.5194085
1.0235459,0.7332308,1.4532204,0.34779203,0.5169338
1.1782022,0.7376471,1.4044011,0.38386652,0.5129242
0.9637469,0.55070144,1.4225563,0.403425,0.6482269
1.123115,0.6629827,1.4588072,0.36943376,0.54953724
1.3224782,0.6953263,1.4996793,0.37853146,0.5589332
1.009278,0.62344545,1.3609568,0.37654883,0.55572826
0.96743155,0.55724716,1.3860389,0.39579648,0.514035
1.1294136,0.70044297,1.4618568,0.38275006,0.5282295
1.2026049,0.6757114,1.4176949,0.39141083,0.52043706
1.1687752,0.6864702,1.4984859,0.3747732,0.5556421
1.341343,0.7409849,1.460225,0.36196464,0.5132546
0.9762563,0.58590806,1.4048344,0.40340045,0.6174365
1.1735864,0.66478753,1.3526363,0.38139555,0.5099143
1.1215922,0.64176047,1.4660271,0.3913971,0.5233761
1.1015893,0.58470696,1.3682679,0.40378344,0.5066463
1.1107448,0.643981,1.4371316,0.3735443,0.532804
1.0442467,0.6481194,1.4843193,0.38124064,0.5710644
0.9925307,0.715039,1.4397014,0.36659333,0.5090275
1.1202995,0.6889426,1.4708908,0.36910155,0.57490987
1.1396382,0.6248018,1.4491456,0.40739,0.5281583
1.2114369,0.6597778,1.4296656,0.38506156,0.5324229
1.1424828,0.6853113,1.2666826,0.3811708,0.6126942
1.0696868,0.63248634,1.4187917,0.4016297,0.5018326
1.0483805,0.72631013,1.4643514,0.3465305,0.6256702
1.1149418,0.54517186,1.4648082,0.38373822,0.5596189
0.9122818,0.6178635,1.3887671,0.37749773,0.60499555
1.3944861,0.6862365,1.478417,0.38648462,0.52830225
1.180594,0.66975665,1.4644952,0.37910572,0.55330724
1.1408075,0.6422856,1.4744192,0.3755361,0.55419886
1.1690807,0.70150876,1.4587152,0.36613816,0.5424845
1.1151623,0.63760746,1.458716,0.39944983,0.5652387
1.0938241,0.6068483,1.3841852,0.37576395,0.5523173
0.94123966,0.6120555,1.343953,0.3820608,0.6507211
