v_norm,a_0,w_s_eff,t_0,alpha_gain
0.61033183,1.1038765,1.4632291,0.4166688,0.7078303
0.56283027,1.1756971,1.4535415,0.38247183,0.68553483
0.56408864,1.0545806,1.3960934,0.41104704,0.66313523
0.6091413,1.1420385,1.4883931,0.41938567,0.59213006
0.6134313,1.0920953,1.4620019,0.4057123,0.7525197
0.5868916,1.165285,1.4877602,0.40112498,0.73304725
0.6497273,1.2888061,1.4128418,0.35683796,0.63321567
0.6292356,1.1111203,1.3904786,0.40493453,0.6901199
0.6276656,1.2375457,1.4342158,0.36892003,0.61471534
0.54252046,1.153597,1.4459828,0.38410953,0.7089881
0.40986034,1.1229604,1.497771,0.35553086,0.78715473
0.5212361,1.032057,1.4639342,0.4016236,0.7259846
0.49762556,1.0848899,1.4234208,0.41196108,0.6661153
0.54018766,1.020609,1.3778677,0.42449778,0.74680257
0.5365374,1.0904033,1.4425076,0.4067992,0.7017119
0.51551294,0.9995255,1.368913,0.42351916,0.74233115
0.5457002,1.155737,1.4884304,0.37364495,0.70261294
0.49742386,1.0519612,1.4225394,0.40283257,0.7529156
0.51383775,1.1118377,1.3173692,0.39221567,0.73680717
0.5588796,1.0361319,1.4259596,0.43278483,0.75427663
0.5175223,1.1590571,1.4267349,0.39000103,0.67130435
0.52104944,1.0271463,1.4862604,0.41827965,0.712381
0.53830385,1.3748882,1.4809011,0.33571523,0.71061313
0.733526,1.2004869,1.405511,0.41655037,0.58056116
0.74860567,1.3019216,1.4943272,0.4026408,0.55156124
0.51870733,1.15824,1.4311765,0.3995826,0.6648076
0.53056717,1.2241974,1.4644771,0.37301004,0.669944
0.6602677,1.3255458,1.4970932,0.35585207,0.62071806
0.5323936,1.1736623,1.4026145,0.36804783,0.69030404
0.52470344,1.1654435,1.4511211,0.39121795,0.6983732
0.47301736,1.1974171,1.3869894,0.35486078,0.6570706
0.49584496,1.0540028,1.3658049,0.38937512,0.7772381
0.5458592,1.1346273,1.3944966,0.3825793,0.7035714
0.5989355,1.0643301,1.4822406,0.40004346,0.72066325
0.6020751,1.043718,1.4976913,0.42277142,0.7649587
0.46787408,1.1170149,1.4831897,0.38467506,0.7596439
0.61523944,1.2899059,1.4973402,0.327353,0.64014
0.5734268,1.2036054,1.464314,0.38910657,0.6378687
0.543786,1.3003196,1.4294522,0.3520137,0.67322326
0.49234667,1.0083292,1.3702278,0.43258837,0.67935157
0.50193715,1.1404715,1.4013925,0.37884775,0.7503289
0.6185739,1.0981386,1.4431938,0.42709023,0.6984265
0.62946314,1.1410675,1.4871389,0.38409683,0.6935633
0.49755523,1.2211522,1.4578187,0.36503762,0.75485855
0.52842915,1.0975511,1.3842541,0.40265998,0.60131466
0.67419326,1.2029972,1.4761333,0.36479452,0.6656731
0.603941,1.1990782,1.4537714,0.3760505,0.65392095
0.5366301,1.1337696,1.4055847,0.39024448,0.7361987
0.6244739,1.1131185,1.4674696,0.37373888,0.69456196
0.55978763,1.0095434,1.4656179,0.4202932,0.7417008
0.48563203,1.1712047,1.3367707,0.39555758,0.74643356
0.6116568,1.3161119,1.4805529,0.3595141,0.6314152
0.6136989,1.0572,1.4622248,0.38317272,0.75270426
0.5380423,1.1300898,1.4554847,0.39270097,0.7393449
0.49623054,0.96123976,1.410478,0.41662607,0.81074995
0.6586574,1.1548502,1.3802098,0.39996922,0.6444705
0.4579663,1.1046371,1.4347155,0.3957496,0.73988783
0.52952325,1.0505625,1.4502728,0.39139676,0.77888113
0.61516726,1.2192504,1.3770893,0.3803543,0.6446562
0.5104156,1.0726299,1.4581959,0.41595587,0.69426155
0.62269723,1.2849637,1.3872232,0.3689013,0.65425396
0.6152162,1.1215914,1.4673827,0.4100334,0.69939667
0.48776266,1.0375347,1.4778292,0.41686934,0.7640229
0.51983035,1.0794079,1.3937504,0.4091365,0.6880072
0.579229,1.2442646,1.4934921,0.37623286,0.6609943
0.56453216,1.1321816,1.4372934,0.391564,0.6971164
0.5251912,1.0855194,1.4359303,0.44088602,0.7733105
0.6362765,1.0715517,1.4558719,0.42559606,0.620966
0.5571233,1.3234748,1.486987,0.31880757,0.6449439
0.37883982,1.1568989,1.3173873,0.3899605,0.70202076
0.5543509,1.1502905,1.4395657,0.3798066,0.6906488
0.5698573,1.07205,1.4801477,0.417523,0.71536714
0.58067465,1.1977853,1.4050558,0.36693567,0.71917325
0.53990066,1.1580639,1.4863368,0.37607768,0.69572383
0.50494593,1.0776223,1.4712611,0.38716632,0.70230395
0.51001596,1.3172559,1.484675,0.341694,0.66216946
0.53026843,1.0452024,1.4075354,0.42368034,0.7472007
0.5212012,1.1044844,1.4368893,0.3737737,0.73315
0.49774346,1.024928,1.4378005,0.39451504,0.77481705
0.56263703,1.1631503,1.444694,0.39059684,0.6534416
0.5927363,1.102214,1.4858752,0.40672064,0.6745754
0.5885923,1.0571425,1.3652638,0.41371813,0.7236663
0.6114573,1.0527502,1.4380239,0.41201332,0.7178026
0.50288266,1.2095461,1.4937689,0.3645704,0.63629025
0.5688958,1.101002,1.3785961,0.4031672,0.74198276
0.6440379,1.2577678,1.3670877,0.38194776,0.63078326
0.6844847,1.1279659,1.4433565,0.40601367,0.65452915
0.5245703,1.1914339,1.4588627,0.3704843,0.7287963
0.5098023,1.147373,1.4655629,0.39325577,0.7104454
0.5374887,1.1626029,1.485157,0.39975667,0.68804336
0.5821047,1.1580575,1.4563677,0.40326384,0.6343382
0.5309416,1.1325854,1.4858541,0.37460986,0.74944735
0.6307313,1.175225,1.4633946,0.39529854,0.65342146
0.5531739,1.030082,1.4904418,0.43771008,0.75606716
0.50322044,0.98650724,1.4979441,0.41784602,0.7600866
0.53093374,1.1803836,1.4847227,0.3661569,0.7246079
0.58556896,1.0198224,1.443148,0.42350003,0.71346647
0.5030451,1.0555946,1.4612556,0.4045871,0.74794114
0.5180534,1.2128743,1.3990985,0.3440548,0.707932
0.5257127,1.150625,1.4949322,0.3723324,0.71695226
0.5817291,1.132683,1.4897532,0.3925405,0.7251899
0.63573694,1.0618625,1.3897254,0.41109085,0.64169395
0.48562527,0.91999775,1.4327288,0.42176443,0.8736321
0.57289004,1.2005744,1.4676871,0.39148444,0.6572051
0.542624,1.2956053,1.4445565,0.31932494,0.7267293
0.5084879,1.0073363,1.2991914,0.41067043,0.75388837
0.5201583,1.2310259,1.4745672,0.35871908,0.69249344
0.61666846,1.1541351,1.4380474,0.39884368,0.6736332
