v_norm,a_0,w_s_eff,t_0,alpha_gain
0.6577987,1.3179101,1.4520848,0.21661876,0.61645657
0.5249581,1.1069633,1.3382915,0.27087852,0.6172865
0.667169,1.3588989,1.2674974,0.19368644,0.59303343
0.6306077,1.3149799,1.4705548,0.21655934,0.55271417
0.7349994,1.2753086,1.2059501,0.24493483,0.5847024
0.6192959,1.2480959,1.4333907,0.23397033,0.6126007
0.6192578,1.1568965,1.1978911,0.22796032,0.70547646
0.73731273,1.3046216,1.076919,0.20413725,0.5498893
0.60025615,1.1715875,1.0653288,0.24079764,0.6172623
0.6397202,1.2994597,1.3694892,0.23957786,0.6082682
0.7170644,1.2565111,1.4673631,0.27099365,0.57382953
0.64473176,1.2087126,1.4656239,0.2172217,0.6849167
0.62162685,1.1437329,1.1386608,0.272825,0.62962466
0.5681525,1.1574818,1.4014443,0.24627541,0.7002458
0.70730025,1.3454902,1.4199483,0.23476422,0.5136627
0.7619092,1.4125434,1.416708,0.18964076,0.56552804
0.570449,1.1648335,1.1914294,0.24715932,0.6511984
0.6719708,1.3449411,1.2203661,0.19117907,0.56778175
0.5534602,1.0910287,1.2724668,0.23992848,0.67061424
0.48423707,1.2050836,1.2272938,0.20634149,0.70661587
0.61820173,1.1438574,1.263555,0.23455098,0.6960455
0.63197094,1.3406724,1.3603945,0.19955444,0.61416507
0.53337574,1.2478311,1.4400653,0.25662863,0.6249692
0.6748182,1.1449546,1.3762028,0.22087014,0.66659415
0.56187403,1.3489332,1.4061904,0.15094987,0.72301304
0.6741505,1.2622708,1.2776301,0.23906894,0.5899809
0.5434898,1.0197161,1.2619461,0.28487188,0.6645078
0.7108782,1.3763777,1.364807,0.23168379,0.58125335
0.66406333,1.3251784,1.4779631,0.18292777,0.646724
0.5710709,1.3648516,1.4501363,0.12201379,0.67853284
0.5384923,1.0126226,1.0146768,0.2983171,0.6214699
0.63195246,1.3327153,1.4031007,0.21755767,0.6116352
0.7042229,1.2286491,1.3076173,0.28874576,0.5459089
0.55401033,1.1698323,1.1091033,0.23152865,0.62644964
0.59571433,1.2599864,1.3809148,0.25007,0.6170354
0.62159675,1.1424412,1.2045877,0.2325508,0.6567722
0.61142904,1.3979427,1.4671072,0.18708776,0.6588874
0.6560492,1.321362,1.3338442,0.2152377,0.65470016
0.5281799,1.0319992,1.2565848,0.24983755,0.7908507
0.517088,1.0711439,1.3534523,0.28184023,0.69898665
0.5843017,1.2431862,1.2915547,0.2178292,0.6759282
0.78867984,1.2121961,1.4646083,0.24881251,0.5762647
0.58680713,1.1689352,1.2691367,0.25420535,0.65129375
0.64030457,1.177899,1.3104453,0.2707124,0.5688268
0.6598261,1.2120175,1.1878269,0.19870396,0.56575066
0.6886205,1.2278634,1.2917594,0.24861686,0.5712426
0.53613484,1.2102103,1.3205293,0.26026955,0.61702394
0.6111538,1.2193058,1.4426197,0.2487701,0.65262085
0.67776954,1.3972608,1.3125664,0.2029203,0.5790469
0.7091729,1.2975278,1.3092134,0.23019417,0.59927887
0.68417233,1.4173677,1.3221358,0.21267857,0.5701382
0.5506042,1.0930827,1.3675228,0.2819632,0.69737273
0.59443474,1.1168301,1.1722379,0.27600715,0.6639876
0.59545094,1.2396033,1.4073949,0.21680519,0.6240486
0.5835683,1.193422,1.4868959,0.23227145,0.6852595
0.56000143,1.231933,1.4232312,0.20098771,0.6271906
0.5329844,1.267233,1.3156259,0.14174949,0.7365219
0.586068,1.29292,1.3890989,0.23538707,0.59468395
0.5307527,1.0875647,1.0977459,0.24612896,0.6494673
0.5727611,1.2527777,1.3700955,0.23488303,0.6428115
0.68636084,1.1541977,1.3423202,0.2527167,0.6144337
0.6983264,1.2259473,1.4264838,0.26463994,0.57301605
0.6528641,1.1413246,1.3358034,0.2728597,0.635276
0.5995685,1.1520925,1.3235042,0.25362694,0.685689
0.7124083,1.3325912,1.4073348,0.20033544,0.59724087
0.6072136,1.1413851,1.2638644,0.21042177,0.6450294
0.63570046,1.2332442,1.4195561,0.22693536,0.64875203
0.65663654,1.336376,1.2729329,0.22634318,0.5887997
0.69485044,1.1838982,1.4961755,0.24418062,0.57974976
0.6144796,1.3809556,1.4328796,0.22051796,0.5517791
0.69744146,1.2960999,1.3096966,0.24751455,0.5428124
0.60167944,1.2485924,1.4433471,0.19021297,0.63287395
0.5974766,1.1516035,1.3372272,0.26362047,0.66849333
0.6645869,1.3776776,1.3230097,0.22334437,0.54538035
