v_norm,a_0,w_s_eff,t_0,alpha_gain
0.6746226,1.3836291,1.4179276,0.4751632,0.6465875
0.7516414,1.3604456,1.4833966,0.48889783,0.5965383
0.61686677,1.4804527,1.3504063,0.43953457,0.6084581
0.60945666,1.3597157,1.27049,0.4752716,0.645
0.66272473,1.3729405,1.4970336,0.49763194,0.6323552
0.6532303,1.4527118,1.4940128,0.5210737,0.5898693
0.58855665,1.3589836,1.486929,0.5037117,0.7144885
0.6564522,1.2722692,1.364725,0.50430185,0.6443059
0.5966365,1.4070165,1.4625088,0.4417214,0.7473236
0.6837662,1.5613999,1.4826854,0.4789994,0.5793792
0.7314868,1.4479395,1.4948467,0.48787332,0.61018825
0.6618466,1.4930841,1.4211981,0.4687051,0.6272456
0.6208984,1.2971574,1.3701253,0.47872558,0.70168674
0.70156074,1.4359984,1.458414,0.49575922,0.6440253
0.6173001,1.6384983,1.4999616,0.39127558,0.62561655
0.62082905,1.4946342,1.3741068,0.44434476,0.6154919
0.6889365,1.4956448,1.4624304,0.49049854,0.5226973
0.62838656,1.4356339,1.438885,0.44626993,0.6447974
0.6498349,1.4570314,1.467197,0.45078406,0.6685056
0.7345977,1.3276575,1.4684745,0.5379169,0.5617415
0.68077,1.5927784,1.4501443,0.38289186,0.65099335
0.62286556,1.4077477,1.4662769,0.465773,0.6680369
0.6144148,1.3944702,1.4867508,0.49020413,0.68361264
0.7226319,1.2874628,1.3879846,0.54517865,0.6148359
0.70553094,1.4741435,1.4233816,0.48288497,0.56712574
0.69304156,1.4594545,1.4462668,0.48343042,0.6359614
0.7041969,1.352834,1.4265318,0.5148678,0.6088104
0.6761247,1.4220966,1.332331,0.5074949,0.54532826
0.5954725,1.345628,1.4788278,0.5044627,0.67273027
0.51739126,1.4120759,1.4648057,0.46696445,0.65168005
0.66287404,1.344522,1.4893472,0.49346408,0.6924398
0.64506143,1.4534357,1.468052,0.4909641,0.66302353
0.6478044,1.3364264,1.4009118,0.51406366,0.6389921
0.65874135,1.3825226,1.4943601,0.5122837,0.6156099
0.5935652,1.4824324,1.3709831,0.46606198,0.65846026
0.6317827,1.4245667,1.489861,0.44323367,0.6515591
0.4813937,1.295063,1.4329989,0.49982795,0.74125826
0.5215118,1.5622923,1.4543104,0.42404032,0.71796095
0.63396513,1.337894,1.4144657,0.51545465,0.6029231
0.7513918,1.3375021,1.4907644,0.5126294,0.6402494
0.61701965,1.4598858,1.434648,0.48139915,0.5951105
0.74360365,1.3635663,1.4902334,0.5127936,0.6340694
0.6674724,1.3079522,1.3417292,0.5170237,0.63496155
0.6581338,1.4458268,1.4759254,0.46320838,0.62539953
0.69922924,1.5286739,1.3269193,0.44118628,0.5539082
0.68004113,1.3069353,1.4149685,0.5123854,0.64835906
0.5503519,1.2465047,1.2670774,0.52658784,0.65555567
0.64548725,1.4126385,1.4990056,0.4604937,0.6669591
0.65713304,1.3717208,1.3009809,0.477627,0.63401425
0.5916872,1.4974099,1.4601406,0.43760344,0.67801523
0.71488166,1.387666,1.3588536,0.49703598,0.6073636
0.6567872,1.3251235,1.4962003,0.49533466,0.72019213
0.7025945,1.4668275,1.4566066,0.48322925,0.64923
0.6113392,1.2306236,1.4822925,0.495032,0.69176567
0.70524925,1.55391,1.4599925,0.44097415,0.576321
0.6792831,1.3842921,1.498562,0.50893945,0.628891
0.64339286,1.429482,1.4781773,0.48267013,0.6555904
0.59820396,1.3492407,1.4234756,0.47843382,0.7101389
0.5900473,1.3143806,1.4158314,0.49730498,0.6700433
0.5804046,1.3761086,1.3528066,0.47523803,0.68417853
0.6791247,1.5013722,1.3499182,0.4276392,0.6053587
0.64857066,1.2691317,1.3878268,0.5301305,0.67239845
0.6102173,1.4184325,1.4303843,0.48311087,0.5689833
0.65000725,1.2789036,1.4548286,0.51682615,0.6090491
0.5766436,1.2411838,1.4263484,0.53208685,0.7270675
0.5715473,1.2454609,1.4413021,0.4998896,0.740553
0.56002676,1.3648077,1.4167595,0.50218976,0.70737565
0.5315473,1.461164,1.4329178,0.44620407,0.67833227
0.65096384,1.1763557,1.4353992,0.5378723,0.65087026
0.6064612,1.4268302,1.4933242,0.46171048,0.69289964
0.79047006,1.4355032,1.4397997,0.51436114,0.5203421
0.75054044,1.5202105,1.4267997,0.46160078,0.5112802
0.6252559,1.5000975,1.4838487,0.43309245,0.6349801
0.60877115,1.4186232,1.4472352,0.48145038,0.6598377
0.63339335,1.3658675,1.4412738,0.4959092,0.64863193
0.7668332,1.3372494,1.427633,0.49905488,0.587938
0.64446616,1.4200346,1.3727789,0.474472,0.6724399
0.59888023,1.5141308,1.4548767,0.44372275,0.63630086
0.6840115,1.4542342,1.4352531,0.45938298,0.5981489
0.73089504,1.3790277,1.4509944,0.5210782,0.61091375
0.65582263,1.328864,1.4524603,0.48502618,0.69073796
0.7281191,1.3192233,1.4718708,0.51530695,0.6071977
0.54080284,1.2527916,1.392506,0.5332036,0.6524567
0.5866899,1.4936469,1.4217046,0.4583403,0.68548673
0.53469425,1.3232704,1.4439491,0.4858309,0.7357951
0.70938635,1.328594,1.3793577,0.5192347,0.6580505
0.60966223,1.2749857,1.3329436,0.5104059,0.64921963
0.6126942,1.3366035,1.41044,0.5226656,0.62501955
0.637207,1.4102854,1.4853892,0.44725922,0.6674045
0.6699796,1.4502776,1.444339,0.47891983,0.5921232
0.60513026,1.4209276,1.4926903,0.47452825,0.74692124
0.6567991,1.2555901,1.457288,0.52582884,0.6451756
0.6494833,1.4593632,1.3631895,0.45165202,0.6207349
0.62839717,1.3819506,1.3285558,0.5144249,0.5578279
0.64151996,1.473862,1.3404565,0.48680583,0.6495292
0.6089753,1.285387,1.4956326,0.49243164,0.7136002
0.6255919,1.4407146,1.4650371,0.48493293,0.5751032
0.66373336,1.3012395,1.4404739,0.49440363,0.6497905
0.69198126,1.4726071,1.4641821,0.45456472,0.6199649
0.741635,1.558103,1.4721711,0.45460984,0.5436266
0.565733,1.2706571,1.2273468,0.494276,0.69335234
0.6853319,1.4298131,1.4564633,0.4700253,0.5945663
0.69170004,1.4764904,1.477159,0.48131275,0.5789939
0.56686324,1.2619421,1.4742154,0.51990217,0.69638145
0.6262805,1.2475728,1.4451301,0.4901763,0.6874343
0.7050052,1.4145046,1.4526505,0.49055076,0.66727537
0.63568497,1.3792697,1.4419274,0.4639363,0.68125534
0.623676,1.4194521,1.3978268,0.46865147,0.66833854
0.61117613,1.2481104,1.3370731,0.51593405,0.6508015
0.5339413,1.3812908,1.4570497,0.45604998,0.6988932
0.6823981,1.4012038,1.3928672,0.4514469,0.5792938
0.7144123,1.4356692,1.4930537,0.49791205,0.62393236
0.64778566,1.335997,1.4130509,0.49264142,0.6710181
0.5753337,1.3850943,1.3540363,0.4649756,0.6260284
0.5650278,1.3636019,1.3645985,0.48968616,0.6380475
0.6123599,1.5355381,1.4083886,0.4828255,0.5711003
0.6458957,1.3446168,1.3104206,0.48570043,0.63609123
0.74091107,1.3075554,1.4398886,0.49661312,0.5733908
0.5389758,1.1223257,1.3986993,0.5438666,0.7002617
0.62985283,1.4591826,1.4758345,0.47601324,0.60877335
0.6288178,1.5184085,1.4856726,0.47000137,0.59517074
0.5406341,1.3575784,1.3979083,0.45950553,0.70939356
0.73467714,1.3563986,1.3817223,0.49856195,0.58340955
0.6043478,1.4129099,1.3999413,0.46311754,0.6387931
0.6189412,1.4312348,1.4088538,0.43725225,0.6493562
0.7055355,1.519072,1.4987882,0.48252815,0.6196887
0.7232004,1.4961143,1.4013186,0.4775945,0.63740176
0.6213427,1.3114985,1.4625193,0.51056206,0.6187708
0.65191144,1.2228045,1.47498,0.5425741,0.72874504
