v_norm,a_0,w_s_eff,t_0,alpha_gain
0.44793114,0.7529853,1.3101982,0.43956807,0.73703164
0.5737295,0.91482526,1.3397692,0.37578526,0.64707416
0.58446664,0.8828866,1.3786324,0.40774873,0.65797603
0.41217977,0.7709629,1.415487,0.42938858,0.7746685
0.4939531,0.7717003,1.4537903,0.43961248,0.7528144
0.5181063,0.85748655,1.4448845,0.41680518,0.65029275
0.42178652,0.7408043,1.428226,0.45339534,0.7552439
0.49744162,0.71148884,1.4743172,0.4328693,0.8155792
0.5763224,0.8748177,1.379357,0.4289481,0.55867183
0.43751404,0.7203424,1.372756,0.4693217,0.65015715
0.61453265,0.7961817,1.3348769,0.42969882,0.6603533
0.57234895,0.8657065,1.4910513,0.4019339,0.62504286
0.43793255,0.80315214,1.4344131,0.43552846,0.74813044
0.37021977,0.8197162,1.4434668,0.42782,0.75256777
0.65314054,0.8893104,1.461208,0.41130987,0.6457454
0.47989744,0.830543,1.4751521,0.41333938,0.7537132
0.5156705,0.8848706,1.4695121,0.3992406,0.70395786
0.42349237,0.7833208,1.3936676,0.4065523,0.7727689
0.52241343,0.7569232,1.38625,0.45254487,0.6820179
0.4697183,0.8480581,1.4161406,0.39791727,0.75402635
0.48210123,0.7858017,1.2939484,0.4226663,0.67406255
0.46380192,0.76002175,1.3333445,0.42667982,0.655219
0.4085705,0.76709837,1.2843102,0.4426527,0.7242169
0.5293525,0.7658344,1.321649,0.43299764,0.6572441
0.4912225,0.892125,1.3006911,0.41161525,0.6078757
0.45545182,0.82286733,1.4241116,0.41582015,0.7295916
0.5541171,0.8539994,1.4923311,0.41913235,0.7442315
0.40054923,0.85079575,1.4730802,0.41010365,0.7306969
0.58495694,0.8119699,1.2911232,0.40413004,0.59379524
0.4794623,0.77762365,1.3680944,0.43744308,0.75867873
0.5943537,0.89738977,1.4594944,0.41380134,0.6652428
0.5126057,0.93284315,1.385458,0.37901667,0.6986103
0.4453257,0.8691158,1.4607337,0.40525964,0.65746313
0.468419,0.8732357,1.4618952,0.41670126,0.6792449
0.57353705,0.8466355,1.4326177,0.4415684,0.6096342
0.65959996,0.877199,1.4987742,0.43222216,0.62411505
0.5362788,0.99365413,1.4868562,0.378792,0.6148013
0.56820476,0.8371158,1.4525135,0.42077437,0.69219464
0.3938889,0.9314802,1.3114094,0.395425,0.6692095
0.43321878,0.7853239,1.3705819,0.4198865,0.697534
0.54244894,0.7863003,1.3836224,0.42120332,0.75189894
0.49681753,0.8615577,1.4796218,0.43542722,0.70209515
0.45747325,0.8274344,1.4010763,0.41949213,0.7269212
0.40590748,0.76010567,1.3943474,0.43914098,0.7575615
0.37233427,0.7799497,1.3981022,0.41464046,0.8029582
0.45010853,0.8288827,1.4938197,0.42940047,0.704922
0.5295642,0.7834466,1.4940928,0.44464535,0.74081224
0.5173399,0.7893771,1.4687164,0.44097465,0.7632818
0.52535796,0.87193996,1.2061456,0.43701506,0.68117434
0.54213554,0.7555305,1.4436345,0.4416565,0.6145249
0.5282099,0.8285211,1.3874075,0.4318443,0.7026312
0.52410585,0.84529406,1.4348439,0.39606282,0.6527858
0.56282306,0.936243,1.3700265,0.39668018,0.636656
0.5286126,0.84092355,1.4118278,0.41754183,0.690628
0.4774965,0.82338417,1.4204482,0.4234777,0.7099366
0.54789644,0.8814506,1.4310337,0.4214332,0.6791086
0.58667886,0.8281967,1.4534382,0.41906336,0.76908773
0.4218652,0.69953156,1.3360381,0.44737026,0.7606962
0.4202215,0.8153731,1.4428078,0.41753903,0.7468082
0.43303737,0.9018162,1.4028602,0.40219593,0.6634882
0.48875347,0.8175844,1.4223768,0.43942907,0.7037487
0.5505,0.8783276,1.223333,0.41035697,0.5913596
0.56414247,0.84216726,1.4851192,0.4254961,0.66479665
0.47057348,0.8700294,1.469628,0.4142792,0.7334721
0.4860235,0.74220234,1.3528285,0.46429035,0.6881205
0.4902317,0.82935333,1.3582579,0.4314587,0.5944537
0.49676222,0.8876653,1.4925717,0.39486438,0.74960303
0.5761298,0.8526071,1.4010768,0.40668288,0.7386247
0.4514796,0.78073806,1.3950474,0.42495832,0.72225803
0.58994406,0.7577117,1.3242669,0.45364067,0.6889644
0.40075666,0.8694432,1.4232632,0.41129562,0.764717
0.5159928,0.84328234,1.4529164,0.4177576,0.6776093
0.45288467,0.91939044,1.4153099,0.397088,0.7084821
0.47100437,0.8009215,1.4840828,0.4276345,0.700009
0.573297,0.7026465,1.3099204,0.4557326,0.76101667
0.5097337,0.7516227,1.3218515,0.4387775,0.7946399
0.4320957,0.7838406,1.3618073,0.43221185,0.768337
0.4788264,0.79295367,1.4531963,0.42374593,0.71459186
0.5190791,0.932282,1.3305451,0.39850482,0.5739418
0.5364339,0.81396943,1.4651238,0.41037893,0.76117367
0.411307,0.8642892,1.4617591,0.39475295,0.64717346
0.48747408,0.8845594,1.4041967,0.39739683,0.72130966
0.3961687,0.7740449,1.381888,0.43683794,0.7669453
0.5180728,0.8040141,1.2761264,0.42011204,0.71103746
0.48546943,0.9128061,1.410021,0.40943754,0.62729514
0.40326342,0.8032753,1.4750391,0.4160327,0.75310075
0.47222692,0.7235533,1.4482778,0.4592099,0.8527624
0.49925652,0.823129,1.4532719,0.45072302,0.7323939
0.5638538,0.7636999,1.4708369,0.396196,0.77465636
0.5107936,0.8725673,1.4199584,0.41828075,0.7201386
0.5142605,0.9229237,1.4931027,0.39824736,0.6827351
0.5383849,0.8284957,1.4358053,0.42902443,0.6741548
0.45648438,0.88202333,1.4137896,0.39835465,0.64058733
0.41899294,0.7751287,1.4794436,0.44223276,0.7089169
0.49401945,0.864877,1.3477857,0.40760788,0.7282536
0.5077503,0.906693,1.4140164,0.40469265,0.70603967
0.5555738,0.9334158,1.4345196,0.38511804,0.6279026
0.4116807,0.8462753,1.4100763,0.414552,0.75606406
0.6151495,0.82179624,1.4581076,0.41822737,0.72285247
0.439016,0.92927474,1.3873198,0.39138716,0.644009
0.490753,0.8824824,1.4392022,0.3906092,0.7234283
0.44021943,0.77569085,1.4403423,0.45320055,0.6521018
0.47133055,0.8788807,1.4099154,0.39850676,0.73164797
0.43180713,0.7126711,1.4946096,0.4339939,0.81464326
0.5311006,0.7391775,1.4495786,0.45923874,0.74648404
0.5317119,0.9391967,1.4259892,0.39373812,0.519616
0.49912804,0.7998044,1.431399,0.41924983,0.7056893
0.53172135,0.8910866,1.4197938,0.41111982,0.6891838
0.48076338,0.8599098,1.4964514,0.4177698,0.6518825
0.52796644,0.8094626,1.3941007,0.4268382,0.6982288
0.47409385,0.8157141,1.484547,0.42329955,0.68993944
0.46057984,0.7375106,1.4100674,0.4444232,0.7630195
0.49208844,0.87414414,1.3082079,0.3659226,0.76392114
0.5191022,0.9321788,1.4195051,0.39294422,0.63664615
0.45316195,0.82193494,1.454756,0.40438896,0.7735939
0.54604363,0.81333697,1.4353464,0.42626256,0.74086404
0.51696604,0.95780504,1.4301608,0.3676159,0.6993703
0.5641606,0.8584621,1.440181,0.40962327,0.619648
0.6295607,0.8332368,1.3505954,0.44410414,0.6396319
0.44455123,0.87600935,1.3851618,0.41519114,0.654222
0.53459024,0.83885777,1.4595798,0.42411783,0.73974174
0.64284736,0.8875495,1.4730568,0.43371516,0.6365519
0.56962144,0.7204322,1.458117,0.45169607,0.8163222
0.49762034,0.86793846,1.4117645,0.42286184,0.59322256
0.52382755,0.90026176,1.4772127,0.40320468,0.71643955
0.4169453,0.8489668,1.4831,0.4174847,0.7157084
0.41692194,0.7819516,1.3225622,0.42581254,0.73860514
0.57559144,0.83995146,1.404,0.43453985,0.7020366
0.32700077,0.85908204,1.4771456,0.40413442,0.7833013
0.53773147,0.8706562,1.2845228,0.41086268,0.6663937
0.553962,0.7985443,1.4742101,0.4151722,0.7546056
0.42053297,0.81883657,1.4815888,0.40534368,0.7660658
0.5898109,0.77662385,1.4959164,0.43159014,0.71416247
0.5279454,0.84436834,1.4517959,0.40485328,0.6981296
0.56857365,0.8168616,1.2452015,0.4400921,0.7361657
0.43957415,0.83462214,1.4123949,0.41239542,0.7953627
0.6011049,0.7791133,1.4314325,0.43778455,0.77895933
0.53136003,0.8586659,1.4239504,0.39386976,0.7326885
0.54893726,0.8903932,1.4619488,0.4301116,0.62252444
0.6428887,0.9003018,1.3404752,0.4348342,0.60479206
0.6242445,0.87680674,1.4419469,0.41243112,0.5769944
0.5710271,0.8244816,1.4206511,0.41721797,0.70622814
0.49259657,0.8539571,1.4753262,0.42861596,0.73063934
0.5792456,0.8389913,1.4466165,0.43761224,0.609641
0.5547042,0.82304496,1.4287477,0.44629282,0.66739744
0.5245644,0.96826804,1.481541,0.3915216,0.6734702
0.6506183,0.7930948,1.3567375,0.4304561,0.7050803
0.5252664,0.8140388,1.2471539,0.44017866,0.64046615
0.54402673,0.8087717,1.3554337,0.4301973,0.7192229
0.42928857,0.85755646,1.4327743,0.4090344,0.71371174
0.544057,0.8333944,1.4872556,0.39775753,0.7205845
0.54194355,0.9645607,1.4487404,0.3676635,0.6810623
0.34871334,0.7755988,1.399988,0.40146652,0.8337739
0.5440326,0.87655884,1.4642881,0.4199028,0.6329812
0.4585703,0.84493685,1.4476333,0.40630162,0.7494483
0.46994963,0.77458805,1.4165567,0.38389122,0.8471563
0.49821642,0.8855075,1.4532163,0.41532925,0.61946803
0.47962794,0.802338,1.4405795,0.4427915,0.71632993
0.5173304,0.8511015,1.4150975,0.42785853,0.64207506
0.49332744,0.91090655,1.4610568,0.40714425,0.64752114
