,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.7879981766693067,0.034854757919138495,2.723527888483706,2.7627267576767265,2.7870782414902298,2.811183988322019,2.855424834073414,0.0024425639337275124
a_std,0.04893830235254284,0.032132299369698365,0.0048877402445599814,0.02492323883314196,0.044926995773216086,0.06599253846381123,0.12656960899287467,0.0023338167882674425
a_subj.0,2.8275475629012736,0.05723229380465806,2.736490019882424,2.788778980393558,2.819547384497573,2.8623011578244215,2.957737780694558,0.0034142125963827117
a_subj.1,2.7563304989502795,0.05048730957025852,2.6415881090061966,2.7265729714176747,2.760499273669111,2.791007070103466,2.84678112001706,0.002964173936819311
a_subj.2,2.818066999777393,0.050250250818445585,2.7341297843684553,2.782805419929146,2.811401378266128,2.8500502200179993,2.925644959742845,0.002870443577351228
a_subj.3,2.7799473757814774,0.0462993435864798,2.6871721038174834,2.748810565467702,2.7815949177072747,2.8097588489740306,2.869149629491355,0.002471490514993013
a_subj.4,2.7896837011681606,0.046050244354792644,2.698884510616315,2.7594566123944446,2.7900303587712103,2.819244393709768,2.8816525341604065,0.0024304960032104188
a_subj.5,2.780601677027343,0.04549548836590255,2.6859961065073286,2.750987084872695,2.7828037315623013,2.8088697359948505,2.86916391497964,0.0023974804140370785
a_subj.6,2.7515910787826248,0.052388922602847304,2.637620578871915,2.7206431883888538,2.7557012987022667,2.7892060440972397,2.841720310400633,0.0030461358874017226
a_subj.7,2.803644110997482,0.04925863781557645,2.7176329736991556,2.7703315469011547,2.798561933330922,2.834716400329898,2.91067542769734,0.002699424173017315
a_subj.8,2.7932076679072386,0.047352945290824,2.702342808906011,2.762006665086865,2.791576808247851,2.823366368423937,2.89431786137633,0.002478147483315437
a_subj.9,2.781345234133152,0.04527573404118314,2.6897688600042344,2.752349084859295,2.7823653725263093,2.808622146450961,2.868641705439457,0.002420547813583473
v(L0_00),0.7548808440624162,0.04292360729373695,0.6785609566293778,0.7207887625779756,0.7571997872135927,0.7872875351302725,0.8367112276779408,0.0032991349618348765
v(L0_25),0.7031201177891425,0.04409870615678348,0.6289016390705511,0.6708270971272456,0.6993701981476951,0.7328756876842337,0.7934884929489003,0.0030992564624365837
v(L0_50),-0.9230078791745565,0.043860235690425096,-1.0155158116338285,-0.9520306228739334,-0.9189142468463595,-0.8938702362395037,-0.8454429888583295,0.0032497102573530224
v(L0_75),-1.873222612582829,0.060488072524680095,-1.975755004642945,-1.9173379271132984,-1.8836028782792207,-1.8283535149047705,-1.7466465112144054,0.0049775161816717735
v(L1_00),-4.52172013125761,0.10422293312169442,-4.7248610393250345,-4.587908815614049,-4.51887380300768,-4.442660194400971,-4.335614854090226,0.009397311681656709
v_std,0.04818111534397511,0.04047955336534965,0.00470261867417177,0.014571993569693478,0.03515881208214941,0.07358387397064822,0.14520387058836504,0.00381460552929785
v_subj(L0_00).0,0.7588755901620936,0.05902776362569663,0.6480300818214375,0.7162987074410012,0.761630117137774,0.7951260630000768,0.8813848804877372,0.0032930484304611062
v_subj(L0_00).1,0.7501163989027189,0.061532429127352066,0.6248909810059462,0.7095649220099871,0.7546410784667594,0.7903075495288447,0.8720375926942139,0.0034242156115254973
v_subj(L0_00).2,0.747111161541679,0.057336581886338424,0.6210730445648559,0.710154525285761,0.7493106156692094,0.7871083760628673,0.8565508015640959,0.0034657143138527315
v_subj(L0_00).3,0.7567509715601538,0.05955366815005699,0.6408800774669131,0.7150330797586983,0.7607992693593586,0.7938028497898644,0.8804489449410824,0.0032918536599564514
v_subj(L0_00).4,0.760046938584253,0.0586377823259098,0.6462655611757866,0.7188792226796142,0.7636027096799695,0.7965320744495457,0.880451450094824,0.0033925286679337197
v_subj(L0_00).5,0.7593187802707975,0.06036560786098603,0.64237676201491,0.717276449010546,0.7620247629698849,0.7967465003701797,0.8817779462838119,0.0032477184713679747
