,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.1636486241894968,0.04255066377627338,3.077368606525769,3.133065385865928,3.1665248221897486,3.191754502915357,3.2434810118652013,0.0035202978350550784
a_std,0.03972980290302142,0.02734965879945404,0.004606202956642221,0.01905588446749385,0.03390257093936051,0.05513527544554912,0.10580543704104985,0.0020223462647277154
a_subj.0,3.1642135381867558,0.05235647723548683,3.055248128521963,3.128856826105145,3.165911910059288,3.1984935685358407,3.2671332314196064,0.0034688488617118916
a_subj.1,3.1439171370363024,0.05681179997041227,3.022195197182469,3.10815461969537,3.146020554539966,3.1848974437685813,3.2473367989166038,0.004044949009718067
a_subj.2,3.1634193452369948,0.053219680670314164,3.0591152145524454,3.1270483722438476,3.1661977654299207,3.1973552250527835,3.2677983235883445,0.003522312681827621
a_subj.3,3.1614898075986013,0.05413775066248032,3.0486616589987907,3.1267396156917733,3.1642085723361664,3.1976303194600346,3.2603109677809927,0.003509908409923347
a_subj.4,3.1541376747632373,0.05349709057983164,3.037649059791419,3.1180240994254422,3.1581967732877088,3.191105534866953,3.253181932841797,0.0036749375641168098
a_subj.5,3.161603768838391,0.053925904910260836,3.0508641163853314,3.124714205916475,3.1627621872554905,3.197515722400141,3.2668705357266803,0.0035090798363982155
a_subj.6,3.1747893987707574,0.054200236884844634,3.0701341001503897,3.138159623468127,3.175181577298871,3.2070687183994306,3.2842764454818605,0.003507370813004817
a_subj.7,3.1826660466594627,0.054576091697690454,3.0784829019714044,3.1444974048091408,3.182467813015679,3.2177826502586124,3.2952079487891686,0.003395391586510597
a_subj.8,3.159728261862733,0.05631537142976332,3.041898431500909,3.1228367220773214,3.1619605871859124,3.1975869743229013,3.2640176483217633,0.003915657000966952
a_subj.9,3.169830153805183,0.05483145167229283,3.0584470310269367,3.1347017632186454,3.1707011915710623,3.2041147306197764,3.2768089292643134,0.0035483328024926266
v(L0_00),1.6748200820398274,0.057405196321914834,1.5655540600540303,1.6352088747788993,1.6757480714031052,1.7114067582792474,1.7901795869459578,0.004192440953334117
v(L0_25),0.9769450481489246,0.04811806920530547,0.8940771234976412,0.9417255478534517,0.9747766476402436,1.0083537607189397,1.0784242533545643,0.002950815759453057
v(L0_50),1.0152161302984877,0.04904258543584991,0.9303171339723912,0.9804917749433039,1.0129990517430694,1.047100645998554,1.1150287557048202,0.0031262515146778676
v(L0_75),3.4005435916685456,0.09727901814822969,3.215006557807553,3.3295358277299547,3.3997541031806797,3.4651669031478685,3.5995609432855717,0.0083455433504944
v(L1_00),7.24895104789522,0.17074790394083625,6.951815586345876,7.115032450786454,7.257496478063992,7.380789997655696,7.553553898168608,0.016247001522690374
v_std,0.06699326299713186,0.03488291141750596,0.009930526632007025,0.039063161479946915,0.06575297263271285,0.09128770269949704,0.14310681671075642,0.0031356010970719807
v_subj(L0_00).0,1.6768701644762258,0.07970247712023475,1.5237083426442983,1.6232028028503198,1.6748971604958713,1.725947745090475,1.8495791853728014,0.004356201308446393
v_subj(L0_00).1,1.682734648798626,0.0792464722333375,1.54325704621839,1.6309188762798525,1.6820975177943795,1.7305162541636345,1.8494957616495475,0.004366511914588379
v_subj(L0_00).2,1.666608685766797,0.0782706592437992,1.5167888494431865,1.6126004013163877,1.6709905299874492,1.7132924658775732,1.8250224943136375,0.004162695305816752
v_subj(L0_00).3,1.6900000050946653,0.08080598204707085,1.5483131601544375,1.6354443586806038,1.6854548898581831,1.7416567661299678,1.8582720311137964,0.004380189151186625
v_subj(L0_00).4,1.6827971298873867,0.07838860500273952,1.539166666710551,1.6305146782159317,1.6794154498270413,1.732024037330905,1.8451369261581996,0.004051809367327
v_subj(L0_00).5,1.662136700996722,0.07700933954902954,1.5126040900600426,1.6117029639017453,1.6641009818345016,1.7110785535162054,1.8164019760780246,0.004174452779399013
v_subj(L0_00).6,1.6865831469979797,0.08116864548889893,1.5312552782968087,1.6343468569720618,1.6868202546745772,1.7369809751883474,1.8499489625286558,0.004310362583672432
v_subj(L0_00).7,1.667603441579321,0.07628097486074135,1.5191515600465169,1.6147200950430427,1.6691191801033196,1.7161091977309924,1.8192384106851711,0.003947786324868857
v_subj(L0_00).8,1.6577985902616235,0.08005413476492435,1.5001125637778165,1.6048008418424151,1.6606986727443653,1.7075600662649593,1.8137105585810809,0.004159053264665248
v_subj(L0_00).9,1.6745650951089042,0.08236602555549644,1.5155174751909533,1.6208176094217297,1.674078261996387,1.7270854204103028,1.8403270410570565,0.004242710737577491
v_subj(L0_25).0,0.9265768696913301,0.07260436385865436,0.7635714835167535,0.8885336606178164,0.9318066669350709,0.9726388622246787,1.0647449134383726,0.003075876651487736
v_subj(L0_25).1,1.019565678492985,0.08506840751719172,0.8890244184974492,0.953948299043211,1.0101080487326213,1.0740958486495724,1.2143418893887816,0.005094104246920264
v_subj(L0_25).2,0.9866559713063423,0.06965594588096267,0.8669462533587945,0.9368491915457663,0.9807355779689992,1.0292505657265298,1.146393747349822,0.0032148885360261175
v_subj(L0_25).3,0.9811167297246939,0.07381261679544301,0.8495672537776802,0.9299433788716298,0.97408676182353,1.0288136297974875,1.1441566756963262,0.003264351233578713
v_subj(L0_25).4,1.0280791156051905,0.08370846595035235,0.9015898374997073,0.9623461509578264,1.0212253021430864,1.0790945681030006,1.2121207299302938,0.0053903980573554704
v_subj(L0_25).5,1.0015919546545364,0.08003364095761151,0.8721630451695728,0.9415524387560683,0.9922197128479295,1.0533834105559496,1.1794011507557671,0.004143828109586914
v_subj(L0_25).6,0.9770326891512814,0.07038623825892931,0.8544291409124606,0.9289538795098107,0.9704273540640066,1.0203426428120812,1.1256212530795682,0.002974721261783481
v_subj(L0_25).7,0.9344310645965266,0.06697976101869389,0.7920910257506996,0.8956798635559617,0.9364595983998039,0.9753266886724358,1.0683199228979818,0.0026252636199407113
v_subj(L0_25).8,0.9732248958621321,0.06764280884738814,0.850273477009182,0.9289422176170644,0.9686570429048211,1.0140286599162902,1.1178461481278523,0.0028725141033024053
v_subj(L0_25).9,0.94524199337915,0.06752471442878254,0.8088944045035572,0.9048296167682318,0.9426616474958787,0.9860013063608852,1.0798490084989631,0.00273411196334238
v_subj(L0_50).0,1.0446066571314176,0.07219583897731839,0.925852299302664,0.9900594205606474,1.039507884867411,1.0904083805957205,1.1997358356044017,0.003820581481388919
