subj_idx,rt,response,condition,original_choice,is_correct
0,10.0,1,L1_00,0,True
0,0.41000000000000014,0,L0_75,1,False
0,1.270000000000001,1,L0_00,1,True
0,0.6500000000000002,0,L0_50,1,False
0,0.4900000000000002,1,L0_00,1,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,0.14,0,L0_75,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,3.479999999999972,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,0.5200000000000002,1,L0_25,1,True
0,4.03999999999996,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,1.1000000000000008,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,1.270000000000001,1,L0_25,1,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.19,0,L0_75,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,0.6700000000000003,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,0.29000000000000004,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,0.21999999999999997,0,L1_00,1,False
0,0.17,0,L1_00,1,False
0,0.2,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,0.5600000000000003,0,L0_50,1,False
0,0.3500000000000001,1,L0_00,1,True
0,0.9700000000000005,1,L0_00,1,True
0,6.159999999999915,1,L0_25,1,True
0,2.5099999999999927,0,L0_50,1,False
0,0.6700000000000003,0,L1_00,1,False
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,0.7600000000000003,0,L0_50,1,False
0,0.7800000000000004,1,L0_25,1,True
0,10.0,1,L0_50,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,0.9300000000000005,0,L0_75,1,False
0,10.0,1,L0_50,0,True
0,0.40000000000000013,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,2.5099999999999927,0,L0_50,1,False
0,0.4700000000000002,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,0.6200000000000002,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,0.2,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.5400000000000003,1,L0_25,1,True
0,10.0,1,L0_50,0,True
0,1.360000000000001,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.6600000000000003,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,0.22999999999999998,0,L0_75,1,False
0,10.0,1,L1_00,0,True
0,0.6100000000000002,1,L0_25,1,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,0.19,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,0.43000000000000016,1,L0_00,1,True
0,3.989999999999961,1,L0_25,1,True
0,1.410000000000001,1,L0_25,1,True
0,0.8700000000000004,0,L0_75,1,False
0,10.0,1,L0_75,0,True
0,0.9300000000000005,1,L0_00,1,True
0,1.2200000000000009,0,L0_50,1,False
0,1.6100000000000012,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,0.7500000000000003,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,0.9100000000000005,1,L0_25,1,True
0,0.21999999999999997,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,1.6400000000000012,1,L0_25,1,True
0,1.0700000000000007,1,L0_00,1,True
0,1.0900000000000007,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,0.3700000000000001,0,L0_50,1,False
0,0.41000000000000014,0,L1_00,1,False
0,1.0600000000000007,1,L0_00,1,True
0,0.7400000000000003,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,0.8600000000000004,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,1.330000000000001,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,1.9600000000000015,1,L0_00,1,True
0,3.809999999999965,1,L0_25,1,True
0,1.400000000000001,1,L0_00,1,True
0,0.6200000000000002,1,L0_25,1,True
0,1.9000000000000015,0,L0_50,1,False
0,1.0600000000000007,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,1.1900000000000008,0,L0_50,1,False
0,0.16,0,L1_00,1,False
0,2.719999999999988,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,2.5599999999999916,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L1_00,0,True
0,0.24,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,1.290000000000001,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,3.7399999999999665,0,L0_50,1,False
0,0.9500000000000005,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,2.2899999999999974,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,0.31000000000000005,0,L0_75,1,False
0,0.5700000000000003,1,L0_00,1,True
0,2.120000000000001,1,L0_00,1,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,0.6400000000000002,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,9.329999999999847,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,2.9799999999999827,1,L0_25,1,True
0,5.789999999999923,1,L0_25,1,True
0,0.19,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,1.0200000000000007,0,L0_75,1,False
0,10.0,1,L1_00,0,True
0,0.43000000000000016,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,1.300000000000001,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,0.7100000000000003,1,L0_00,1,True
0,0.4800000000000002,1,L0_00,1,True
0,0.6300000000000002,1,L0_25,1,True
0,0.6300000000000002,0,L0_50,1,False
0,0.6300000000000002,0,L0_50,1,False
0,1.1900000000000008,1,L0_00,1,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,1.1200000000000008,0,L0_50,1,False
0,1.5700000000000012,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,3.1399999999999793,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,0.7500000000000003,0,L0_50,1,False
0,2.3399999999999963,1,L0_00,1,True
0,4.3499999999999535,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,0.3400000000000001,1,L0_00,1,True
0,0.4600000000000002,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_50,0,True
0,1.1100000000000008,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.3500000000000001,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,0.30000000000000004,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.7900000000000004,1,L0_00,1,True
0,2.0400000000000014,1,L0_00,1,True
0,0.6100000000000002,0,L0_50,1,False
0,3.329999999999975,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,0.21,0,L1_00,1,False
0,2.259999999999998,1,L0_25,1,True
0,2.5699999999999914,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,3.709999999999967,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,0.17,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,0.4800000000000002,0,L0_50,1,False
0,0.5100000000000002,0,L0_50,1,False
0,1.0600000000000007,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,0.18,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,0.13,0,L1_00,1,False
0,0.41000000000000014,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,1.290000000000001,1,L0_00,1,True
0,0.29000000000000004,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,0.3700000000000001,1,L0_00,1,True
0,0.3600000000000001,0,L0_75,1,False
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.8000000000000004,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,1.6900000000000013,0,L0_50,1,False
0,0.7000000000000003,1,L0_00,1,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,0.42000000000000015,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.6600000000000003,1,L0_00,1,True
0,7.359999999999889,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,0.4800000000000002,0,L0_75,1,False
0,10.0,1,L0_75,0,True
0,0.32000000000000006,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,6.779999999999902,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,0.4700000000000002,1,L0_00,1,True
0,2.9499999999999833,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,0.33000000000000007,0,L1_00,1,False
0,0.43000000000000016,0,L0_75,1,False
0,0.13,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,0.7200000000000003,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,0.8200000000000004,0,L0_50,1,False
0,0.8400000000000004,0,L0_75,1,False
0,1.7100000000000013,1,L0_25,1,True
0,5.6599999999999255,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,0.12000000000000001,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,0.5700000000000003,1,L0_00,1,True
0,10.0,1,L0_75,0,True
0,4.05999999999996,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.7500000000000003,0,L0_50,1,False
0,0.3900000000000001,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,0.13,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.6000000000000002,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,1.7700000000000014,0,L0_50,1,False
0,2.349999999999996,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,0.7100000000000003,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,1.460000000000001,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,1.390000000000001,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,0.6300000000000002,0,L0_50,1,False
0,0.8600000000000004,1,L0_25,1,True
0,10.0,1,L0_75,0,True
0,0.24,0,L1_00,1,False
0,2.769999999999987,1,L0_25,1,True
0,10.0,1,L0_75,0,True
0,0.7300000000000003,1,L0_25,1,True
0,10.0,1,L0_75,0,True
0,4.219999999999956,1,L0_25,1,True
0,0.21,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,0.29000000000000004,0,L1_00,1,False
0,10.0,1,L1_00,0,True
0,0.5000000000000002,0,L0_50,1,False
0,0.30000000000000004,0,L0_75,1,False
0,10.0,1,L0_50,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_50,0,True
0,0.17,0,L1_00,1,False
0,1.350000000000001,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,1.440000000000001,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,0.5500000000000003,1,L0_25,1,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,3.5899999999999697,0,L0_50,1,False
0,0.26,0,L0_50,1,False
0,0.5300000000000002,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.18,0,L1_00,1,False
0,0.2,0,L0_75,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,1.8600000000000014,1,L0_25,1,True
0,10.0,1,L0_75,0,True
0,1.0400000000000007,0,L0_50,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,0.8900000000000005,1,L0_25,1,True
0,1.280000000000001,1,L0_00,1,True
0,0.3600000000000001,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,0.19,0,L1_00,1,False
0,10.0,1,L0_50,0,True
0,1.350000000000001,1,L0_25,1,True
0,0.14,0,L1_00,1,False
0,0.8700000000000004,0,L0_75,1,False
0,10.0,1,L0_75,0,True
0,0.27,0,L0_75,1,False
0,10.0,1,L1_00,0,True
0,0.26,0,L0_75,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,1.1100000000000008,0,L0_50,1,False
0,10.0,1,L0_50,0,True
0,0.43000000000000016,1,L0_00,1,True
0,0.4700000000000002,1,L0_00,1,True
0,0.44000000000000017,0,L0_75,1,False
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,2.4799999999999933,0,L0_50,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L1_00,0,True
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,0.24,0,L1_00,1,False
0,10.0,1,L0_75,0,True
0,10.0,1,L1_00,0,True
0,1.350000000000001,1,L0_00,1,True
0,10.0,1,L1_00,0,True
0,0.8300000000000004,1,L0_00,1,True
0,1.0200000000000007,0,L0_50,1,False
0,10.0,1,L0_50,0,True
0,1.6400000000000012,1,L0_25,1,True
0,10.0,1,L1_00,0,True
0,0.5200000000000002,0,L0_50,1,False
0,5.769999999999923,1,L0_25,1,True
0,0.5900000000000003,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,0.17,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,3.4499999999999726,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,3.4199999999999733,0,L0_50,1,False
1,2.3199999999999967,0,L0_50,1,False
1,1.360000000000001,1,L0_25,1,True
1,0.15000000000000002,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.41000000000000014,1,L0_00,1,True
1,1.0000000000000007,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_50,0,True
1,10.0,1,L0_75,0,True
1,0.3700000000000001,0,L0_50,1,False
1,10.0,1,L0_50,0,True
1,2.829999999999986,0,L0_50,1,False
1,1.7500000000000013,1,L0_25,1,True
1,0.5300000000000002,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,1.1000000000000008,1,L0_25,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,1.6400000000000012,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,2.7099999999999884,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,1.8900000000000015,1,L0_25,1,True
1,0.6200000000000002,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,10.0,1,L1_00,0,True
1,0.6300000000000002,1,L0_00,1,True
1,7.509999999999886,1,L0_25,1,True
1,10.0,1,L1_00,0,True
1,0.18,0,L1_00,1,False
1,0.6800000000000003,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,0.7000000000000003,1,L0_00,1,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_50,0,True
1,1.7100000000000013,1,L0_25,1,True
1,3.189999999999978,1,L0_00,1,True
1,0.2,0,L0_75,1,False
1,10.0,1,L1_00,0,True
1,0.14,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.19,0,L1_00,1,False
1,0.19,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,10.0,1,L0_50,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,0.8600000000000004,1,L0_25,1,True
1,10.0,1,L0_75,0,True
1,5.629999999999926,0,L0_50,1,False
1,0.19,0,L0_75,1,False
1,0.3800000000000001,0,L0_50,1,False
1,0.7800000000000004,0,L0_50,1,False
1,10.0,1,L1_00,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,0.8500000000000004,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,0.5100000000000002,1,L0_00,1,True
1,10.0,1,L0_50,0,True
1,10.0,1,L0_50,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_50,0,True
1,10.0,1,L1_00,0,True
1,0.6500000000000002,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.6800000000000003,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,0.6400000000000002,1,L0_00,1,True
1,10.0,1,L0_50,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,1.2500000000000009,1,L0_00,1,True
1,0.9300000000000005,1,L0_00,1,True
1,0.43000000000000016,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,0.3800000000000001,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,0.5900000000000003,1,L0_00,1,True
1,1.1200000000000008,0,L0_75,1,False
1,10.0,1,L0_50,0,True
1,0.5900000000000003,0,L0_75,1,False
1,0.3500000000000001,0,L1_00,1,False
1,0.6300000000000002,0,L0_50,1,False
1,10.0,1,L0_50,0,True
1,0.22999999999999998,0,L1_00,1,False
1,10.0,1,L0_50,0,True
1,0.4700000000000002,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,1.0000000000000007,0,L0_50,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L0_50,0,True
1,0.21999999999999997,0,L0_75,1,False
1,10.0,1,L0_75,0,True
1,10.0,1,L1_00,0,True
1,0.19,0,L1_00,1,False
1,10.0,1,L0_75,0,True
1,0.7600000000000003,1,L0_00,1,True
1,10.0,1,L0_75,0,True
1,10.0,1,L0_75,0,True
