t
0.21078385826106213
0.20707040281668831
0.24140610855010264
0.458017347452652
0.3044104902930673
0.5230516487630332
0.3971067768063168
0.45666823115301103
0.3327269004718594
0.4248539087283752
0.5890533311799847
0.6046269893148157
0.27301629330485727
0.24584005795564307
0.422376760831365
0.20083174372241358
0.39310418328209734
0.2287038292299246
0.32488626122652486
0.41403829218950783
0.20393037801297811
0.23578122315784794
0.3065030608776149
0.6435754320479807
0.43110359735431864
0.4673463552000996
0.5196388079735802
0.36216575971910675
0.3602389763126166
0.30741090952611083
0.23348083652062934
0.28911445140668013
0.18135190610236906
0.28730882187679163
0.2342321587259433
0.26120716642357134
0.3024971945380682
0.25690589458653545
0.2801993600129771
0.272868202021707
0.3003545763532862
0.29176894452709434
0.2925537722648953
0.297688514968096
0.27936504132548556
0.2842047308486378
0.277538197229735
0.2787011210956524
0.2810751533209528
0.3984937279291433
