v
1.4028897642308646
1.5641540383525012
1.3947743131848125
1.4867365681674882
1.5815700341208714
2.307572577172338
-0.283539828741294
2.56996551666321
3.223368715221292
1.4375786172408922
0.8510308815655502
1.7826336431420948
1.143613813022978
1.7787907862693493
1.5158467273322602
2.270974354412155
2.6882266418596643
1.823217500092618
2.4148371447401837
1.6254100911190634
1.4705274858557118
1.4694676363525725
1.5661613424885386
1.4557150767310478
1.4492730368207631
1.5166859397011483
1.589454313075335
1.6558744649825716
1.7330962376403736
1.2175255617540395
1.8287919782449134
1.3041824724843
1.7399870136251785
0.541445429863761
1.1998170290278924
1.7313304009322221
2.0671861572120025
1.1085439061079199
1.3351432184213605
1.3180828788401977
1.3261239145238963
1.366012941989444
1.6049713553376794
1.5228871343003914
1.238103587376532
1.2892529115946512
1.0657956296586113
1.2597266839804766
1.0599740858634739
1.0466663956940607
