,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.3972572858686516,0.16344837665542994,1.1139461815232052,1.2807166094303697,1.3747572518436249,1.5103293869678684,1.7093986707298465,0.0231150911013975
a_std,0.2996878539346902,0.23510354337750972,0.06479755540025467,0.11427726532471494,0.2312817885862104,0.39865376942171893,0.9142664660906208,0.03324866196064455
a_subj.0,1.3270543514657647,0.12574357027099142,1.140963447414982,1.2574518130603758,1.3047678858904437,1.3818680040693156,1.6430140572947045,0.017782826245845037
a_subj.1,1.47030901255103,0.12320265898946026,1.2726769050784073,1.382098195585115,1.4563401949195405,1.5750594437690384,1.691084549702091,0.01742348712633222
v,1.1654663161760572,0.7049203427683739,-0.6345442657421192,0.871086908326416,1.1214202772289459,1.61694971075702,2.1676686504751146,0.09969079091357252
v_std,0.8035802490963603,0.7520314336697735,0.005015979308428245,0.17741265982259147,0.6401073717131135,1.1305174034270684,2.5013633160149333,0.10635330528266763
v_subj.0,1.2487065064845762,0.38676173304623673,0.7151914111410318,0.9902446462120654,1.1241053956649611,1.5334558972386128,2.102962697660039,0.05469636882809104
v_subj.1,1.1531364093497187,0.35610966986696607,0.36410367752124734,0.8811034505397448,1.1569188110111033,1.3800667785800087,1.7599165296513226,0.05036151248180689
t,0.3364238615286687,0.13946231677403872,0.22701230104316913,0.22979989597924672,0.2588158275772159,0.42920307739395147,0.6447453214963428,0.019722949982181836
t_std,0.21823324780924513,0.23945701340494216,0.0003027048513130665,0.0013786805791122189,0.12014274752349258,0.43141857735715006,0.6758730123615542,0.03386433559626252
t_subj.0,0.2318542008279102,0.02358033632287953,0.182920574815185,0.22379183074225,0.22966029354298442,0.23318712097398453,0.2927363235891655,0.003334763143313515
t_subj.1,0.22652971976235875,0.032014657623142664,0.17786430627727548,0.2102366563724624,0.22925713565053232,0.23167118473084944,0.3310925547243034,0.004527556300537955
sv,1.0698606749244555,0.5003129961267504,0.15098526291208392,0.7799450383137808,1.0685514013325332,1.379448295908521,2.358900833438326,0.07075494245539682
sz,0.2744220988602501,0.2037475886976334,0.01836753337299952,0.11096012153521935,0.22461750378934922,0.38575538664600323,0.7616337616713879,0.028814260323700828
st,0.08811121196261365,0.05882979106868451,0.010041314298255959,0.039464593030192875,0.07708667685299846,0.1245110777948947,0.2181733941326324,0.00831978884009092
z,0.45519653948378525,0.03130921313515889,0.41134619906532366,0.4301709218798441,0.4567175053540008,0.46916263508845196,0.5290509077782644,0.004427791384297156
z_std,0.044024938892563786,0.025783716541752592,0.006609107923674487,0.022838708671845093,0.04306025953973397,0.06110220235107809,0.09843460080109068,0.003646368162173003
z_subj.0,0.4549233987591097,0.031170616806278494,0.4100810294319881,0.4297941309997708,0.45266863612970704,0.46883657300070847,0.5458212592573766,0.004408190903497377
z_subj.1,0.45402500406707835,0.027590488851226783,0.4132247826714949,0.4268071729256568,0.4572884504102617,0.46846218990217803,0.5152305764751356,0.0039018843525908593
