,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.5180291451796262,0.3857639484823474,0.6724831060359538,1.3488607545193418,1.4652332690315064,1.7972308141503672,2.1761702486984675,0.05455526078183316
a_std,0.5620874139698142,0.44416324897675474,0.05363614407935202,0.15449325643597211,0.46369909875454995,0.8900620484096547,1.6384660738827854,0.06281416906106242
a_subj.0,1.4451449057436798,0.12022201514792955,1.2470554704252748,1.3507586583341737,1.4412200676488178,1.5201089539934367,1.7563112960351166,0.017001960431802562
a_subj.1,1.6236524845543823,0.14870122870822047,1.3778394696028808,1.4946279475338475,1.6195309278719912,1.7444560139866039,1.8353663989239557,0.021029529438070883
v,1.055445670852609,0.7488037263853409,-1.0132941464267435,0.8367372473838249,1.1899670049735218,1.3453721754258745,2.186634478791901,0.10589683854096613
v_std,0.8028192287360291,0.9464120579231496,0.026680043125226247,0.20370086381958463,0.48072938608625493,0.9584229373030128,3.301478641236204,0.13384287679083492
v_subj.0,1.2247888839483592,0.3476857630486811,0.6886759062503677,0.9220481496665577,1.242576766975671,1.3987190981407656,1.9130227944052975,0.049170192154748306
v_subj.1,0.9757341699151415,0.29634682283258695,0.34092268284447885,0.7739619694654584,1.018846352743979,1.2364392322890958,1.5098375392053158,0.04190976960160212
t,0.2921409720637791,0.12221486622849112,0.15277218524858674,0.21457665858084646,0.26130027132325767,0.3287836087779912,0.5968329739294799,0.017283792134394568
t_std,0.18856514692202317,0.2422676323990568,0.004616285348987174,0.02543033419488893,0.07059699446750514,0.2468934316516606,0.7640196872966287,0.03426181714627655
t_subj.0,0.2221221823356843,0.02535184772067172,0.1680637924042698,0.20613863285771256,0.22155861498205315,0.24295519424044174,0.26515821534246414,0.0035852926877791382
t_subj.1,0.21731305879009638,0.02794139960330743,0.15379531913811537,0.20008602674415707,0.21884612997370706,0.23341508108239317,0.2644188335726334,0.003951510627068358
sv,1.1075776761917318,0.5653114836356132,0.0859600185526867,0.7673474288762544,1.1088901974418788,1.4539111096054746,2.161459313711211,0.07994711671227402
sz,0.24912793602731365,0.19308969713746596,0.004056001502334432,0.07223360135766586,0.22524628145226827,0.3410101540984876,0.6421141809482988,0.027307006844631772
st,0.08842985526012118,0.05001041054107166,0.004441266603776739,0.04698504612637773,0.09319638472764048,0.12576285576014945,0.17921814052520194,0.007072540084702993
z,0.46842913106268774,0.028951374542307465,0.42278103211085905,0.4406085292221987,0.4695599345929461,0.49366874716562814,0.5213857413682121,0.0040943426527074375
z_std,0.057198523048347764,0.03796711675464492,0.007820303322350845,0.029039821290535464,0.04808354230096153,0.08164619181239584,0.13651554303519017,0.005369361143862161
z_subj.0,0.46398779362580117,0.03499713656450727,0.38425917198077364,0.4387654220080571,0.4682599552070953,0.48932574048355604,0.5234174257207077,0.004949342517374953
z_subj.1,0.47002596965362925,0.03102572513466408,0.4197871993937764,0.4424264055448582,0.4717817923933958,0.49528296189071735,0.5234584290807431,0.004387700126790176
