a
1.6084480812538229
1.6158484273496256
1.9735457643405443
2.5753961462597026
1.8309799214226365
1.4602400017817385
1.5618581836505843
1.6042475198337653
1.1533125703070684
0.7969861025288185
1.327456484064378
0.8523327860826899
1.0832235217417192
1.0679076996122703
1.909111242718345
1.417200147923655
1.5223054361615
0.8646654516944123
1.2935703198858433
1.4794342331211796
1.7681483789837238
1.4152111721572014
1.4159801760302144
1.4356492762092765
1.5840952513903832
1.3593445246562226
1.4189684711825175
1.4634966616525193
1.490242489337901
1.5876918896113459
1.7036125972004497
1.6352077868534094
1.8275289343874954
1.7488395842957014
1.8087521329435554
1.7455938978040375
2.053762665406211
0.8112044574944786
1.928731626630599
1.465446368375341
1.482309718213049
1.3408827879320024
1.61053507430303
1.4984627125512593
1.3180638952382064
1.348679989978347
1.0774877145757806
1.7929067357853736
2.120869287800568
2.2461345265536714
