,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,1.5768377791389512,0.3595128720749757,1.0680383968704452,1.364904350416665,1.5688381836956689,1.6748772217085388,2.6233785656215862,0.05084279795361341
a_std,0.5040607255503271,0.4906664749729044,0.020778709663052064,0.13252030229832662,0.34030741108705576,0.7572237662688681,1.9078051628675565,0.06939071835084802
a_subj.0,1.4223329528495785,0.1698773063564093,1.073545162431902,1.2760648199575828,1.4152900006347535,1.5553289813876894,1.6925710422989044,0.024024279058864322
a_subj.1,1.5172418213618395,0.1526871022389929,1.2038994831355723,1.3915605271058453,1.5300953484329076,1.6349298810192612,1.7305698912231273,0.02159321707858311
v,1.5331491623929991,0.536565031681768,0.541445429863761,1.2892529115946512,1.4867365681674882,1.7330962376403736,2.6882266418596643,0.07588175448995056
v_std,0.7188636742598759,0.5550928089166736,0.1347444579875421,0.355655698494615,0.5176298934432912,0.9533457141229077,2.35894742898925,0.07850197787457366
v_subj.0,1.654323901329504,0.3846755419923495,1.0574929859702558,1.3982518621400108,1.6238296362216422,1.9272677731264396,2.436098228124663,0.05440133685988017
v_subj.1,1.442563871105253,0.356639331632805,0.7421989420843607,1.2527377205375507,1.440564220804925,1.567570093940422,2.216434878921316,0.05043641796707887
t,0.33342355375587607,0.108957887515016,0.20083174372241358,0.26120716642357134,0.297688514968096,0.3984937279291433,0.6046269893148157,0.015408972225125776
t_std,0.19845738263898874,0.21259645955750145,0.01242012527742422,0.028356954408959616,0.13509147845165645,0.3002861775810411,0.7072725246741469,0.030065679641872175
t_subj.0,0.2508566651952667,0.034166544952771175,0.18277735506050458,0.2311258203801977,0.25689071054738516,0.2738257979154771,0.30880790785723455,0.004831879125163901
t_subj.1,0.25870111152669023,0.03030800944914923,0.18818170083809121,0.2346775194992445,0.2627751847894476,0.2812573758877832,0.3121319436462806,0.004286199801151876
sv,1.6901038697285782,0.5211770625890357,0.30135342741632665,1.3688817227812624,1.657960756959386,2.113485741215183,2.4257903261157034,0.07370556703111857
sz,0.35974787015519977,0.2529536938359505,0.010702224989445728,0.09663614745877651,0.37808239867839644,0.5909893266354502,0.7409491029000765,0.03577305444751728
st,0.17106378090885876,0.08603043330607882,0.03109186395787988,0.10948724085876164,0.1684499754542207,0.22673012585950286,0.34784651487000534,0.012166540555829069
z,0.46202105661150433,0.018694600875707457,0.43522448251998663,0.44794393592328874,0.46059150878941246,0.47621880013787954,0.500080476437409,0.0026438158101577424
z_std,0.03433305834441061,0.0207930224286696,0.006424279469236734,0.016675943770445532,0.03261934669210542,0.05231737572930105,0.08150274221000231,0.00294057743213525
z_subj.0,0.4617469618539122,0.02134320451502596,0.42843746558388374,0.44745527630730053,0.460951633023054,0.4776897494682834,0.521202574641556,0.0030183849289652388
z_subj.1,0.4633293064554234,0.02185023331153508,0.4287991429814948,0.44847114597773,0.45944594993303584,0.47913639661510465,0.5221887332453741,0.0030900896290189292
