t
0.49826460056773897
0.3442733729098374
0.30528197398917567
0.24198302604809033
0.21178892770299343
0.6384721845276811
0.6703578087794169
0.4303760513754215
0.3271975792978081
0.26235879254301875
0.2639302436469123
0.26728875494165993
0.2761827050356791
0.27014267476402554
0.26894681489915623
0.25673592867770384
0.23905067023387636
0.3023791857630947
0.28714376498971783
0.19971032402648084
0.219653845509586
0.20104603653794123
0.18835008556117702
0.2315288793760031
0.22795784525034773
0.2168568902543997
0.22297454353125384
0.22350879827663306
0.2313577771299995
0.19768104887729715
0.2217817154595315
0.3255720733892529
0.23325542208259642
0.44022355811477043
0.4982776879075103
0.5372738217273758
0.48786505622741844
0.24996091705906345
0.368335306112506
0.4802809478767332
0.5058316915223895
0.27120797851688155
0.3272321273021698
0.549941794150004
0.29767228694876813
0.34267631056066333
0.2356221830640579
0.45360521692955136
0.34634167097393315
0.27951217079129287
