v
1.9523986406550433
1.9414287704979125
1.731015235364292
0.5444635813400169
1.6758201862485853
0.23730558749683106
1.8733586921534644
0.9548588971478931
2.1676686504751146
-0.6345442657421192
-0.08795832162536277
0.6411091467881013
0.8908551976389854
0.7973431076815126
0.9303784865165612
0.9625849399100322
0.8458802187081437
0.9780182522156022
1.0256622112351144
0.9916906410133188
1.1446798148427026
1.1041224325538694
1.1214202772289459
1.1676119714857962
1.3332069569418317
1.4763239095205383
1.499578954222635
1.4417674836226861
1.389512501920882
1.73809469626754
1.3840629778728584
0.6510886896806426
0.7584800027945642
3.3093208315841407
2.147838254473767
1.213587518092806
-1.1745477732383072
1.9748947314728822
1.0057792513452264
1.61694971075702
1.7137865791884517
0.8002840174986505
1.4815751643875057
1.5708439735923414
1.7526848167973574
0.7362420648065444
0.8748547935531106
0.8721730092848248
0.871086908326416
0.8766734322055787
