v
0.833869677861394
0.8948961203372059
0.886184341559306
0.8921768529164795
0.8932652416039517
0.880047944319477
0.9050044871588764
0.8766371373008758
0.8823329537152355
0.8185404679068171
0.7850568073476895
0.8084459846313873
0.7232724820418439
0.6096222627367831
0.6978668970356442
0.993005165800253
1.0278390062202207
0.8133114831266616
0.8193149271344791
1.9404664112928698
0.8937316783687158
1.1801809889659007
0.9807527076096376
0.5346167974608245
0.8443567940793911
0.580091841489569
1.2444332562650589
0.3448482364563181
0.9134164149424235
1.0288147097538483
1.162033016209015
0.8095390500267667
1.3682462566399805
1.3898154421096804
1.9215111679835584
1.2300536079325382
0.1321012761117848
-0.44250559666284395
1.9811251060732995
3.243244454803099
0.6740751938300522
3.457794154434868
0.41278680739263185
0.9478616472210551
1.3687326993016846
1.4536944735307082
1.2852050527277932
2.038486510448565
2.610914623258033
1.3640554780043954
