,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,v(L0_00),v(L0_25),v(L0_50),v(L0_75),v(L1_00),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_50).0,v_subj(L0_50).1,v_subj(L0_50).2,v_subj(L0_50).3,v_subj(L0_50).4,v_subj(L0_75).0,v_subj(L0_75).1,v_subj(L0_75).2,v_subj(L0_75).3,v_subj(L0_75).4,v_subj(L1_00).0,v_subj(L1_00).1,v_subj(L1_00).2,v_subj(L1_00).3,v_subj(L1_00).4,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,sv
303,2.868654150280979,0.11052434973862475,2.8212643516249827,2.719424493253098,2.90706246705525,2.7248346390203433,2.7720174688106813,0.7079222294960453,0.6258287297615549,-0.8619446747723557,-1.7946272757152546,-4.46614218021542,0.014858557469363206,0.7242193174335714,0.7208011868228478,0.6706357300730439,0.6845700375746743,0.731424505569712,0.5958994683964377,0.6318865310388159,0.623496790622498,0.6310333671326351,0.6285251900168262,-0.8661094840464821,-0.8579622236389717,-0.8510930523194042,-0.8582978036408214,-0.862473503918703,-1.7632362013693503,-1.7801633458189057,-1.8085862347507349,-1.779723091183433,-1.7931049893749103,-4.424100872224055,-4.43986019709476,-4.462667224694486,-4.472496012059524,-4.470484956571299,0.1853227663291862,1.320011067134736,5.491245056091215e-05,5.390309362840447e-07,5.647945696269624e-10,6.518310189315291e-21,2.025242010863722e-06,0.10792248135587675
304,2.8323430049303844,0.11345831669293194,2.9249070882276325,2.7025769622802613,2.8770135764820415,2.7373372078523674,2.811345279845667,0.7048505517816612,0.6214623280746495,-0.84774195909102,-1.7939453002713464,-4.45506181814205,0.023870815526202172,0.7305862138503141,0.6936147219157729,0.7381592283349682,0.6942802805051665,0.7365076901134376,0.652432119878259,0.6127007980003004,0.6409720455124281,0.6149923910917641,0.602840197278239,-0.8638904306086908,-0.847743081065983,-0.8660951270196735,-0.8468574827406774,-0.865098862007596,-1.8087710356357813,-1.8049305534856288,-1.7889017265385692,-1.8017915214555353,-1.808212391465693,-4.439467701402714,-4.495622978387895,-4.437083991155921,-4.438813169547934,-4.461589318954253,0.2133913653235324,0.8964635445750112,3.935168757893652e-05,4.711850311559272e-08,9.573278183826872e-10,5.299325690758513e-19,1.566210404287619e-06,0.0019456124604659173
305,2.7979799159407452,0.09769085424835733,2.873774018618925,2.7638581249274234,2.9153075783047444,2.727515970151108,2.8024388900042267,0.7190965324407678,0.6551328554062392,-0.8754215441248,-1.7815078090892582,-4.449267837901437,0.025952853638681498,0.6933353915896319,0.6751910913408644,0.7747612984802965,0.7160088011641321,0.7055663423705893,0.6702171931716394,0.647973991914375,0.6698641481974714,0.647483298025886,0.674369137880146,-0.8791214174614077,-0.8512116792572216,-0.8699119744141102,-0.877013800786412,-0.8749294021330026,-1.7837941628349128,-1.778146444979726,-1.7707251659919514,-1.7959159054607599,-1.8082759481708983,-4.4883973552634995,-4.42426958566499,-4.4273681920133,-4.485293140735034,-4.440739066737192,0.2481479317205402,1.1082596915179947,6.0704034214258996e-05,5.367850723298953e-07,1.2025632376498773e-10,6.404351937358174e-17,2.8639163072236224e-07,0.0016310250400375932
306,2.817833606458449,0.0597257548156806,2.8498304655025315,2.7655289792578097,2.776409893711505,2.734081977303079,2.747183334185339,0.7148925151012078,0.6499699829920624,-0.8609394883487276,-1.7867741949172837,-4.450249242737267,0.020252904325682636,0.7059037967015145,0.7565476009364988,0.660855440738678,0.7170756308444726,0.6802223290292593,0.6352773730330165,0.6590055728408982,0.6413061803949796,0.6560712879442272,0.6423962030265834,-0.8724145101661577,-0.8669259859936691,-0.8745928034617537,-0.8818588718963011,-0.9007113437460678,-1.7733212605073674,-1.8139443749276882,-1.7644560611936109,-1.791786550254323,-1.7963242953654994,-4.483810762962527,-4.475451689201363,-4.456699470482404,-4.467693058232815,-4.44596403893601,0.2125233359346545,0.9661565872467357,3.737434220393149e-05,7.04220324556499e-07,1.4627103552815582e-10,1.6548602654868333e-16,1.1567733800940669e-07,0.014573845478096818
307,2.7549010445093076,0.04992374125596569,2.7981142723800327,2.7523473231894724,2.7760815489093997,2.768800134350192,2.6954914937058105,0.6966549349752029,0.6559300506982744,-0.8889154253442795,-1.7904529048247908,-4.459600089968934,0.027659213211649943,0.6740422841745172,0.6669198177788959,0.658760527071171,0.7063448424777948,0.7078502361291286,0.6320743160460776,0.6987557624779008,0.6947675488433376,0.6740627330854237,0.6196074455890056,-0.8853654947171753,-0.8601123813167508,-0.9141825112408962,-0.8991040885955552,-0.8855231791816333,-1.776003852122591,-1.7963302827177499,-1.7814336789452099,-1.7693387069023077,-1.8187394271848927,-4.443028681531487,-4.428613535383572,-4.45644299825387,-4.4638388421996975,-4.455318863442657,0.2352032427254218,0.9073351497007047,0.0001674116548579403,1.9746654060289617e-06,2.8224512332718875e-11,8.656557716208955e-15,2.1496934351011535e-08,0.020186511096326028
308,2.7499200744059302,0.03203286836539926,2.809980588174447,2.7243349965756254,2.7403168261115853,2.7386008355454843,2.74458248050875,0.6653783372832889,0.6313610119968284,-0.8939031454570959,-1.8156662072044818,-4.4486666896933285,0.025975569410283315,0.7306779322157233,0.6758102301352642,0.6562573552459576,0.7229698400029345,0.6785142351228963,0.6162425845106873,0.5687995765412693,0.5942743585332351,0.6793186104510589,0.6214579726471894,-0.8927980913623959,-0.907058243776993,-0.9054091392507695,-0.8869439263873224,-0.9007654534227265,-1.7767365622075229,-1.8193697116823397,-1.7907738033305889,-1.8044087649373577,-1.7888637137346879,-4.403623586420681,-4.46632491585863,-4.430348784929826,-4.45577108332675,-4.440752874391224,0.22068294038286654,0.7159186529184062,5.023553616523616e-05,2.406624452376828e-06,3.4587832739702707e-10,5.758872305766949e-17,1.3334398700761756e-08,0.11589087040832817
309,2.7570468893567046,0.03645775672894029,2.813894977023267,2.7220578339216863,2.808302709417835,2.724585927726632,2.7321078451813414,0.6666109446558811,0.6010430135732484,-0.9038624659105065,-1.7932663584638528,-4.440584524594548,0.023975432362014,0.680432944242538,0.6614376428090685,0.648159052573891,0.6215356768396527,0.6893336067561624,0.6254542568202979,0.5663584251494325,0.6411403312128601,0.6215969808540235,0.6106468970740218,-0.9093099829537805,-0.9373626663140858,-0.8781033135854625,-0.9333669955291238,-0.9276888105909471,-1.8193955086389137,-1.7897418060902488,-1.790935927670226,-1.7953865054054496,-1.7653036873086037,-4.44337375204066,-4.470280222008589,-4.439008064730541,-4.46820257697994,-4.426029843417415,0.2211653033310282,0.9700553887833196,0.0005245462983624144,1.300148954991298e-07,3.456975027259102e-10,8.64988942114646e-17,5.869548575034191e-09,0.09859018677974707
310,2.755842414064839,0.05774501255946468,2.800022141397122,2.7593279107604736,2.8029915187408387,2.728500100040248,2.70654723092885,0.671946547340751,0.6048262706205841,-0.9301794809393917,-1.7966484496061321,-4.444374986304521,0.03506131709401379,0.641942295990091,0.7126465604687177,0.7105281031158985,0.679244664523071,0.6529152029335996,0.628008680061303,0.650871390904569,0.629415741429979,0.6146563505686404,0.580466638209815,-0.9060167744690164,-0.9201527314631934,-0.8921783657428342,-0.9035332002844645,-0.9079058643786444,-1.7321577422933152,-1.7974708856790296,-1.7647357018054641,-1.805103917334657,-1.8093721036074903,-4.4252200743778305,-4.413092744730885,-4.499106321321007,-4.465437415471884,-4.4290197788750305,0.3321028336343668,1.2121524000640123,0.0003102433070324344,1.1218069336412391e-07,7.063089665082852e-10,2.5421208606110416e-16,6.443390543438484e-09,0.011508910207104291
311,2.7721188102154857,0.04165752415409868,2.7529629339001884,2.7461306960932235,2.830026309286669,2.7523499852072666,2.754849618639802,0.6948460391674665,0.6099440037103049,-0.8692692098633175,-1.7824086130114378,-4.450338404388129,0.03959861118420537,0.7178866146271718,0.7378847912207052,0.6838533175818126,0.7394825673673546,0.7182915737246123,0.6111471180243755,0.6310603072317185,0.6496979179636257,0.6907093039210238,0.6444415083817652,-0.8907022311161644,-0.8952928180047454,-0.9139295650059467,-0.7881319033110135,-0.8892098409570408,-1.7441540179370152,-1.7431736232992594,-1.746708138859348,-1.8445061654527939,-1.8175374020559079,-4.416512340193665,-4.437223894249596,-4.4932938522892485,-4.4692625481037735,-4.441613463653797,0.19745805520069112,1.0818549474565629,0.0003956524303170694,1.2049109356053288e-07,3.423249067637098e-09,1.8548673500179755e-16,1.197304439719089e-09,0.040780109632664846
312,2.7614442587238517,0.05763601987811465,2.7526561610941718,2.6654404824840725,2.8065130058047862,2.7258646773982145,2.772637215692789,0.7389817984583898,0.6317862570427907,-0.9136649997167756,-1.765818155575564,-4.441270141070138,0.048557283248000425,0.7480807841228267,0.8024787357901451,0.646748696005757,0.7231328401892769,0.6926546785079719,0.6806692834446705,0.6635465958854596,0.6380269456039789,0.6702500445246773,0.6222785636467897,-0.8775458385919377,-0.9375734900199649,-0.911915488308965,-0.8061000855213769,-0.9337072082787341,-1.6769297977299984,-1.755331941263937,-1.7708403647650952,-1.7582669863561893,-1.8081319644784548,-4.481133433618205,-4.411844460166571,-4.46614201723851,-4.471444470183997,-4.4370386090861755,0.20691220575346447,0.921139831318492,0.00016958445163350446,9.374615857323011e-07,3.6647821671482045e-09,1.0580507639702941e-15,6.636641592418895e-09,0.038280847108326535
313,2.7619858855126447,0.05905624983152812,2.8444245982923575,2.7238328848492075,2.8205669985157895,2.6695784819881005,2.7810115931517307,0.7157194044809259,0.6106065542354782,-0.9099064306431855,-1.7526197175894762,-4.453168784374328,0.04518660092785169,0.6963397770852018,0.7411659898851486,0.6463285360324764,0.6832477650760463,0.6304849247171352,0.7197781694349068,0.6137501991913981,0.6150433064403013,0.6886723748768855,0.5709117644227708,-0.9040458528569729,-0.9442741579254197,-0.9964284356698397,-0.9625102693729106,-0.973936096274753,-1.7366327723996433,-1.68253460223983,-1.7634412141160465,-1.847700662999849,-1.7458374199318776,-4.464893073449409,-4.425432929778788,-4.372768875831717,-4.3968764206765,-4.43385752454833,0.21437484699293613,0.9032415830503857,9.937507414377344e-07,7.098763706227651e-07,3.732987820847096e-09,1.8007112134155593e-15,1.29292705226662e-09,0.01607810794516502
314,2.7746358151254498,0.08332116987607874,2.820731296782444,2.7330692266424026,2.876278518789961,2.695772372915299,2.7732191050032413,0.6708711634211889,0.6555593771315205,-0.979471496419229,-1.7685620907289945,-4.4264471090189135,0.04671444873675075,0.6958812862109898,0.6610783716164996,0.6440125167191739,0.6607525346144378,0.6629432203041955,0.6081578485908001,0.701089612356798,0.6933143925980838,0.6861145979789479,0.7575898413511601,-0.8763283719182597,-0.9844087544265752,-0.9711331835912089,-0.9594832930745353,-0.9773792736692607,-1.7178391207681736,-1.845498185201503,-1.763436165976149,-1.707445420856184,-1.7567184337895827,-4.465322939431227,-4.433210549006583,-4.405490113634733,-4.396183545968302,-4.361875965348996,0.31069106939149027,1.6642632608536396,1.5683388926992316e-06,7.279980444386325e-07,3.991129324432694e-09,9.332480777653159e-16,2.1075189309748123e-09,0.011644328433871507
315,2.7810324396424155,0.05257910571945217,2.8237765416815965,2.7413504984295223,2.8924274981047837,2.6601721223279924,2.827366494022815,0.6456040003003822,0.7036418611571946,-0.9232997279618275,-1.7711400306490928,-4.382279012216926,0.04789860553794116,0.6470723334869595,0.6678134807520619,0.7418740915311821,0.6926159699254472,0.6369448173742963,0.6628038486943754,0.6851899259653573,0.7779498700155363,0.7362037341771003,0.6729431702372815,-0.9233492435717304,-0.9909085780428932,-0.9648788089544557,-0.8777036348815547,-0.9830237820025927,-1.8373411514587916,-1.72185323371089,-1.7710899483119682,-1.7278840039894292,-1.808341206766586,-4.348957469802424,-4.410860379067165,-4.3240361364879165,-4.371809661764935,-4.369649580560854,0.24387892921429863,1.229550556734128,1.0299445289878554e-06,3.6118196186881623e-09,1.4886725773169333e-09,8.122950001858362e-17,1.3422348522575108e-08,0.08849532421517776
316,2.748012124872573,0.13035076193809547,2.875316080541414,2.6281060149771567,2.7269933237001176,2.6902052804071372,2.822670410465154,0.7026117990338501,0.6814137636759536,-0.9416417790876142,-1.7496765458399595,-4.35678839444173,0.04558389815047525,0.7440046930772011,0.6939767565582038,0.7446088826384023,0.6620443919707408,0.6940995049512321,0.7261224130687085,0.7062445254425201,0.6892140099103254,0.698034672665044,0.6422794833995517,-0.906499681417499,-0.9400662987383929,-0.9231646766962304,-0.9674330017416317,-0.9290320364278796,-1.684854518445683,-1.7901290513985377,-1.8236502324213701,-1.8640868378174043,-1.8467917655689592,-4.390037125375405,-4.395249271628751,-4.294078120345356,-4.338702421689299,-4.3886639243670835,0.2607045505313278,1.274510880829794,1.7567304560315054e-06,1.9868896661667474e-09,9.662216004615789e-10,5.6538356706197855e-16,1.8529991561467345e-08,0.06558154929696479
317,2.730797909016475,0.08782109748675432,2.810527709320113,2.636379724098265,2.7478394195236855,2.689847547541873,2.7671649922626282,0.7203111620741734,0.6760651917281965,-0.9214440738333233,-1.6597060574364757,-4.331473212292586,0.05109816302623316,0.7263713838195558,0.7329794787053873,0.7504812596907215,0.7146505812585578,0.760873220306881,0.7653990099289983,0.6432998694369708,0.6113619076762692,0.6063759463372421,0.6389295085211781,-0.9831659463003665,-0.8970537434982855,-0.9177626056332111,-0.8553325528712825,-0.9486640380718367,-1.8380375742467319,-1.790446064073355,-1.7300848323571612,-1.64780486275881,-1.7932633320455997,-4.378693277944705,-4.32313725506715,-4.333212719623754,-4.337410548017832,-4.345774778463042,0.22746564805077066,1.1812481168422138,9.01954770448487e-06,2.0255590580192574e-09,4.0221280586688733e-10,8.001769829506708e-16,3.931063150522306e-08,0.11536420870585548
318,2.722400922599401,0.09694263153893701,2.8203597578569557,2.7685043994907206,2.741837987431904,2.696286527184746,2.7984702799746253,0.7711987753796701,0.6254786567704047,-0.9186125466337037,-1.6452290896580972,-4.304331712276494,0.05167429225485276,0.7229079525889502,0.7945742460707426,0.7086678193410139,0.834220670119058,0.7273134061854765,0.5979145904246416,0.5995978345552768,0.591373727435455,0.7494829960594536,0.6824490617369676,-0.9800647067624386,-1.0051216199179955,-0.9678941455594492,-0.9350787280602668,-0.9336433845294265,-1.5187782416310842,-1.7441231249155211,-1.7239696079157925,-1.679410289335543,-1.7242502514165738,-4.262440935325943,-4.285371795289101,-4.27842537615741,-4.2576119385582984,-4.305721184072498,0.19783775475333634,0.7621409600486382,8.918750690089963e-06,2.096104605674126e-09,1.143561793723889e-09,8.15362443322653e-16,2.382173737281955e-09,0.03308324011318695
319,2.8670017138117574,0.07679826545091495,2.8309722303063047,2.7601334971366622,2.7526492590757625,2.743179260830607,2.8162438107850565,0.7763499224750472,0.6409264877989203,-0.9357272349354464,-1.6677582122579275,-4.3167599246501425,0.0525882058824065,0.8112423240096038,0.7511069487153005,0.6907315328344524,0.8512590036888592,0.7457672441484119,0.5617169078988058,0.5938181278068058,0.596082324158502,0.6568120083108839,0.6316466368885197,-0.9500481601201495,-0.911843615571152,-0.9112138500971636,-0.9160549232878041,-0.9065879301759902,-1.6248043938816419,-1.6198312190397552,-1.6464287415004453,-1.653454248079478,-1.7164500530803113,-4.269616465850857,-4.343547894558108,-4.349468005759776,-4.322785130333955,-4.3464552602614335,0.2042840542374696,0.9241790350371919,1.1737003920367872e-05,3.7062361702415846e-09,6.386014238342187e-10,1.438791997461061e-15,5.739882893066196e-10,0.03717658735145488
320,2.629786379969943,0.17241929800148592,2.7972730229690232,2.6321393396904815,2.758879389049592,2.756056108550156,2.82561042736915,0.7603838895982213,0.5967872909169826,-0.9097639648465261,-1.7116165069725608,-4.299276718430037,0.049721688642947334,0.7298158784423447,0.8111726599177294,0.7623390914439323,0.7092764349149925,0.7149330993479412,0.5615241259112324,0.5273223465874985,0.594492929374863,0.6319104485829083,0.6657986434527408,-0.9551397694259001,-0.8996496269019659,-0.9072450292510323,-0.9081761824912888,-0.9767398164153465,-1.633355535662345,-1.6947110251901571,-1.575247369207719,-1.782644645347606,-1.8393753588585158,-4.282784714258971,-4.372530040341867,-4.239967478783826,-4.391708250913994,-4.394897301365069,0.20237280353521883,0.9467724803602187,1.0625914232544382e-05,2.4974812268354663e-07,6.687367804869764e-11,1.5566714921808232e-15,4.78182962669941e-10,0.08826659744238242
321,2.861406957572598,0.20635613141493905,2.7690927636007237,2.6955712785498873,2.8225111013032236,2.6822639720918167,2.834536625731765,0.741757045895759,0.5837265964351822,-0.9596521937249829,-1.7428729215034864,-4.375216213519316,0.09202682306822291,0.6734235579203618,0.7264122556202621,0.7262267101334644,0.8085868957772265,0.6748063176862449,0.5247811895686888,0.6137446019498601,0.6025061137937736,0.6530417128062014,0.5984935310965136,-0.918935673825048,-0.9694899056504755,-0.931007532925348,-0.8646350248733463,-0.9432420116718766,-1.6966244180599603,-1.6695922270151473,-1.8219804558143278,-1.6747592908796212,-1.930386324720351,-4.344666378118244,-4.366423776519609,-4.1827279035723075,-4.369470178908587,-4.434619156646077,0.1454481713085772,0.8286632066508011,4.016941067758729e-06,1.3140763015726783e-07,1.0516121722012108e-10,2.0082404179745645e-15,1.6708216811763086e-09,0.062193305361712595
322,2.8324890746863662,0.0910515508481055,2.8893401088319086,2.7402099722451223,2.8048492783066794,2.7067718227945865,2.7727196531621336,0.6410783772567218,0.6716924218850223,-0.9802026427937645,-1.8418478348444447,-4.341602455157856,0.12947578222108153,0.7213402393420195,0.725286773418827,0.690334342361669,0.795497086413266,0.6205159835891255,0.5066400495866139,0.6073793233345552,0.5864589384219492,0.779780657386608,0.5480045553573538,-0.8645118871035817,-0.9637793501291775,-0.8729676228982488,-0.9321165888791598,-0.9042994210319971,-1.597823578369281,-2.027683537413556,-1.784543391676787,-1.9097525619210498,-1.9992002878903268,-4.123544599684158,-4.454674486989381,-4.160366852209155,-4.267353999764604,-4.308834860062845,0.19975973341642644,0.6042333275270131,2.803009847462689e-07,3.2063388508964276e-09,6.728016849571491e-11,4.612169837875761e-15,2.3294559442399723e-08,0.033832398091579195
323,2.783428068267717,0.10958758863348769,2.8293413884986256,2.698334094461599,2.7830829362407195,2.763524101889289,2.840473358836583,0.6667185227069582,0.6255436080205673,-0.9681889081598868,-1.78335900796808,-4.344758877831848,0.12531075219025736,0.7649748473390252,0.7368968260081674,0.7042351968269464,0.7163849158137053,0.6322888777054674,0.5894679772692737,0.6486898226277231,0.6162319651167057,0.747156919582388,0.7004053832166479,-0.8438317934935181,-0.9836690842872841,-0.8799423119587629,-0.8426159281428276,-1.1179917157479882,-1.5550963662845654,-1.6989480838175037,-1.8207354817484669,-1.9428646624911998,-1.9940615361136036,-4.158172453829231,-4.346652245601045,-4.476332846458598,-4.483799107674734,-4.292892028329591,0.23073945783788963,0.7469591107391191,4.5224043465558785e-07,1.0583792769239956e-09,2.263216489535088e-11,9.835423570996077e-15,2.9079171276254346e-08,0.1336183268334163
324,2.750250803435804,0.03653889219484355,2.6997018583350108,2.70095866506964,2.776877961011538,2.7449840742119465,2.7213259672593466,0.7017206441467616,0.7294297413115893,-0.7456719600849127,-1.945055785575852,-4.275346697798085,0.12386813040996436,0.6982805336376632,0.827472815923602,0.7874661538741522,0.6665070022614232,0.6716777192537695,0.8013982778302325,0.7054838330909252,0.6755152608824262,0.7282934380266513,0.6990559049890214,-0.89314952427934,-0.9365043680469181,-0.9109071777978149,-0.8161983187807389,-0.985214642367148,-1.7644435538410181,-1.848907105529499,-1.7412034928528108,-1.9099586461808356,-1.924616136385398,-4.26676965961128,-4.358532068750108,-4.198257763778397,-4.32170437624611,-4.23827918711067,0.44499059879174047,1.4479452417687102,1.0898457957137984e-06,1.1164679144782344e-09,6.081717256709404e-11,2.8722690498579515e-14,2.0857958459508697e-09,0.1377923648107942
325,2.7422648806610046,0.045037582083281125,2.703396297825393,2.7112742894729607,2.767497115596983,2.7427249723339715,2.7184498883522163,0.717573741725227,0.7583691319968852,-0.9354592537639418,-1.883021104247546,-4.279766758002653,0.1110075990111173,0.6241183987584209,0.6013023296395336,0.7097506784501895,0.6830642223974928,0.7535765174478513,0.8113239551719142,0.815007289815909,0.7737841978343085,0.7141212282926963,0.7425073861492639,-0.9418366224187376,-0.826497233556087,-0.8526213337920404,-0.9824186320669012,-0.9932257720788731,-1.7605241837334829,-2.0025705171423858,-1.825086397826038,-1.9627517760332043,-2.026737107762487,-4.278811239793489,-4.28737195689373,-4.369991195817769,-4.386057864174328,-4.177118228720424,0.40353739633760916,1.8421445099450144,2.0628461444352967e-07,7.020742470229376e-10,7.176456722113373e-11,2.60181948220582e-14,3.580225470553809e-08,0.20004063234074018
326,2.712415945119678,0.020419248964140185,2.713044584006732,2.706783768471267,2.7270716019843344,2.7014783591813716,2.7248350859266743,0.6242519452384144,0.7756293154675964,-0.9044766711444748,-1.818507318843618,-4.253000702937273,0.130532880987943,0.6884079841894496,0.6546017133131856,0.8187113660853159,0.7197178820149326,0.6212373309866075,0.7845667565701115,0.7354867349121306,0.7501286293036891,0.8409083641801133,0.6544021115187962,-0.930853075835184,-0.8290304427148267,-0.7729183214571712,-0.923496821962545,-1.0482058326395967,-1.8035741982397933,-1.8666990487819337,-1.821311077157583,-1.8946362797721854,-1.870061073519178,-4.287676476345211,-4.155503877344393,-4.042421754198817,-4.328551044194664,-4.131338340336649,0.3748981391137154,1.8166327836707161,1.941626409560908e-08,4.001034955318567e-10,2.1565469450283736e-10,8.199798117839657e-14,1.2206913564485933e-07,0.040159999719030025
327,2.7020105312837286,0.024608351842112037,2.710073756890539,2.7213466968605484,2.6916140035102565,2.730539176646544,2.686119286173793,0.6966967959120489,0.6954103948746854,-0.9208330920167322,-1.8963547030364014,-4.225826687857338,0.11951528707468528,0.6914448669791696,0.7549303775326918,0.6619311545292323,0.7570308016221995,0.7835052371375965,0.6381759577847494,0.6732048268633509,0.5376950692175952,0.7416785315754045,0.6662114442349596,-0.9666377928735888,-0.9845674576363933,-0.9299372778767656,-0.8973302576334503,-0.8403741838161073,-1.7467578258104093,-1.7834262812958723,-1.8796775361746012,-1.9042652161323705,-1.9316384014401855,-3.925035265665855,-4.410474502623414,-4.3267670576959025,-4.324237613878081,-4.219708495503296,0.3879296751913446,2.077970867775625,2.6226366232384677e-09,8.248723450057852e-11,3.138347520496355e-10,1.270195610315347e-13,1.0427731544079307e-07,0.07063385822572649
328,2.7030475422187847,0.014600709863539974,2.702793859365686,2.695929676354301,2.727736822094681,2.7080628450469124,2.695337693072987,0.7790742262971775,0.6102969900693894,-1.010931186189283,-1.876226052738268,-4.26874972797077,0.09430486431952567,0.7964041480504231,0.7943690489937979,0.8000460998517664,0.6862743951832577,0.8003086234116736,0.5821290168184952,0.595101040322303,0.7242465312997322,0.5666387385317833,0.5710693780668268,-0.8680981213556902,-0.8974550081045505,-0.9584450821566346,-0.880062584989147,-0.9628655047433843,-1.8616190948131677,-1.8188331893397613,-1.7806568789503698,-1.8520963669968928,-1.9667948312688188,-4.068565623651232,-4.30024768384787,-4.1363697861069015,-4.465275825320001,-4.223094468228893,0.46567753356715325,1.8158419964693016,6.239800665135226e-09,9.729592168033851e-11,1.903939027385646e-10,1.1866891619150494e-13,7.883617775654971e-07,0.0009311221653074021
329,2.7081303915703145,0.017675348146279163,2.714131796880611,2.7008443811676845,2.7410795513554884,2.7030096906024057,2.7703645080003176,0.7991394104014654,0.5582695360969775,-1.0079893229683343,-1.8792409623333584,-4.280453800707011,0.11538343256384082,0.729198819020409,0.7437001719620788,0.7361357602083383,0.8882930495809136,0.7215663491035696,0.6778492293042468,0.5644870884328996,0.4955225588349136,0.6081440313672184,0.7051788499013507,-0.8299157474255221,-1.0347762576833153,-0.9516030510720025,-0.9946079520571718,-1.0156995215838662,-1.8141873535305444,-1.876282116873888,-1.894366703093301,-1.773661784542487,-2.0396615084364935,-4.098478842845748,-4.3174338005419175,-4.26788346828949,-4.3990298359114846,-4.237381512259754,0.3058328658947986,1.8799888886509173,2.1338811596408054e-09,2.3229470908471532e-10,1.122240815914645e-11,2.1560520443534778e-14,2.536897480543527e-07,0.0033874904908057155
330,2.7545981142078855,0.048142222714348815,2.7281744743561087,2.707316297759766,2.7483638935970953,2.7562341039555203,2.7333800872725784,0.6985437681743096,0.5358576366061387,-0.9176851635645273,-1.8526664069183048,-4.295912373233465,0.1143126004420062,0.7339090641270056,0.7377603313382931,0.7452687658670305,0.6617654005157109,0.6149830570059869,0.579618022481418,0.5843881701155893,0.5434168935491364,0.665159352367158,0.7847810475797663,-0.8239826628350508,-0.9696883629563647,-1.0460461281045514,-0.9649887577053042,-1.054127963963744,-1.5775758239940347,-1.9219797063588864,-1.6697423507329958,-1.9453287676300057,-1.8673781358512556,-4.121854918671754,-4.335718048278051,-4.23943992986197,-4.438658445588455,-4.063068152795237,0.3634647784521448,1.726631590775296,4.508048861251075e-09,1.339113565722455e-11,1.125431791744409e-11,2.3113370391939944e-14,2.4198339748855483e-07,0.009268752548641216
331,2.7509160450526706,0.014800859287743922,2.779870776095616,2.792026516599768,2.7417312212884393,2.729172401925873,2.7879135625800964,0.6839210097147732,0.5963244787802634,-0.9668781347386611,-1.909517474049121,-4.180567766569923,0.12425432486984883,0.7234952581487402,0.7389206362369772,0.742197180696524,0.7038713879575667,0.7743412156024588,0.6154804256250719,0.5323411162050009,0.5922373279212652,0.7893036238623005,0.6744335596313906,-0.9031887225321586,-1.0372861962515492,-1.0429719789401863,-0.9344940433920146,-0.9827630635179443,-1.652935703060538,-2.013347666212349,-1.8988819004562467,-1.9115865568959423,-2.0829604609160146,-4.076499693506501,-4.108296370398375,-4.229454574177999,-4.186867694801869,-4.291349730656896,0.3225145970815157,1.7349999766445667,8.162256637947625e-09,1.3849069314009866e-11,4.302780483720239e-12,7.128924060752723e-15,1.1451919998196551e-07,0.09867793424117224
332,2.761223538587604,0.09322800814477616,2.8680993418848306,2.7629792237879034,2.8166791476984145,2.6895178735738017,2.7597954135742246,0.6815295720633087,0.6725462824436144,-0.9681778045546126,-1.7803399968846678,-4.113119556916968,0.11620228311266105,0.7062589984722168,0.759943430983222,0.632567327296503,0.6888388865204271,0.7534514445768961,0.7176686370421304,0.5835863075635102,0.5720784823358817,0.7576061695435732,0.5944061692934107,-0.8673681966671163,-0.9551335299169552,-1.052859116087973,-0.9063854634509589,-0.9853132871363107,-1.68449116311062,-1.8126374407801393,-1.811669176694004,-1.9412133516536738,-1.9682487002485591,-3.97862785278679,-4.036421768976325,-4.184405238354245,-4.188517013960217,-4.207504075944258,0.29409920275806534,1.7104994588681852,4.91548757235255e-08,7.05059126710194e-10,4.293747785473578e-12,5.804322329917978e-15,9.145538653325922e-09,0.08439078841699671
333,2.770645979603912,0.1589347540098517,2.7288945952018424,2.765490933290083,2.7669293957591616,2.718020239658017,2.782984481705766,0.6955144508727262,0.5863714469358655,-0.9982547016673511,-1.841419658950385,-4.164114809687355,0.12136042546428764,0.8034934673165872,0.85485327831356,0.833962557635532,0.6723627812040829,0.6272935437906453,0.6440535503212965,0.72736251052028,0.5323147236253487,0.6711127571319089,0.7196434324884307,-0.8180503596354016,-1.071093674260023,-0.9129881191919336,-0.8942276373091367,-1.0786269252517255,-1.5457485406502638,-1.8583082719554422,-1.8269384747088813,-1.8386975244290205,-1.917058830144307,-3.8974880808182952,-4.023910024634648,-4.133500981319586,-4.200489890373065,-4.302031469830544,0.17088811981613752,0.920225045656142,4.949557830354907e-07,1.0038461181333343e-10,5.306704120114376e-12,1.9959411872401978e-14,1.125598593824032e-08,0.012223128645899835
