,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,v(L0_00),v(L0_25),v(L0_50),v(L0_75),v(L1_00),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_00).5,v_subj(L0_00).6,v_subj(L0_00).7,v_subj(L0_00).8,v_subj(L0_00).9,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_25).5,v_subj(L0_25).6,v_subj(L0_25).7,v_subj(L0_25).8,v_subj(L0_25).9,v_subj(L0_50).0,v_subj(L0_50).1,v_subj(L0_50).2,v_subj(L0_50).3,v_subj(L0_50).4,v_subj(L0_50).5,v_subj(L0_50).6,v_subj(L0_50).7,v_subj(L0_50).8,v_subj(L0_50).9,v_subj(L0_75).0,v_subj(L0_75).1,v_subj(L0_75).2,v_subj(L0_75).3,v_subj(L0_75).4,v_subj(L0_75).5,v_subj(L0_75).6,v_subj(L0_75).7,v_subj(L0_75).8,v_subj(L0_75).9,v_subj(L1_00).0,v_subj(L1_00).1,v_subj(L1_00).2,v_subj(L1_00).3,v_subj(L1_00).4,v_subj(L1_00).5,v_subj(L1_00).6,v_subj(L1_00).7,v_subj(L1_00).8,v_subj(L1_00).9,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9
0,17.05258977978831,0.2431215885304775,16.763692473358756,17.187374276467906,16.60582299593158,17.088296903851745,16.77543013597279,17.44256066594994,17.01879141937003,17.2605084303083,17.042443014040128,17.09093677139511,11.18035260277849,5.894399287057411,-4.250681319211657,-4.2588942408125545,-4.232256502376664,0.06730730905270216,11.154680647485277,11.091554621233996,11.293773854264034,11.18460124069401,11.298616618091557,11.19741917430493,11.167208701047143,11.217179392672401,11.258341512298665,11.201752105555636,5.963946834251932,5.91430152577493,5.928380692082982,6.085272889663993,5.972762756007733,5.915276211666849,5.971522122767861,5.864653306031794,5.900119674802885,5.873357109652572,-4.26811304302143,-4.233523827865305,-4.233101562110948,-4.227579715693648,-4.271872303483479,-4.317899048649341,-4.244384462367414,-4.192389886384113,-4.149967931672065,-4.279364580442629,-4.239224030043767,-4.303745922343774,-4.254141284615271,-4.193755595322429,-4.196540118418221,-4.292352121320381,-4.269933669677423,-4.273632645364032,-4.270669905145467,-4.174830887396342,-4.214348014302466,-4.13616577745315,-4.283878601999056,-4.205362860442704,-4.19246727058885,-4.215925529173643,-4.30540915104695,-4.293145223418534,-4.174005228873256,-4.2666185050864405,0.3857352133829671,2.275832861467955,9.375527474840808e-06,1.0682184286039588e-14,1.4581247836721562e-17,1.7305119393040495e-29,2.5759243221565978e-11,1.2116057634970558e-17,5.52885890639975e-09,2.914437003874463e-07,3.747200222426883e-29,2.3244691397006233e-09
1,16.868970013974018,0.32662004225257113,16.94371617751845,17.40610429509285,16.647899326966634,16.85640693254562,16.954755877319787,17.37738282997036,17.152516845691615,17.226394013789577,16.663111742489534,17.162426326041977,11.229186361926839,5.910534530934987,-4.238964755429901,-4.226609770708539,-4.231412263746776,0.06328175387820137,11.26753447446249,11.213101701867592,11.369619303552534,11.217787030184946,11.263029379000045,11.135809673962918,11.184957406950078,11.180034116729013,11.317086292765943,11.17068653903894,5.872101404423744,5.934079901188532,5.919316014468875,6.025089412912087,5.8655649685047315,5.897449578716222,6.023768742548545,5.864570950935113,5.972563487366106,5.938488529290777,-4.190068989304176,-4.200329302111604,-4.248524311357764,-4.179707984486607,-4.284423767472623,-4.350217804663389,-4.301427881539749,-4.224791954198149,-4.193020880749694,-4.305726811374074,-4.1038135761069,-4.353843825054875,-4.179255855395033,-4.189167669965611,-4.292792356059594,-4.317057598502724,-4.247933531459473,-4.270077535934521,-4.144946348861982,-4.266788272761322,-4.19028503423742,-4.321850553411839,-4.10268305851542,-4.256601941329547,-4.263033127734622,-4.336371205084103,-4.293059549911042,-4.240578083134305,-4.313105256338409,-4.2326750392235635,0.3862284775330954,1.7406491033706213,0.00012659412950625923,9.639887663736762e-15,1.3611315116400591e-17,3.790171346556849e-30,2.4234897855636032e-11,8.616092940307801e-17,5.4548804573363085e-09,2.675463860853892e-07,1.4978380530279043e-29,6.732256644558167e-08
2,16.94775898849794,0.23517434649041635,16.976852310494955,17.400889418068346,16.827702603360045,16.748724776148503,16.876853382131006,17.31450094399203,16.731666979848114,17.52636699595187,16.757246292133775,17.118028485113722,11.24528867164268,5.9151026712494446,-4.230244886776071,-4.239828921648207,-4.2300146903464,0.06265565771158886,11.287568806366053,11.24439965914407,11.215465190204128,11.25877526780171,11.27118704070928,11.238274308107968,11.315241120546837,11.371824742250928,11.255745018829527,11.206822285851622,5.9392606622535755,5.961547542064237,5.936398067637651,5.947307652283022,5.8315800152391475,5.973359278571717,6.04384157404099,5.878867345084615,5.83181401671422,5.860057902695016,-4.19339246080943,-4.30842296348648,-4.270933875312325,-4.16799717340795,-4.190053182462483,-4.169235609484541,-4.217825183343724,-4.341006878328518,-4.219736423246556,-4.241768757044907,-4.2591523360329395,-4.2411794244059955,-4.281843770773053,-4.238087384035814,-4.239780952841387,-4.39219909333849,-4.233662337122853,-4.290931212644007,-4.234723779663615,-4.253939252906274,-4.173054226396106,-4.253187593768565,-4.271351015243809,-4.133114358672817,-4.25593169393581,-4.21794055491379,-4.277477024601015,-4.198498600616759,-4.1693424064232465,-4.199622614035859,0.3219281247002757,1.7516149058329085,9.175481384860305e-05,2.507956020869494e-15,1.1415458827612882e-17,2.338833973299999e-30,8.172985826020763e-13,5.084872351341862e-16,3.121917386490344e-09,6.665248077017457e-07,3.179781287301889e-29,2.767715461397261e-07
3,16.919753765498072,0.39104964680271387,16.97615850689392,17.412329605774406,16.60467850037574,16.58187327262176,16.786366470070494,17.005953883723247,16.921421084661727,17.35480550552633,16.678508808737813,17.15261122435229,11.289825128576418,5.9090969165453995,-4.2334141355767985,-4.257296813950196,-4.2102787334208545,0.046360848884123285,11.251368649962084,11.288536520538516,11.299711236996416,11.303416517992257,11.31770072200011,11.277163718050275,11.163901952504425,11.253390394030871,11.246071211989602,11.198986058977233,5.981355590424349,5.87473957743006,5.907088292117416,5.971275649626634,5.875166716949667,5.908609945151133,5.870771074425848,5.876078393419082,5.923907228018012,5.831783468279377,-4.17821947821227,-4.275238679410569,-4.188816543247518,-4.171022133397261,-4.296946577625054,-4.242513234145598,-4.168529927564853,-4.3905325644981446,-4.187962778201252,-4.241637675047664,-4.187900027876257,-4.298047434416763,-4.283861457047536,-4.262888256331078,-4.2324041522933875,-4.258019277657991,-4.273988682633423,-4.264395999556797,-4.24604267666546,-4.256348866760464,-4.178920693972722,-4.259495494950091,-4.305276480123961,-4.131171349790596,-4.150283933580281,-4.283869898098402,-4.220375587966676,-4.180094974181513,-4.2116260485758925,-4.27106411347368,0.28108244882820754,1.622644033121445,0.00019849854792315137,1.9119473619951573e-15,8.206646062983064e-18,3.297087897783071e-30,1.5250411210164431e-12,7.107086785172698e-16,3.6127502928860995e-09,1.0574888108594813e-06,3.6187507245549224e-29,4.033796388958439e-07
4,16.67968284197775,0.5318180378971505,16.779157400662246,17.06252645096094,16.612827753817797,16.80091388128068,16.961036137268856,17.044477627158305,16.607304637324553,17.30996116561835,16.391301975994924,17.18703192498986,11.264342668213876,5.889976942732895,-4.2309958831582275,-4.279879958294588,-4.199555975269469,0.05045661273475234,11.299620554659588,11.218199851202767,11.334829781912111,11.180718473985728,11.235283256175457,11.22034574730945,11.17170630633939,11.358076902412378,11.269776993157102,11.28891489974219,5.905171353352458,5.886337492110257,5.913106849787621,5.850475573953856,5.864684209916195,5.952374632848203,5.984042678814345,5.881226207941758,5.873086892119212,5.968064596438344,-4.263634954452296,-4.279710540422583,-4.183183174203913,-4.292458983334953,-4.326783168104971,-4.151629619646501,-4.240954152239077,-4.290368122805365,-4.1514865685065825,-4.315534226960624,-4.199226960317028,-4.283519839582079,-4.279028242481693,-4.2274167036085455,-4.184057167888174,-4.321352814533746,-4.276329004839302,-4.274633882381634,-4.2464302308926225,-4.28017979790001,-4.195880974852391,-4.263567016946102,-4.256847878453657,-4.224575594326391,-4.184345510242084,-4.15286910261916,-4.2269918711305685,-4.26991277876352,-4.196115541178577,-4.219631901846691,0.28250680810786055,1.3886581703162555,0.00015783924228531714,3.031962911960203e-16,9.437318912844428e-19,7.905355150356016e-31,1.2973427595421086e-11,9.995054633365171e-16,2.400639114695916e-09,9.543798636621422e-07,5.979870778167492e-28,3.394033295118029e-07
5,16.843447886479154,0.23132680081825402,17.008155437671295,17.028072270891286,16.769338940050112,16.72614632715609,16.8664545640725,16.99679124425985,16.654776056865643,17.32210444659279,16.616025695921707,17.30011149405548,11.252477946512187,5.897352871861208,-4.251413205580852,-4.271674697871343,-4.210711976968529,0.05418888299343425,11.275375258610605,11.166700989416245,11.2997279967122,11.219060376763602,11.22508542529342,11.201111463455769,11.319421277140892,11.223696814976401,11.237901150158258,11.259857451733083,6.015696518668845,5.839139183488638,5.925677673931114,5.82628006698076,5.84132526777572,5.961791809318702,5.879649309886633,5.864739346763265,5.915167226231297,5.848907644166317,-4.265988752471963,-4.307340373107581,-4.1657034004800355,-4.259665499797968,-4.307049377609642,-4.236515793929153,-4.228678967934958,-4.291797647431187,-4.290540437983985,-4.2608866107692345,-4.247785590890287,-4.194848484070377,-4.219931884761869,-4.249904309510771,-4.27067507109877,-4.266968133608025,-4.254865623792277,-4.269622921150701,-4.2546159464691655,-4.330657824367352,-4.174867959469554,-4.272362131581093,-4.201159092575769,-4.166276357790539,-4.235082950711033,-4.2096001869221675,-4.1163891503969845,-4.127359765311565,-4.158850984620234,-4.207131124926334,0.28656490599120543,1.7029344893100655,6.76828677903126e-05,1.8290816758454654e-16,6.66952592101112e-19,9.720245343404109e-31,4.3076335552401067e-13,4.4451922662186855e-17,2.7662853699039348e-09,1.6735703454294057e-08,8.979259471741183e-29,3.2894070074773513e-06
6,17.013092228543467,0.3257882527108996,16.936782245831,17.264349454016102,16.593614164121057,16.763864805194206,16.71543577884378,17.085000079480405,16.880435212291385,17.24350831571817,17.12880207461964,16.995825516829115,11.219885492677873,5.897026964330122,-4.267077708698463,-4.2668348077616605,-4.221906552808056,0.05212878749020699,11.277647820199386,11.256383816826567,11.268648803087727,11.161992688991237,11.25313653219946,11.123194554617534,11.276143817329785,11.214076319219666,11.24346213308629,11.255177527481498,5.89538672506113,5.878583015065867,5.877192656447331,5.870334652204692,5.79255202696209,5.930811674959375,5.946166740479545,5.866620616022383,5.911317680898586,5.831305131704185,-4.296087473341412,-4.273605777629817,-4.287267738909936,-4.2308693300014255,-4.3065377343750475,-4.244852857557184,-4.245073489597178,-4.290720052387681,-4.275832674521082,-4.277177653723047,-4.251719660113279,-4.342481294301444,-4.268069545298848,-4.214254776983983,-4.26238731777167,-4.197177787382482,-4.230443647697224,-4.344636974682648,-4.321266731071849,-4.27685881291536,-4.200489205564659,-4.191659065546792,-4.190835797981563,-4.225672636589104,-4.220023719810671,-4.173437576237994,-4.159276098027711,-4.233021602920166,-4.230553866520367,-4.245673944360046,0.26498475204705996,1.7489415581793772,0.0010049555829058253,1.0327798840828394e-16,5.482950673963477e-19,1.450121939434423e-30,4.459187716570164e-13,1.2003577708521225e-18,1.09549931757464e-09,1.8873447714878e-08,6.909531821632485e-29,1.1239681249738744e-07
7,17.00843318225137,0.17625145303122822,17.043514394004177,17.298006843893805,16.67250182759427,16.755723426522213,16.830338731757728,17.234204134258295,17.077371338241655,17.228438261884776,16.99789933685506,17.116866619263362,11.242644746080257,5.867376638612089,-4.274362362988897,-4.2681442983984885,-4.224113337641353,0.04006273429435488,11.272059339622505,11.201088589702788,11.235300027165016,11.145095830906733,11.197177825250614,11.164020535483115,11.22142865583637,11.267921162925953,11.27484300687288,11.256392043418646,5.9113723988728095,5.8763801041986,5.90170491596242,5.846360254019686,5.845332951464068,5.793035699831036,5.875098322047942,5.902763072385608,5.857609734171972,5.846072800473939,-4.299858519700416,-4.295489140030272,-4.2104123562688,-4.282661557198425,-4.254274768849311,-4.350994563723086,-4.317858842829617,-4.253378520879809,-4.307760890675622,-4.26116417747376,-4.302623197958541,-4.276778281103023,-4.280814995469378,-4.269775424856814,-4.307696714017603,-4.228216539293489,-4.226226224634337,-4.286691084874911,-4.188298610135904,-4.259773913268783,-4.211500502640389,-4.164603761461952,-4.22788837127367,-4.201312079304354,-4.2548809839310024,-4.184452759028983,-4.163978014198853,-4.187268578317979,-4.24254222634181,-4.244121966252415,0.33570966275187397,1.901166353077099,0.0004024517455157321,6.179576523486987e-16,2.8015639145548065e-18,1.3218749194592503e-30,4.958919195716138e-13,7.071503464565966e-18,1.1990636525209848e-09,2.8537096071148958e-08,1.8792105990817447e-29,1.9654616150160676e-07
8,17.075034132546755,0.2660061970304405,17.015422564180877,17.204594709610028,17.03539520126606,17.021916051544533,17.04139236593057,17.08585413711682,17.005703014666015,17.201754038677578,16.976436693138137,17.182901195302353,11.21467230530244,5.862967844768152,-4.2611971682822825,-4.272066118380688,-4.24449215559637,0.03739949327288012,11.255520316016996,11.211730023677893,11.206600375845337,11.208635935552905,11.250048339878392,11.228961162987186,11.19443496244371,11.243340915314844,11.236147899792261,11.183043649325324,5.888889646728574,5.875198562706006,5.889077008890309,5.857246202799569,5.7998874157095095,5.940563900031736,5.9151615396993975,5.8348135449053435,5.8119937631881164,5.870146050230382,-4.255881440965724,-4.214578564257255,-4.283053589822112,-4.307840268782627,-4.292110122699015,-4.213415474124726,-4.301420052108549,-4.240531171143998,-4.3119024676766164,-4.275395502322188,-4.242489201740694,-4.2652367778420555,-4.2628000608471766,-4.3298631057901344,-4.282224901546031,-4.227142092125001,-4.323756017892808,-4.263373630262654,-4.226098850881726,-4.279160416401614,-4.26059083370641,-4.3318829723883745,-4.26926771628609,-4.247319617715711,-4.217123754555538,-4.241290268426726,-4.290139467243842,-4.249659557988143,-4.2544073985967845,-4.214797368770764,0.342594331980549,1.7794804154105557,0.00023317981325419275,2.78465101059393e-17,3.084946422922109e-18,4.9135456760782505e-29,4.908637460672909e-13,9.762940879450027e-16,7.797414423603605e-10,5.696246392701032e-08,3.0867181457891215e-29,1.4715227305412148e-06
9,17.046922787655387,0.19675811226252238,17.11024850151303,17.208745878870722,16.93493764689972,16.994032623206472,17.019235322542702,17.03405135472999,17.013281263790788,17.341462100434697,16.859658380395896,16.891455684002334,11.20489591803924,5.872442948213271,-4.259711988336853,-4.290151905734239,-4.252163790893062,0.03769190291187067,11.15502228744847,11.180462965359371,11.246530552878543,11.241491708956545,11.216662672218607,11.206445777951945,11.182647313230598,11.205496114586548,11.242634197980543,11.200858974387467,5.901291248742807,5.916957061887064,5.8370604990353,5.910429818767547,5.921069481882568,5.8093652615276135,5.873904939695583,5.852115095485941,5.910842946012552,5.884570734150329,-4.2661811407274275,-4.216744601813568,-4.250742775713456,-4.230128225163658,-4.275212181807994,-4.31596200955189,-4.236843795019034,-4.232113415272764,-4.293085863792086,-4.223707075228457,-4.270104188916784,-4.264354740561213,-4.230469656400982,-4.243137026005054,-4.3114599028958605,-4.351821860505771,-4.207046965156418,-4.2322934050404895,-4.351314955423446,-4.286642904520762,-4.269552825954326,-4.155953894364677,-4.214166240162525,-4.248067339246238,-4.237894454760984,-4.25816728770639,-4.195651592738756,-4.2574326922856764,-4.249256633327186,-4.295297581169378,0.3138995806655089,1.9895961477196824,0.0007562582545253952,1.0396518258301227e-18,3.3725410168507203e-16,1.7873899186265215e-28,4.759245062930789e-13,1.0870673194676923e-15,4.19509302426355e-09,8.554447328960664e-07,6.448853908638888e-30,1.1800523333292846e-06
