,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,v(L0_00),v(L0_25),v(L0_50),v(L0_75),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_00).5,v_subj(L0_00).6,v_subj(L0_00).7,v_subj(L0_00).8,v_subj(L0_00).9,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_25).5,v_subj(L0_25).6,v_subj(L0_25).7,v_subj(L0_25).8,v_subj(L0_25).9,v_subj(L0_50).0,v_subj(L0_50).1,v_subj(L0_50).2,v_subj(L0_50).3,v_subj(L0_50).4,v_subj(L0_50).5,v_subj(L0_50).6,v_subj(L0_50).7,v_subj(L0_50).8,v_subj(L0_50).9,v_subj(L0_75).0,v_subj(L0_75).2,v_subj(L0_75).4,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,sv
253,4.418023754938346,0.10812732863416818,4.316445665984616,4.171121949464806,4.319514777753833,4.234858296311129,4.242818066550981,4.514070941273698,4.5248029631525,4.5097481060629825,4.539291249201897,4.445537326964011,2.3267059316628154,1.4433750280791544,1.158534152821043,1.693990716430119,0.05239161239016694,2.3476929776756115,2.246649193735683,2.3611788965417095,2.298033496936149,2.364298920771108,2.292680839448421,2.4159660974651267,2.316095707466343,2.3375530649083514,2.278205367286864,1.4480095694830988,1.349670776874114,1.3097314743457378,1.3686903709379978,1.5031427532117418,1.4919201252343388,1.367362355255762,1.4375945044084162,1.459726217600448,1.5742031174742133,1.175399571274846,1.140023731182044,1.1637196631860929,1.1679725799026617,1.1431561051101986,1.1349127386491833,1.1446766793256593,1.1728292904325799,1.1752996805399116,1.2031065320207692,1.7688614660441444,1.6973139246014015,1.6708812493688077,0.22668657009428045,1.2738965841668652,4.215493527884703e-16,3.4027047935723907e-10,6.341232214243853e-05,0.0020432750472136815,2.972307589263957e-09,6.806271796035148e-11,4.956312841487763e-10,4.9210783586049024e-14,2.669279932871831e-08,0.000790058519550843,0.07230292267580295
254,4.372243010819059,0.21853907053367094,4.353258907402774,4.310766607171349,4.198779358837375,4.278804569566844,4.318923823305822,4.281511211232741,4.3629022461825855,4.441321261827462,4.6256920645176685,4.45586383897364,2.3256998269987053,1.4211582913250989,1.174379146172335,1.6714141000200164,0.04995726644162492,2.3037047415506384,2.388557513624664,2.3255693705936102,2.3790112168434208,2.332266771142674,2.3582517044235676,2.368859180590771,2.355126652050082,2.3257098407883254,2.321077309470325,1.483083495339163,1.3626355235811787,1.4525953638954612,1.436014329726737,1.4502216954038492,1.5526386672490216,1.4080289156373063,1.4031126481261929,1.4871753583436498,1.3343291861614417,1.1530569823367345,1.2082416460223069,1.1699354732947298,1.1784387521252049,1.0774352232447055,1.2729464854540595,1.1669636748449854,1.1145939666355016,1.1862578434163724,1.1145316375161083,1.567021166537947,1.6548502804024272,1.7114842893229751,0.24246603316068605,1.2864412783155121,6.283583564520181e-16,6.867788040234938e-10,8.146197252587446e-05,0.0023952803609823036,5.0594285149321835e-09,3.1227604234539186e-10,5.883452659251827e-10,2.786283316841391e-14,4.038969676296927e-09,0.0010388082739062098,0.05339867445915314
255,4.32705826822863,0.255628646184826,4.143059414098029,4.307561912404107,4.408317553591859,4.286870385239826,4.214514041845104,4.290813168017916,4.63511992585786,4.485121335750534,4.478627264002588,4.529117329890313,2.353569834505367,1.4437940406494862,1.1866118110458113,1.6204640572754538,0.04029782160868098,2.2965218815772332,2.3793912036248117,2.3552181971347568,2.3892163035051555,2.4083922469881767,2.3878489395544453,2.432364851949878,2.3424688950734938,2.3054589049534377,2.345832440815315,1.473950130373206,1.4929372021178384,1.4273133740856636,1.426946506810678,1.4490341717906883,1.5476568140069475,1.407926473239404,1.4128779987506344,1.4383537026913946,1.4066721801225268,1.195543697635111,1.1840028144431405,1.2081956478955673,1.2042430697779798,1.0652187410436467,1.2759971547069804,1.2232469384127487,1.2340322858592911,1.154273208854662,1.255777803471206,1.6514178783617337,1.6315675729684087,1.6399782813767452,0.21560868910436196,0.7321345332824644,2.377235035001561e-16,4.4760496800693437e-10,3.8443956449249077e-05,0.0021332018758212475,1.2189825356777137e-09,6.723229604410132e-10,1.3386709343196342e-09,4.254197242514631e-14,5.548523835504648e-08,0.0006068141647598389,0.019799077189266285
256,4.363698192727235,0.15598598634108862,4.206316111847102,4.211027586342155,4.191809201918509,4.5194985749945396,4.2927320473227875,4.2583903635355025,4.238251354943447,4.566890034879661,4.43594822200464,4.382256544525028,2.3493579507401785,1.469223032971904,1.1923663183550857,1.6426541528997425,0.04474280148546889,2.276914033023374,2.3747730261891533,2.369674024987233,2.2917971128917873,2.305316217570836,2.352459461075631,2.3317148245005197,2.377754026460302,2.3187290538935206,2.381349893799232,1.465960303526029,1.381888780748373,1.4363866768985325,1.424539643909942,1.4758181767413054,1.3982791934914802,1.4215117851015378,1.4438837392991832,1.4042440218890255,1.5086857556566304,1.2512436148123633,1.2491278152830851,1.2189615645414529,1.2124386160168656,1.3094541150044463,1.2504692537503186,1.2574867512747279,1.1791053015149884,1.2029884064616134,1.2699528555384896,1.6344291439215826,1.6377486139895578,1.6030400444380952,0.1424918930447637,0.45986462387783034,2.9163660612832635e-16,8.719820450298408e-10,8.356732318160609e-05,0.0013025927720349195,6.552344208365559e-09,2.392512035758295e-09,6.981134214553111e-11,1.1986843150352205e-13,6.755677825877097e-07,0.00023461302524995214,0.1096256682661141
257,4.267129315294083,0.17092595997864435,4.210248334096301,4.233127172663925,4.1939530031455705,4.112007031962038,4.2765042269299585,4.462228072074797,4.390543528218824,4.251957364228197,4.454357436878151,4.626995967702589,2.3446597408811174,1.4408700092984443,1.255990661045643,1.6405551354032994,0.04396924074647357,2.3971759441061318,2.332475513645576,2.3963490058875916,2.3398687976402543,2.330703030989985,2.362171075531911,2.384853565570126,2.289873748744945,2.3312057463472806,2.280201309624831,1.4099732663559208,1.3929175357920254,1.4315623116952492,1.423872651350619,1.4445366098049017,1.4240274942478122,1.4602214360147212,1.475637580863451,1.4193544987327165,1.40331492009327,1.276603414255468,1.284879750435513,1.1935827848630272,1.2190654789180253,1.1630872559827161,1.2552118826418739,1.19577041587145,1.3256031954367486,1.284368187772841,1.2725231382506845,1.5897399381911714,1.6039608292792347,1.6918960396822875,0.13775194315443393,0.5522422400091499,1.951463205567168e-16,1.15232026886692e-09,0.00010138683225150965,0.0037771828469652467,1.9369127365594935e-10,1.6847600426889785e-09,1.5416960127432247e-10,2.562720029330789e-12,2.547783552748134e-06,9.852026632276847e-05,0.0018408165867734552
258,4.271580734708944,0.22923590112576378,4.12729887928955,4.307883562983453,4.238483743122043,4.46211345728582,4.077246830892604,4.230431537438787,4.152027380385608,4.494846944155644,4.59640191627524,4.206914627405494,2.361870617967015,1.411797631578352,1.2653665109015997,1.6210717414486522,0.037571046727984,2.338901974459705,2.405935153903939,2.385458688286702,2.3661676580296276,2.3263756533238626,2.3675703741823253,2.3608649330296316,2.3877244329026266,2.3300360604741934,2.375514014173886,1.4204194585914973,1.373660519286327,1.3746855877785915,1.3912683506788792,1.3963889459952399,1.4434270404598204,1.3563743588960848,1.49091859096084,1.4203152728758184,1.4628476534179642,1.2701034891760203,1.2564824094358895,1.3559529641467647,1.306735480065783,1.2977840730168693,1.2587010813627724,1.216794637189637,1.193027002098441,1.253485889008377,1.290551772948623,1.6383020465490938,1.6422742734433438,1.653046401302242,0.16311494871005938,0.8297861842075254,2.5309625661787976e-16,1.6104995554452641e-10,2.2054617855700063e-05,0.000753115935689741,1.3283035630232983e-10,1.7673346668893177e-09,5.240625374024352e-11,7.914063462126636e-13,1.167774387929836e-06,6.384776002335403e-05,0.007553391787203963
259,4.266129598236387,0.228522812000247,4.396654342934309,4.244622999040723,4.322968512058266,4.434189826428952,4.134910597804683,4.271548842339055,4.5145075631167515,4.475839739853837,4.716944036160518,4.167512948055773,2.3823553534161253,1.4014726649472977,1.2714210813008033,1.5983111459355404,0.040220358423819755,2.3373690263053444,2.393034613869248,2.3648919516726803,2.385290513490077,2.3579654487067527,2.446259774777454,2.4135636107547644,2.392626802168973,2.3631147067128992,2.3386549328106185,1.5038197110761184,1.3877484404769966,1.3743260481451218,1.4118246117906603,1.4004980504677196,1.4291976771973385,1.4291823719762649,1.2947569037679973,1.3754916183614476,1.4528593433927541,1.3182943470513355,1.309107565949437,1.2688873782594232,1.3166691422692514,1.344840299210909,1.1553345289833317,1.194686130889479,1.284579302752971,1.2319626389907625,1.2681570397367865,1.5967651759532977,1.5631375869981032,1.6234597206848158,0.18690559378883603,0.6717217388787012,1.7394582434466993e-16,1.1673352339081623e-10,5.8923128892147055e-05,0.00032866848201027973,1.45300509203313e-10,6.24804441485221e-09,7.625114515715569e-11,3.739754338297798e-13,1.1412110348676016e-06,0.001530138478402783,0.07568746717033618
260,4.3514357306669,0.17233038501990494,4.162178021541945,4.359725959921489,4.371524591979638,4.2309098394773175,4.315129932983097,4.303710583742048,4.412013639836567,4.473885195937687,4.298150755062154,4.22584311101086,2.3686915092606076,1.3933350672757463,1.2777909838092367,1.5616698183081288,0.059354874932345064,2.2958884522469556,2.3436088631799725,2.416395922574226,2.376004763020272,2.455413589543795,2.478113269085324,2.36282049272598,2.339816919370216,2.3188885222764566,2.32806572729713,1.3585374551713003,1.3455782622292676,1.5381773238647471,1.4951885133377547,1.4339095327698461,1.4104894121377656,1.3309341962356354,1.497930418799292,1.4229279271374642,1.4141933680120735,1.2662549985810387,1.3056867929682752,1.283648119481256,1.3762440253507755,1.339868229848856,1.306474332014543,1.295797477172858,1.3819855823573723,1.30452840583946,1.3491555417816898,1.5286303849604437,1.5056098342684427,1.5572977451507062,0.1278632430585662,0.5530667848218558,1.283364800458909e-16,2.5805892349900882e-11,8.729155325367896e-05,5.040901119143977e-06,5.378224392304422e-11,1.3679379788252189e-09,2.0406976334007951e-10,1.3636456804501356e-13,6.005580910211611e-06,0.0012953971963900364,0.19592795019232132
261,4.416909130042535,0.20313556428129187,4.177166200438234,4.125782494439731,4.364348733663701,4.410588851534398,4.4669737585793,4.156478428875038,4.397411018806755,4.453678947506293,4.576017354661218,4.727386212639281,2.371984378417295,1.4334488589266217,1.3095867586362393,1.5007971339962818,0.06035971525412229,2.4398468600938026,2.3277353749903513,2.3663051711059855,2.3367177542186077,2.4616077457610857,2.3058903839255813,2.4094825550562375,2.2439004903160242,2.3320711457698025,2.347929678077365,1.4687165560090285,1.3998388787564684,1.421442295662179,1.310587258039946,1.4719117732378626,1.4718249987709005,1.464276046174773,1.432500742200611,1.4585679128617786,1.4507912579282833,1.3668914109087493,1.3620150335665175,1.4119508948206734,1.3654987335285993,1.3475767955344375,1.3416445485579664,1.3699491187733326,1.2543537821464388,1.2622159359443215,1.2074444077053301,1.4286660230311339,1.488267200126077,1.5418043828988794,0.11227280231187696,0.49435748102938304,5.357984605150623e-17,5.0925670463756685e-12,1.567477450983997e-05,5.336894152089243e-06,5.84993529708599e-11,3.228208380310073e-08,1.258578348439378e-10,7.541324994416241e-13,7.064795319455795e-06,0.004452000543113817,0.22529984787650054
262,4.307229235000269,0.1637098022780868,4.129152368285333,4.3444522966721655,4.242628742019088,4.273024507661795,4.565295150563842,4.277897394616926,4.505040251076998,4.586602322969107,4.503159059674364,4.2502052243495365,2.356964487080059,1.397039646394681,1.331679553572548,1.4680884262540825,0.06998865756498386,2.3237012916604143,2.3537560837718847,2.3681559727779846,2.281569129469468,2.3256497414280757,2.4023101619673795,2.3351470493608435,2.424831120518901,2.2665058728727714,2.3005675770060496,1.457204739834563,1.3862856476886318,1.32208451866607,1.4098733859547516,1.5154889028231469,1.523423154678551,1.3439179230472988,1.4814049659591235,1.4342402816086168,1.4498792293509584,1.3730743875399445,1.4020413352318417,1.2725407985083128,1.4199145456229343,1.3200711551456,1.3941140927967306,1.4144898139585622,1.2466030628942049,1.2983931927764476,1.394283727981784,1.3439522533828858,1.4935077389736235,1.5248758348321076,0.1358039226463538,0.44615535964540726,6.913040851462422e-17,2.438671603298809e-11,0.0003210618367925259,3.3820337096149766e-06,1.1580641664682043e-10,3.6955437759742527e-09,1.7088321989764033e-10,8.289880033427695e-13,3.3918334764302667e-06,0.007551912768798023,0.02727712781290548
263,4.333707231401324,0.215353450635647,4.463234998212686,4.401401167642758,4.059435658651146,4.1376100605315145,4.29736877133125,4.112767131577154,4.700538542441491,4.445020818657039,4.392132418968324,4.472982759257641,2.296301552965522,1.435428663878165,1.39989914627909,1.486222598013036,0.0729104108055475,2.320789169456835,2.2495838666978414,2.339285839147344,2.1978312444691968,2.378672305869075,2.2973085517742895,2.4200882796670404,2.3340408314293026,2.2421937627682125,2.2642640120697344,1.419893828378889,1.3098681624747917,1.4198861521707353,1.328389623841966,1.4579970243913956,1.5008557936942886,1.3011456893616278,1.375245244933318,1.343929496249877,1.481826893440509,1.380223872433148,1.3564971881295709,1.5083026908963957,1.1613459141110836,1.3268472199048067,1.3907413842197223,1.3783782575263928,1.4540260429072804,1.2909886061757336,1.3687592219064981,1.4921454598617105,1.5166186254081893,1.4721779295895272,0.11419641261707703,0.506004174065027,5.370177635993051e-16,2.9982593154303105e-11,0.0004941897726396865,3.899740152588744e-05,7.815226949844267e-11,2.1608396491164913e-09,1.4231632626627543e-12,3.656096886862474e-12,2.7680110644922565e-07,0.007616169336858035,0.04427747349875529
264,4.3517427284258465,0.2602353757494149,4.115214196386027,4.189958521055689,4.1655780667293465,4.380622714107196,4.268922462612118,4.126368685751262,4.691917113798162,4.339630459267007,4.4010665746831,4.592515774277341,2.329042192442342,1.4201795396985164,1.351594698232168,1.4915370075676415,0.0763992642255368,2.4234501435627314,2.4019583322233347,2.3737781117419656,2.4741241293279232,2.3948652862076463,2.267960337819447,2.3535283490985215,2.3807869828845716,2.299493538643955,2.2704803811999628,1.4792806877400007,1.339845016926334,1.350141236600731,1.3717196547099142,1.4960534134584416,1.431018616061902,1.3751689233734934,1.3341353189455334,1.4486364666501759,1.3853539539298234,1.3970795202131332,1.332526360529003,1.2834598805677075,1.2698877927480985,1.3274124103328144,1.4410824265440865,1.31918307417564,1.3246542897827998,1.2962839199724154,1.2739203063860725,1.5077963490537272,1.5413247748264565,1.418218925339351,0.1455641598679588,0.7445718162652827,6.112064523665953e-16,1.941242317697185e-11,0.00041678889262311856,8.630600269557317e-05,1.462340445216662e-10,2.0285685025259262e-10,1.2726106079149446e-12,3.264210529560716e-12,4.1242975743168633e-07,0.0014139073832870669,0.03852758190449867
265,4.3513933507837095,0.2812980086439092,4.47601109688205,4.366130839462587,4.18718746864565,4.339849869740768,4.55358721601935,4.308550842497506,4.355698297549917,4.353909771712611,4.905544940492537,4.485176685819009,2.3325314483834694,1.4129079371564646,1.3716463611508247,1.5136669980040571,0.07344416390175595,2.4183231659806834,2.315431088734421,2.3691273648825875,2.4621519522850575,2.2229455895768893,2.3653864250736025,2.383454736362654,2.3894283369299054,2.2742851396929757,2.1844548093334883,1.5061012808705039,1.3830756617251847,1.4364668865588741,1.4339425071694274,1.5609263473835333,1.3771038473722121,1.3982147258978428,1.3589502192716938,1.389388642878024,1.399237632245034,1.2055531124293786,1.4769681133470138,1.4422662421163501,1.327816345195951,1.427008057389392,1.348577390810255,1.3738919251619053,1.3581137627519828,1.3232262279590756,1.3638146742228878,1.5353590728805422,1.4409091751487417,1.600907063177315,0.1780182868628899,0.6950708926664038,5.458257987952542e-15,1.2971854534530412e-11,0.00011001507420587174,7.256637556188274e-05,2.4781912203406017e-10,3.235674573203797e-10,6.607276250363951e-13,3.314270300712502e-12,7.509302314555247e-07,0.0014584622376473773,0.07984618678397233
266,4.351401848438477,0.17253338565499984,4.020956486560886,4.574975107981954,4.2094773296783,4.167989544854796,4.128219271426789,4.288707840857942,4.356635998207679,4.453757674330986,4.27713599737263,4.181428656996596,2.2818165139944697,1.4205015311546323,1.3526823310770175,1.6346971503178496,0.08420223427660238,2.4359532037965907,2.3341953583336843,2.2195071900659444,2.1268202545691985,2.281924532480041,2.463744289762279,2.3287599849711555,2.332240190400706,2.2137801113782247,2.2387350147837703,1.3683141206976215,1.3655042828941508,1.3914342535848254,1.3913465314240778,1.4024462518504164,1.4565537080649973,1.40072833213093,1.3947412443859266,1.4376130899492452,1.332664917140081,1.462814217613241,1.4781004749157716,1.2103035336727577,1.337337112985789,1.1793091006928287,1.3519160789138498,1.3034822951534606,1.2738381094586921,1.4040957625441055,1.362640438113522,1.64058462574766,1.5540692453695184,1.6650850562327215,0.2101247462233975,1.1960428689865208,2.301997644090604e-15,8.994653759755356e-11,2.685038742699389e-06,3.7937900993354184e-05,3.4402743598165147e-10,7.849491995991398e-10,5.752435037215872e-13,1.583260846201205e-11,5.623957545197259e-07,0.0008533280957652737,0.014989657725184801
267,4.303864645208125,0.17133035091120907,4.310245124203751,4.401627429700915,4.216862722147992,4.080224801639152,4.270633054892675,4.220277231741077,4.337876468463832,4.533461933333862,4.678855665366863,4.545951758616242,2.27649934093119,1.4316607950519982,1.3091969244816724,1.5872823121578121,0.08039914841642515,2.293907964625341,2.368076766705885,2.265247501788633,2.1768719801254974,2.241930541107436,2.3493685471359105,2.2825163374522597,2.235733731498317,2.2678152236983387,2.2623859697654853,1.4751901144565607,1.4033027887509837,1.3455100724162379,1.384886266358788,1.3822016219130142,1.5399587428017711,1.3158322684984811,1.4435232492817907,1.4075186424728254,1.3853945380533519,1.3198406922689574,1.1980349348122306,1.2455936324598071,1.3024608090146543,1.2195485394031431,1.1866118133708783,1.4376477442544817,1.2519110553750803,1.4223870420607885,1.3076806065028,1.545202133937211,1.7363086070738192,1.644096961916144,0.2680576212424387,1.0480587718192567,1.4542235251255696e-16,8.181298429503926e-11,6.77155518122183e-06,4.469295464404322e-05,4.889688450925623e-10,2.984689936464102e-09,7.403012271124766e-13,4.646614493362831e-11,8.511274327539022e-05,0.000694038054037067,0.08382414312763083
268,4.303524541089074,0.21539009524148112,4.052539730371521,4.172332353732105,4.098805238257348,4.38767375317681,4.086370467399036,4.153022290781382,4.476658012649629,4.397639041382369,4.599701627041829,4.357294191475763,2.2408990892258207,1.4028598347076526,1.2793598371947985,1.6215413838554458,0.07174139769123199,2.1935630709256593,2.1652945317383394,2.161220586980657,2.2556535635609625,2.2566799299360696,2.2579736969918245,2.2367324034404605,2.2708287147747215,2.1843303219090777,2.164905285667026,1.4247964023660793,1.3468602286443072,1.3428305286410434,1.3852717397173446,1.524538520222876,1.543909663609817,1.3826751283554182,1.3215912549809379,1.3439444350744045,1.3144988362003271,1.2517769032877455,1.3977741270610484,1.267606247083539,1.2441081433993302,1.2714378903372208,1.308485965178719,1.1835574992195095,1.2745463738417369,1.0855069519631364,1.3013668979388997,1.473535374840452,1.5460700070993334,1.6045863629252912,0.2817101528445068,1.2726476313865132,3.27261635235421e-17,3.8318809476851846e-11,5.211376680293652e-06,9.483486541531324e-05,1.7042815385097105e-09,4.018658606784308e-09,3.186631756784834e-12,7.606781926216847e-11,0.0002569182157087327,0.000651223762093965,0.2028959209334506
269,4.3860475247790065,0.22845000460872295,4.377101512926915,4.229157530456224,4.11590443872335,4.411083572074775,4.324702962672141,4.17606090757898,4.323649436982999,4.305908772877897,4.182063751468706,4.564890375428849,2.197063026520293,1.395539538006425,1.287934016612355,1.579961488167117,0.06966834864551874,2.1483467388874877,2.172701345399775,2.14558185378294,2.1888644961676578,2.30819589766547,2.253600248762572,2.2218752254195815,2.149703579768054,2.1115374024695113,2.133942182281435,1.4161599612626505,1.3369334398374069,1.4157165936813376,1.3413248152933506,1.5518585452728189,1.3421189415118013,1.3799640115930458,1.3400616944175492,1.3527547228741088,1.4678103700084542,1.2483118871781704,1.2639507740139457,1.35033809722219,1.2488260701427065,1.3119747320394233,1.2775502119999305,1.3765690207358712,1.3673486357975058,1.2306315562804195,1.3386797041052598,1.6357316077190291,1.6247644304001287,1.6327526349361257,0.3224602117321468,1.6303412884770814,4.018689592600899e-18,5.7099505839980774e-11,3.7531065982075215e-06,0.0006255519247016766,1.9601608791876732e-09,3.2146401473164106e-09,5.431316178444502e-12,1.9184603328444554e-11,8.736039449756415e-05,0.0017273914105681663,0.1481473573801855
270,4.300794041081556,0.2258474390651255,4.1538143850657505,4.146029516320312,4.058927446559904,4.289071733849941,4.3225607322864255,4.081239897994914,4.110854558961639,4.467259884967118,4.28438983146286,4.783499126294757,2.180220232579,1.396813253012421,1.286883393641045,1.639810325469462,0.0727683663764965,2.196942056761427,2.1327242379313827,2.1643399098168485,2.146631870649136,2.297849989335062,2.231014385684319,2.107329434249844,2.2108007466727386,2.1989891849993715,2.2400778190613817,1.481277904340902,1.3353480825462432,1.328460632548701,1.4006344867214584,1.385563390693435,1.4368917538374426,1.327102475512453,1.3496382137310918,1.3110186207964234,1.4442021101705458,1.325971965789424,1.2672397413865322,1.2796186765320863,1.312488917139698,1.1811974981676416,1.2714552886725332,1.35376372601315,1.291615133948973,1.3198443512396267,1.3602188292995416,1.565953312969934,1.7098648373516168,1.558525596114207,0.27820724471081093,1.6906467362292803,2.2570006000367596e-18,9.235707464635848e-12,1.6821175165094378e-05,0.00032834141455398446,2.010866895048798e-08,4.489796835889604e-09,5.968212196392437e-12,1.3936854832342328e-11,7.462563265866069e-06,0.00046641833633938074,0.1952071595084806
271,4.14910755536283,0.23722116065225124,3.976300937865851,4.115365007905529,4.051226216523526,4.346713666970031,4.006993452812434,4.146530701764469,4.384110393667112,4.111719974521692,4.520305082395366,4.426308219377591,2.2084185557280116,1.3639042476564904,1.2892159215803582,1.678030366984189,0.05254536366631071,2.2225759562258975,2.215614013138196,2.228762966269378,2.2824784900472186,2.2124204589709233,2.2661302604799007,2.1671949807516757,2.155634216743227,2.1732256739382265,2.154332792332349,1.318683078483252,1.3636603458545384,1.3741307012755681,1.397588554374927,1.3109749558838821,1.323339543496525,1.3363734339137088,1.3960685433400735,1.302540300516358,1.4158823823790538,1.3360737957960072,1.2481452591698425,1.210486162667956,1.2712333065856039,1.3723643533642365,1.2403376399186001,1.3140699119356307,1.3505068447119646,1.2563514988532776,1.2772205288955294,1.786793584854417,1.64715607580417,1.703077793285151,0.4623363263227164,1.8018443558702353,1.267258455186954e-18,1.29363977024541e-11,3.3114233224792392e-06,0.0001758732960866591,6.197048351080646e-09,4.175128053824276e-09,6.7783989590064585e-12,6.16446837825765e-12,2.3495138516689605e-05,0.01331198611002268,0.1635210550115694
272,4.2549855591435755,0.26009249824639025,4.001537432658731,4.182175481742774,4.208278377673741,4.200114913428304,4.220331955167669,4.1161817858808005,4.3371293656541345,4.5766805304067875,4.500831890265405,4.089507979718737,2.2187488344120667,1.34600440096262,1.304570395437222,1.7449839104060378,0.049895386478687194,2.24600592434206,2.2066512091812336,2.287171937373581,2.323998915723114,2.2559685666008322,2.313400548050115,2.325760905625022,2.1686938820221573,2.210141723801851,2.118621763913536,1.4215067590408845,1.3532635144367462,1.3645546909538249,1.3265150936282502,1.3544078661191312,1.421755553891542,1.353301489390705,1.3863295436077077,1.3446194784445953,1.2868673915664999,1.2985258408804725,1.4191555302915249,1.2550189475606948,1.2832639526860885,1.2821544691073723,1.1842627096442933,1.290024417752419,1.2134782185843767,1.2589752660013247,1.3142888152379917,1.7628826351499503,1.7372874845131867,1.7053953017959869,0.48362721305231837,2.162048495237941,3.3060744147258755e-18,1.1181759734646316e-11,4.790572461554919e-06,0.0011150152441258433,2.501657649056367e-09,1.0888786152659928e-08,5.97251221469568e-12,4.449692291083248e-12,2.076753660548605e-05,0.05296330488638157,0.11611764022408032
273,4.239363228744843,0.3158854176184192,3.866292703341702,4.040808721239475,4.218052770800348,4.382290846612233,4.253504410541398,4.152689447873141,4.2949377930920205,4.597525339291747,4.674369908247815,4.046526798516163,2.2564341261437417,1.3544784739815667,1.2764125589804538,1.7007401731115124,0.06346409987387802,2.1931904569305956,2.238764892314657,2.3316614516102456,2.330260513133753,2.2518430746315614,2.2928543776114614,2.24225927452282,2.4242993293852333,2.2727890744786077,2.18595193193331,1.3967063506195456,1.3213305379043216,1.365428135763421,1.398527350845364,1.4091230927231653,1.338545739585507,1.1584890096790845,1.384222905586963,1.397862118739582,1.3205678155374367,1.3484955580811095,1.2873358212392187,1.2691184283288885,1.180426044708803,1.183230904789172,1.1772169579168008,1.280336423350903,1.175138678051243,1.302419520695664,1.274430841871701,1.6387037411251786,1.720932313423965,1.7457677667043414,0.49239669283605586,1.9170495119190556,1.058589627250098e-17,2.1290910449405607e-12,2.3327892763851785e-06,0.00634764060953677,1.64053671396274e-09,4.319737596104486e-09,6.0416929457682845e-12,2.4814597053366995e-12,2.0752224306210867e-05,0.020475718719848237,0.09550593633391549
274,4.366006999395066,0.33283534305217766,3.9675773897169,4.006752080729589,4.160913501962486,4.352399611333454,4.249098309137953,4.1981357421888745,4.585282253315949,4.490580691199257,4.590974894883816,4.233596079274402,2.2571293022270478,1.3794385323604088,1.228819556836143,1.7065112495662111,0.07063054087826459,2.191099713942983,2.1420794768632403,2.3270379920782593,2.300541034499389,2.3453478987966214,2.2650525710432388,2.2590240362342717,2.4571582572806006,2.2674475630985915,2.2887168495885133,1.4334269001258182,1.2609022308573392,1.3980032862983949,1.4756879853304965,1.481592431317402,1.371660483857636,1.3905429719375317,1.3979186117882183,1.3985857046604444,1.4591488733139477,1.341827335006341,1.2897358250255455,1.2068885167611647,1.1495184262418043,1.2590793806949896,1.1598911892355437,1.151923275630122,1.132064665599075,1.2326610503237814,1.2590534321362181,1.6281491719436063,1.771724823817298,1.7976169027001743,0.46640219885029993,1.9646504373138067,2.5001981248715137e-17,2.773681871339295e-12,2.054516298022114e-06,0.0054561691883823395,3.9397802558256125e-09,3.6141318199401854e-09,4.644654192094856e-12,8.181105422105581e-13,1.5622341621785243e-05,0.04338029402324098,0.03155138546834577
275,4.338854105405882,0.4087200641212043,4.119303533872959,3.922501854617037,4.602784127469734,3.9383858705588377,4.301474377030169,4.2354405005795535,4.680762781949554,4.542874039215785,4.5965656724668715,4.500028960259777,2.290983069512012,1.3636819730502225,1.199811585477789,1.6947903073992203,0.07810583275509048,2.2270836721200755,2.194688848826173,2.2970500170431074,2.2659634846745345,2.3204033617214304,2.257970075955883,2.4370962974955432,2.3671560739202038,2.216054060909497,2.2796510830704806,1.4006512741525476,1.268225012495071,1.380426223667768,1.4264355304336092,1.4060417960647167,1.2512139225603622,1.4567698943169929,1.3420981281581146,1.4179708660497266,1.4694432210737944,1.3153592055811338,1.2355567740303288,1.0438423377831907,1.1614632957523092,1.1880176345727462,1.1788986288834056,1.1321355940142162,1.1781635277738114,1.2575056315916426,1.2291821065777002,1.6278142419475996,1.6453642089443574,1.6445226767539651,0.34129786564690623,2.019267436676767,2.1916655944998547e-17,8.079063930333466e-13,1.6716018351640898e-06,0.030050397613881473,1.1018541889246029e-09,1.5277990492768458e-08,5.744582341370275e-12,7.671876080492953e-13,3.7576870294690285e-05,0.04346053902941008,0.03666928413273949
