subj_idx,rt,response,condition
1,0.3900000000000001,1,L0_25
1,1.410000000000001,1,L0_00
1,0.5900000000000003,1,L0_00
1,0.42000000000000015,1,L0_00
1,0.40000000000000013,1,L0_50
1,0.7500000000000003,1,L0_00
1,0.8100000000000004,1,L0_00
1,1.0400000000000007,1,L0_25
1,1.5400000000000011,1,L0_00
1,1.420000000000001,1,L0_25
1,0.8000000000000004,1,L0_25
1,1.0000000000000007,1,L0_00
1,1.350000000000001,1,L0_50
1,1.2500000000000009,1,L0_25
1,2.3199999999999967,1,L0_25
1,2.0700000000000016,1,L0_25
1,0.8100000000000004,1,L0_00
1,2.6199999999999903,1,L0_50
1,2.399999999999995,1,L0_25
1,0.8200000000000004,1,L0_00
1,1.5200000000000011,1,L0_50
1,3.489999999999972,1,L0_25
1,0.9800000000000005,1,L0_50
1,1.1900000000000008,1,L0_50
1,0.41000000000000014,1,L0_00
1,0.4800000000000002,1,L0_00
1,0.9200000000000005,1,L0_50
1,1.5700000000000012,1,L0_25
1,1.6200000000000012,1,L0_25
1,2.439999999999994,1,L0_25
1,1.1200000000000008,1,L0_25
1,0.5700000000000003,1,L0_00
1,0.5800000000000003,1,L0_00
1,0.8900000000000005,1,L0_00
1,0.32000000000000006,1,L0_00
1,3.439999999999973,1,L0_25
1,3.8699999999999637,1,L0_25
1,0.31000000000000005,1,L0_00
1,0.5200000000000002,1,L0_25
1,0.31000000000000005,1,L0_00
1,1.420000000000001,1,L0_00
1,0.6900000000000003,1,L0_25
1,1.0200000000000007,1,L0_00
1,0.7700000000000004,1,L0_00
1,2.2299999999999986,1,L0_25
1,1.9900000000000015,1,L0_25
1,1.6800000000000013,1,L0_25
1,0.9700000000000005,1,L0_00
1,0.44000000000000017,1,L0_50
1,0.6500000000000002,1,L0_00
1,2.8999999999999844,1,L0_25
1,1.9200000000000015,1,L0_25
1,1.8300000000000014,1,L0_25
1,1.0000000000000007,1,L0_50
1,2.729999999999988,1,L0_50
1,0.8000000000000004,1,L0_25
1,1.2200000000000009,1,L0_25
1,2.5099999999999927,1,L0_25
1,1.450000000000001,1,L0_00
1,0.9200000000000005,1,L0_00
1,0.8100000000000004,1,L0_25
1,1.470000000000001,1,L0_00
1,0.5500000000000003,1,L0_25
1,2.309999999999997,1,L0_25
1,2.269999999999998,1,L0_25
1,1.0600000000000007,1,L0_00
1,2.349999999999996,1,L0_25
1,1.0500000000000007,1,L0_00
1,0.8100000000000004,1,L0_25
1,1.450000000000001,1,L0_00
1,1.400000000000001,1,L0_25
1,2.679999999999989,1,L0_50
1,0.6200000000000002,1,L0_50
1,0.8000000000000004,1,L0_50
1,3.4199999999999733,1,L0_25
1,1.0100000000000007,1,L0_25
1,1.0000000000000007,1,L0_25
1,0.8400000000000004,1,L0_00
1,0.6500000000000002,1,L0_50
1,0.5500000000000003,1,L0_00
1,1.8000000000000014,1,L0_25
2,2.269999999999998,1,L0_50
2,0.9000000000000005,1,L0_25
2,1.1800000000000008,1,L0_00
2,0.5300000000000002,1,L0_00
2,0.8200000000000004,1,L0_25
2,0.44000000000000017,1,L0_00
2,1.390000000000001,1,L0_25
2,1.290000000000001,1,L0_25
2,1.9300000000000015,1,L0_00
2,2.1799999999999997,1,L0_25
2,0.3800000000000001,1,L0_00
2,1.7500000000000013,1,L0_25
2,1.0500000000000007,1,L0_00
2,0.4800000000000002,1,L0_00
2,2.4199999999999946,1,L0_50
2,1.370000000000001,1,L0_00
2,1.6100000000000012,1,L0_25
2,1.1200000000000008,1,L0_25
2,0.5700000000000003,1,L0_00
2,1.9700000000000015,1,L0_25
2,1.2400000000000009,1,L0_00
2,0.3400000000000001,1,L0_00
2,0.42000000000000015,1,L0_00
2,0.8400000000000004,1,L0_00
2,1.500000000000001,1,L0_00
2,0.5900000000000003,1,L0_00
2,0.4800000000000002,1,L0_75
2,1.7100000000000013,1,L0_25
2,0.7000000000000003,1,L0_00
2,1.5500000000000012,1,L0_00
2,3.299999999999976,1,L0_25
2,1.340000000000001,1,L0_25
2,1.7500000000000013,1,L0_50
2,1.350000000000001,1,L0_25
2,0.6200000000000002,1,L0_50
2,0.9100000000000005,1,L0_00
2,0.7400000000000003,1,L0_00
2,0.41000000000000014,1,L0_00
2,2.449999999999994,1,L0_25
2,0.31000000000000005,1,L0_00
2,1.8800000000000014,1,L0_00
2,0.5200000000000002,1,L0_00
2,0.40000000000000013,1,L0_00
2,3.3499999999999748,1,L0_25
2,3.429999999999973,1,L0_00
2,1.0500000000000007,1,L0_50
2,2.4599999999999937,1,L0_25
2,2.6999999999999886,1,L0_25
2,1.0800000000000007,1,L0_25
2,1.430000000000001,1,L0_25
2,0.6600000000000003,1,L0_25
2,2.549999999999992,1,L0_25
2,2.3799999999999955,1,L0_25
2,0.32000000000000006,1,L0_00
2,3.249999999999977,1,L0_25
2,0.5300000000000002,1,L0_00
2,3.1699999999999786,1,L0_25
2,0.5400000000000003,1,L0_00
2,0.5000000000000002,1,L0_00
2,0.9200000000000005,1,L0_25
2,0.9500000000000005,1,L0_00
2,3.389999999999974,1,L0_50
2,2.0200000000000014,1,L0_25
2,1.1400000000000008,1,L0_50
2,0.6000000000000002,1,L0_25
2,0.9300000000000005,1,L0_00
2,1.5300000000000011,1,L0_25
2,1.2400000000000009,1,L0_25
2,1.5300000000000011,1,L0_00
2,1.470000000000001,1,L0_25
2,0.7100000000000003,1,L0_00
2,0.7100000000000003,1,L0_25
2,0.44000000000000017,1,L0_25
2,1.1300000000000008,1,L0_25
2,0.5100000000000002,1,L0_00
2,1.470000000000001,1,L0_25
2,0.6200000000000002,1,L0_00
2,2.4299999999999944,1,L0_25
2,0.9900000000000005,1,L0_50
2,0.9300000000000005,1,L0_25
2,2.1999999999999993,1,L0_00
2,0.5900000000000003,1,L0_00
2,0.8400000000000004,1,L0_25
2,0.6400000000000002,1,L0_00
2,1.380000000000001,1,L0_00
2,2.399999999999995,1,L0_25
2,2.3299999999999965,1,L0_25
2,1.0200000000000007,1,L0_25
2,0.9500000000000005,1,L0_25
2,0.7000000000000003,1,L0_75
2,0.4600000000000002,1,L0_00
2,0.6100000000000002,1,L0_25
2,1.8100000000000014,1,L0_25
2,2.259999999999998,1,L0_25
2,0.9500000000000005,1,L0_00
2,2.6499999999999897,1,L0_25
2,1.7700000000000014,1,L0_25
2,2.0600000000000014,1,L0_50
2,1.320000000000001,1,L0_50
2,1.8100000000000014,1,L0_00
2,0.9000000000000005,1,L0_25
2,0.5800000000000003,1,L0_00
2,0.4800000000000002,1,L0_00
2,0.9800000000000005,1,L0_25
2,1.7900000000000014,1,L0_00
2,3.939999999999962,1,L0_25
2,0.7900000000000004,1,L0_00
2,0.9100000000000005,1,L0_00
2,1.0900000000000007,1,L0_00
2,0.4500000000000002,1,L0_25
2,2.499999999999993,1,L0_00
2,1.2000000000000008,1,L0_00
2,1.0700000000000007,1,L0_25
2,0.9700000000000005,1,L0_00
2,1.260000000000001,1,L0_00
2,2.7599999999999874,1,L0_25
2,2.8499999999999854,1,L0_25
2,0.4600000000000002,1,L0_25
2,1.8000000000000014,1,L0_25
2,0.4900000000000002,1,L0_00
2,1.1500000000000008,1,L0_25
2,0.9500000000000005,1,L0_25
2,1.340000000000001,1,L0_25
2,0.6900000000000003,1,L0_25
2,0.8900000000000005,1,L0_25
2,1.5700000000000012,1,L0_25
2,1.7600000000000013,1,L0_00
2,0.6500000000000002,1,L0_00
2,0.5600000000000003,1,L0_00
2,1.2000000000000008,1,L0_00
3,1.270000000000001,1,L0_00
3,1.0900000000000007,1,L0_00
3,1.8500000000000014,1,L0_00
3,0.7700000000000004,1,L0_00
3,0.8200000000000004,1,L0_50
3,0.7100000000000003,1,L0_00
3,0.33000000000000007,1,L0_00
3,2.2799999999999976,1,L0_00
3,3.389999999999974,1,L0_50
3,0.5000000000000002,1,L0_00
3,3.2599999999999767,1,L0_25
3,0.9600000000000005,1,L0_00
3,2.7099999999999884,1,L0_25
3,1.7200000000000013,1,L0_25
3,3.4599999999999724,1,L0_50
3,3.3499999999999748,1,L0_50
3,0.6500000000000002,1,L0_25
3,2.9499999999999833,1,L0_25
3,0.7400000000000003,1,L0_00
3,2.0000000000000013,1,L0_25
3,0.5400000000000003,1,L0_50
3,1.1600000000000008,1,L0_00
3,0.9600000000000005,1,L0_25
3,0.8200000000000004,1,L0_00
3,1.7800000000000014,1,L0_00
3,1.450000000000001,1,L0_25
3,0.7100000000000003,1,L0_00
3,1.1000000000000008,1,L0_00
3,0.40000000000000013,1,L0_00
3,1.5800000000000012,1,L0_00
3,1.400000000000001,1,L0_25
3,0.43000000000000016,1,L0_00
3,1.270000000000001,1,L0_25
3,0.7400000000000003,1,L0_25
3,0.6800000000000003,1,L0_00
3,0.3800000000000001,1,L0_00
3,0.8900000000000005,1,L0_00
3,1.290000000000001,1,L0_25
3,0.9200000000000005,1,L0_25
3,1.420000000000001,1,L0_25
3,0.7800000000000004,1,L0_25
3,2.4199999999999946,1,L0_25
3,1.480000000000001,1,L0_25
3,2.0500000000000016,1,L0_50
3,1.2500000000000009,1,L0_25
3,1.6900000000000013,1,L0_00
3,1.1900000000000008,1,L0_25
3,1.7100000000000013,1,L0_25
3,0.8200000000000004,1,L0_00
3,1.6400000000000012,1,L0_25
3,0.8200000000000004,1,L0_25
3,1.8600000000000014,1,L0_25
3,0.6000000000000002,1,L0_00
3,0.4500000000000002,1,L0_25
3,2.819999999999986,1,L0_25
3,1.480000000000001,1,L0_25
3,0.6700000000000003,1,L0_00
3,0.7400000000000003,1,L0_25
3,1.300000000000001,1,L0_00
3,0.6000000000000002,1,L0_00
3,0.5000000000000002,1,L0_00
3,1.5300000000000011,1,L0_00
3,0.5600000000000003,1,L0_00
3,1.6900000000000013,1,L0_25
3,1.470000000000001,1,L0_00
3,1.0800000000000007,1,L0_50
3,0.6800000000000003,1,L0_00
3,0.9900000000000005,1,L0_00
3,2.0400000000000014,1,L0_00
3,2.679999999999989,1,L0_25
3,0.8600000000000004,1,L0_25
3,3.239999999999977,1,L0_50
3,0.6300000000000002,1,L0_00
3,0.40000000000000013,1,L0_50
3,0.5100000000000002,1,L0_00
3,0.9500000000000005,1,L0_25
3,1.0100000000000007,1,L0_25
3,1.0200000000000007,1,L0_00
3,0.5600000000000003,1,L0_00
3,1.370000000000001,1,L0_25
3,0.8200000000000004,1,L0_25
3,1.410000000000001,1,L0_25
3,1.5800000000000012,1,L0_00
3,0.5600000000000003,1,L0_00
3,0.5400000000000003,1,L0_50
3,1.0000000000000007,1,L0_25
3,2.719999999999988,1,L0_25
3,3.519999999999971,1,L0_25
3,1.9800000000000015,1,L0_25
3,1.2300000000000009,1,L0_00
3,0.7400000000000003,1,L0_25
3,0.6400000000000002,1,L0_00
3,0.42000000000000015,1,L0_00
3,2.5199999999999925,1,L0_50
3,1.8300000000000014,1,L0_25
3,1.330000000000001,1,L0_25
3,1.450000000000001,1,L0_50
3,1.8500000000000014,1,L0_25
3,0.6800000000000003,1,L0_50
3,1.8100000000000014,1,L0_25
3,1.0600000000000007,1,L0_50
3,1.7800000000000014,1,L0_00
3,1.0000000000000007,1,L0_00
3,1.470000000000001,1,L0_25
3,0.9900000000000005,1,L0_50
3,0.6700000000000003,1,L0_25
3,1.350000000000001,1,L0_00
3,1.0300000000000007,1,L0_00
3,1.380000000000001,1,L0_25
3,1.0100000000000007,1,L0_25
3,0.42000000000000015,1,L0_00
3,0.5500000000000003,1,L0_25
3,2.62999999999999,1,L0_25
3,0.7800000000000004,1,L0_25
3,1.390000000000001,1,L0_25
3,0.9300000000000005,1,L0_00
3,3.469999999999972,1,L0_25
3,0.5300000000000002,1,L0_00
3,1.6100000000000012,1,L0_25
3,2.1899999999999995,1,L0_25
3,2.9799999999999827,1,L0_25
3,0.8200000000000004,1,L0_00
3,0.9900000000000005,1,L0_25
3,3.7399999999999665,1,L0_50
3,0.41000000000000014,1,L0_25
3,1.0700000000000007,1,L0_25
3,0.7600000000000003,1,L0_00
3,0.7400000000000003,1,L0_00
3,2.0600000000000014,1,L0_25
3,1.260000000000001,1,L0_50
3,3.2199999999999775,1,L0_50
4,1.1500000000000008,1,L0_00
4,2.4699999999999935,1,L0_25
4,3.009999999999982,1,L0_25
4,1.0400000000000007,1,L0_25
4,1.2500000000000009,1,L0_00
4,0.7300000000000003,1,L0_00
4,1.0300000000000007,1,L0_25
4,0.6800000000000003,1,L0_50
4,2.6499999999999897,1,L0_25
4,0.8200000000000004,1,L0_00
4,0.9600000000000005,1,L0_00
4,1.270000000000001,1,L0_25
4,0.5700000000000003,1,L0_00
4,1.5900000000000012,1,L0_25
4,1.0600000000000007,1,L0_25
4,0.7100000000000003,1,L0_75
4,3.4499999999999726,1,L0_50
4,0.5600000000000003,1,L0_00
4,1.0300000000000007,1,L0_25
4,1.290000000000001,1,L0_25
4,0.9000000000000005,1,L0_25
4,1.8600000000000014,1,L0_00
4,0.8800000000000004,1,L0_00
4,0.4900000000000002,1,L0_25
4,2.3899999999999952,1,L0_25
4,3.4599999999999724,1,L0_25
4,2.1799999999999997,1,L0_25
4,1.2500000000000009,1,L0_00
4,1.410000000000001,1,L0_25
4,0.7600000000000003,1,L0_25
4,0.8800000000000004,1,L0_00
4,1.0900000000000007,1,L0_25
4,0.5900000000000003,1,L0_25
4,1.0100000000000007,1,L0_00
4,0.44000000000000017,1,L0_00
4,2.449999999999994,1,L0_25
4,0.5200000000000002,1,L0_00
4,2.0000000000000013,1,L0_50
4,0.7000000000000003,1,L0_50
4,1.7600000000000013,1,L0_00
4,3.009999999999982,1,L0_00
4,0.8500000000000004,1,L0_00
4,0.6000000000000002,1,L0_00
4,1.1900000000000008,1,L0_50
4,0.6100000000000002,1,L0_00
4,0.8200000000000004,1,L0_00
4,2.769999999999987,1,L0_50
4,1.1500000000000008,1,L0_00
4,1.380000000000001,1,L0_25
4,1.0000000000000007,1,L0_00
4,0.6500000000000002,1,L0_00
4,1.0000000000000007,1,L0_00
4,0.9400000000000005,1,L0_25
4,0.8300000000000004,1,L0_00
4,0.4800000000000002,1,L0_00
4,1.6800000000000013,1,L0_00
4,1.400000000000001,1,L0_50
4,0.7400000000000003,1,L0_25
4,0.9400000000000005,1,L0_25
4,1.300000000000001,1,L0_00
4,0.5300000000000002,1,L0_00
4,0.43000000000000016,1,L0_00
4,1.1000000000000008,1,L0_00
4,2.3299999999999965,1,L0_50
4,1.270000000000001,1,L0_00
4,0.6300000000000002,1,L0_00
4,1.340000000000001,1,L0_25
4,1.0600000000000007,1,L0_00
4,1.460000000000001,1,L0_25
4,0.6900000000000003,1,L0_25
4,3.2299999999999773,1,L0_50
4,0.7500000000000003,1,L0_25
4,0.5300000000000002,1,L0_00
4,0.42000000000000015,1,L0_25
4,1.500000000000001,1,L0_25
4,3.4499999999999726,1,L0_50
4,0.9400000000000005,1,L0_25
4,1.270000000000001,1,L0_00
4,0.5900000000000003,1,L0_00
4,0.9900000000000005,1,L0_00
4,1.1700000000000008,1,L0_00
4,0.7500000000000003,1,L0_00
4,0.8200000000000004,1,L0_00
4,0.8300000000000004,1,L0_25
4,0.4800000000000002,1,L0_00
4,2.539999999999992,1,L0_50
4,1.2300000000000009,1,L0_00
4,0.7800000000000004,1,L0_00
4,0.7700000000000004,1,L0_50
4,0.8400000000000004,1,L0_00
4,1.0200000000000007,1,L0_00
4,0.6900000000000003,1,L0_25
4,0.8000000000000004,1,L0_00
4,0.6400000000000002,1,L0_25
4,0.8200000000000004,1,L0_00
4,2.449999999999994,1,L0_50
4,0.4900000000000002,1,L0_25
4,0.7500000000000003,1,L0_50
4,0.6300000000000002,1,L0_00
4,0.8100000000000004,1,L0_25
4,0.5500000000000003,1,L0_00
4,0.7700000000000004,1,L0_00
4,0.8700000000000004,1,L0_00
4,1.280000000000001,1,L0_00
4,0.7300000000000003,1,L0_25
4,0.8800000000000004,1,L0_00
4,1.270000000000001,1,L0_00
4,0.7600000000000003,1,L0_25
4,1.0100000000000007,1,L0_25
4,0.5600000000000003,1,L0_00
4,1.2200000000000009,1,L0_25
4,0.6100000000000002,1,L0_00
4,2.1899999999999995,1,L0_25
4,0.9200000000000005,1,L0_25
5,1.9900000000000015,1,L0_50
5,2.0300000000000016,1,L0_50
5,0.5100000000000002,1,L0_00
5,1.0400000000000007,1,L0_50
5,1.480000000000001,1,L0_00
5,0.5200000000000002,1,L0_25
5,0.4700000000000002,1,L0_00
5,1.0000000000000007,1,L0_25
5,0.5600000000000003,1,L0_00
5,0.44000000000000017,1,L0_00
5,1.6500000000000012,1,L0_50
5,3.519999999999971,1,L0_25
5,1.280000000000001,1,L0_25
5,0.5300000000000002,1,L0_25
5,0.3500000000000001,1,L0_00
5,0.3800000000000001,1,L0_00
5,3.0799999999999805,1,L0_25
5,0.7100000000000003,1,L0_00
5,0.7900000000000004,1,L0_00
5,0.9900000000000005,1,L0_00
5,1.1000000000000008,1,L0_00
5,0.40000000000000013,1,L0_00
5,1.2000000000000008,1,L0_25
5,1.0500000000000007,1,L0_25
5,0.5700000000000003,1,L0_00
5,2.3699999999999957,1,L0_50
5,0.8800000000000004,1,L0_00
5,0.3400000000000001,1,L0_00
5,1.7300000000000013,1,L0_00
5,3.4499999999999726,1,L0_25
5,1.370000000000001,1,L0_25
5,1.0900000000000007,1,L0_00
5,0.7300000000000003,1,L0_00
5,0.8400000000000004,1,L0_25
5,0.7100000000000003,1,L0_00
5,1.5500000000000012,1,L0_25
5,1.6200000000000012,1,L0_25
5,0.7000000000000003,1,L0_00
5,1.330000000000001,1,L0_00
5,0.9800000000000005,1,L0_00
5,0.9400000000000005,1,L0_00
5,0.5100000000000002,1,L0_00
5,1.480000000000001,1,L0_00
5,0.7100000000000003,1,L0_00
5,3.7299999999999667,1,L0_25
5,1.1500000000000008,1,L0_25
5,2.689999999999989,1,L0_50
5,0.8200000000000004,1,L0_25
5,1.500000000000001,1,L0_25
5,0.5300000000000002,1,L0_25
5,2.3899999999999952,1,L0_50
5,0.9100000000000005,1,L0_00
5,0.9200000000000005,1,L0_25
5,1.0300000000000007,1,L0_25
5,1.0700000000000007,1,L0_50
5,2.6199999999999903,1,L0_25
5,1.460000000000001,1,L0_00
5,0.9500000000000005,1,L0_50
5,0.6400000000000002,1,L0_00
5,1.1600000000000008,1,L0_25
5,1.0300000000000007,1,L0_00
5,0.5700000000000003,1,L0_00
5,0.6300000000000002,1,L0_25
5,1.5100000000000011,1,L0_25
5,1.0300000000000007,1,L0_00
5,0.7900000000000004,1,L0_00
5,0.7400000000000003,1,L0_00
5,2.0100000000000016,1,L0_50
5,1.1200000000000008,1,L0_25
5,0.8700000000000004,1,L0_00
5,0.8800000000000004,1,L0_00
5,1.0300000000000007,1,L0_25
5,0.5500000000000003,1,L0_00
5,1.1000000000000008,1,L0_00
5,0.9000000000000005,1,L0_00
5,0.6400000000000002,1,L0_00
5,0.8500000000000004,1,L0_00
5,1.1700000000000008,1,L0_00
5,0.5600000000000003,1,L0_25
5,0.8700000000000004,1,L0_25
5,1.320000000000001,1,L0_25
5,0.4900000000000002,1,L0_00
5,0.7600000000000003,1,L0_00
5,1.7300000000000013,1,L0_25
5,0.8300000000000004,1,L0_00
5,1.1200000000000008,1,L0_25
5,0.7100000000000003,1,L0_00
5,1.9600000000000015,1,L0_50
5,3.0899999999999803,1,L0_25
5,1.450000000000001,1,L0_50
5,2.17,1,L0_50
5,0.7200000000000003,1,L0_00
5,0.9100000000000005,1,L0_25
5,0.7400000000000003,1,L0_00
5,1.5700000000000012,1,L0_00
5,0.6700000000000003,1,L0_25
5,1.0300000000000007,1,L0_00
5,2.8999999999999844,1,L0_25
5,0.5400000000000003,1,L0_00
5,0.5400000000000003,1,L0_25
5,0.42000000000000015,1,L0_00
5,3.5599999999999703,1,L0_25
5,3.8799999999999635,1,L0_25
5,2.110000000000001,1,L0_25
5,3.9699999999999616,1,L0_25
5,0.9300000000000005,1,L0_50
5,1.5700000000000012,1,L0_25
5,1.0900000000000007,1,L0_00
5,0.7600000000000003,1,L0_00
5,0.5200000000000002,1,L0_00
5,0.9600000000000005,1,L0_25
5,2.819999999999986,1,L0_50
5,2.1899999999999995,1,L0_25
5,0.42000000000000015,1,L0_00
5,2.349999999999996,1,L0_50
5,1.0600000000000007,1,L0_25
5,0.7900000000000004,1,L0_25
5,0.9800000000000005,1,L0_25
5,0.5200000000000002,1,L0_25
5,0.7900000000000004,1,L0_25
5,1.360000000000001,1,L0_50
5,0.8000000000000004,1,L0_00
5,1.1400000000000008,1,L0_25
5,1.0600000000000007,1,L0_50
5,0.6400000000000002,1,L0_25
5,1.5800000000000012,1,L0_00
6,1.7000000000000013,1,L0_25
6,3.299999999999976,1,L0_25
6,0.9500000000000005,1,L0_00
6,0.5500000000000003,1,L0_00
6,3.949999999999962,1,L0_25
6,1.9400000000000015,1,L0_00
6,1.340000000000001,1,L0_25
6,2.1500000000000004,1,L0_50
6,0.7400000000000003,1,L0_25
6,0.6000000000000002,1,L0_00
6,0.7600000000000003,1,L0_00
6,1.260000000000001,1,L0_25
6,1.1300000000000008,1,L0_25
6,0.42000000000000015,1,L0_25
6,0.4700000000000002,1,L0_00
6,1.2000000000000008,1,L0_00
6,1.1400000000000008,1,L0_00
6,2.9799999999999827,1,L0_50
6,1.7900000000000014,1,L0_25
6,0.5800000000000003,1,L0_00
6,1.6600000000000013,1,L0_25
6,0.8700000000000004,1,L0_00
6,1.0100000000000007,1,L0_00
6,0.5800000000000003,1,L0_00
6,1.7700000000000014,1,L0_25
6,1.1500000000000008,1,L0_00
6,0.8300000000000004,1,L0_00
6,1.5400000000000011,1,L0_00
6,0.6500000000000002,1,L0_00
