,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,4.203757968945935,0.107776582635739,3.9855649421698187,4.122071112718065,4.209022584085941,4.286248727500101,4.390508018757845,0.009149170418587541
a_std,0.10131251471137015,0.07997903807616732,0.0092516542279081,0.042977923044254615,0.08260612741434895,0.1378011251042307,0.3112172147564688,0.006378188671665906
a_subj.0,4.169641336476374,0.1268803346782288,3.901781946515106,4.084097411255953,4.172979036099594,4.259693267550895,4.392298720106871,0.009081844470264623
a_subj.1,4.181008607176188,0.12907352916574774,3.922501854617037,4.093920092887947,4.182407494550921,4.2741911868032,4.415789459992598,0.00920143382483132
a_subj.2,4.159656118449181,0.1296317793871772,3.8978805006433173,4.072791124724356,4.159947682023485,4.256131588950314,4.386638497876526,0.009420157757432403
a_subj.3,4.199685040588871,0.1278268819608155,3.9500125553391,4.10931150009437,4.203875189111832,4.293502264343326,4.443858654685577,0.009070499468160074
a_subj.4,4.184040270120722,0.13898961809393195,3.90891438412371,4.093550464790658,4.19205601510745,4.2830364447847575,4.435688330605067,0.010065385287569843
a_subj.5,4.163582174296736,0.13167714207064615,3.8905193765186006,4.075356113397861,4.164442599480763,4.262650017566161,4.391479118662706,0.0098431995965993
a_subj.6,4.237613853964236,0.13456466595266825,3.9830542990637205,4.144083865848194,4.237932077594483,4.32799008639102,4.51676680824878,0.009590563658492517
a_subj.7,4.236239676323223,0.14492193076982932,3.9543128585367286,4.131550070095183,4.241682354436148,4.330088351089478,4.540573024442424,0.010602221511016566
a_subj.8,4.2674882091055375,0.14940332683542487,3.998418199210682,4.1637708941936795,4.2644860082711915,4.353366901023019,4.599198541070287,0.010937448821655019
a_subj.9,4.250042874677184,0.14699567050941753,3.9844971675178082,4.141214431850257,4.253043672091752,4.341922140616269,4.557552497125263,0.010595885872700642
v(L0_00),2.2730266439089175,0.07294578575320125,2.10915546025091,2.2264150359355406,2.276727848596213,2.3263831356876254,2.39457523339707,0.006340492936562242
v(L0_25),1.3604085083976598,0.05709932875538969,1.2558197821779011,1.3171830477638684,1.3639863439119349,1.4002628884991422,1.4703438523796126,0.004574038604891042
v(L0_50),1.1677428491539896,0.07263612791566576,1.0498910414557432,1.113187641915394,1.16329229529704,1.2162947839647933,1.3245897183593203,0.005879992977387233
v(L0_75),2.5231603598192307,0.6798510201574367,1.1965782537353546,2.0889426348897007,2.4635803864026395,2.923034758268905,3.8884573629485577,0.06703009072321467
v_std,0.060002117385538185,0.03610757587014356,0.013165591263304702,0.031802841774009986,0.054367130635077955,0.07917576960562803,0.14678652824639782,0.0031654582407582383
v_subj(L0_00).0,2.2652186221562154,0.08960150269061662,2.0747286881879807,2.2087263725866078,2.2696053490994275,2.3252268691905424,2.4288253419571144,0.006404827028759335
v_subj(L0_00).1,2.2791620747644408,0.09079385655822104,2.0950545440267407,2.2224875816044207,2.280547804383244,2.3427585209344066,2.4552190619371825,0.006316819729396829
v_subj(L0_00).2,2.2743095702540312,0.09064171654528008,2.08796443878464,2.215291523556372,2.2788527676630514,2.3379444187295833,2.4394037253214744,0.0063576584635848254
v_subj(L0_00).3,2.266318922752118,0.09294710706761046,2.0783933798060286,2.205347682785649,2.268611775345457,2.33113407385159,2.4352781827841077,0.0065193323043872655
v_subj(L0_00).4,2.2826376063299048,0.09177541280319186,2.096799940447527,2.2259098607320666,2.282680453301627,2.343157774086341,2.4676171946841734,0.006534490324191069
v_subj(L0_00).5,2.3140765935545593,0.09650407034220272,2.1334194007144873,2.2518573701176274,2.310675821580303,2.3752659949843444,2.5103456188939304,0.007255801334006761
v_subj(L0_00).6,2.2918177721836996,0.0916533108473147,2.107329434249844,2.234466632159317,2.2920779535090725,2.352718700791636,2.4790582785339548,0.006597379317769996
v_subj(L0_00).7,2.280540380474385,0.09051599484213373,2.093331058452728,2.222672014602155,2.2818698232342443,2.3424688950734938,2.4531196194323,0.0063439185019532746
v_subj(L0_00).8,2.234073540535091,0.093805489398129,2.023715767358823,2.1732256739382265,2.2415091821881505,2.3005644659030113,2.393822836984978,0.006907403022109533
v_subj(L0_00).9,2.246289952792158,0.09108570583165947,2.0582888324884636,2.18706079019356,2.254945094025855,2.309764306361563,2.4021926499168993,0.00643343423934427
v_subj(L0_25).0,1.394550665969964,0.08054915569881246,1.2550909118103146,1.339715783832647,1.3904826939189254,1.4458137620856149,1.567061666292461,0.005396135476727454
v_subj(L0_25).1,1.3249097504600795,0.07600845859028962,1.1725961622034127,1.2735112877137467,1.3260831875822359,1.3776613510261666,1.463573191212821,0.004892709644780597
v_subj(L0_25).2,1.3418827255571915,0.07121486445995656,1.2018532173841288,1.292977612402521,1.341362714689403,1.3909321450294119,1.4738923511993716,0.0045641088208974185
v_subj(L0_25).3,1.36387584792746,0.074180884765968,1.2274024694491328,1.3097572897066598,1.3640043784247418,1.4130520604562107,1.5116474077340198,0.0044094979030102925
v_subj(L0_25).4,1.4148028851822676,0.09374962568274904,1.2673394169413807,1.3481866374505713,1.403301461670688,1.4694171737684103,1.6277660145696728,0.00671922152870298
v_subj(L0_25).5,1.3689902858319902,0.07791972288975738,1.2231314699551994,1.314023063424945,1.3696737679779978,1.4216275263785634,1.5229213690186167,0.0048109512414796505
v_subj(L0_25).6,1.331500616853045,0.07286470120815038,1.1816927567765405,1.2820616206983975,1.3330847448292142,1.3823635370119138,1.4688131693022028,0.004611828731999274
v_subj(L0_25).7,1.346964762662412,0.07200944023477941,1.2037582696142868,1.299193409705344,1.3490184853027665,1.3952931962135142,1.4814049659591235,0.004304336706430503
v_subj(L0_25).8,1.347681931758042,0.07271981459637672,1.2075426358415846,1.2996217008702087,1.3480065719421057,1.4000050727060083,1.48032299602192,0.004463247028127102
v_subj(L0_25).9,1.369793052328374,0.07619865606467524,1.2372175731685633,1.3143795966602905,1.3692999847049174,1.4188052155397444,1.5222316258239126,0.004572464614308967
v_subj(L0_50).0,1.1794928544230874,0.09481527530770271,1.0233499322476902,1.109923987153445,1.1707980919104908,1.2404863429962725,1.399167767806024,0.006291597269813712
v_subj(L0_50).1,1.1989219471923516,0.1005479088118933,1.0486464421933337,1.1246280527449215,1.1840028144431405,1.258442531463032,1.4245971667398307,0.007237434609850141
v_subj(L0_50).2,1.1715522970013041,0.09596966423767532,1.0185000687224814,1.1028722403620277,1.1596235460270767,1.2278576626874445,1.3839361446141916,0.006131713574572715
v_subj(L0_50).3,1.1630827809882305,0.0882624838989437,1.0131406206965197,1.0986731239907546,1.1554386970479134,1.2182393893781334,1.3632402975299103,0.005790330563981997
v_subj(L0_50).4,1.1572026175293804,0.08926793393548393,1.0059548846636177,1.0939134685073948,1.1480233037587633,1.2148929164497837,1.3463149461425663,0.005601433924876693
v_subj(L0_50).5,1.165456651979664,0.08775182201767351,1.0086303721294771,1.103037858681887,1.15933232385619,1.2224663567205396,1.352676959847853,0.005608047791021217
v_subj(L0_50).6,1.172998278801182,0.0884602354823034,1.02223976773761,1.107348114716761,1.165167333274191,1.2276772458110015,1.3699491187733326,0.005911130750974649
v_subj(L0_50).7,1.162940242248106,0.09178770797024796,1.0078718734767822,1.0989482528073988,1.1520124700437653,1.2194415493965063,1.3670996608006616,0.005794032438165452
v_subj(L0_50).8,1.1409531853970485,0.09047799632163031,0.9703655917787088,1.084287790650548,1.135575460283089,1.1947040739137695,1.3355172610468362,0.0056606621651811555
v_subj(L0_50).9,1.1567890825760487,0.08676480082379244,1.001720037738934,1.0949934260004421,1.1478385968782652,1.211805076415131,1.3452841300589982,0.0055275919189458934
v_subj(L0_75).0,2.51483058767902,0.6894289312961438,1.2247407931556198,2.0704216911373132,2.453757633813761,2.9277618743806526,3.900577942523762,0.0677212450226069
v_subj(L0_75).2,2.531257888481899,0.6785394972668198,1.2501073140883026,2.096086066702817,2.4769794090378214,2.935676485185448,3.89534966575245,0.06673817163967513
v_subj(L0_75).4,2.52491836257239,0.6774409407438399,1.211232316983487,2.0915444195410253,2.46162959506565,2.9367294790862593,3.8967034537470613,0.06650970570790465
t,0.28813299539112636,0.11155217109436719,0.11468943843031118,0.20889067754775123,0.2737522782114417,0.35121329903009324,0.560484776774588,0.007682646368028301
t_std,1.2977990255416376,0.5168300619402221,0.49884299485482725,0.9233202850756612,1.2476458964286603,1.6009985818891743,2.6306686613003194,0.0370688199599858
t_subj.0,0.0009593253830946067,0.0038713397595982087,3.612304321902019e-22,1.1272356044480573e-14,5.0409431503077736e-09,1.758529660307485e-05,0.01277793418214257,0.00026703921586457323
t_subj.1,0.0006287396007703256,0.00343361360988506,2.2358293424027137e-18,2.449895718243691e-13,3.505837404747504e-10,2.8985984919871756e-06,0.007917496512354665,0.00024060533035939153
t_subj.2,0.0013393698821714546,0.005225981309393277,8.655442209173326e-32,2.086865856410381e-21,2.2833444020822706e-11,7.70291634746765e-05,0.016725871769524964,0.00032870368983889755
t_subj.3,0.0019110886566549197,0.006829467641295201,1.0267329895830057e-20,1.13314198900376e-15,2.010123855056598e-09,6.942812230497904e-05,0.021061451997495456,0.000435643573704097
t_subj.4,0.006968586785636678,0.018942112866730053,1.5396465822866776e-21,7.238086083226754e-13,1.6472588893909694e-07,0.0007808647677258881,0.07045225381155087,0.001339664388863545
t_subj.5,0.0020122202164223023,0.007500646365883658,4.97417191765749e-16,8.457850039295967e-12,1.6321692017443897e-07,0.00014016304694464157,0.02342469135458242,0.0004370983788739466
t_subj.6,0.002312403770384198,0.011298231339856347,2.5395402986954653e-24,1.4632445135723254e-17,9.270136687489664e-14,1.242877152642812e-08,0.03690452922396439,0.0007646575767691011
t_subj.7,0.013904222511302015,0.02310131731298737,2.918867699624616e-14,2.7993900732942376e-05,0.0015007658905134692,0.01872838980444734,0.08000350611708917,0.0013989845481628496
t_subj.8,0.0016079442302293014,0.00762343920858564,2.2407529229723314e-20,8.761264953868709e-16,2.9124200559689334e-09,6.4121698453106154e-06,0.01872991919836168,0.0004517973436733998
t_subj.9,0.008433669760272563,0.01870540076479652,1.503071118144205e-13,1.0323781175291609e-07,6.384776002335403e-05,0.004818512485339112,0.06908759195333632,0.0011930916222303034
sv,0.05999655132696701,0.045982030685315804,0.0025935471964851752,0.02395965957379754,0.0505299480583522,0.08517849738908397,0.16786292361214653,0.0017482450837051568
