,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.1478492830143114,0.0408252414036286,3.0776737942447068,3.114910015624868,3.1504353812111368,3.177842892974123,3.225002324421789,0.0034617729213275083
a_std,0.03395266739021616,0.02607189379645425,0.002185354595243583,0.01358190657464197,0.028648228720080642,0.04890210029475911,0.09778947923508857,0.002051107536094236
a_subj.0,3.1483279885845827,0.049641742712129275,3.0597513258423685,3.110563101687271,3.1495552858140456,3.1815516606521683,3.2540071919623963,0.0034376536896789933
a_subj.1,3.1335600766491427,0.05104545291443009,3.0278915220725366,3.0964265036599037,3.134887548646306,3.1731179657495128,3.2241782945132837,0.0034696330598125145
a_subj.2,3.148100415478665,0.050459925521318616,3.0581799164077528,3.109622911994049,3.1488696761576525,3.1825890505510177,3.252250084197427,0.0034497366093092286
a_subj.3,3.1475950904495673,0.051955586791620455,3.055959816649087,3.1080748642318157,3.147826364597392,3.183510428705312,3.250784674241661,0.00349470331881093
a_subj.4,3.136843214729918,0.05028208988141969,3.0361680007671046,3.099792963104972,3.138110315925016,3.1742002958558366,3.2307484117435417,0.003399414883186939
a_subj.5,3.146279359318056,0.04900910485568293,3.0529796134605545,3.109124842805399,3.146582012612421,3.1828857576273992,3.2410083255317224,0.003440736065419627
a_subj.6,3.157073988942665,0.05209257556483786,3.067423004620043,3.117325700250158,3.1576510598845444,3.1908166809242413,3.2675602282274485,0.0036133777389563914
a_subj.7,3.1629686589756694,0.05275895878779757,3.0756816795392377,3.1252135107414527,3.1612858029836866,3.194364155842692,3.2759099632803395,0.0037472961763762172
a_subj.8,3.1456162530958562,0.04914555726317478,3.056395315108479,3.109350153074456,3.1473740943500887,3.181423833731315,3.242109493638527,0.003437192201664806
a_subj.9,3.152118509820687,0.0509687549785098,3.0651228186625135,3.1127952815834465,3.1507462246429254,3.186191015242892,3.262245783876836,0.0034698483006823607
v(L0_00),1.6659291906998013,0.04685367230973113,1.565334346480515,1.6347774928597303,1.6678778074965888,1.697819996872709,1.7526472901789747,0.003355576316554252
v(L0_25),0.9857499620717547,0.04374618611579763,0.9034052759358052,0.9561223341173293,0.9859724358189383,1.0136542668391533,1.0769038643897906,0.0029802507098530403
v(L0_50),-1.0225432608833296,0.04496702579560313,-1.1113570763568883,-1.0533218780894555,-1.0221628712294368,-0.9926410896842651,-0.9298776474847754,0.0032012965622217997
v(L0_75),-3.378513771440908,0.10571351094661474,-3.559563961755801,-3.452619667239155,-3.38866906892365,-3.3148661258802856,-3.1515955750963918,0.00962590602421319
v(L1_00),-7.1140596016126185,0.1680685191211181,-7.385306290917123,-7.268867906011641,-7.11333439040456,-6.975356379827384,-6.82239742201932,0.016158870546493762
v_std,0.052941000544583304,0.02741112739800003,0.011277697992120458,0.03269979113057353,0.04889303409811893,0.06954425303748128,0.11775239644983007,0.0024163811443032503
v_subj(L0_00).0,1.6690607279849983,0.065390691045692,1.5353624168228248,1.6262814806919075,1.671498297308084,1.7114532889686467,1.7963656763915967,0.00343503269566916
v_subj(L0_00).1,1.6705795966514756,0.06630557810246522,1.5420702010153635,1.628777483091354,1.6709119293226393,1.7110379175296515,1.8049613236649518,0.0035132377295316506
