,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,v(L0_00),v(L0_25),v(L0_50),v(L0_75),v(L1_00),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_00).5,v_subj(L0_00).6,v_subj(L0_00).7,v_subj(L0_00).8,v_subj(L0_00).9,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_25).5,v_subj(L0_25).6,v_subj(L0_25).7,v_subj(L0_25).8,v_subj(L0_25).9,v_subj(L0_50).0,v_subj(L0_50).1,v_subj(L0_50).2,v_subj(L0_50).3,v_subj(L0_50).4,v_subj(L0_50).5,v_subj(L0_50).6,v_subj(L0_50).7,v_subj(L0_50).8,v_subj(L0_50).9,v_subj(L0_75).0,v_subj(L0_75).1,v_subj(L0_75).2,v_subj(L0_75).3,v_subj(L0_75).4,v_subj(L0_75).5,v_subj(L0_75).6,v_subj(L0_75).7,v_subj(L0_75).8,v_subj(L0_75).9,v_subj(L1_00).0,v_subj(L1_00).1,v_subj(L1_00).2,v_subj(L1_00).3,v_subj(L1_00).4,v_subj(L1_00).5,v_subj(L1_00).6,v_subj(L1_00).7,v_subj(L1_00).8,v_subj(L1_00).9,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,sv
0,3.1514549315149116,0.027507954794511597,3.1773094350030675,3.083362065001816,3.1624964948969465,3.173039262590905,3.127029464984904,3.1627578749770375,3.1539862312594065,3.173054353769137,3.109829931041403,3.170973129017065,1.6467320757165995,0.9795325354688467,-0.9913417541961368,-3.4151115638824003,-7.280363555094739,0.022003652402394165,1.6472865793754048,1.694939505141078,1.6529433382486736,1.624755799970554,1.646925484007817,1.6903793181269242,1.6173562539016868,1.6465208456296918,1.6775668657513236,1.6328912249850727,0.9843978431668119,1.0115359803797181,0.9895986318985727,0.9675241851474615,1.0082857444476034,1.0207157647352876,0.95877283680317,0.9744541433188786,0.9897742643428031,0.9942736954744271,-0.9987057482964641,-0.982466461140294,-1.0165649582119447,-0.9804186985816077,-1.0185081313210116,-0.9946609800709303,-1.0137168168769812,-1.029377060712052,-1.0170533285103667,-0.9644573420877696,-3.405006369470045,-3.4316743524938684,-3.435970898887633,-3.427599727491196,-3.4534713073443006,-3.3932677999356753,-3.369146078135211,-3.4002731990846344,-3.4071599143889264,-3.39208944471516,-7.270224063756793,-7.291122586156369,-7.228622114889451,-7.292794890277443,-7.2781868808885015,-7.270838153762341,-7.241955300982235,-7.232872662553973,-7.230402577244472,-7.32265000982677,0.26371371276251326,0.9644442479787381,0.000993529886395993,2.091185666472552e-05,0.008159134538536034,1.4088013885859902e-19,1.7068261280708312e-18,1.8195277143844952e-10,1.326577950788437e-08,9.904544919222415e-06,5.572732297029772e-09,0.00020928212503376186,0.12031970711797375
1,3.151386718333961,0.02817126810172004,3.1699670154092403,3.0838404363209957,3.123974175345017,3.1240493094771575,3.1360625225741035,3.131255089802949,3.1432975807281287,3.1798700778276547,3.1321855694347827,3.12708675791739,1.6621067663995548,0.9644390525363681,-0.9649448858689347,-3.4228713870701033,-7.27464664716201,0.02622344246027818,1.624816640761382,1.653639149364725,1.6547049374528808,1.6537754730417409,1.647612676692866,1.645361988584511,1.631428846650961,1.6568340409972115,1.6176876465927552,1.6435032233749598,0.9634311158912243,0.9516141877235034,0.9799550667613532,0.9634389780339203,1.007794372365531,0.9434450314373888,0.9704612412468723,0.9399191174879759,0.9736690033210698,0.9878440172402813,-0.9710155095296467,-0.9621188650086697,-1.007925947118516,-0.9665709797131656,-0.9429501885471185,-0.9154217897735127,-1.0139050029993502,-0.9560893138907332,-0.984525452537208,-0.9417181091175668,-3.396726598859078,-3.446613724768648,-3.4076450488956915,-3.426846591679854,-3.4550883360160887,-3.4290108697034816,-3.417457563044461,-3.407895903799948,-3.4366272679236993,-3.422023139086009,-7.28305812787901,-7.271602987847261,-7.288240978412611,-7.279287131281559,-7.288553366073222,-7.297783529715442,-7.256098967314489,-7.26657836306063,-7.2426046598344085,-7.306340993405236,0.25411040498511683,0.9368222103278129,0.0006551437516953509,6.136832757259048e-07,0.014656109136028786,1.4217010750437957e-19,2.336385626301185e-18,2.751533142109034e-10,1.154241937132405e-08,8.74782759151347e-06,1.9710977810234692e-08,0.00023168704637247,0.08065663007413806
2,3.152632841373871,0.03054134693838701,3.1341877481042206,3.1519233753711435,3.1766229863643964,3.1145166774328015,3.1590737379251514,3.1914561078104553,3.1620144890410966,3.1794115715312556,3.1484201986046276,3.165778755851174,1.6539192210229676,0.9547430486381925,-0.9772127200854946,-3.4165829597904622,-7.2516318300247615,0.02327539329605565,1.6902994630150645,1.6752731674429142,1.6467123246560043,1.6902364121887454,1.6815539202797676,1.667926327045898,1.631548716702177,1.6354761236510122,1.6723541027753348,1.6446574745958438,0.9689817489934165,0.9742645218865799,0.894243808462454,0.9708729027247628,0.9968609308410541,0.9732775252003719,0.9603697131560075,0.9450133296196682,0.954215227702102,0.9462629817989785,-0.9706538242210478,-0.9639859745542341,-0.9589648467576883,-0.968706918803832,-0.9483189847135618,-0.9195482953975342,-0.9852343192793398,-0.9510473115302692,-0.9779364504085906,-0.9631208902740884,-3.4520214159932747,-3.4016111095347163,-3.402206410920099,-3.432365527822482,-3.412551503460832,-3.454457951610084,-3.41142719034053,-3.428287676034394,-3.4233264516091917,-3.413483485039694,-7.2755637684921535,-7.263845120607302,-7.2625625778387315,-7.274407174532772,-7.272265783065635,-7.281928653705266,-7.279577940023211,-7.279177531568932,-7.2382874747214405,-7.285851372967186,0.21803973501812626,0.9278530935047199,0.000537212756841886,7.31584402607087e-07,0.007418007980081472,2.3482781350664997e-19,1.1736275641279046e-18,7.34088068319077e-11,7.581437384833098e-09,4.154638066467757e-06,4.6782876189959e-10,0.0005859202995749007,0.00773216115483885
3,3.143688784036642,0.03664482437382414,3.151436829141543,3.092275117045832,3.1772938316688473,3.1491576437691875,3.1113061538117983,3.18399059644483,3.1354622928010065,3.1755057130089543,3.169328783475799,3.200806074874196,1.6588676572266612,0.9694017629795116,-0.9766012292986823,-3.3955572512697683,-7.245002307699319,0.0292948763754406,1.658685911509701,1.6503253317620032,1.71180528809283,1.6993616115872514,1.634232063795392,1.707770747267098,1.6397521620113091,1.6337851905601641,1.680471028474224,1.6426962687825863,0.9836816666654721,0.9407675053276279,0.897984090415991,0.9410330669993933,0.9794113474950574,0.9593958241348344,1.0082106132855873,0.9649477394353647,0.982089404912561,0.9852301675584538,-0.9333893959348174,-0.9722135268275207,-0.9896513562228968,-0.9559136891023294,-1.0021509343126513,-0.9873239498077264,-0.9728450902260463,-0.9655050226922136,-0.960130933604744,-1.0088734512223378,-3.353104437858945,-3.4226867334051643,-3.4064536256456557,-3.384534739058352,-3.445628737390321,-3.40343407898197,-3.4347914155757926,-3.389330945397778,-3.4038137359602105,-3.413055058991701,-7.245770550959853,-7.274439136434094,-7.295325370781848,-7.255880666896861,-7.230186036492686,-7.2361375906792,-7.246476522281213,-7.185362416330423,-7.236402358222302,-7.324045220859898,0.23757618852038942,1.3382159188380276,1.872550782954733e-05,2.593280790798108e-05,0.0026928093828471646,2.18812790792294e-19,1.045099250217935e-18,9.669456343658117e-10,6.269443157691254e-09,3.2467768991520214e-06,1.5704264748988309e-09,0.003964084889378719,0.14948507103923697
4,3.149935706970809,0.04048031777055873,3.1078084341475885,3.1204075138247545,3.1180949615948403,3.2008758367514947,3.107370820259896,3.150815453050935,3.1614361335864385,3.171103525582138,3.163402684381661,3.1630985355901635,1.6521059249487358,0.990238255244112,-1.0145219961839307,-3.394945240071899,-7.261502790803718,0.028316254765273555,1.6834345387989005,1.668519575538363,1.67695072769613,1.6761506536131174,1.6283049492951382,1.6317603173002153,1.6521879616403659,1.62519534145895,1.6083807649048099,1.6915158387659204,0.9777715474221045,0.9634061751453965,1.0468825031301472,0.9638686236189342,0.9820702273143664,0.9928979223711927,1.0092275213501867,0.9493589785783082,1.0116144668860236,0.9755989823980322,-1.034081072876369,-0.980745018323219,-1.0267757594708824,-0.9991718717094682,-0.9817972280278616,-0.967000015564442,-0.9825233774787794,-0.9648916837581565,-1.00864464710659,-0.966077897179736,-3.3844759358037555,-3.422708819806922,-3.3853616594691007,-3.415701875221837,-3.4209105855481665,-3.389334439239239,-3.404444993692482,-3.3734279107990197,-3.4322505632259293,-3.395450570689048,-7.2570080973797415,-7.270464206728614,-7.29862179433034,-7.234527927580004,-7.261389472283588,-7.222978039741795,-7.237099627686202,-7.26748394263547,-7.243097392250648,-7.248691023501745,0.3447733290245187,1.5087702906873954,9.846467227110585e-05,9.882662158837182e-06,0.0044210337528056845,1.3174092546684733e-19,1.008309898263396e-17,2.216985323531225e-10,1.4355114407587121e-09,2.6864694155433993e-06,1.9815622877351836e-09,0.00044075107948275986,0.06813867873789124
5,3.1555345978373204,0.04440514543366322,3.1874413003435977,3.132542587758446,3.1682971702409843,3.190742967937218,3.16363934349353,3.131345971437837,3.1661930493913597,3.206860045870788,3.1607749270892276,3.1676001286444255,1.6537220054859731,0.9788514859969863,-1.0236480240182744,-3.4058141146200405,-7.271212267409396,0.026961157148485296,1.625821072483709,1.6550321243620938,1.6832901139525887,1.6810327129524367,1.6308626706408094,1.700573474115732,1.6521149846417484,1.6390319739457864,1.6173919598421176,1.6711321601383493,1.005126867601109,0.9475587875886323,1.0306346947499505,0.9405608138975209,1.0460962977916233,1.0070892762463508,0.9840292289574417,0.9424546937740673,1.0267588931895093,0.9757661775130347,-1.0154554859655829,-1.0357731548526095,-1.0239079026337894,-1.0484341796211232,-0.9863059546517526,-0.9821390823079156,-1.0088026334391649,-1.0654779784311867,-0.9992553697522644,-1.0716910250419331,-3.369774613036195,-3.3947069323788885,-3.4092544198713868,-3.4326197682064965,-3.439192310951245,-3.43282022310522,-3.356817023172915,-3.36730347762414,-3.4247222442338483,-3.3869311658995356,-7.2071628449379865,-7.221645866253456,-7.308108814770257,-7.272891558518798,-7.245015861680575,-7.2439556985223295,-7.295464138998603,-7.273675190970565,-7.281333365302918,-7.257376844459341,0.28876651860002167,1.261392773341989,4.967524112276286e-05,0.0003637140821270594,0.00037932578890614084,3.7583588970324876e-19,5.632486227805159e-18,1.2310228640782373e-10,3.769394741011377e-09,8.234410539399569e-07,1.154641067233523e-09,0.00016457127174475828,0.06295521162738761
6,3.1598292409046445,0.028756439691257463,3.1439412408042675,3.123896636467958,3.132481992189236,3.1640414410831736,3.1453827047579885,3.1225044907924255,3.1552563899251536,3.123494217085186,3.154636530459339,3.1780770299648444,1.6680195689636086,0.9669578018146721,-1.0213959700283868,-3.4134855715388968,-7.277027309632118,0.029288686190182822,1.6554621883441658,1.6750871943160095,1.6233324713013957,1.658860700377248,1.6302116317759672,1.6720116762231911,1.636852471187633,1.6676311716685592,1.6428980257694432,1.6779638085071906,0.9784652709338093,0.9772245548554311,1.0134291519789582,0.948813380573235,1.0085507556703792,0.9590131724552655,0.981005921829486,0.9872426044281318,0.9322410335093174,0.9904157658309933,-1.046201442281836,-1.0683560945131494,-1.0196182076326188,-1.0028950160072236,-1.0673325889462562,-1.0668060807290485,-0.9878876378733362,-0.9897118735166062,-0.9911788837020338,-1.064755318675327,-3.391827060640274,-3.4348256612909185,-3.4234662531582236,-3.3736013691025803,-3.4393407573244765,-3.4372640639686978,-3.4294677947420116,-3.433846676954154,-3.4232294128676104,-3.4542972377589667,-7.267920893841978,-7.245271362523315,-7.291338780723279,-7.274937874593296,-7.246024476241258,-7.297506021917058,-7.313324860467093,-7.207954465035738,-7.280354291107907,-7.26916954254943,0.28250694257335895,1.3713065536540285,0.00030027275558703286,0.002639204690115142,0.00033587678950825015,3.6908555930436804e-20,6.294539848068291e-18,1.5224056690524624e-09,4.489360439930672e-10,4.0580206129508103e-07,1.8892708382702665e-09,0.0002088784096619875,0.0009695136689835749
7,3.1356517687457246,0.030951239554106058,3.118303800742457,3.120957327836961,3.170867736271434,3.1285352200587444,3.099792963104972,3.124641156306112,3.173547658105555,3.1959792689928297,3.1253025843224886,3.0832736322952865,1.6716427481798137,0.967319279584549,-1.0043991532163064,-3.426762982807374,-7.275361887397212,0.02534008987337246,1.643333072701668,1.6908787016640427,1.6651049945765375,1.7265932034684415,1.6869031374256276,1.6818065993403153,1.6817603943508461,1.6919386663911298,1.6944869095310786,1.6596275773826226,0.9623446539934333,0.9541922619379377,0.9266439077332251,0.9977323218513031,0.9637057615057566,0.9708360863795139,0.9390739246237091,0.9968599485377247,0.9742122873571275,0.8928673401644636,-0.9602103956801454,-1.0267996678332827,-1.0178054801715641,-1.0309297430165396,-0.9836213703698067,-1.010687864374773,-0.9882049640040518,-1.0418392943502401,-0.984342060982055,-1.0097720253608464,-3.431089344812533,-3.433184869894018,-3.4243367307281245,-3.4299158843290183,-3.4272093234269496,-3.4401125649739552,-3.4205742955784357,-3.4450505199970785,-3.4387784578401606,-3.4257633729565438,-7.2819177824639825,-7.315175325809886,-7.231982172752078,-7.211656416700564,-7.2882000917184655,-7.291634612383623,-7.315693058385711,-7.253085583396228,-7.2645200828668735,-7.289582529828259,0.3643726691046183,1.7834003884483662,0.00019703765471833798,0.0015860683524654513,0.0002111613737662383,1.024856383864243e-19,1.1309957690591689e-17,8.39172624481367e-10,1.3002604386405285e-10,3.483865818590561e-07,4.878913895993516e-09,0.00023895159129932965,0.036313728899174995
8,3.146820929690026,0.042931298796289055,3.1336497726860326,3.0976038584638497,3.1690876292075045,3.0955376489751436,3.11393556939807,3.1362407806800774,3.124666524984751,3.1119104299807643,3.152833699511039,3.1291733313656183,1.6753273097232493,0.967822385322563,-1.0064743850746423,-3.4243159944472925,-7.264776815575383,0.022598106593957102,1.7011113654809373,1.6974644598405177,1.6699226290213989,1.6270020377790635,1.680405109729413,1.6933643532323577,1.6673651905926836,1.6617281294199362,1.6953876282019245,1.6515275827298697,0.9585311792013931,0.964448885282398,0.9508364002602463,0.9507765727918729,1.0093367405818694,0.9690122780227375,0.9961802862498667,0.9757784572139109,0.981842602953275,0.909378649726597,-0.9945104516668117,-0.9906175382583998,-1.002072574437673,-1.0262155866614358,-0.9741403971051503,-0.9860141505206835,-0.9944438226015977,-1.0407356936567935,-1.021324954220679,-1.0232439378965565,-3.431746474868887,-3.41058650125808,-3.424388149031963,-3.452770200822487,-3.4359808471124547,-3.4380094823857146,-3.4280116290140388,-3.39259726729572,-3.4435429526390218,-3.4305692894337136,-7.236475214670355,-7.280522120175459,-7.2498569348380695,-7.224068515154879,-7.261666620937549,-7.285246523136207,-7.291086196610852,-7.267870568972011,-7.269468027299194,-7.265557904775295,0.42254225336696255,1.5058315787801553,0.00021624674384075442,0.00030220515120067855,0.00034254148178652373,4.8620127122137727e-20,2.4249185265886738e-17,8.234299593264979e-10,1.6373976463026302e-10,1.1305037783054112e-07,1.094487991064966e-08,0.00013700337877244116,0.010076793373788945
9,3.1275824682196935,0.024561057764583054,3.1716652214036674,3.0969512857882973,3.1985890758937505,3.1585453258570872,3.1198224440651274,3.1328831751570383,3.1371867030645912,3.13055442887771,3.1193456101830415,3.1481954992003316,1.6812505805870706,0.9754357471193419,-1.0059118201971007,-3.419928377053205,-7.249624355137819,0.018154703196303593,1.692669974498116,1.6983878076891739,1.6914300168662795,1.638749242660936,1.6803538742356023,1.6675066975428077,1.6699702453726686,1.7002013088837475,1.6828210221269695,1.6768337412136551,0.9395569409956719,0.9844181505434834,0.9898577409112364,0.97029130783161,0.9950971725776513,0.9585927484326177,0.9640202891723664,0.9441026486026818,0.97767646186035,0.9925959351710988,-0.9792206093532734,-1.0295172764862408,-1.0212203763696346,-0.9923518393920848,-0.9888487759161877,-0.9946860339744976,-1.0027178875609648,-1.0246764798505656,-1.0139895293866217,-1.023637694767103,-3.4182525705306204,-3.4240111511507076,-3.4291327065835686,-3.40544490146614,-3.4021479938148995,-3.432619950313141,-3.3823610765555614,-3.4292371280017573,-3.4434091946862098,-3.4431098983178368,-7.238254912124041,-7.264610247065789,-7.246497859475179,-7.263102665036212,-7.230055192559986,-7.250216611459385,-7.225904974103066,-7.249592310723071,-7.268947791925434,-7.257380714435492,0.3226547785385492,1.4236636614442493,5.254436363148692e-05,0.0005451606437466448,0.0001869397317587071,9.707029125985907e-20,4.559254756939539e-18,5.572918881320353e-11,2.0667518449703413e-10,1.778480045598156e-07,2.4759779056700766e-08,0.0008819864421200649,0.002936701762220379
