,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,v(L0_00),v(L0_25),v(L0_50),v(L0_75),v(L1_00),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_00).5,v_subj(L0_00).6,v_subj(L0_00).7,v_subj(L0_00).8,v_subj(L0_00).9,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_25).5,v_subj(L0_25).6,v_subj(L0_25).7,v_subj(L0_25).8,v_subj(L0_25).9,v_subj(L0_50).0,v_subj(L0_50).1,v_subj(L0_50).2,v_subj(L0_50).3,v_subj(L0_50).4,v_subj(L0_50).5,v_subj(L0_50).6,v_subj(L0_50).7,v_subj(L0_50).8,v_subj(L0_50).9,v_subj(L0_75).0,v_subj(L0_75).1,v_subj(L0_75).2,v_subj(L0_75).3,v_subj(L0_75).4,v_subj(L0_75).5,v_subj(L0_75).6,v_subj(L0_75).7,v_subj(L0_75).8,v_subj(L0_75).9,v_subj(L1_00).0,v_subj(L1_00).1,v_subj(L1_00).2,v_subj(L1_00).3,v_subj(L1_00).4,v_subj(L1_00).5,v_subj(L1_00).6,v_subj(L1_00).7,v_subj(L1_00).8,v_subj(L1_00).9,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,sv
0,3.1197398664428193,0.046797733986346644,3.0615718805687404,3.0138929469499396,3.056996098684608,3.2341433318098938,3.082055473113247,3.073069323529251,3.146282385871266,3.190218180925183,3.1745035642774524,3.1952471923841355,1.7324585279553055,1.0185264329019061,1.0474955897304554,3.329658271591271,6.878064621349343,0.007504392968394837,1.737332547397089,1.7307547834973422,1.7348817197001183,1.7238905998081189,1.730728510710013,1.7318371636207908,1.728118010993934,1.729251674761364,1.740000303976372,1.744386905808258,1.0198771272658052,1.021163722794947,1.0190035736441057,1.0169588831282064,1.0242279177390143,1.00348858083621,1.0282651051421539,1.007772490611202,1.0252413456747218,1.0165746543608998,1.0459918268447184,1.0301320921248611,1.0437059212660107,1.0511905805259274,1.0371001045104231,1.0484641239554835,1.053230200537672,1.0509592237898924,1.0519269697020703,1.0491646807482455,3.3474128905087523,3.334320955116749,3.338885039609248,3.3119090851128834,3.3371917477218274,3.3374437174637777,3.344805197587285,3.3336961338153297,3.335353385524178,3.3317166466992454,6.889811411163026,6.874216303631047,6.876863648942259,6.877820820143918,6.8793604410518325,6.879632800491654,6.877270235330131,6.877004474743264,6.868329241059984,6.879331237244058,0.26615392275496963,1.3661717807905642,1.1565931417895163e-11,9.194972824995015e-27,2.8996059352173666e-17,9.111186554218269e-06,7.925571601523485e-07,0.0029100924301705506,9.09209088066557e-05,8.435382925017981e-06,4.42468996385233e-14,2.397059687975996e-09,0.033122934137876606
1,3.1325732659179613,0.06683164327370039,3.2188205714686506,3.1355920480004165,3.1754418378840943,3.1554783476731654,3.0656200180573303,3.201160785057709,3.111590904115524,3.1597591491890946,3.095067031658106,3.149781371086422,1.7334083951610335,1.0150382177732082,1.048054825319101,3.33733521531575,6.881014547298757,0.007997442449267124,1.7287309675947955,1.7419526547143522,1.7388256062460297,1.7322380996607394,1.7315069762177913,1.7361555877445953,1.740056635057749,1.730310631898146,1.7455980256534187,1.7229615959637183,1.0014841633117681,1.0173057639742962,1.021849944824301,1.007040114261058,1.020334866631226,1.02575118187266,1.0097119476838108,1.0088353674713115,1.0098711692675655,1.0191415080306192,1.0481322446459111,1.0373203015879386,1.0510344855369365,1.0442007672204197,1.0398010465334844,1.0379226177529262,1.0417011980287794,1.0552432166614387,1.050878165369823,1.0469829266355388,3.334150965574951,3.3434102676639137,3.3396572566465452,3.3482379322390194,3.335395078226593,3.3423334819082204,3.342115541387325,3.337750185617698,3.334272714345688,3.328820322096302,6.853894719625477,6.888160792074788,6.876177101544314,6.880092367643971,6.892917560599089,6.879903619502796,6.8718207810285605,6.883122391334312,6.876141106056589,6.876593526038251,0.3178070850935307,1.6326459988293234,7.280694294784985e-12,6.447355600351045e-27,1.0559338838927022e-17,1.0064695627992844e-05,1.8690203714176763e-07,0.0008163058077832828,8.958151273023939e-05,6.7410952955110405e-06,2.7198109021960228e-14,3.843316296590398e-09,0.08883890182636389
2,3.154050801432462,0.04782613865981694,3.210782680155957,3.1174355652916836,3.2430132987452946,3.20415780324062,3.149687526961708,3.0480606417213667,3.1462731348289004,3.2183401449496136,3.150847227684396,3.1966047820833356,1.7360689115536068,1.0161782065308274,1.045605244933681,3.336523355171981,6.880326555989539,0.007182597421224558,1.7247710838056034,1.7348876908143738,1.7308115889990403,1.7267674361645349,1.7350903704046234,1.7320932887877196,1.741532864303275,1.7301574881344164,1.7374258840331824,1.7374524946436178,1.028794851080802,1.0156874533923768,1.0322300829536146,1.0064654421608819,1.0169854218272838,1.0112142432191369,1.0156110453103029,1.015641981869096,1.012274795817772,1.0158832839984164,1.0508615158962156,1.054183302280232,1.0341461700982875,1.0494373107636155,1.0370076453699433,1.040612745686163,1.0307081727485112,1.046004130873625,1.039999165342719,1.0488374006864145,3.332502775344696,3.343436204066228,3.3518824024718135,3.345964193180476,3.319246897325227,3.341224082277747,3.338626146604181,3.3353450106403644,3.3317070570991683,3.333198215527329,6.902460359151367,6.881068461759615,6.875655352711058,6.881032642521098,6.895080044606889,6.879578564092403,6.884773622489674,6.875757627674964,6.875833317666049,6.8815116351985965,0.30445702107000555,1.407175924186368,8.726355459189896e-12,9.125842806380035e-28,1.3835644536729978e-17,4.69009986885742e-06,6.43558142739758e-08,0.0008379995381622525,6.180494485613263e-05,0.0011706953564803863,4.2259796351825905e-14,9.003932903714275e-09,0.19412465696739004
3,3.15476944792733,0.04461661167943225,3.123021403723566,3.158760165939791,3.186481374880077,3.1493934076783234,3.2007198460535142,3.260763532268472,3.1219198357039684,3.111498174643522,3.153453727140574,3.134316556860438,1.7334859883129743,1.017881181448517,1.042196717646031,3.3391952740150646,6.884465802483805,0.007093581714833626,1.7418375004929436,1.72613715993216,1.7442608314617725,1.722917936561713,1.7478588403475372,1.7305692610400456,1.7437608230954675,1.7400504539460218,1.7359016435717227,1.7368437684154308,1.0060905105250977,1.0097110958049569,1.0334409173070898,1.0035382485229867,1.0222172150442055,1.0144873941127328,1.0150454856400113,1.0161901294949296,1.0105925038851966,1.0234483940145986,1.0373291353199678,1.0421762755036332,1.0481224717843296,1.0310406907424836,1.0427147338721925,1.0434213203226532,1.0560566574108088,1.0359892243106734,1.0499685608930296,1.0290954365729157,3.3292603493882784,3.342110813735426,3.3282121839806513,3.3451914137207583,3.3451194229137218,3.3396192901758943,3.337249035624726,3.3381265781513085,3.3436015238182764,3.347010781358966,6.875421235793821,6.872430427127062,6.8877203769262625,6.883605702262538,6.871914161412457,6.886937934243888,6.883076241590211,6.896256043623239,6.881279318764482,6.895037596402333,0.3110497793728275,1.315254016602597,6.976035187622364e-12,3.8374842787375765e-27,4.101262502365022e-17,2.2320583294218115e-06,3.4740736264396995e-08,0.001412468397978771,3.837111132906029e-05,0.0012766920847393805,3.9072991057722457e-14,8.197877218502957e-09,0.2045707112548371
4,3.1693398388008966,0.06182107597578301,3.1612895781731676,3.099866189846085,3.144533605879569,3.176000997991171,3.127280018181499,3.072799794119743,3.233148420109422,3.1427463322178433,3.1463382583950525,3.1768181404223546,1.7332698718411526,1.013290289477634,1.0417342771797358,3.340435190646506,6.887596908083986,0.007183785050953831,1.7268773019919756,1.7266787397744106,1.7234953398447135,1.7471071839895254,1.7317133102007276,1.735657129202533,1.7379776039874826,1.7273466388534773,1.7274700607621372,1.7180475247788747,1.0175418206312052,1.017795027608216,1.0132541308087268,1.0211611600805015,1.016992698263387,1.0102346950039125,1.0120800763558155,1.0070359674493592,1.02008751654729,1.0119974493656776,1.041744970705831,1.0487393917364531,1.034988854912505,1.056385441785266,1.0417815431865554,1.0517194193724657,1.0408709709490602,1.0364205321529916,1.0498865601439173,1.0281991920082107,3.3362456603422554,3.332614583901674,3.3540248687179828,3.344514175060704,3.3313106248585718,3.3332863829953374,3.333177412746509,3.342763890530349,3.3395830208018067,3.348030088919829,6.875317141060332,6.890627650030912,6.892891285742859,6.886862049466847,6.88252982914101,6.892208160514237,6.891864702462746,6.889459318976975,6.88660178193058,6.890693418144106,0.23531923633009236,1.172036725326227,2.021784126307286e-12,7.779146513363549e-27,3.0613805513196345e-17,1.1181288913999878e-06,1.3873613350526792e-08,0.002053555644242891,2.6619735118880628e-05,0.0001342686649628967,2.2842542051416102e-14,1.75070372543409e-08,0.0016853542333635188
5,3.1618743057575087,0.07704417039382633,3.127569999085791,3.166156428017175,3.198335532073737,3.136130182956286,3.17087083770302,3.1892764807793754,3.0958144524141127,3.2939358722584844,3.1472366847410838,3.2109367708587317,1.7321074217581145,1.0158458615950297,1.0428428346813883,3.341409413091994,6.888275105042577,0.006951972767430969,1.7250669938435634,1.739127686840669,1.7417322254848882,1.7157247736578563,1.733687605371514,1.7387733462745345,1.733827017348541,1.727109184816465,1.730258093892473,1.7394762987238361,1.0066501841824098,1.009945282795044,1.0202118619094962,1.0172731147162717,1.0187146417879278,1.0177001566308543,1.0159485312685628,1.0264253953743387,1.0189628229682008,1.0138680140117433,1.0302684717085968,1.044112595937362,1.0433363265865305,1.0484982460196546,1.0434570047628011,1.03262355997443,1.045448442595566,1.0501946638505675,1.0489771093279314,1.0498675663140407,3.3480398653488064,3.338354450350649,3.3425862187993505,3.336952986430273,3.3521568724043944,3.3300189172450603,3.3455331920761013,3.3411465824166435,3.3345275915693926,3.3329620433634513,6.896559013406125,6.885978487152506,6.8941743648622715,6.894092393022391,6.882103494560307,6.88826298728624,6.88697953736357,6.901768179657017,6.881944181754431,6.8899286808710025,0.3087313283845396,1.054869873011654,2.255823609633254e-12,4.473540826787697e-27,1.1511921121940877e-16,8.522056903870307e-07,7.364833054536789e-10,0.0021257979819315864,3.84124099929031e-05,0.00012449579407612012,5.704650754440518e-14,3.9781806709473105e-08,0.20796361988454887
6,3.191650766203718,0.054544138649344986,3.183550746553822,3.0835786239152174,3.1760105014202593,3.2112133102667553,3.0822148872755895,3.1708273724157072,3.261359522794859,3.1348436255561203,3.1656135331937985,3.2172664099895636,1.7366945299386658,1.0138547262760478,1.0418750305735602,3.340006210078522,6.891140809705225,0.007228941849543678,1.7487680395996132,1.7317107727302776,1.7397670274990253,1.754416731535757,1.7435150222528841,1.7376327778544285,1.7397447244749595,1.7383612591684234,1.7302116521224147,1.745370833723717,1.0088872572519443,1.0095598859666322,1.0111042792147302,1.0127100914262284,1.0110918633527943,1.011873427624896,1.0047450262904782,1.0194448395311488,1.0213505934384792,1.0138520389819594,1.0521196068886922,1.0336701522777387,1.0440437590174432,1.0369772664653678,1.0443686022136818,1.0454938794983497,1.0513001368118782,1.0375655568947333,1.0496373353597177,1.0415215894424086,3.335728298760582,3.3339811672380035,3.338000053773371,3.351304414725255,3.332605170591098,3.352551434907519,3.3447620272592413,3.3365071858105293,3.3438135307058268,3.330293519373347,6.889424246171062,6.906575452812203,6.886435694365852,6.893951160688703,6.889077219728026,6.878797687120628,6.886897305591691,6.8833760971564955,6.895794440205232,6.889430085251424,0.18082320444505345,0.7395393084567796,2.1465189616094608e-11,1.0907227286863836e-27,1.3078106434458008e-16,4.383606987810858e-07,3.1087941653777306e-10,0.00243468402376397,8.654414409179717e-06,0.00018031091676428052,5.212462644434558e-14,4.9007700315716207e-08,0.13499725433019535
7,3.2249654099989002,0.056524616567850725,3.266119472022219,3.1606406018740363,3.33213297844616,3.1634258649931013,3.0879264715660306,3.177209726362617,3.25851607105619,3.2830820667895786,3.165196691486582,3.1171683836618396,1.7428994396486908,1.012741482248558,1.0427735067923998,3.3458487697762322,6.896020973823276,0.007213729447292862,1.7521176489536328,1.7296822837313388,1.7384384940946846,1.7359427890542565,1.7442143326787793,1.741792225202875,1.7395911534588786,1.7492008328794193,1.7529414376595578,1.7467289653684483,1.0020158884137673,1.0060785012176279,1.003559417206334,1.0117899228990341,1.0066123160902825,1.0180209987230833,1.0072733613928313,1.0144409970924946,1.0028026611110568,1.0228416596023873,1.0554973696156513,1.0509196251025263,1.0476442507909813,1.0332840648831734,1.0341043431525647,1.0397839699639575,1.0365077051186042,1.0362825503593567,1.0553005479207065,1.0440876147864901,3.3304203023134265,3.3580272117605814,3.3514569995388257,3.3543300301588133,3.3501316684571756,3.3423836983004085,3.3493635348897035,3.3407609768164814,3.345269155256992,3.355421199661083,6.89466083938698,6.882938479308974,6.892352622067631,6.893429467713335,6.892923803527618,6.878553448430751,6.895319108339451,6.889940716620332,6.883518724919249,6.893242873150262,0.1444846033341073,0.6249226742175745,1.2041014827116589e-11,1.7153657032250437e-28,8.315479764519846e-17,7.583840963043558e-08,1.4812873210630628e-09,0.0033325292883791477,2.8129257937939434e-05,0.00014039215305350545,2.2815011502336773e-14,2.6134664962090284e-08,0.09017024017404543
8,3.2256206142685473,0.06225845992858649,3.255429407157368,3.170002074913047,3.328703954097448,3.224071331230464,3.2067578827065217,3.2009531464978833,3.227748216515065,3.19847496868776,3.162440092082382,3.3172830355809952,1.7401375755057384,1.0118293373239742,1.0423157766872646,3.3488785018802787,6.893950970406537,0.00748085001574507,1.753056558580828,1.732271327970112,1.74089730524351,1.747746973350384,1.7396458071605676,1.741145183099017,1.7396343776923748,1.7495854050630273,1.7248531615321194,1.7463145721682898,1.0004658305980294,1.0060988161526403,1.0162690859530337,1.0110490011545459,1.002653376492812,1.003144335380491,1.0048774026313732,1.0110703448708673,1.0212936407281485,1.0120504114231548,1.0636196210293574,1.0422023412881998,1.0469605187235043,1.0403251699903278,1.0315534216075337,1.0381219174749765,1.0335850049127675,1.0496800632482945,1.0459383148256993,1.0483586132276164,3.3507689138178325,3.358937958481028,3.3503275902469407,3.3530378363352726,3.350617860201206,3.348421527532282,3.3583495810361397,3.3646741788364456,3.351984848947935,3.3518070466402685,6.877853013431852,6.901208412630127,6.890468431654912,6.899098986545843,6.895358699480448,6.910053582306939,6.892468623656249,6.899510348899065,6.885718948968816,6.8941307291812635,0.1364853034998884,0.5765376825571228,4.910060166651758e-12,1.1438193466941737e-27,1.9379220518805102e-16,1.1325631775658553e-08,2.992335335648158e-09,0.0033569574642078204,3.020119648106047e-06,0.0002094722429199946,4.3815885250448354e-15,8.026105932539362e-08,0.3052635436764058
9,3.218039828765304,0.03388071621830445,3.237526988931303,3.134179738893522,3.133271271222111,3.2032243183717966,3.2087417803184954,3.1841679613079488,3.1848161832783433,3.263372984952935,3.2244360391942566,3.255588043951887,1.7423586729816365,1.0077950956684842,1.0460676320183495,3.35550372104975,6.892429191856242,0.007733384282756164,1.7396821795227428,1.7418562446761683,1.7315710085845006,1.7359550561714068,1.742533315086534,1.7417856847251534,1.7395384226831905,1.749457988150574,1.7307786912693683,1.7357707954773756,1.0003406978077676,1.00029465118391,1.0009237961249036,1.009812083770599,1.0026699482032573,1.0151486076640517,0.9990406927001823,1.0053770283441354,1.0002171250436827,1.0060756229317933,1.0532738796439736,1.0436522336085194,1.0502613314519962,1.0392331406826223,1.047169690355448,1.0440995874100327,1.0493381020048145,1.0443795375341716,1.038707104091261,1.0434988238743406,3.3649496953079745,3.347564103507501,3.351122785837251,3.3528023905376236,3.362156541065158,3.363738941766452,3.352181701405167,3.34481972003915,3.355338853829037,3.352609561002732,6.886256522034976,6.904281107077307,6.8947450524439375,6.887438114816767,6.893071205337823,6.894570886429949,6.900140629355001,6.901674257338023,6.900452773313318,6.894986296046868,0.12894299803629783,0.6115104358984145,7.219372547362163e-12,3.1397902085950953e-27,2.789384104027806e-16,1.6623796256209962e-08,2.849528694274703e-10,0.00037265977145472563,6.541037865509087e-07,2.2905022724066225e-05,5.2807697891821335e-15,3.015373846689945e-07,0.18087956382651424
