,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.1817034422097747,0.05699783858444132,3.09912146118664,3.1442164403382353,3.1670006017829033,3.2103879486973725,3.3227354391843753,0.005281941324972865
a_std,0.030582364722124385,0.028098250182269923,0.001963585181754062,0.008963644802191376,0.023150398568591683,0.04293142195851277,0.1037763314455642,0.002236637469131256
a_subj.0,3.1804122435029694,0.061952971944919076,3.0816615831593457,3.1410256633200833,3.1673683291545633,3.2124329737218433,3.3266791309282038,0.005264667348197529
a_subj.1,3.168274757667022,0.06374393598462226,3.0473672788891903,3.1322217481380132,3.1590088613269978,3.197383459918463,3.317734448180659,0.005335136774750666
a_subj.2,3.1812744405070372,0.0642715877122633,3.0710556772830317,3.1421227864881085,3.167157281462361,3.2149168993857744,3.3300142588037467,0.005337926271933998
a_subj.3,3.1832406201311896,0.06343245478230693,3.083211939471527,3.1420105855805502,3.1688992280365884,3.2166471425372425,3.330451952256723,0.005313926218907866
a_subj.4,3.174787303198826,0.0636034477400399,3.0656200180573303,3.137418590397672,3.1631775228559627,3.207118911416347,3.322891599873893,0.005396621329232877
a_subj.5,3.178487941163593,0.06463567404263636,3.074277203001658,3.139162140716834,3.1643209672916055,3.2103364844641913,3.3317020543384244,0.005397645866994688
a_subj.6,3.188670463958965,0.06395799420103408,3.0907857723859236,3.146023832223264,3.1727580671804185,3.2204805189231576,3.345568809306278,0.005355180837207459
a_subj.7,3.1969005222255915,0.06620763724432853,3.0996019416616005,3.15128089634963,3.180482327474428,3.2297197631366266,3.354058956284074,0.005563078671720056
a_subj.8,3.180089820900348,0.06294776976169114,3.0821628397207848,3.1400293284505576,3.1656135331937985,3.214419714115958,3.3291333928799474,0.005375801970136245
a_subj.9,3.1840637340580966,0.06552907716897502,3.0869606688825115,3.1420897160486287,3.1684395383523376,3.2149208055602148,3.3404169643073938,0.005459892372411667
v(L0_00),1.7147427863322982,0.052698307352952535,1.610369240558312,1.686811712452873,1.71150903369754,1.726427157194254,1.8547231693822432,0.004672260926958114
v(L0_25),1.02980427530631,0.06166612708644724,0.9173346511144244,0.9888265348076163,1.0340528319568711,1.0554431694681157,1.1720346519250835,0.005709857128892286
v(L0_50),1.0332041851478369,0.058930727248367606,0.9300485407592155,0.9993848703665223,1.0121974342018032,1.0753598321444424,1.1671857676947508,0.005281020567925461
v(L0_75),3.466142750684057,0.10227715201338398,3.3195648925222168,3.3850610011245,3.449473123671214,3.550880773162121,3.689223117841529,0.00969233674376516
v(L1_00),7.0122760565242865,0.20410243552811205,6.765407304809217,6.888275105042577,6.903197421749591,7.199319451595615,7.4723769115165455,0.020047176415462796
v_std,0.02771656269505762,0.03474794635775278,0.0006653508821915894,0.002313171886129151,0.01181240982919163,0.04187721329354473,0.1159135731714249,0.0033316293839070624
v_subj(L0_00).0,1.7160019398182726,0.061354405108552786,1.6025170975379561,1.6839739298987104,1.7116844643460525,1.7285796849584856,1.8864670187366466,0.004630338345023913
v_subj(L0_00).1,1.7164044619457504,0.06201869712130552,1.6037758838816332,1.6822264614869462,1.7121379576085618,1.7294020183021985,1.8835368806099726,0.004934421189504772
v_subj(L0_00).2,1.7120424574468165,0.060515936478378135,1.5848655963103544,1.6822864629106584,1.7114310798380294,1.7274638024003879,1.863106163037316,0.004578724985423137
v_subj(L0_00).3,1.7206374262217583,0.06420463183679087,1.6138634118494708,1.6858469031097547,1.7120723756531957,1.7315241911829036,1.9028585536041431,0.004899195666093837
v_subj(L0_00).4,1.7177286395266516,0.06295310153852222,1.6087643876598405,1.6848972525055959,1.7118977133597224,1.7281004550290746,1.8931530878305831,0.0048940415211951496
v_subj(L0_00).5,1.7117794063411853,0.059071151726925196,1.5942359932573458,1.6802679181096507,1.7114084869173258,1.7270851232413342,1.863344109832039,0.004367237976843604
v_subj(L0_00).6,1.7208041999034271,0.06396342053135783,1.6180948063926037,1.689198236028625,1.7124872344613746,1.7311270064793665,1.9001341645384375,0.004991546763095743
v_subj(L0_00).7,1.7114615701808276,0.059113812376713606,1.5908634386546288,1.679273641289141,1.7113340793338145,1.726697673104713,1.8620535120701978,0.004480458355555201
v_subj(L0_00).8,1.7101746963739235,0.060640230470773514,1.5953574403252413,1.677890858421468,1.711194938576715,1.7254369076432674,1.87697714514091,0.0043450431418395824
v_subj(L0_00).9,1.7138774243484882,0.06438746707503527,1.5903242978802723,1.680583018248119,1.7115802932442716,1.72712996978438,1.8830185377045727,0.004589158129758552
v_subj(L0_25).0,1.013514142848997,0.06621774722224412,0.8773621982564394,0.9664012193646612,1.0302003593951636,1.0400896425579533,1.1513792212217855,0.005338634705569466
v_subj(L0_25).1,1.042998511155312,0.07766555001621074,0.9187397587974783,1.0052135617567524,1.0361568227002116,1.071679473704549,1.2405432017275078,0.006635888621647375
v_subj(L0_25).2,1.0330740705506376,0.07012277625247243,0.9142689644468684,0.988723892225619,1.034092679497994,1.0579282504067966,1.212602906678871,0.005925076362673415
v_subj(L0_25).3,1.0299319187698726,0.07001046563115061,0.903382295752128,0.9849772565849308,1.0340348975376268,1.0556561054972597,1.1955582777043463,0.005552871639129927
v_subj(L0_25).4,1.0467291225883648,0.07958951708629465,0.922970582203601,1.0073189896839008,1.0365822823022273,1.0774269296675956,1.2548127887466198,0.006925532384898542
v_subj(L0_25).5,1.0387465231125679,0.07503082714319245,0.9179123209485524,0.9963305405561487,1.0355923803188813,1.0643303016088024,1.2353335826148792,0.00618363956817933
v_subj(L0_25).6,1.0283200323174264,0.06846409241271131,0.9018767429540161,0.9857507994543389,1.0331864279173781,1.0517891632667253,1.2041318463768296,0.005628723411760165
v_subj(L0_25).7,1.0160645076154238,0.06522987596173724,0.8824181435438937,0.9687293342071464,1.0305641310965845,1.0404648841040272,1.1562982518478722,0.005295029872328447
v_subj(L0_25).8,1.0274203410730403,0.06848963005304516,0.9071638567020643,0.9821483464677636,1.033129700662026,1.0503689266867926,1.1875413423423673,0.0055194195628363325
v_subj(L0_25).9,1.0187004259631036,0.06692177765981717,0.8879227394808495,0.9693106009888419,1.0315086700845855,1.0411594678205551,1.1727582519378323,0.0053181169355996346
v_subj(L0_50).0,1.0475905815924547,0.06910419090761907,0.9397010973559297,1.0027179111190883,1.0178476748462568,1.0877900951400665,1.1974911408986084,0.0058131692550521885
v_subj(L0_50).1,1.0386073836305378,0.06825802210848649,0.9229251857679366,0.9999889427694968,1.0132396807541029,1.0800790008176042,1.1837600257390013,0.005399931535406986
v_subj(L0_50).2,1.0386550830195078,0.07050897171644528,0.9120495169836883,0.9990798802428312,1.0123312052506748,1.080305457636858,1.1883494161951393,0.005355509857310526
v_subj(L0_50).3,1.0250599625081018,0.06716473720180531,0.9004404608784153,0.9910329855645781,1.0091358026851567,1.0726985501306265,1.1701674228845316,0.005290252889251986
v_subj(L0_50).4,1.033982412776432,0.06966269223706878,0.9136420191059903,0.9979375281085543,1.0118010506220605,1.078225255562686,1.180607306821626,0.005374281855982389
v_subj(L0_50).5,1.0240734271912717,0.07077013053551663,0.8829043535748441,0.9906001293854032,1.0085040844461675,1.0721799609964977,1.1690742632143027,0.005539242684377589
v_subj(L0_50).6,1.016363180864989,0.07374736728710475,0.8615807032950826,0.9844478735547421,1.007605412182741,1.0646167380338551,1.168498262388116,0.005937228164552083
v_subj(L0_50).7,1.0284751822400067,0.0677433785916713,0.8998816789218247,0.9938771586129884,1.0101583549349629,1.0749702453065446,1.1735372544576284,0.0052434007741843855
v_subj(L0_50).8,1.0554056333993427,0.07927337196371625,0.9388102830733078,1.0035450502128556,1.0253916338028555,1.1011873972224908,1.2407054046937227,0.006484377609588643
v_subj(L0_50).9,1.0277108773547947,0.06768063639863832,0.8985646477728685,0.9931133421062347,1.0101472289715758,1.0753961059452004,1.1708639098553755,0.005370301914773088
v_subj(L0_75).0,3.466308861151878,0.10768914410939955,3.3067263455972644,3.3845264408223033,3.4463539473669167,3.5513364898863315,3.700738055141045,0.00946127128509094
v_subj(L0_75).1,3.469188996035668,0.10893344251026547,3.320496855361316,3.3847031149927402,3.4523166716222646,3.552566776706414,3.711251853002959,0.009733364052114678
v_subj(L0_75).2,3.4666836672293018,0.10966748348999951,3.3028260378865886,3.384966967870138,3.4398787446246706,3.5524059267581976,3.700532070839036,0.00980313395237031
v_subj(L0_75).3,3.4660493002113073,0.10886863937401899,3.289755409842616,3.38482846947138,3.4420258812643136,3.551644768909002,3.7062789208853557,0.009689879134142525
v_subj(L0_75).4,3.4646051477661923,0.10732945163109783,3.295402151169207,3.384291517485368,3.4404315552219993,3.551004858321929,3.701615984697835,0.009609174548771594
v_subj(L0_75).5,3.4749140963969802,0.11622081181619413,3.3169289659798578,3.384873054105557,3.4546427189954194,3.555568247050574,3.7428416859155655,0.010405036093676937
v_subj(L0_75).6,3.454833466070881,0.10666851354384782,3.2686689553779735,3.3827434010679758,3.4232770792266702,3.5444584468797102,3.684829064725927,0.00943559072769413
v_subj(L0_75).7,3.4560522970013188,0.10436873700657258,3.27830613490477,3.383398987771361,3.4302652060549117,3.5454580121343744,3.6611317638792995,0.009304428883785926
v_subj(L0_75).8,3.4738433031488545,0.11266869061630559,3.3306568855805243,3.3851535663717818,3.455319998926369,3.5549327433981657,3.738640539683625,0.010103163318398752
v_subj(L0_75).9,3.4692643974598547,0.11108767201745177,3.306263197825255,3.384862185852212,3.4495705870120323,3.5533932860913926,3.711824674951453,0.009910674611334776
v_subj(L1_00).0,7.007369099712369,0.20114514772353406,6.767983679092928,6.885371309157872,6.903172513089728,7.187824477783087,7.468787966799856,0.01942681123672784
v_subj(L1_00).1,7.009100296207784,0.20394506122567677,6.766566296436642,6.88614907797989,6.903164536755502,7.192609213396831,7.468541623363496,0.01965367705951395
v_subj(L1_00).2,7.014271402576191,0.20890636282220373,6.773643046187536,6.887094949004627,6.903265287002655,7.208999938988704,7.4969673802688135,0.020207992337004564
v_subj(L1_00).3,7.012599687151193,0.2113736955237242,6.766052876930482,6.883605702262538,6.903323267572023,7.196333987814293,7.500652806902756,0.020262950430304606
v_subj(L1_00).4,7.012987742112179,0.211355216301521,6.778518324229462,6.883912806886586,6.902732523136485,7.206797719145692,7.482131772160285,0.02027085274300357
v_subj(L1_00).5,7.008439838191569,0.20140697395314866,6.769020016478722,6.886437803858629,6.903361024896909,7.19219861408177,7.465802412548878,0.01947847408128002
v_subj(L1_00).6,7.018463172912018,0.21565364662137285,6.77499004979964,6.887956776907055,6.903789574596774,7.218707003084388,7.51422404477905,0.02082421587294656
v_subj(L1_00).7,7.017188193645821,0.21295850361498514,6.76664586316202,6.887167668307068,6.902941461507186,7.21519260295848,7.497722848525388,0.02057855347224971
v_subj(L1_00).8,7.007577992785917,0.20112143106549843,6.77266468678861,6.885137332525808,6.903299982930846,7.189320210256696,7.462644405051928,0.019406471627481818
v_subj(L1_00).9,7.018515306968028,0.21777158236733,6.77065067309961,6.886812717097541,6.9038597477734385,7.21596921351413,7.515124492734262,0.02083438055532407
t,0.2718542587810457,0.11769272151324467,0.0826115691636668,0.1874402455021545,0.2556015368940894,0.337987057982333,0.553426788098652,0.008185158651310776
t_std,1.223332084248461,0.5338430745787813,0.3586074666706978,0.8333591464702772,1.1642840643363217,1.5314574813854034,2.464058631193692,0.03737111030463776
t_subj.0,0.000448142795244436,0.001199042602682153,4.3281181071391475e-19,3.683561101874834e-11,2.897804368266503e-06,0.00021739105765488688,0.0038927364957607805,7.910474517013048e-05
t_subj.1,0.00012845553330290683,0.000623587930554853,4.728907151868809e-31,7.851398081222061e-19,1.4901474071634876e-10,2.5564024490070965e-07,0.001879394757874485,4.0142865070210895e-05
t_subj.2,0.0004096388559433228,0.001142647214203482,1.9478720766708396e-15,2.506679619129589e-08,4.3905431871831165e-06,0.0001847726116135796,0.0042710420499665076,6.846843545878724e-05
t_subj.3,4.0503887843773634e-05,0.00019880276836299355,3.1533944353971252e-30,3.789344353034117e-17,6.7114639604299935e-12,8.338598976620032e-09,0.0005296470480631254,1.0315369956400837e-05
t_subj.4,0.00031391024857389913,0.0012899692728304433,1.0092579299579094e-28,1.7860281384075561e-19,2.8073380382791554e-13,8.306591319322509e-08,0.0043105519886532245,9.153168392063465e-05
t_subj.5,0.0004704810126895419,0.001424456010362495,2.5049439768570397e-14,8.255456641738905e-10,1.6190428746629934e-06,0.00013815590695121557,0.004772421686728493,8.770041362357784e-05
t_subj.6,0.0003208733860683429,0.0010477825048610236,3.150837767637242e-12,1.430263049191822e-07,6.981333737760011e-06,0.00010872628127603785,0.0029865902294776672,5.939205562557569e-05
t_subj.7,0.00027586473394865843,0.0010612671483982595,1.2484970289476367e-17,2.9192849918692507e-10,5.8589594769505405e-08,2.1197067443864547e-05,0.003246581257176415,6.855975495740255e-05
t_subj.8,0.0003715988332545009,0.001215122272370412,7.504313841779084e-20,2.4211400535615798e-09,2.102398241186445e-06,0.00013368536631776695,0.003668325659091202,7.24702868624702e-05
t_subj.9,0.00018211164154069732,0.0007981732841640507,1.0117179397757808e-22,6.255263149962121e-14,2.995425824893007e-10,1.630130994575643e-06,0.0019899680721483654,4.806577670140543e-05
sv,0.17838601459812822,0.1118305957326657,0.011638165661000848,0.08884661852679104,0.1637052008789582,0.25272016467329494,0.4218100563704176,0.008959718764439305
