0.69,2.682051,0.68957806,1.0,10.0,0.36666667,6.746512,0.6695781,10.0,10.0,0.0,0.0,0.0,1.0,4.0,0.36842105,0.9514901,0.81157804,1.0,1.0,0.0,0.0,0.0,0.5263158,4.4736843,1.0,1.0127923,0.70757806,0.849578,1.568578,0.0,0.0,0.0,1.9642857,3.0357144,1.0,0.84231514,0.69157803,0.7995781,1.0,0.0,0.0,0.0,2.6086957,2.3913043,0.6333333,0.6315789,-5.73372,-0.10917495,3.5789006,4.3717127,0.10833747,0.42515403,0.12522237,0.10917495,5.73372,0.20042194,9.150422,-5.795022,-0.17047717
0.54,3.8346317,0.91832876,1.0,10.0,0.033333335,9.705277,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.10526316,0.98149097,1.0,1.0,1.0,0.0,0.0,0.0,0.2631579,4.736842,1.0,1.8215431,0.7723288,1.5383288,2.9493287,0.0,0.0,0.0,0.71428573,4.285714,1.0,0.98492676,0.92232877,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.96666664,0.8947368,-7.8837347,0.0034357554,4.025352,1.6142609,0.08067891,1.2107269,0.034325935,-0.0034357554,7.8837347,0.0,8.461671,-8.723786,-0.83661634
0.53,3.700611,0.7968715,1.0,10.0,0.033333335,9.743229,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.05263158,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.3458,0.7168715,1.3718715,2.0958714,0.0,0.0,0.17857143,1.0714285,3.75,1.0,0.9166019,0.6968715,1.0,1.0,0.0,0.0,0.0,0.8695652,4.130435,0.96666664,0.94736844,-8.3974285,-0.08339811,4.0615053,1.4063925,0.0,0.538732,0.13325354,0.08339811,8.3974285,0.0,8.628128,-8.743229,-0.42919818
0.53,3.9385006,1.0,1.5453473,10.0,0.033333335,9.874679,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.05263158,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.9860617,1.4543474,1.7753474,2.9183474,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.96666664,0.94736844,-7.8886166,0.0,3.9567652,0.6864155,0.0,0.60048395,0.0,0.0,7.8886166,0.0,8.224652,-8.874679,-0.98606163
0.78,2.9603064,0.912115,1.0075575,10.0,0.53333336,6.374061,1.002115,8.080115,10.0,0.0,0.0,0.0,0.16666667,4.8333335,0.57894737,0.9807955,1.0,1.0,1.0,0.0,0.0,0.0,0.2631579,4.736842,1.0,2.2815435,0.869115,1.7351149,3.308115,0.0,0.0,0.0,0.35714287,4.642857,1.0,0.9691504,0.92911494,1.0,1.0,0.0,0.0,0.2173913,0.0,4.7826085,0.46666667,0.42105263,-4.092518,-0.011645095,3.289452,3.951172,0.083710365,1.8258985,0.09430314,0.011645095,4.092518,0.0,6.345,-5.3932657,-1.3123931
0.66,3.0485687,0.8759756,1.0,10.0,0.26666668,7.65946,0.9229756,10.0,10.0,0.0,0.0,0.0,0.16666667,4.8333335,0.36842105,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.2211899,0.8489756,1.1029756,1.6689756,0.0,0.0,0.0,0.17857143,4.821429,1.0,0.95129377,0.84997565,1.0,1.0,0.0,0.0,0.0,0.2173913,4.7826085,0.73333335,0.6315789,-6.43827,-0.048706252,3.7202587,3.9561887,0.0,0.38366705,0.07164678,0.048706252,6.43827,0.0,8.897024,-6.65946,-0.26989615
0.53,3.5585868,0.9848194,1.0,10.0,0.06666667,9.409321,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.1351765,0.9128194,1.1048194,1.3818194,0.0,0.0,0.0,0.0,5.0,1.0,0.9910477,0.9848194,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.93333334,1.0,-8.274145,-0.008952305,4.0389643,2.2481794,0.0,0.19666633,0.024639126,0.008952305,8.274145,0.0,8.895181,-8.409321,-0.14412884
0.53,3.6621742,0.9948748,1.0887479,10.0,0.06666667,9.3932495,10.0,10.0,10.0,0.0,0.0,0.0,0.16666667,4.8333335,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.5437479,0.9047479,1.4837478,2.460748,0.0,0.0,0.0,0.35714287,4.642857,1.0,0.9649996,0.8267479,1.0,1.0,0.0,0.0,0.0,0.4347826,4.5652175,0.93333334,1.0,-7.849502,-0.03500037,3.99193,2.309444,0.0,0.6025409,0.08291125,0.03500037,7.849502,0.0,8.5162525,-8.3932495,-0.5787482
0.53,4.130921,1.0,2.2358744,10.0,0.1,9.266587,9.385588,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.05263158,0.99925655,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.96428573,3.3253074,1.9018743,3.0258744,5.1888742,0.0,0.0,0.0,0.0,5.0,0.95652175,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.8642857,0.90389013,-5.94128,0.0007434549,3.8292751,2.258211,0.0032406447,1.748655,0.0,-0.0007434549,5.94128,0.0,6.974126,-8.267331,-2.3253074
0.65,3.6102328,1.0,1.4540079,10.0,0.3,8.074036,2.5070078,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.2631579,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.7429364,1.1210078,2.4490077,4.778008,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.7,0.7368421,-5.3310995,0.0,3.5948346,3.2261527,0.0,1.639104,0.0,0.0,5.3310995,0.0,7.550992,-7.0740356,-1.7429364
0.56,3.5570223,0.99763554,1.0236355,10.0,0.1,9.19153,9.311864,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.10526316,0.99677026,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.3675641,0.8836355,1.2386355,2.0036354,0.0,0.0,0.0,0.17857143,4.821429,1.0,0.9880829,0.9989084,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.9,0.8947368,-7.823966,-0.0086873965,3.9538805,2.4828403,0.014077976,0.46694705,0.041547347,0.0086873965,7.823966,0.0,8.761365,-8.19476,-0.3794812
0.69,2.7092435,0.3373993,1.0,10.0,0.3,7.31622,0.4463993,10.0,10.0,0.0,0.33333334,0.6666667,0.16666667,3.8333333,0.47368422,0.87036824,0.38539928,1.0,1.0,0.0,0.7894737,0.0,0.2631579,3.9473684,1.0,0.6748993,0.31139928,0.5673993,1.1533993,0.17857143,1.6071428,1.25,0.71428573,1.25,1.0,0.6958083,0.3373993,0.7473993,1.0,0.2173913,0.8695652,1.3043479,0.2173913,2.3913043,0.7,0.5263158,-6.6413207,-0.17455997,3.8057978,4.214927,0.25553796,0.4475168,0.30493265,0.17455997,6.6413207,0.2526007,9.432601,-6.4458513,0.020908972
0.83,2.5102775,0.7009243,1.0,7.409732,0.6666667,5.335283,0.6869243,4.606924,10.0,0.0,0.0,0.33333334,0.5,4.1666665,0.6315789,0.95967627,0.94038486,1.0,1.0,0.0,0.0,0.2631579,0.2631579,4.4736843,1.0,1.8215672,0.6899243,1.3169243,3.3019242,0.0,0.0,0.53571427,0.53571427,3.9285715,1.0,0.9448498,0.7819243,1.0,1.0,0.0,0.0,0.0,0.65217394,4.347826,0.33333334,0.36842105,-3.5137157,-0.014826428,2.867189,3.808283,0.124063134,1.1863467,0.10551617,0.014826428,3.5137157,0.0,3.29,-4.3756065,-0.8767173
0.76,2.3810873,0.6270115,0.9270115,10.0,0.46666667,5.764939,0.6770115,10.0,10.0,0.0,0.0,0.33333334,1.0,3.6666667,0.57894737,0.82947975,0.5750115,0.9170115,1.0,0.0,0.0,0.7894737,1.3157895,2.8947368,1.0,1.0241543,0.64201146,0.83201146,1.8870115,0.0,0.0,0.35714287,1.7857143,2.857143,1.0,0.9010495,0.7230115,0.95701146,1.0,0.0,0.0,0.0,0.8695652,4.130435,0.53333336,0.42105263,-4.740784,0.07156974,3.3602371,4.6121907,0.19208063,0.5695278,0.119942784,-0.07156974,4.740784,-0.04,9.167989,-4.935459,-0.12310487
0.51,3.8252187,1.0,1.2443956,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.4483242,1.1063956,1.3693956,1.7473956,0.0,0.0,0.0,0.0,5.0,1.0,0.9986431,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-8.551676,-0.0013569063,4.0720043,0.0,0.0,0.3895994,0.0044956976,0.0013569063,8.551676,0.0,8.630605,-9.0,-0.44968104
0.55,3.3547919,0.45816708,1.0,10.0,0.06666667,9.378612,10.0,10.0,10.0,0.0,0.16666667,0.0,0.0,4.8333335,0.10526316,0.9725439,0.98383343,1.0,1.0,0.0,0.0,0.2631579,0.0,4.736842,1.0,0.70738137,0.3531671,0.6241671,1.2601671,0.0,0.71428573,1.25,1.7857143,1.25,1.0,0.6885148,0.3871671,0.5991671,1.0,0.0,0.65217394,1.9565217,0.65217394,1.7391304,0.93333334,0.8947368,-8.671229,-0.2840291,4.1713877,2.3665566,0.101801746,0.30912125,0.24221449,0.2840291,8.671229,0.40083292,9.375833,-8.406067,-0.018866569
0.51,3.7564404,0.87400126,1.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.2273585,0.72200125,1.1520013,1.8760012,0.0,0.0,0.0,1.25,3.75,1.0,0.9686089,0.8570013,1.0,1.0,0.0,0.0,0.0,0.2173913,4.7826085,1.0,1.0,-8.772641,-0.03139108,4.1160846,0.0,0.0,0.45036185,0.07481187,0.03139108,8.772641,0.0,8.847999,-9.0,-0.2587495
0.59,3.4726965,1.0,1.3811665,10.0,0.2,8.5109,2.5861664,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.10526316,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.7836665,1.3061665,1.5861665,2.4841664,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.8,0.8947368,-6.7272334,0.0,3.7376993,3.0739238,0.0,0.6344004,0.0,0.0,6.7272334,0.0,8.413834,-7.5109,-0.7836665
0.65,3.3292754,0.76305395,1.0,10.0,0.2,8.661011,2.722054,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.42105263,0.9534296,0.84105396,1.0,1.0,0.0,0.0,0.2631579,0.2631579,4.4736843,1.0,1.2007682,0.60505396,1.055054,1.7450539,0.0,0.0,0.35714287,0.89285713,3.75,1.0,0.9287191,0.75505394,1.0,1.0,0.0,0.0,0.2173913,0.65217394,4.130435,0.8,0.57894737,-7.4602427,-0.024710465,3.8798726,2.9958527,0.1294373,0.6056428,0.12369517,0.024710465,7.4602427,0.0,8.944946,-7.707581,-0.27204913
0.51,3.8678763,1.0,1.2965876,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.6062305,1.1475875,1.5465876,2.1145875,0.0,0.0,0.0,0.0,5.0,1.0,0.9918772,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-8.393769,-0.008122819,4.0483475,0.0,0.0,0.4164976,0.028907545,0.008122819,8.393769,0.0,8.453412,-9.0,-0.61435324
0.82,1.9320177,0.37461844,0.78461844,10.0,0.6,4.493438,0.37161845,0.88961846,10.0,0.0,0.6666667,0.6666667,0.6666667,3.0,0.68421054,0.7382202,0.33861846,0.97461843,1.0,0.0,1.0526316,0.7894737,0.5263158,2.631579,1.0,1.006047,0.39161846,0.6846185,2.0496185,0.0,0.71428573,1.0714285,0.89285713,2.3214285,1.0,0.704484,0.37661844,0.6846185,1.0,0.0,0.8695652,1.0869565,1.3043479,1.7391304,0.4,0.31578946,-3.4873908,-0.033736233,3.0420156,4.604672,0.29401433,0.7667474,0.238027,0.033736233,3.4873908,0.29,0.205,-3.7552176,-0.30156302
0.79,3.115204,0.9358173,1.0,10.0,0.5,6.640075,0.9548173,9.538408,10.0,0.0,0.0,0.0,0.16666667,4.8333335,0.7368421,0.9838755,0.9893635,1.0,1.0,0.0,0.0,0.0,0.2631579,4.736842,0.96428573,2.5387168,0.91481733,1.6768173,5.120817,0.0,0.0,0.0,0.0,5.0,1.0,0.9800196,0.94945383,1.0,1.0,0.0,0.0,0.0,0.2173913,4.7826085,0.4642857,0.2631579,-4.1013584,-0.003855857,3.4483926,3.9966803,0.058684602,2.2823389,0.06735688,0.003855857,4.1013584,0.0,7.8615913,-5.6562,-1.5586971
0.58,3.3022835,0.7005668,1.0,10.0,0.13333334,8.829209,1.9465668,10.0,10.0,0.0,0.0,0.16666667,0.0,4.8333335,0.15789473,0.9863983,1.0,1.0,1.0,0.0,0.0,0.0,0.2631579,4.736842,1.0,0.9862097,0.6595668,0.9515668,1.3965669,0.0,0.0,0.0,1.4285715,3.5714285,1.0,0.8259407,0.6835668,0.8115668,1.0,0.0,0.0,0.0,2.3913043,2.6086957,0.8666667,0.84210527,-7.842999,-0.16045755,3.9957247,3.0424972,0.059288636,0.28273115,0.13434866,0.16045755,7.842999,0.18843317,9.048433,-7.8428106,-0.16026899
0.51,3.7490432,0.8771005,1.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.1974577,0.8181006,1.1071005,1.7291006,0.0,0.0,0.0,0.53571427,4.464286,1.0,0.97284794,0.8691006,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,-8.802543,-0.027152056,4.118708,0.0,0.0,0.38314953,0.05373461,0.027152056,8.802543,0.0,8.8928995,-9.0,-0.22460975
0.52,3.500133,0.6160913,1.0,10.0,0.033333335,9.688236,10.0,10.0,10.0,0.0,0.0,0.0,0.16666667,4.8333335,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.796377,0.5240913,0.6770913,1.2550913,0.0,0.0,1.25,1.6071428,2.142857,1.0,0.7855497,0.60909134,0.7470913,1.0,0.0,0.0,0.2173913,2.6086957,2.173913,0.96666664,1.0,-8.891859,-0.21445027,4.179015,1.7075996,0.0,0.27698013,0.16574842,0.21445027,8.891859,0.25290868,9.322908,-8.688236,-0.010827305
0.72,3.0599403,1.0,1.0888146,10.0,0.4,7.0091925,1.1718147,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.47368422,0.98967445,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.9291718,0.9918146,1.4888146,3.8028147,0.0,0.0,0.0,0.0,5.0,1.0,0.9955491,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.6,0.5263158,-5.080021,0.0058746436,3.4072049,3.8572516,0.04500801,1.1324424,0.01813365,-0.0058746436,5.080021,0.0,8.511186,-6.019518,-0.93362266
0.73,2.6769862,0.8322233,1.0,10.0,0.4,6.5574226,0.9802233,10.0,10.0,0.0,0.0,0.0,0.16666667,4.8333335,0.5263158,0.9277138,0.7832233,1.0,1.0,0.0,0.0,0.0,1.3157895,3.6842105,1.0,1.1437947,0.83522326,0.96522325,1.7182233,0.0,0.0,0.0,0.35714287,4.642857,1.0,0.92709243,0.83922327,0.95522326,1.0,0.0,0.0,0.0,0.2173913,4.7826085,0.6,0.47368422,-5.413628,-0.00062140834,3.4841244,4.3550773,0.10096227,0.4430092,0.07860825,0.00062140834,5.413628,0.04477672,9.034777,-5.629709,-0.21670228
0.87,2.0133655,0.8820446,1.0210223,4.6930447,0.8666667,3.2854388,1.0430446,1.5420446,10.0,0.0,0.0,0.0,0.33333334,4.6666665,0.6315789,0.9817942,0.97240895,1.0,1.0,0.0,0.0,0.0,0.2631579,4.736842,0.96428573,2.1944716,0.8790446,1.5120445,3.4990447,0.0,0.0,0.0,0.0,5.0,0.95652175,0.98582995,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.09761905,0.3249428,-1.090967,0.0040357965,2.1605892,3.0668666,0.055767145,1.8788413,0.046972312,-0.0040357965,1.090967,0.0,0.03,-2.3036444,-1.2086416
0.75,1.8059775,0.29396787,0.7849679,10.0,0.6,4.512981,0.29896787,1.3399678,10.0,0.0,1.0,0.33333334,0.33333334,3.3333333,0.31578946,0.89130735,0.5409679,1.0,1.0,0.0,0.5263158,0.2631579,0.0,4.2105265,1.0,0.5374679,0.28496787,0.43496788,0.8779679,0.0,2.142857,1.0714285,0.35714287,1.4285715,1.0,0.57497346,0.31696787,0.4849679,1.0,0.0,1.5217391,1.7391304,0.65217394,1.0869565,0.4,0.68421054,-3.9755127,-0.31633386,3.0638046,4.5833936,0.23532364,0.27373445,0.2545057,0.31633386,3.9755127,0.5150321,0.905,-3.6216733,0.037505586
0.52,3.8492525,0.88286823,1.2648683,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.05263158,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.6066539,0.88186824,1.5548682,2.2838683,0.0,0.0,0.0,0.35714287,4.642857,1.0,0.91038895,0.68686825,1.0,1.0,0.0,0.0,0.2173913,0.8695652,3.9130435,1.0,0.94736844,-8.393346,-0.089611046,4.072142,0.0,0.0,0.68109417,0.14482744,0.089611046,8.393346,0.0,8.445131,-9.0,-0.696265
0.75,2.6082091,0.9474793,1.0534793,10.0,0.6,5.585421,0.97447926,4.0634794,10.0,0.0,0.0,0.0,0.16666667,4.8333335,0.31578946,0.95283777,0.7544793,1.0,1.0,0.0,0.0,0.0,0.7894737,4.2105265,1.0,1.870265,1.0394793,1.6184793,3.5454793,0.0,0.0,0.0,0.35714287,4.642857,1.0,0.9907373,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.4,0.68421054,-3.7151558,0.037899584,3.0154018,4.0531707,0.10639414,1.0563811,0.031020515,-0.037899584,3.7151558,0.0,2.445,-4.632583,-0.8795277
0.53,3.8234365,1.0,1.2301139,10.0,0.033333335,9.700837,10.0,10.0,10.0,0.0,0.0,0.0,0.0,5.0,0.05263158,0.99395335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.7672567,1.0671139,1.6751138,2.6131139,0.0,0.0,0.0,0.0,5.0,1.0,0.997836,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.96666664,0.94736844,-7.9335804,0.0038826265,3.9961708,1.6385826,0.02635669,0.68447524,0.0077779773,-0.0038826265,7.9335804,0.0,8.324886,-8.706883,-0.76942074
