,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.118046876991024,0.05024501142947629,2.990242382118457,3.0884743735725606,3.1221827766342964,3.1550859206714383,3.204550719514408,0.004441331147225733
a_std,0.034324317853525486,0.029838233243349985,0.0015376310660678112,0.011953664782225065,0.026622107085083394,0.04799713055664036,0.11236678122094171,0.0022397621388890528
a_subj.0,3.118217938341419,0.05773352359036989,2.978010828712047,3.084502553189597,3.1225022639622577,3.1569672103445234,3.2221667136915144,0.004576210014510816
a_subj.1,3.1023838543822584,0.06310034054778223,2.943889830157755,3.071098815288211,3.1096508886068635,3.145648370605354,3.2055109574340164,0.004957053425472328
a_subj.2,3.1166698778725856,0.0569228430581419,2.9787552145784586,3.083111778907371,3.1224006934472226,3.155199390476617,3.214767853095013,0.004445535572229391
a_subj.3,3.12004316758262,0.05730789639807432,2.9803223200759867,3.086897333847467,3.124848803337159,3.1576498514616502,3.2221704908691526,0.004356111140961459
a_subj.4,3.1082361438462094,0.058660980239109976,2.9658465712388473,3.0788713930561395,3.1129583741293803,3.146819661473997,3.2103462622865693,0.004519685937020114
a_subj.5,3.1160564920253155,0.05906600979354485,2.976806662610272,3.08287479677317,3.1211218771001326,3.1544687594530663,3.223650848427472,0.004560352538626487
a_subj.6,3.126180603654971,0.05709400680395338,2.993488549866448,3.0894390553138815,3.1289004354352667,3.1613511971235027,3.236571451788437,0.004292970748692016
a_subj.7,3.136162349150268,0.059116573561261807,3.0141598718937948,3.0963955653576343,3.134518663078499,3.170678306054429,3.2578994689186755,0.004297909779686957
a_subj.8,3.1169000900424755,0.057081925211528994,2.9782922879631983,3.084002417073885,3.121936148726899,3.155811768887106,3.219172051762953,0.004514401131542134
a_subj.9,3.123348263568197,0.05755017238104839,2.9989673919079953,3.08839200389258,3.1261723989767654,3.1598938128298184,3.234517514625683,0.004323542678513749
