,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,v(L0_00),v(L0_25),v(L0_50),v(L0_75),v(L1_00),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_00).5,v_subj(L0_00).6,v_subj(L0_00).7,v_subj(L0_00).8,v_subj(L0_00).9,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_25).5,v_subj(L0_25).6,v_subj(L0_25).7,v_subj(L0_25).8,v_subj(L0_25).9,v_subj(L0_50).0,v_subj(L0_50).1,v_subj(L0_50).2,v_subj(L0_50).3,v_subj(L0_50).4,v_subj(L0_50).5,v_subj(L0_50).6,v_subj(L0_50).7,v_subj(L0_50).8,v_subj(L0_50).9,v_subj(L0_75).0,v_subj(L0_75).1,v_subj(L0_75).2,v_subj(L0_75).3,v_subj(L0_75).4,v_subj(L0_75).5,v_subj(L0_75).6,v_subj(L0_75).7,v_subj(L0_75).8,v_subj(L0_75).9,v_subj(L1_00).0,v_subj(L1_00).1,v_subj(L1_00).2,v_subj(L1_00).3,v_subj(L1_00).4,v_subj(L1_00).5,v_subj(L1_00).6,v_subj(L1_00).7,v_subj(L1_00).8,v_subj(L1_00).9,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9
0,4.098544089004598,0.023758666289107177,4.087529982737125,4.123582344785495,4.0792691308521345,4.061775774140632,4.106467047255712,4.10293106058897,4.103646254361782,4.098087192158479,4.105292567890003,4.070933779760517,2.575120071388321,1.331448513401716,-0.04897936011016701,2.7093288235988426,2.7209479392935307,0.004978353114261789,2.5762764378012046,2.5730669575226206,2.573603308834185,2.577558575558464,2.5825101573851135,2.5736878939996517,2.5850332888238685,2.573068322507161,2.574163500079586,2.5842687552298886,1.3421840528073221,1.3330538395695173,1.3307490670163347,1.3225547282338364,1.3297252916122608,1.3339624572740225,1.3324080077416343,1.3355124266271061,1.3242191965620478,1.3315448421212983,-0.04896796003396542,-0.043358578238812506,-0.051480198466369934,-0.05422814431751655,-0.04258540285877697,-0.0497453704327887,-0.04703774445025452,-0.047061058739554074,-0.046356574652657107,-0.0448812385744968,2.7133289137221817,2.7156498660533046,2.716442606733056,2.7063096125282575,2.708324482886768,2.716478362095418,2.7092947331706503,2.7138399462383527,2.7126478504202773,2.7157664288090597,2.7214818705445403,2.7273091356351618,2.7168283234791653,2.713953724141958,2.7315074404924737,2.7136195931217273,2.719310587884152,2.7232583173573626,2.7349789536497764,2.7228942133850214,0.14783938212417294,0.4794583211414739,8.679687894888109e-06,1.957824553144505e-08,0.0019387083663559507,0.00026979167877261886,2.4409184321473918e-12,5.8204803836724766e-09,4.7375203240263126e-08,3.6654127606500946e-06,5.433330634588643e-15,0.00030824578508956255
1,4.097470090713457,0.01819925634823867,4.119665236587477,4.075835809250795,4.115292750386005,4.095178322898262,4.109357725343143,4.094254892593507,4.093250834877702,4.081019217103287,4.093849097635645,4.060239321780978,2.5789955465691112,1.3305217074556719,-0.04860904907334296,2.7127118515068926,2.7184602945385454,0.00420175967896496,2.5861798867334906,2.576541428110644,2.584022338433436,2.5790903954537634,2.578330346489428,2.5731999457898973,2.572814776105106,2.5763391742642905,2.579738941011038,2.5812124607031532,1.32927052957831,1.3250138207383744,1.33548435227846,1.3207911790475095,1.3389271082752057,1.3298810197432192,1.3368310377571426,1.332307796122973,1.3219581103286544,1.3297527134318028,-0.04976716276884306,-0.05504120441053623,-0.04748431027581981,-0.04165143365122697,-0.044789588106376774,-0.045183381783783144,-0.04814806505863368,-0.04884194280833487,-0.05214002964683954,-0.04576391823997057,2.708707583886179,2.7118805928444494,2.7155001318299234,2.7081638677530675,2.7147178000358947,2.7160441044970454,2.7169048328568874,2.7148549409419935,2.710804423158265,2.7167028974777967,2.717219970888659,2.714305370653905,2.711629224268365,2.7276892760639924,2.7131108834414572,2.716815038164989,2.7230664524208024,2.7227431048906205,2.7140439687470055,2.7222384611450696,0.09344799503583959,0.3065494607077271,1.1631216682030172e-05,4.2553728822200685e-08,0.0015779754866868142,0.0002625124809288423,2.18010310070569e-12,7.895568686061616e-10,1.2790459554695111e-08,6.529087995218965e-06,1.3021412444569226e-15,0.0008287840420311745
2,4.110499028933194,0.025460316214061196,4.123863468018973,4.1440720736820165,4.083244476331437,4.131079121202331,4.095630828947687,4.098706955102838,4.098499551565035,4.076233608547953,4.093684045212543,4.115351253980141,2.577500975058732,1.331019370967887,-0.05025246016445867,2.7129202477571517,2.7167688335528477,0.004841336855342675,2.57045174001409,2.581595841344089,2.5795669673131414,2.5726964638989203,2.5767558798687573,2.5768832126300287,2.5749900873170737,2.5819031661088307,2.5752250811600104,2.583331037874917,1.3370616478949318,1.333489241218261,1.3270576901325237,1.3278296091228734,1.3329200090501057,1.3333948815079835,1.3252974929244257,1.334191309991996,1.3220570568135774,1.3271960658038993,-0.048269696662987,-0.046740171361968036,-0.051986462203213346,-0.04349306935997105,-0.0528220586118881,-0.0487246357869604,-0.04970332813728961,-0.048503525944858045,-0.05452733455324764,-0.04512758572549129,2.712056119960234,2.714164918004243,2.7117071292551556,2.7168898931630387,2.718634603269169,2.7110716915860364,2.7125777040921837,2.715812851737366,2.712321432010511,2.7153924000556846,2.720492668004885,2.721124925790179,2.717736226096294,2.710474890152525,2.722278817181934,2.7189673854865153,2.707000996303371,2.72324785723466,2.723413997858937,2.7133665320801037,0.10126926825110408,0.4604461731280351,1.7272467254882823e-05,4.571155951697504e-08,0.0005902304766860038,0.0005413297020063022,1.923722327447957e-12,1.187321623236676e-09,9.208064644925135e-09,7.251461240973474e-06,3.6455815400294214e-15,0.0007724335100930664
3,4.106683710120423,0.012390681959875933,4.089916026190041,4.092040970098241,4.101212542213721,4.0864739061902124,4.094115587937087,4.099525703651954,4.112997466575254,4.075716263308378,4.107227117485324,4.1170557398066645,2.5754404564262385,1.3333837926875862,-0.050267511643430934,2.7123607606729014,2.715594568587673,0.004194149551758399,2.5697510883479255,2.5796906108516042,2.5810484358708927,2.578117971044064,2.582255109164894,2.5731528248524365,2.580165972799243,2.5698509824921523,2.5754414780705592,2.5840114578372595,1.3379628209144339,1.3285536326511214,1.3296598494535916,1.3271733416037466,1.3355842088217396,1.334328889865136,1.3293378888345926,1.3331484084279053,1.3403113725539826,1.340210232277276,-0.04720273801930471,-0.049876737626837454,-0.05172945774429304,-0.054044614013863755,-0.048784294688971254,-0.05517070676439038,-0.04920223645236704,-0.04550363506655186,-0.0503696207659859,-0.0515335581208444,2.7155891832337082,2.710100387919685,2.7093500091001608,2.7134050990372196,2.7076272959548047,2.7125101795810274,2.7121287209021627,2.7070377304752498,2.7129051156008517,2.715621241203966,2.711300833124479,2.7111818378721257,2.715611883758382,2.713078551155361,2.7127825345108976,2.70962640378905,2.7117977985267188,2.720615488830904,2.7177611844795173,2.7095786613871695,0.1268989469661005,0.515255704620875,4.998364579566361e-05,1.92100681420825e-08,6.482611302417854e-05,0.0003736066623528573,4.701333335561649e-12,8.448807529182484e-10,5.364277943509276e-07,3.1813683792749327e-05,2.3136962202434918e-15,0.0008297816787978304
4,4.106678351730516,0.011640098114578395,4.099211955413119,4.098542127217397,4.11035642347431,4.1222543588488065,4.090705836000825,4.119224872632451,4.110030073038443,4.112995175470992,4.101443878646064,4.098916151747301,2.5774436778887964,1.3341735008229492,-0.05222884770803906,2.712329075370606,2.713171278964169,0.004221514779539799,2.583053707866689,2.578999943156674,2.5732497472498643,2.576115102438583,2.580455742445374,2.5837631894829682,2.5727076255271544,2.5687677680918046,2.5764315514423104,2.572361709516311,1.338069292124992,1.3354158307850807,1.3353748538852261,1.3394865492077361,1.3364213394985678,1.3318391670209555,1.335973702968645,1.3410505615393273,1.3271514170017706,1.341108045486725,-0.040873310466956844,-0.055091139234447965,-0.05063604052177423,-0.04991439960096818,-0.056939253059390016,-0.051420531366485896,-0.05279343625203072,-0.06056713087646415,-0.054634145732112956,-0.052458935749070394,2.716875783973235,2.712442684758121,2.7101248767846777,2.712000987700289,2.7162766772279956,2.720430706026789,2.717473186939266,2.7182374676337546,2.7126963819637693,2.7133975406930406,2.7102235182811363,2.7128285088253876,2.717354988058291,2.7125146584286814,2.71177667847271,2.708164124139869,2.715278390803146,2.717669607761379,2.715865469651753,2.719471757828745,0.14348161109281868,0.542913116355408,2.2474239559759266e-05,4.677745430718971e-08,6.899971130527481e-05,0.0004383759367702516,3.0275129276241477e-12,6.158464981224185e-10,5.73993001241929e-08,1.7031024281536993e-05,1.7505652077019642e-15,0.0008230863138852384
5,4.109059998871215,0.007363828360417546,4.117302900650434,4.090377513442951,4.102959816176442,4.105173016310319,4.10302738368913,4.118097563602164,4.104605296702089,4.118294126144313,4.102887777516453,4.098835811459298,2.5769536785660287,1.3357594264787767,-0.05589753182115724,2.7139355854258844,2.712194390223616,0.003838558837595249,2.5826402126442667,2.576515731112041,2.5775557360316976,2.5796964966611378,2.5737948974212723,2.575163547721414,2.5730426916886757,2.578557915180508,2.5714669420201317,2.578588751668038,1.3299994089058191,1.3344114215431635,1.3366355708595126,1.3321830868218698,1.3349677855591782,1.3403167942245058,1.3333746481548039,1.3418443055151354,1.3295303662500693,1.3271890822979255,-0.05248227929862227,-0.05779580950775851,-0.05550582876669976,-0.04960128616224879,-0.05326324130461886,-0.06694564400458362,-0.061000843900274895,-0.060965202195933134,-0.0549150378590174,-0.06503535888614628,2.712730969716563,2.7132651796153926,2.714432420644785,2.721368882287006,2.713522072390945,2.7169676318183638,2.718222445774986,2.711219232947318,2.718185635637857,2.711121080339647,2.7088248445422134,2.709023018301319,2.712196307491244,2.706272291188264,2.7151502293696033,2.7181584996290757,2.710180977377954,2.711301564201,2.7142275448205027,2.71685965958147,0.12706389720070912,0.5839167702275251,1.2752659246493783e-05,3.11472317395005e-08,1.1282499003778881e-05,0.00014961499347197098,1.3767276487151068e-12,7.613579088001554e-11,3.0264487279783315e-07,5.435155386731942e-05,2.3255753666874613e-16,0.0007928184267561218
6,4.109187448665411,0.006214671836761339,4.10040085641414,4.106508187393136,4.112034077517966,4.108481711975982,4.11246915799753,4.1001928760880295,4.107011440971437,4.099046600478766,4.101534369207151,4.107789111963243,2.5774501324663945,1.3323032691456986,-0.05836314317490423,2.7131212882810134,2.711176290569378,0.003964828312245589,2.572606798071561,2.5741067975728726,2.5753861404998144,2.5743888339022156,2.5788005873432183,2.5752629358422885,2.575380736715312,2.5707042415818235,2.579524299873295,2.5793824244198,1.3326251822498199,1.328370352212151,1.3350297595367893,1.3359742796665417,1.3332378964595974,1.331464807715915,1.3309937986543674,1.3270525503475339,1.3320673539872319,1.3270949705954695,-0.05212796588241555,-0.05667619164354554,-0.053340010155917134,-0.05195195770560092,-0.05684450952036577,-0.054104111959386136,-0.06168850633064306,-0.0611678755599285,-0.0632793529222011,-0.05293662487841155,2.7126334304715765,2.709445787293236,2.7116452234273245,2.709868061996046,2.7120575673682037,2.710202788363342,2.716217917486984,2.7123483257851766,2.705538228015673,2.7130893854875677,2.710708105903855,2.7063641554435867,2.7165592104946206,2.713786517115114,2.7099360595063593,2.707717670498218,2.71143019931035,2.7106630168554102,2.710084392161911,2.7087359592555327,0.16469605361201164,0.7341525643537512,3.463964337187759e-06,8.357258388633337e-09,2.3305143560858467e-06,0.0011618414221375517,7.777256355145618e-13,9.384079134427945e-12,7.100370057658604e-08,2.7362558545148243e-05,2.1767560556223756e-17,0.0010677813463963986
7,4.107832626302211,0.0064182718668769866,4.105066407609242,4.110731160410763,4.102669217481388,4.105129006274567,4.118924440619099,4.113518755834781,4.107777642165379,4.107076148280802,4.105802949648443,4.113457600978341,2.5762170452174185,1.3333971273971936,-0.05695158150125086,2.7116473757562365,2.708728253778278,0.0035218741716244025,2.5784760139892775,2.570874515341452,2.5712435062640067,2.57304244627953,2.5778544239520302,2.577613035749611,2.570101051702094,2.5747991579473277,2.5768959187772618,2.578097896756363,1.3347577193128306,1.3380833752823504,1.3343297692386975,1.3302524729155214,1.332776697982693,1.3322659863163198,1.3308830651109635,1.3260467021371425,1.3307885720294053,1.3387484685657915,-0.04946366034688914,-0.05505867971793576,-0.05925528779670713,-0.06050502397373484,-0.05443017461558774,-0.049040985144823544,-0.06100543391782334,-0.056755011949024325,-0.053571549227085354,-0.05277835456457154,2.7168608901061093,2.7119821703185405,2.709499065615425,2.7111422567806747,2.7094865418930594,2.7095072904235225,2.7095297196652024,2.7089413615125055,2.716671056982607,2.7125552159484356,2.706728707163704,2.7119466647786963,2.7006756202512965,2.715087206361351,2.7052453578287543,2.708190708016925,2.7100144031102014,2.7087390841338794,2.6985333133093006,2.7110464097745117,0.18075708926444564,0.7594842767305403,4.2358342923176175e-07,8.75676199699707e-10,7.699791932098412e-06,0.0013958136965672844,1.44995720782798e-13,5.816576997205335e-12,1.3289262954528336e-07,0.0006615335579619767,3.0800497248794055e-16,0.0008436603100735979
8,4.105649407013333,0.007210502364790076,4.0925683844896845,4.110730330561827,4.095073055229882,4.105610704498626,4.098609888317898,4.10346408184293,4.104641661858984,4.10629400790917,4.108013217437481,4.103091565602703,2.574009679678139,1.3319708101935483,-0.054386727402060395,2.712281471999957,2.706412185933327,0.004517224085031663,2.5702510470062734,2.5739582437831445,2.579760006596249,2.5759854694743423,2.576970263027218,2.5718904670914107,2.5744417965292397,2.5726691574436757,2.574455662168836,2.5757777606637546,1.3311766535561622,1.321891170735789,1.332360773297268,1.3360991380190375,1.3324123333374653,1.336874767134894,1.3288481831789625,1.3277911905568118,1.334897124868358,1.3324015038677732,-0.05013382060399445,-0.051854885446299785,-0.05175646579930415,-0.056490022120446674,-0.05336737229675072,-0.05006851894682385,-0.06206974513024903,-0.05824850159061421,-0.059075327062351565,-0.054982626813075156,2.705476988231094,2.7061211983740554,2.715049610736733,2.7098496151896496,2.7109538999168077,2.7132693435415356,2.7094336341239624,2.7144120793968494,2.708477971691572,2.714409590019624,2.713091476166759,2.7093563370053215,2.702135035939037,2.706228624150128,2.7049347375889776,2.7100659955711253,2.7071172557567404,2.7165382453759617,2.710831933790989,2.711996173222218,0.19815278180123672,1.0154789467046945,8.821298701970506e-08,2.281197868388255e-09,1.0179854609122495e-05,0.008257833641076514,2.304580329135874e-13,3.829247374687024e-10,1.4013367345765043e-07,8.443467593157285e-05,2.185557915207007e-16,0.001211576955969287
9,4.105825797842691,0.007638973156542687,4.091342343518607,4.114644512414922,4.107029515728228,4.115785999961074,4.10072908708322,4.103508083211065,4.106349838675429,4.111907298807062,4.10933827008677,4.111541241471086,2.5721099954406017,1.3319941151484465,-0.056060472357463614,2.7114879668139684,2.7071096680259257,0.00443369375048961,2.5697515703898577,2.573030590194148,2.570862924010252,2.572945414457511,2.572054308148744,2.576151428591797,2.5741989519167734,2.576536837761737,2.564628193575496,2.5680800356561106,1.3331208816178868,1.3351992831525497,1.3283134001842314,1.3322642421717223,1.3329919420108234,1.333671065698989,1.329910407965311,1.3371897190149218,1.3363915659446657,1.327680223789262,-0.054461337115264866,-0.05234245743246067,-0.053147225061991085,-0.05897526620128278,-0.05666479857826281,-0.05275903265175242,-0.05820346860131961,-0.05779410637634531,-0.05473132752803818,-0.05849195226550871,2.7069777869670903,2.715639458843751,2.7144947981330287,2.715998861995956,2.7098393400978744,2.711189645346085,2.7094897661654196,2.7010948471413183,2.7088463302592904,2.7088391532374407,2.7047944382981677,2.7104630641862295,2.7030980756048013,2.709542307787938,2.704744275520352,2.7042315655007463,2.709351467540054,2.7019460034020435,2.702981097797567,2.702029902848282,0.2158774822468115,0.9010362266705625,6.02006201958726e-08,3.5812192360023623e-08,1.235266192888675e-05,0.005482123706190383,1.0357284719388566e-13,3.206303567431257e-10,2.1448257088525934e-07,5.4816602698874164e-05,8.2284705524109925e-16,0.0002942161867855158
