,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(L0_75).3,-0.4890146126671275,0.02513416990727419,-0.5292789274114792,-0.5075231588562243,-0.49177890515702505,-0.47032652349665965,-0.4388474742393855,0.002044434779268409
v_subj(L0_75).4,-0.48970044140429037,0.025239873690828057,-0.5317008611698011,-0.5078088602779389,-0.4925948691946003,-0.4712043199828697,-0.44029971167010673,0.0020121677357123014
v_subj(L0_75).5,-0.489304992288626,0.02512535913768455,-0.528527814971516,-0.5078089230146359,-0.49209812317483165,-0.47175582232381524,-0.43783141606375786,0.0020406868790577033
v_subj(L0_75).6,-0.4893423711734408,0.02533498596998176,-0.5304321669519507,-0.5077902857980038,-0.4917836161367752,-0.4709305200216126,-0.43836551388728945,0.002050189795273776
v_subj(L0_75).7,-0.48902580383565863,0.025474565271490664,-0.5299256897611446,-0.5083221313260453,-0.4915222308883657,-0.47009931912926395,-0.43782303479559437,0.0020275097482604625
v_subj(L0_75).8,-0.4899697501267241,0.024791890773039255,-0.5304400115824337,-0.5082097293891237,-0.49223534283708176,-0.4725500818179632,-0.4402893473115842,0.0020085824586930346
v_subj(L0_75).9,-0.4893095715533794,0.025505049192991874,-0.53188429562003,-0.508287604954777,-0.4923619243513285,-0.4700293990817175,-0.4388527197225134,0.0020380129522491203
v_subj(L1_00).0,-0.48768205528523617,0.02379223932623077,-0.5326749689262922,-0.5037374606446987,-0.4852693057006344,-0.4731631818951483,-0.44004917252621073,0.001889186503334873
v_subj(L1_00).1,-0.48940956563788324,0.024770819144731338,-0.5372419545695805,-0.5060496148919965,-0.4864110168535076,-0.4733543788622606,-0.43954497708152773,0.0019803004075142185
v_subj(L1_00).2,-0.4894693820110693,0.024912095823984355,-0.5368471336727716,-0.5068661783458572,-0.4867331192475768,-0.47327487859037226,-0.440629748027597,0.001990030993017562
v_subj(L1_00).3,-0.4879707897480066,0.024416099890116918,-0.5346954461492427,-0.5050664558975759,-0.48512680529892144,-0.47238898733645773,-0.43988426974840733,0.0019572046493336226
v_subj(L1_00).4,-0.4892317454663647,0.024131167152022907,-0.5359007099715073,-0.5060614303129704,-0.48636424341489554,-0.4735497177344101,-0.44092898924101775,0.00190049345293135
v_subj(L1_00).5,-0.48786070736563625,0.02438264078886698,-0.534363674677218,-0.5053017656073683,-0.48468370050720333,-0.4718314704165284,-0.4399540415844747,0.0019611475817721425
v_subj(L1_00).6,-0.4886710685288434,0.024434706432680794,-0.5352504429110048,-0.5054447838763937,-0.4853241924949893,-0.4726466125713322,-0.44076552272778213,0.0019329625385546157
v_subj(L1_00).7,-0.48772980045999326,0.02477891999973747,-0.5337483721110766,-0.5047990900843115,-0.48534458884422615,-0.4720199901087963,-0.4364165269910524,0.001919799351681523
v_subj(L1_00).8,-0.4883864245627575,0.02478564030387045,-0.5339553817067106,-0.5057624844660771,-0.485189600277895,-0.472801811549319,-0.43843623158599254,0.0019397983743701095
v_subj(L1_00).9,-0.4884260647266966,0.02472658567036313,-0.5347081470428843,-0.5058434111340677,-0.4855530520877599,-0.47277047179918164,-0.4389889596658135,0.001983286182787385
t,0.26830222994113967,0.09885131399868079,0.11349238816028528,0.19248057342069172,0.2579456572002071,0.3251834849502999,0.49005810218461276,0.0065145903605986375
t_std,1.2225497987689096,0.4609551164412311,0.5061630477061708,0.8702437376007407,1.1616738145473504,1.5173320740510743,2.262080378869899,0.030525258601349404
t_subj.0,0.00014326575309815153,0.0008572914259969557,7.510635051869439e-21,5.208586908759079e-15,1.2891640417614673e-11,4.985482271899802e-08,0.001446256065893937,4.6713489434983656e-05
t_subj.1,0.0012558518987419755,0.004345444181327929,2.8921488309200635e-14,1.477270204488229e-09,5.923047339748705e-07,6.862642021303176e-05,0.015534972622498347,0.00029351065476234246
t_subj.2,0.0007136813516317455,0.0026296355686354295,3.0988842932170815e-24,3.221791830434251e-15,1.4761484432714972e-10,1.6649481575107817e-05,0.00910541886593131,0.00016756953879093353
t_subj.3,0.000580982168626732,0.0018766565543971902,1.5079894940050304e-21,3.3900104303271415e-11,8.844448416322795e-07,0.00019498059052317765,0.0061125082534425265,0.00011936404610775823
t_subj.4,0.00015262427403151162,0.0009521746013826133,1.7478202596290023e-22,8.974074694173055e-17,3.628998360187736e-09,5.038461236558741e-06,0.0017249548546509296,4.6909891986057087e-05
t_subj.5,0.00020756609090183658,0.0009563784339466203,1.0855853444251586e-20,5.180305135881739e-14,9.750597034349416e-10,1.526560893423624e-05,0.002169826638013867,6.345218273037745e-05
t_subj.6,0.0003713506176989891,0.0014167482645332152,5.6410661189487e-28,1.1948810472321514e-14,4.45471256561472e-07,4.493477475333446e-05,0.004647394010156153,8.325952737366768e-05
t_subj.7,0.0003401238442088157,0.001206973691644758,2.5725283594474593e-28,2.277926322115555e-10,5.214424055930401e-07,6.857663411870052e-05,0.003521266336389774,7.043424299874527e-05
t_subj.8,0.000432364260162083,0.0019910289549889336,8.95267564397824e-25,7.11115146428612e-15,9.56005645489201e-11,3.180829099495361e-06,0.0052368025516175715,0.00010918583408186613
t_subj.9,0.0006818881202306143,0.0023540928467632115,6.434621942304749e-16,1.1728000481551863e-08,3.156879635448836e-06,0.00012922513217030038,0.007588154351228774,0.00013181228344361412
