,a,a_std,a_subj.0,a_subj.1,a_subj.2,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,v(L0_00),v(L0_25),v(L0_50),v(L0_75),v(L1_00),v_std,v_subj(L0_00).0,v_subj(L0_00).1,v_subj(L0_00).2,v_subj(L0_00).3,v_subj(L0_00).4,v_subj(L0_00).5,v_subj(L0_00).6,v_subj(L0_00).7,v_subj(L0_00).8,v_subj(L0_00).9,v_subj(L0_25).0,v_subj(L0_25).1,v_subj(L0_25).2,v_subj(L0_25).3,v_subj(L0_25).4,v_subj(L0_25).5,v_subj(L0_25).6,v_subj(L0_25).7,v_subj(L0_25).8,v_subj(L0_25).9,v_subj(L0_50).0,v_subj(L0_50).1,v_subj(L0_50).2,v_subj(L0_50).3,v_subj(L0_50).4,v_subj(L0_50).5,v_subj(L0_50).6,v_subj(L0_50).7,v_subj(L0_50).8,v_subj(L0_50).9,v_subj(L0_75).0,v_subj(L0_75).1,v_subj(L0_75).2,v_subj(L0_75).3,v_subj(L0_75).4,v_subj(L0_75).5,v_subj(L0_75).6,v_subj(L0_75).7,v_subj(L0_75).8,v_subj(L0_75).9,v_subj(L1_00).0,v_subj(L1_00).1,v_subj(L1_00).2,v_subj(L1_00).3,v_subj(L1_00).4,v_subj(L1_00).5,v_subj(L1_00).6,v_subj(L1_00).7,v_subj(L1_00).8,v_subj(L1_00).9,t,t_std,t_subj.0,t_subj.1,t_subj.2,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9
0,6.0277341743122665,0.06974719229407889,5.921075322348837,6.070851745657095,5.97967557759528,6.07379573408648,6.051065716760597,5.992945878164837,5.944360420625368,6.020584228231373,6.004794993530725,6.031131413417207,3.2103331255471663,1.7331446833408721,-0.3623286519140442,-0.5076916194836387,-0.5030573285336927,0.006472926133036237,3.2036090285323606,3.2113668241910776,3.209956649149119,3.203272890690576,3.2125228150977096,3.21231381595787,3.2238982675692895,3.219992780744305,3.2120198371480684,3.2061421522529066,1.7321489421663163,1.7386592144433406,1.729380024197123,1.7351886754337011,1.7268298260429895,1.7372186143653903,1.7216811132544534,1.7394854599473186,1.74826939885436,1.7360813180568466,-0.35961334243182397,-0.34992175334566744,-0.355954736736399,-0.35003747343995617,-0.365806669435132,-0.3742229540906057,-0.3534959644168515,-0.35460913241216185,-0.35654812131087044,-0.3712924734264623,-0.5106992512400754,-0.5060419744325477,-0.5074734564577498,-0.5034110355445374,-0.5019835637605458,-0.51836350337321,-0.5068409262609652,-0.5074163395649424,-0.5138216470645789,-0.5134095758211586,-0.5055388218918158,-0.49653283734321985,-0.5087518493841857,-0.5052628683537402,-0.5057563843738577,-0.5028777205477769,-0.5062725808310862,-0.5059693527384743,-0.4986475592971357,-0.5147626754508836,0.316267224311616,1.6000482483710363,8.015427398335319e-17,1.152694948534935e-11,5.512842883327858e-09,7.784349290074579e-05,9.660559114418715e-15,2.3313963917942293e-12,0.010596473408444834,1.311103384382986e-06,6.892228976963919e-13,0.006323690072554688
1,6.023710509175751,0.06139834409742617,6.032924179823108,6.029427967221337,6.1422127490137,5.9555674856176655,6.069840910766639,5.904810419644745,6.070427598633202,6.056076818278772,6.022265214404859,5.945031504211225,3.2082474700205594,1.7339530878595675,-0.36370210711982087,-0.5034151942691842,-0.504112647648703,0.006153732632600302,3.218468092523554,3.2197052271774425,3.20258566153204,3.211165613181564,3.2095219525488936,3.21235063753062,3.2184056958508718,3.2022890898349052,3.198981447319973,3.207242072956662,1.7341427573014796,1.7350541858262478,1.7294353692739943,1.737443678012372,1.7349397187226583,1.7375891763906355,1.7352428997095273,1.7271139013098007,1.7418881784461229,1.7240352356971715,-0.3639276483517714,-0.3648946863827912,-0.34812958576226716,-0.3797978633761112,-0.3620780831657278,-0.3734045385697826,-0.3509368985585065,-0.36423320044577995,-0.3690992855722734,-0.3564180558041441,-0.5146983529439693,-0.5010213132673148,-0.4984078495459715,-0.5065802345819295,-0.5014432241359202,-0.5004694644214835,-0.5047524775788704,-0.5057572119486147,-0.4991848477666399,-0.5154428147596204,-0.508245478126773,-0.5028081627131837,-0.5105053719220758,-0.49769464327636775,-0.5098628424004227,-0.5101979850426475,-0.5001034456886065,-0.5059432928089527,-0.5000649257087485,-0.4973627120200989,0.3261069180780684,1.5133472024079262,7.393126069320838e-17,4.81987572832458e-11,8.25994789194525e-09,6.488841060207679e-05,1.662449182138616e-14,1.2058771764672719e-12,0.008190400250518511,1.0017460631964034e-06,4.487291313479243e-13,0.017617933653069965
2,5.998155920529629,0.06324447058882288,5.931285754481606,5.955162047883321,6.099847781992741,5.935229333755009,6.090981016776012,5.994486072538633,6.035206101400533,6.012125768016103,5.984859619038404,5.915120532020488,3.216346410064485,1.7363770487319152,-0.3604943976698438,-0.5041495454110355,-0.50427192455519,0.007046951427720825,3.216568465864758,3.2040625110466836,3.21007369145914,3.204773889733524,3.2127627646093475,3.218521320589928,3.207484388848318,3.211616745231061,3.207022878982934,3.2095374552862164,1.7422805087699744,1.7304635031175257,1.7374090907032955,1.7343357061579017,1.7321199625574941,1.7268678914796458,1.7363596323563162,1.7349564768181454,1.7457411430879486,1.7253661013258506,-0.3662696716011007,-0.3582182958476908,-0.35024156105801507,-0.3544413263058368,-0.3639101917270192,-0.3558608070646572,-0.36332238037878484,-0.36679916435515225,-0.3676523235677929,-0.35923816373470274,-0.5003297220900292,-0.49484517267776995,-0.5067306619518308,-0.5036491231651368,-0.511257724644706,-0.4979694847645212,-0.5081142184886862,-0.5069774296716099,-0.4939771327412225,-0.5181452774620315,-0.517362157080403,-0.5068491417706946,-0.5005485122228188,-0.49459724012807155,-0.5040718810013056,-0.5043289371281725,-0.4999204588545926,-0.5029978219228463,-0.5117036209902438,-0.5124775816087566,0.3623199278052074,1.4614412559895757,1.4086573744356996e-15,1.1943113309316817e-11,7.496360323587403e-09,8.532034212834679e-05,4.138364775385823e-14,1.684155398399051e-11,0.008047357351959215,1.5135574691774614e-07,9.458212847098037e-13,0.012675679702476933
3,5.975732114267367,0.06691520745308423,5.975656750542401,5.99270702687606,5.979935100040852,5.933159163866385,6.0546984162878665,5.988444252430127,5.9536154490012585,5.985127785349787,5.9911199821476275,6.014490211452255,3.222409738888872,1.7333148348432714,-0.3591653154128206,-0.5065495073171278,-0.5059069013864826,0.007036494087600864,3.2304098066429066,3.2212064433350673,3.2184808860639746,3.229489123945365,3.2279383708732534,3.2198095218482994,3.215621567736244,3.2199204834135964,3.2043628082987468,3.222968965472425,1.7476284326995188,1.7271434212909094,1.7404609994293494,1.7319811493336656,1.737922714627484,1.7263880311576654,1.732732706261582,1.7310520286790458,1.7356193408982712,1.7206042476092926,-0.35203839874224163,-0.36188628022575,-0.35777868371376426,-0.3562798520166185,-0.35737551098152315,-0.3563781090577746,-0.34691108365821627,-0.3788762522436676,-0.34856821439578395,-0.3642111533477171,-0.4950371365696208,-0.49812794019774426,-0.5079021003662303,-0.4934483912487835,-0.5085146839969031,-0.5054003090023099,-0.5023501722412602,-0.5139860418007003,-0.514847234932299,-0.5067090917747025,-0.5072590371399464,-0.5117001577357935,-0.5140286250146846,-0.511604913926025,-0.507030715053332,-0.4985872971836757,-0.5055861963384094,-0.5073780027170902,-0.4938488183625004,-0.5069228286357985,0.3592274117553653,1.774247653846713,7.498067865438674e-14,6.980745748906429e-12,6.44427359286596e-09,4.6980360575074966e-05,8.402076120178659e-14,7.969084845576611e-11,0.0036202007193042764,9.519298010938099e-06,1.1191653989336185e-12,0.01271471783721912
4,6.003891737211151,0.05901216526322943,5.972821391144189,6.0459379972783305,6.019712382066145,5.974809989960094,5.981325226465661,5.985504003633673,5.906928358280567,5.979041955199076,5.968791842320696,6.014715090857811,3.221743033569509,1.73126368149577,-0.36293489541093715,-0.5058271113684445,-0.5061858137069069,0.007229645168938634,3.2181981690053396,3.2168307542091257,3.2236514760396617,3.219096853608943,3.2182563076536983,3.2278312006326404,3.226015272311097,3.2183016760593786,3.2022654589996256,3.2286531005357504,1.7227544353968216,1.7308744306233816,1.7361006717478846,1.7329334441959654,1.7399750777019256,1.7340181715950727,1.7233530676852022,1.7330516054633331,1.7287120735311998,1.7277602236777478,-0.3669187879511673,-0.35937813559806514,-0.36540513054571916,-0.36400802043472275,-0.36986663344700477,-0.35278284420987205,-0.3442859782243137,-0.3797016887760898,-0.34631845235728903,-0.35971838078403173,-0.4956031623363101,-0.5032190105848272,-0.5086474662541678,-0.49832751110896534,-0.5076699549048014,-0.5027206689037369,-0.5101312544302125,-0.5236252373218457,-0.4942761362799746,-0.5023467195531647,-0.504117824303512,-0.4974973056869464,-0.4974469334803149,-0.4974774817873899,-0.5135535403066153,-0.5082388489103462,-0.5061821812630162,-0.5031177691676638,-0.4912672316067883,-0.5143136224751798,0.49542809745456207,2.405612798730755,2.8004392955469337e-14,8.757198388310039e-12,1.4268825912319935e-07,0.00018486052517308982,2.8600574651188607e-14,6.381077140566702e-11,0.002040879859551754,1.6823444209808055e-06,5.4565350422646735e-12,0.004427772669680857
5,6.007072545938637,0.05393037852939385,5.979651696352172,6.035003201769319,6.0924044889103035,6.041888945863787,6.00990018129364,5.984961775491677,5.978546730853779,5.952861081164644,6.108200719715786,6.053181653804397,3.220673367564714,1.7319312514616867,-0.37195663900063036,-0.5113458207648118,-0.5029637331046838,0.009257911160594143,3.226979364996091,3.2157296958518553,3.2180937158116483,3.2341954091350704,3.226638574919705,3.2171577018567326,3.2164973082886696,3.2027862076002473,3.2073065787877164,3.2287801998767707,1.7454062464558207,1.7342911075862968,1.7248062338440842,1.7241888598808908,1.7160657887227795,1.7378258564877824,1.7263163619032251,1.7210414785758616,1.7391558968026697,1.7399545965612704,-0.37037155139999023,-0.3609712219778333,-0.3628481417722298,-0.36672590629459456,-0.3727497569039995,-0.38049437028032135,-0.3722142495411624,-0.364631576086355,-0.3772532432496868,-0.37407899756592977,-0.5121487465694898,-0.5118371750968953,-0.5139435478803057,-0.5052249097086704,-0.5084616516898757,-0.5016093107410804,-0.4959846494454379,-0.5105856058392291,-0.5187512691265125,-0.5145928397165781,-0.5189647256422462,-0.5156558836202058,-0.5024939814414743,-0.4978345204357768,-0.5027511901772941,-0.4862547026986192,-0.5004628059386658,-0.5111820191928762,-0.49033417062682044,-0.5132973688550678,0.43727471910368354,1.9775449996932188,1.9223227606073754e-14,2.2130534867975574e-12,2.5464719216013216e-07,0.00010405724577291798,1.6129667118833016e-14,6.297812565365218e-11,0.004672453854739565,6.852242114824112e-07,7.308275769408953e-12,0.006435638949224316
6,6.038271213597132,0.05173126328303804,6.0240555756078695,6.015909052569115,5.9845563035852765,6.006264478059555,6.027563902599285,5.98061795463617,5.958547149106433,6.079571918412978,6.128358871622938,6.035765147256123,3.2178026968697515,1.7366928848501406,-0.37113754252027875,-0.5076053936014862,-0.5052126178171107,0.008524160372890544,3.2227110843501565,3.223686873181532,3.2215773727486043,3.200499017685909,3.2260607111956436,3.215525093850767,3.2222647787082264,3.2214086202170478,3.22722527595068,3.2261160000756797,1.738179658627728,1.723080197759337,1.741194613003904,1.735000367727651,1.7459601291648899,1.7384324471917783,1.7289287688124249,1.720686373076914,1.7353350014371043,1.7392523913782019,-0.36631795781042065,-0.3826649078844542,-0.3738654101659871,-0.3689632007345216,-0.37613045246358,-0.3603698395658846,-0.365446015867825,-0.3966293879794789,-0.3857758221115262,-0.36135622326753464,-0.5163299194395308,-0.5008337191971285,-0.507741193243797,-0.5236547278769469,-0.519501967644704,-0.5099195948485858,-0.5070765179513788,-0.5097564858056387,-0.4935000118909022,-0.5224562855021568,-0.4962266768645504,-0.4997388719529754,-0.5052352802007032,-0.5132035623094073,-0.49953770904233985,-0.5143448496217624,-0.513381163986617,-0.49825073857631624,-0.5219316567745516,-0.5029129100359078,0.4839357460821415,1.984426537058909,2.9251739097654536e-13,1.50615158316432e-12,2.312846412721397e-07,9.108487297896715e-05,1.3858405590591982e-14,7.868591406062965e-12,0.0008858962489659938,1.8540612023741415e-05,1.466251770375803e-13,0.000569540126918977
7,6.081775229162893,0.05145451892544255,5.963454503617879,6.11065306988563,6.134529885787086,6.029964695199221,6.073136240964328,6.04432341282113,6.025638771253354,6.087855015548064,6.093043790005097,6.045574956219398,3.2248871440144256,1.731735556665941,-0.37074233792230205,-0.5106338681530745,-0.507763455293419,0.010644556127370804,3.236499394375934,3.2115836126200303,3.2024048940195966,3.2304137054179503,3.2321419443462958,3.210444600017485,3.2228174823296114,3.2303988145912004,3.2008858005674927,3.208446062464377,1.725280951701186,1.7398530919584971,1.7336365340979092,1.7404686237759877,1.742064939606027,1.7525883709717773,1.7312848993990395,1.7174439659468457,1.7439009967488592,1.742652860666289,-0.36951133118909857,-0.3852730236758518,-0.3722251213460185,-0.3741879013983528,-0.36860123812975176,-0.37598743382434047,-0.37093781976504436,-0.37683848201637465,-0.35593852887007316,-0.35533565571904707,-0.520880732859291,-0.5089193935443034,-0.504933642922721,-0.5160278034734606,-0.49365439294784447,-0.5032232856600557,-0.5008149505073904,-0.5040016026908296,-0.5235602978342012,-0.5214962788740541,-0.5063743653543188,-0.5290862519278283,-0.5142246011756629,-0.502251108672068,-0.5090807307205008,-0.515733392326293,-0.49798893622918805,-0.5198789458463553,-0.5100259872476931,-0.5116664265766155,0.4740136927284325,1.9399484863068943,1.0542108173501985e-11,1.6942618998860264e-12,1.4033292752051886e-07,6.846736347483352e-05,4.5637265536348475e-14,8.934789085234607e-12,0.0032408796612972274,8.18119400400562e-05,1.194272699824743e-13,0.0008053008414560261
8,6.089597225329113,0.04212293636093102,6.182658598303566,6.156644696310185,6.013489270831125,6.085200397598024,6.163475260870109,6.044426743820908,6.071223586752505,6.083049931674377,5.99529494168291,6.107024405836076,3.2167124907799742,1.7273062132259855,-0.3727449344663784,-0.5109510173588697,-0.5122642783761561,0.009924993219738307,3.2268270851475798,3.220947950285696,3.2119448984020513,3.232802487792515,3.223447432147986,3.2331526140037656,3.229723626184773,3.2308305808206286,3.2027796886497444,3.2030180148022716,1.7309219637766107,1.718934738953669,1.7317007749481166,1.7417323371795927,1.718270906643105,1.7176916110570246,1.7355061735197266,1.7465168496214236,1.718967155309448,1.7211964501016845,-0.3550847777639793,-0.3888114318758847,-0.37121572516804857,-0.37978376358632393,-0.3632002188212825,-0.38165738344837025,-0.3630008989074104,-0.37301899577439424,-0.35610323891038126,-0.37022754353607895,-0.5048940632160582,-0.5013073941487098,-0.5051212467900374,-0.5213346690707265,-0.5119684003681152,-0.5018623865642486,-0.5322971496470483,-0.5224645010384744,-0.5048477404541099,-0.5125635884514407,-0.5031078171369207,-0.5246317924977132,-0.5140880826860704,-0.5178338895872501,-0.5185080816193229,-0.5041987693128055,-0.5230936437707729,-0.5181766938195301,-0.5129467011155179,-0.49216870450363004,0.4697265963457925,2.2869569903571705,2.917388293089409e-11,1.0082525910537732e-11,6.695629398332458e-08,0.00012217857938908003,5.730012805013291e-13,3.401849730216081e-11,0.005592544285823088,7.078302256951943e-05,7.11115146428612e-15,0.0009057860705359577
9,6.114283155174565,0.08508108696089821,6.117972620454287,6.300341494537477,6.19358240929988,6.050553282066853,6.151888184772426,6.035316904735605,6.165568011426756,6.16764278287648,5.979421676041341,6.174578139383259,3.2156162970489603,1.7203721000139844,-0.363963508505694,-0.5133632895986944,-0.5113755441107386,0.009670538123487733,3.216490048857779,3.206439541029139,3.2207496768670083,3.2105859753552326,3.213745945814728,3.2358273827047666,3.2297187437895105,3.225837344238571,3.211662039397561,3.207664083492503,1.7248367916839509,1.7160495344073463,1.7459850747328212,1.7348826589011412,1.7275510610574436,1.7237676484920095,1.7199609389663348,1.7053824288992419,1.7101682961769504,1.7357259494488502,-0.3526569627587626,-0.37279118068173606,-0.35461434370354306,-0.36899759384761593,-0.3666840691599818,-0.3549866592332704,-0.3776052480646051,-0.37753643299158507,-0.39352315631786555,-0.36538492313696463,-0.5209056064963403,-0.519630693490627,-0.5208171432985277,-0.49614557803358783,-0.4899336794454272,-0.5192816401955445,-0.5305199189568608,-0.5271815758460999,-0.5047933247374109,-0.5156270865704901,-0.5079264521503597,-0.5157940733099864,-0.5086856953903306,-0.5231309660078622,-0.5025978899554715,-0.5132182653143941,-0.49939908682189355,-0.5046787820353603,-0.5121640105361315,-0.5128248093453326,0.40164378301704706,1.3205673719778965,1.8334175354539087e-11,1.0770119292445414e-11,8.331655045309212e-11,0.00018641241368172825,8.087487120317792e-13,6.682162399939051e-11,0.0018598191468891688,1.8550724440040715e-06,2.5839273918561293e-14,5.523519083392341e-05
