trial,stimulus,outcome,choice,rt,trace,timeout,w_s,w_n,threshold_a,t,noise_std_dev,dt,max_time,affect_stress
36,go,Hit,1,0.2400,"[0.0, 0.04891466389330825, 0.042942458770121254, 0.04143372207451962, 0.038192731760284516, 0.011037780035044721, 0.05594208649182743, 0.054842554546689126, 0.07210543404323529, 0.04767585151346252, 0.03182447060477615, 0.03107392830679813, 0.038815829550663095, 0.0680798110931619, 0.10518213020881736]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
37,go,Hit,1,0.1500,"[0.0, 0.0010084720534593496, 0.028323540655446858, 0.04941758580608041, 0.09332171994631372, 0.11413472699596233]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
38,go,Hit,1,0.1900,"[0.0, 0.018760413397199117, 0.018995573956624153, 0.029132510163894326, 0.027312572677732058, 0.042885390030315544, 0.06453068875706928, 0.09597537813258201, 0.08875287994205935, 0.1100676515210365]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
39,nogo,Correct Rejection,0,2.0000,"[0.0, -0.009158619699448227, -0.014181919464044117, -0.036760008521910734, -0.03563728373243997, -0.034099400052986985, -0.07687400784757151, -0.06049260433608411, -0.1033891883458613, -0.1156705412679858, -0.08307752498767812, -0.09241323952617633, -0.12707578846936468, -0.15458406387487555, -0.20916855098474874, -0.2170481080958034, -0.2304984051120345, -0.23389893034063905, -0.2488142195355967, -0.24824301298537338, -0.2562559578235045, -0.25225419430148227, -0.244926900549547, -0.267547430128134, -0.3114603292544703, -0.3438219621033781, -0.3527871612866751, -0.3235363257982951, -0.3299470103397231, -0.33906861389058446, -0.3370104620605912, -0.3309373701043869, -0.3643484500900984, -0.363654295930731, -0.36188446931468843, -0.37932780988523346, -0.3762690421738891, -0.3813601977089886, -0.38650843433261173, -0.4269687118489997, -0.41547929549236184, -0.4271798500457427, -0.44800564135841575, -0.46052275391508907, -0.4469617143894581, -0.47785315065496614, -0.47099417768944185, -0.49410580543524, -0.5375188653527605, -0.5581997921889157, -0.5367116625952116, -0.5574414454122547, -0.5564047876520045, -0.5712319529143447, -0.5822604650833407, -0.5736940482613828, -0.5699091634133054, -0.5693314539552528, -0.6196486932881278, -0.6171500249121422, -0.6510665355414516, -0.6711177095144166, -0.7097651117596431, -0.7285837740365544, -0.7153634636844289, -0.7274392053588353, -0.7322488712627132, -0.753887973890794, -0.7284768099967409, -0.7311880352877549, -0.7439005287215269, -0.732944555064603, -0.7411474538342349, -0.7556683529487941, -0.7525236426263623, -0.7295476106886881, -0.7028098060305212, -0.6958264251100101, -0.7162262983373443, -0.7296400953339476, -0.7579187763824906, -0.7613206230013152, -0.7880996809211398, -0.7990641999453959, -0.8209620379241073, -0.8380465841310283, -0.8633858208103905, -0.8681964196404451, -0.881294632380436, -0.900392448657546, -0.894827593496079, -0.8991671935466263, -0.8854563321251638, -0.8965643277282033, -0.9007401340272497, -0.88196140864306, -0.8778062425016314, -0.8858341518824262, -0.904590647944516, -0.9067382181187169, -0.9237796603479312, -0.9476314903872372, -0.9744363518262805, -0.9714970774934717, -1.0078498170057875, -1.0288768037651066, -1.080349830954063, -1.1116173565479335, -1.1138937002679747, -1.150319057175693, -1.1260412453144595, -1.1365573585856337, -1.142486665855335, -1.1223462046820285, -1.0970084790008954, -1.0754202725685846, -1.0868083534085486, -1.087495348348873, -1.0960595487972147, -1.0988912967022686, -1.143348447108363, -1.130243161868416, -1.1090913937884428, -1.1317147839085964, -1.1192898091090855, -1.1631450482874235, -1.1609501980085921, -1.200034540767536, -1.2465701555584492, -1.2643881459469035, -1.231670166186127, -1.227404460063646, -1.2458809480326343, -1.2344345547601132, -1.256428843564531, -1.2479233508053436, -1.2602086530223893, -1.2640778577357445, -1.2852453823900367, -1.2741766860978212, -1.2892649424926226, -1.2813680465250994, -1.282145035839349, -1.2783601677027046, -1.2563363975650894, -1.268568706225613, -1.2319229680723076, -1.2362282720185118, -1.2706624917065328, -1.3141090670619073, -1.3102763345653863, -1.297729758146102, -1.2816603340135724, -1.2831384451464323, -1.3023050692799114, -1.2876269696233469, -1.2956037175597397, -1.2990151670282473, -1.309153816938604, -1.2898352341788435, -1.2925776864654221, -1.2912723171554932, -1.289755905592925, -1.3201237373705195, -1.3207398554612766, -1.3231425677255189, -1.3249096093017234, -1.3387547367334651, -1.339532357087952, -1.356010147324821, -1.3443844376936784, -1.3732288310175318, -1.4088216971950636, -1.4157165933623026, -1.429228703268914, -1.4307094131018412, -1.4540902621432679, -1.4777079340748214, -1.4937305193293857, -1.50273900096562, -1.4679207670366599, -1.478422384003236, -1.492091237369085, -1.4974865132948862, -1.4960249770171368, -1.5159606170127558, -1.5128369827524693, -1.5104487515781881, -1.5308750923100034, -1.552324329587519, -1.5909491702049816]",True,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
40,go,Hit,1,0.1300,"[0.0, 0.012816699932489727, 0.05918336960836078, 0.10149049502473828]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
41,go,Hit,1,0.1900,"[0.0, 0.004605323512602094, 0.0038747001921024, 0.013768563429325786, 0.029830356884265927, 0.08789685864230234, 0.070849966290667, 0.09983780045223403, 0.0994704141388778, 0.12063610247940909]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
42,go,Hit,1,0.2800,"[0.0, -0.02866496357602305, -0.02584433120494903, -0.05227366557107471, -0.02827849624484259, -0.02109005688419946, -0.009372061750320685, 0.027813208728600446, 0.00729288164668461, 0.0127723839772305, 0.028107784933537834, 0.02936196176791513, 0.07195877604913069, 0.05289067056862726, 0.062399861090242655, 0.07263705642641449, 0.09832288475819265, 0.09584724281181113, 0.12399365325599905]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
43,go,Hit,1,0.1900,"[0.0, 0.020857555913018615, 0.01889258132019244, 0.06532100859952207, 0.03426840150285089, 0.0642935832222342, 0.04982280870423056, 0.06777568304618525, 0.09398535124246477, 0.1272222789124281]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
44,go,Hit,1,0.1700,"[0.0, 0.02819527647504267, -0.0030531601519792687, 0.023058176091198136, 0.03167058208400639, 0.04308644863262964, 0.0732782192388438, 0.1058695364183576]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
45,go,Hit,1,0.3000,"[0.0, -0.020288713696817805, 0.011459417307805933, 0.02003194270062584, 0.017936151045820824, 0.037453948309290545, 0.05594962067666132, 0.0585161703312297, 0.09583237454414359, 0.07611906443086378, 0.02983305669209281, 0.0366400683855407, 0.06819834150977191, 0.04993271048118668, 0.022569634518488542, 0.0351884302823578, 0.0325716499090278, 0.06253953751653737, 0.0861772691480393, 0.08508653714722461, 0.13127938001066813]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
46,go,Hit,1,0.2100,"[0.0, -0.00689160491795851, -0.016129120362680962, 0.01227607564344299, -0.00584375629288084, 0.010013102895492534, 0.03407658945670801, 0.03177100065544631, 0.052423389287675065, 0.04646242890073163, 0.09972314186220221, 0.10708948232686408]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
47,nogo,Correct Rejection,0,2.0000,"[0.0, -0.02716770940132098, -0.029337762012802446, -0.04998292449536208, -0.03884549760147191, -0.021333818029907952, -0.056362498999472765, -0.07456231402631844, -0.06755852857399518, -0.06754517481519538, -0.06050978709685852, -0.09209110891883739, -0.1141107070606154, -0.10649972452353446, -0.12179077181707107, -0.12930396855501172, -0.15669042270044403, -0.15381193262880175, -0.146142983186813, -0.14030627245527785, -0.14195637038972897, -0.13900046388914292, -0.1476024798527344, -0.16083782603473362, -0.17626683166684054, -0.16512450878554089, -0.20539852271095937, -0.20471075886867052, -0.19950596997743886, -0.24341631703243732, -0.24399055281355325, -0.21557502961650987, -0.2067533313252623, -0.23326190639549035, -0.2247071987875197, -0.22328722570982812, -0.23447478914942535, -0.24759759192362962, -0.2588418642033055, -0.2593429285168479, -0.27010924375462414, -0.28866686771512445, -0.27600907392812585, -0.2913386988760404, -0.2843486268542704, -0.29305397015656603, -0.2959168435875013, -0.29540431602904704, -0.2977824490720232, -0.32755343481815413, -0.3099025352411942, -0.29237040323422514, -0.3016193393450722, -0.34480155583459654, -0.37177431323457805, -0.37644408602743346, -0.3947394420121457, -0.3738922368092362, -0.42035017979886014, -0.45992847159093697, -0.49819534051995057, -0.5199754294221809, -0.5438133663623352, -0.5503318686149677, -0.5452521042025673, -0.5622823247333879, -0.5555995816428617, -0.5625055465125034, -0.5774101162559704, -0.6121485519890131, -0.6394584250406675, -0.6340776652934276, -0.6533943460740997, -0.6716675101869682, -0.6813271101159538, -0.7250977479937889, -0.7554448044173553, -0.7830309984247034, -0.7956819789297912, -0.8466373133584676, -0.8543558238377605, -0.8780348031876362, -0.8833720760572766, -0.9059783015326519, -0.9314058319000879, -0.9392435402901462, -0.9471223805800874, -0.9858289459571933, -1.0039112298890773, -1.0400396431415462, -1.035125952168509, -1.047253903908856, -1.0551527449935105, -1.0625626673280395, -1.0622848905742859, -1.0557440575165977, -1.068599126011353, -1.0970172613189872, -1.0987854463314044, -1.093945341943097, -1.0700900838053231, -1.073679201250049, -1.1108306056631225, -1.1436597765181018, -1.1382563608596261, -1.1719593852761823, -1.206064077320133, -1.2427356602242197, -1.2636667507250554, -1.282517311480703, -1.3126522502498992, -1.3239020425733792, -1.3606777353438473, -1.358818750000211, -1.35884635154413, -1.3783870449247653, -1.3996869079096432, -1.381746938736362, -1.3795712381316183, -1.4015664180777003, -1.4154858055734365, -1.3947073980758584, -1.3576132629912236, -1.3913654489653253, -1.4136756766336118, -1.4629683131794107, -1.4660019037013419, -1.4720058985864424, -1.4860281578754528, -1.4766119939432893, -1.4758101562458372, -1.5043000075019743, -1.4742888504311347, -1.4775505909045956, -1.5091956306303536, -1.5135282224791768, -1.52332058605558, -1.5203494969523033, -1.5091515439728689, -1.5085658011297662, -1.4846123011983174, -1.5410122299050244, -1.570010410069953, -1.5784953085015359, -1.6223765030754465, -1.6098298623069076, -1.62196263530013, -1.6028924707705527, -1.6379636287432089, -1.6519174780268848, -1.6695250202083758, -1.6714188900366858, -1.694924627158891, -1.6989413770854014, -1.6941584654849065, -1.7071947944538426, -1.6759587495400075, -1.6937995994945747, -1.6990838096442693, -1.712267900540641, -1.7350345420013285, -1.7329088578810428, -1.7236913323116416, -1.7272653689354662, -1.7905351500327167, -1.782883203315346, -1.8231238403684193, -1.8521456322680176, -1.8950232187517682, -1.911528753422284, -1.9337923023419938, -1.9085630997123735, -1.884460975258282, -1.9135571395073423, -1.9417890680290115, -1.9045793783069307, -1.8863432896092602, -1.9304092800817334, -1.9513993504330038, -1.9768199365420591, -1.971960168763193, -1.9869861177949888, -2.021826131581948, -2.005248597180082, -2.0417813111494665, -2.0531221237947537, -2.069224083592185, -2.0802565285119043, -2.1031156434416274, -2.134922939383411, -2.112955166581862]",True,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
48,nogo,Correct Rejection,0,2.0000,"[0.0, -0.012359946849570397, -0.03876852196400403, -0.047396607069229886, -0.06096153413586891, -0.06609801385690194, -0.08962010817895813, -0.09300869289395086, -0.11339388290653048, -0.1267368932702229, -0.13634838013779008, -0.1431706105066011, -0.16611751840657957, -0.19479778725403424, -0.17826516036185944, -0.18953720159701942, -0.20664242836886018, -0.20406907116813294, -0.19967904671423367, -0.2073152462902595, -0.20901924118547333, -0.25963154285344625, -0.2501763695767401, -0.2720681887796947, -0.2502811001672664, -0.2388366997515391, -0.25671796072799613, -0.30117517210325295, -0.2998192450855366, -0.306355381342843, -0.35321453120967583, -0.32903292903446285, -0.3479532346456515, -0.322970160438759, -0.333138573763855, -0.33278058653640497, -0.3202515663250928, -0.34045393827841114, -0.37064884777060547, -0.41059487911622145, -0.43000330982852036, -0.46764617717890156, -0.44224395167858804, -0.467314924947266, -0.48298944981737224, -0.47129744545061897, -0.4869099483095944, -0.4857613701148017, -0.5377274737431171, -0.5487055173913009, -0.5359620892018696, -0.5357607599339255, -0.5641455980951865, -0.5457633982247159, -0.5445672003344769, -0.5728680931630588, -0.5826271504689946, -0.5997448823372898, -0.5959335642316552, -0.6114951861899613, -0.6343031436114005, -0.6495654635851597, -0.6217442976030486, -0.6060556555352484, -0.6123570253427316, -0.577886742158252, -0.5785201359470505, -0.6046118782929093, -0.6717454362220229, -0.6502614083816258, -0.6461775209456267, -0.6799856147428587, -0.6415960782145944, -0.6773418963784159, -0.6680242419354936, -0.6801168080004832, -0.6621985927768302, -0.6581629739167225, -0.6890916257645018, -0.7110965325053991, -0.7149884418501306, -0.6870910904280818, -0.698644650003575, -0.7092176002702169, -0.7233887865451117, -0.7539423514210034, -0.7265919739539104, -0.7017357465437993, -0.717174016762582, -0.7380997918375941, -0.7365006901074255, -0.7731341104230454, -0.7344140180056409, -0.7601104905561933, -0.762985751387923, -0.7918807501487727, -0.8030614319491103, -0.8198698159313651, -0.8554330265184236, -0.8651621922151987, -0.8541095088954375, -0.8634510109726702, -0.8432891554914103, -0.8502445074538385, -0.8521414110324164, -0.8809331338232761, -0.913091629959456, -0.9298942245012639, -0.9369497369375014, -0.9327853635838734, -0.9401848755049799, -0.955392234536468, -0.9868467560006917, -1.0054554236041462, -0.9967058491030713, -1.0070031777411301, -0.9896968636697366, -1.0200935500721002, -1.0442289830937832, -1.0549774065511595, -1.0633851462169093, -1.094905148545385, -1.135009302664279, -1.141458481617813, -1.1755343575728023, -1.2054000584826428, -1.2368413192534176, -1.2491799862275328, -1.2604308866215566, -1.291729095341921, -1.2866239180436345, -1.3078094688437458, -1.298969424393136, -1.326079763135324, -1.3488533062600652, -1.3353748667389755, -1.340190089738647, -1.3352441445712921, -1.3008340415443758, -1.3133929401453757, -1.3343772120830697, -1.3518424007408334, -1.3732891717750462, -1.339578009797618, -1.3517836924016897, -1.3716959680565384, -1.3713385890538523, -1.3844453523270341, -1.3944386807174556, -1.3866347293578238, -1.4081835136180054, -1.4149761141708617, -1.3947454523380665, -1.3793391404476996, -1.3846203310554865, -1.3892836717432655, -1.365439779419009, -1.3464201953935029, -1.3615321141712482, -1.3782572957847703, -1.363680186095577, -1.3667105837525844, -1.396354475074786, -1.3829511142586075, -1.3785019195851784, -1.3780180635855324, -1.429695350055955, -1.4508581702918983, -1.467442373063292, -1.486777218974579, -1.4886035834138793, -1.5018436497606595, -1.5280024951902147, -1.5497141144190674, -1.5466141603574686, -1.5461671234460426, -1.5581529574439823, -1.5808384357225629, -1.5844426815236639, -1.6381764758514406, -1.6261500080133588, -1.6189965265833048, -1.6325065024392509, -1.609701966023892, -1.562593622738107, -1.517947237535958, -1.5093086034984677, -1.5352076423536691, -1.5464366464235562, -1.5818716302225921, -1.5532637305243573]",True,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
49,go,Hit,1,0.2600,"[0.0, -0.022990542470812465, -0.02377571726855168, -0.01747361403850515, -0.013731720445438798, 0.016540300137011417, 0.0383208958609434, 0.056837655169403534, 0.0175681639016493, 0.03216931037835009, 0.07536056066016986, 0.07486381493600028, 0.0832373397688935, 0.06847102860584584, 0.07885933342714008, 0.08085949313065381, 0.1128665171101943]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
50,go,Hit,1,0.3300,"[0.0, 0.004028849638041301, 0.005245388860140813, -0.017598616853024635, -0.02143623007449438, -0.006303849595186142, 0.05940254588595204, 0.09153646944236754, 0.08490623234775017, 0.07743722123177196, 0.08153797710868112, 0.05978771724035725, 0.06268201681365132, 0.08811032641151983, 0.06150781563792782, 0.07718308725997093, 0.04143939276093659, 0.07042177520243631, 0.05778909376049425, 0.07470383862732051, 0.06128075355825746, 0.09898497222370625, 0.09339385275286934, 0.11435357197610548]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
51,go,Hit,1,0.1800,"[0.0, 0.0024226690668874926, 0.036611005723219424, 0.06076448536431625, 0.07364445963464347, 0.07379890189313648, 0.06093541756781083, 0.07182387526331373, 0.11450649069595709]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
52,go,Hit,1,0.3600,"[0.0, -0.0063247498958195775, -0.002571734300415243, -0.03496253835499958, -0.036676362064429154, -0.03247786583003072, -0.029785507568418038, -0.04709191140934775, -0.04415673681278979, 0.004587816152551695, -0.005666947610894119, 0.0052462879963970435, 0.02598603872236414, 0.051505710525536125, 0.04989033745999195, 0.026870701637852094, 0.0400650586415825, 0.04129920396427118, 0.04359467130383335, 0.06450868815406424, 0.05171493734102754, 0.07716120399293275, 0.08853686509405627, 0.07420285851506342, 0.09734194446995216, 0.08413187451845333, 0.11402035196801695]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
53,go,Hit,1,0.4000,"[0.0, 0.018736665836842765, 0.02819852533749665, 0.04054187908731437, 0.05343017318113902, 0.0341235387769771, 0.05893499404587153, 0.05534047604910754, 0.01733229474686855, 9.52673492847847e-06, -0.0015767389071451102, 0.018587596029782265, 0.04170755363664609, 0.04043967363749398, 0.00764322796480546, -0.0037576965092859585, 0.008438510619710562, 0.008722091227637046, 0.004047101474813632, 0.050754973663827634, 0.04334532395186137, 0.05629957968565873, 0.059867712676526984, 0.036846450077162377, 0.04546848897067851, 0.04980987767569896, 0.04473680638049017, 0.056483957477031235, 0.055578248004814895, 0.09953501126276931, 0.10757816190698247]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
54,go,Hit,1,0.1900,"[0.0, 0.00797447482885276, 0.012195794931880197, 0.019726054367584372, 0.04888559999093216, 0.04816619731521084, 0.04836458578386961, 0.0632017163773622, 0.09206477090923462, 0.10943487667619396]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
55,go,Hit,1,0.2000,"[0.0, 0.04794860032637519, 0.0694094752684582, 0.08008009750472303, 0.07080254923014948, 0.05856812213537417, 0.0706633025564447, 0.06375749747367228, 0.08685386684121754, 0.0824514752488821, 0.14104996339968193]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
56,go,Hit,1,0.2700,"[0.0, -0.0017434962376415026, 0.01587521592809945, -0.028731895972953322, -0.04117967852144241, -0.025910680407473654, -0.02879404252217052, -0.024013069960379954, 0.0018336865443160273, 0.04062590916776436, 0.04858117433806272, 0.01876066601034551, 0.03594606806908827, 0.012928406935341325, 0.02966651922947215, 0.0618770801712253, 0.08576320974937658, 0.10639024915638312]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
57,go,Hit,1,0.7100,"[0.0, -0.02157605805125933, 0.013029398611925699, 0.03712774321758547, 0.06000330235398067, 0.07149949581333737, 0.0692342008356632, 0.05836751883265501, 0.04724331650017752, 0.04432385344508023, 0.07370963124319867, 0.05863701135358501, 0.05290203646663294, 0.04287939549404616, 0.02357980251184582, 0.001513155308060947, -0.0023060349071274723, -0.02094957793809321, -0.02473031821980972, -0.010518342538643075, 0.003498987147108031, -0.02340356610341627, -0.021536088326516357, -0.0282900719378111, -0.02451491728238181, -0.032622423645591744, -0.06705008541093072, -0.08342718762048265, -0.10688641338327395, -0.1300047214282494, -0.13504763809474593, -0.1356890368814685, -0.12537137011649244, -0.10430919961613666, -0.1037242445142402, -0.05373781212069368, -0.02171399914097079, 0.0009199991938452258, 0.006245230483248065, -0.0014288914955306762, 0.007161006465194553, 0.00825546494152328, 0.042776798774874225, -0.022806667574060108, -0.023498525954938128, -0.004324189432776217, 0.025835748687627395, 0.02082056956337671, 0.03434069120091205, 0.06457585740925864, 0.061527331544838575, 0.0411743657629956, 0.05574747559154762, 0.04803550976896485, 0.06500654149141324, 0.040524829243111786, 0.05797029863678316, 0.05156243542044532, 0.061533102691071186, 0.0705349514345059, 0.07511063986101042, 0.11145953135791022]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
58,go,Hit,1,0.1700,"[0.0, 0.0070001738091205485, 0.0437148141599471, 0.038424925907276086, 0.05218759529337463, 0.07579589150645566, 0.0834260618258549, 0.1288449411200733]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
59,go,Hit,1,0.2600,"[0.0, -0.0125819391698332, -0.03046277710553051, -0.013436202196069374, 0.007194693701360711, 0.003791938512518781, -0.022526707254743497, -0.007517834850481863, 0.015872056943557204, 0.0472803568880578, 0.05212793554438433, 0.05208813690315997, 0.06619143275699439, 0.07561655020348601, 0.056649903939935076, 0.05533607857795693, 0.10298085574908075]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
60,go,Hit,1,0.3600,"[0.0, 0.007271476706597945, 0.02322623191048599, 0.012433763875226888, 0.006014549645626092, -0.005593708554004914, -0.020392486061968543, -0.011755404240198782, 0.00710853521091994, 0.03549783082521256, 0.00394157252425259, 0.016063625708457277, 0.018294653306576217, -0.003356419346816533, 0.04970914452545533, 0.06548561142524859, 0.05962825749468632, 0.07548136267737862, 0.08001740600838995, 0.06914451017109838, 0.08245129669858514, 0.09218714535932614, 0.05157696941881647, 0.08988395648525313, 0.09993426625481391, 0.09539657595531074, 0.11354295620717289]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
61,nogo,Correct Rejection,0,2.0000,"[0.0, 0.009088669332150683, -0.03490755130394665, -0.015937258708370993, -0.0070083907704191, -0.01724552397887559, 0.015994353886881037, 0.004404195962600728, -0.005241354434334782, -0.010015032588123984, -0.016882774522744864, -0.035657451500529715, -0.05265159033496643, -0.06284530905393264, -0.08775393961646412, -0.09220614761622933, -0.11897672891315819, -0.10633070502201741, -0.08576269958148433, -0.09841332393660948, -0.0631157042558003, -0.0837674305246428, -0.109271071189064, -0.12745807984474028, -0.1295614830041705, -0.14578060621840291, -0.151314677604946, -0.18818231579775718, -0.19584680858689435, -0.23390051217028537, -0.250974725080578, -0.2732900555146899, -0.26286526729253007, -0.2781635586117798, -0.28469652584007776, -0.2923190605518075, -0.3126254176089692, -0.30695114077052693, -0.33457695778709695, -0.32951891887968204, -0.3454545226740593, -0.36835005742460314, -0.3798228744734557, -0.36864923454434767, -0.37959142386325406, -0.39152578384510067, -0.3547955906848111, -0.34880607654630774, -0.33351066292846515, -0.3263625570367125, -0.336780889241054, -0.35438597659191473, -0.3645998551608201, -0.3595044733930928, -0.3872326026409061, -0.376211085943898, -0.4022383070093174, -0.3939154089604159, -0.41155423162049076, -0.400712027805483, -0.4101841039255437, -0.43524543683017125, -0.4675154348938594, -0.4936622759474049, -0.47373797268528023, -0.4746957814835214, -0.4773900039087306, -0.46290624756694665, -0.4955734854560263, -0.49506985024671607, -0.48166242953920524, -0.47508909753647743, -0.4851213331426767, -0.4861495884258877, -0.48841804995959665, -0.5221195559113091, -0.5442708449139912, -0.5605501155562463, -0.5814981445359431, -0.565553531567969, -0.5834516776738519, -0.5910561599938223, -0.5955132705716744, -0.5831869651470086, -0.5938660733231762, -0.5999675088858258, -0.6209136905633148, -0.6510856324568405, -0.6698301026317238, -0.6472747651973081, -0.6572105278560643, -0.6786985221065432, -0.685375360758694, -0.7012114031987212, -0.7266867089305706, -0.7232427549669961, -0.7459389950347305, -0.8143299679120111, -0.7950264673847446, -0.7809946682778293, -0.7802933020090205, -0.7980375074112243, -0.7791946996958954, -0.766910576455657, -0.780481315260624, -0.7675794716019843, -0.7817765645245061, -0.8037052227524513, -0.8323940037466971, -0.854491235310177, -0.8145912230177944, -0.8234501016680353, -0.8195970069882313, -0.8334362494921613, -0.8233017550816822, -0.8553123885286754, -0.8520506685128681, -0.9102033601831606, -0.92867973556466, -0.9463303177396093, -0.9783700167391467, -0.9975067094560298, -1.044455961534017, -1.0094131016504957, -1.0199627291737736, -1.0265837044042776, -1.0096540707129513, -1.0197217477494145, -1.015447736360716, -1.0042509984146557, -0.9918473775945176, -1.0131366072767092, -1.0154550541838419, -1.0229961597996005, -1.0574748163059913, -1.0900025812780445, -1.1090818218909837, -1.1254741174733514, -1.18560188354052, -1.1905130517537459, -1.20770715169846, -1.2308824505971356, -1.2516803813826023, -1.2643079864483366, -1.1972084687623719, -1.2001688365985215, -1.1893856923784696, -1.2059784496148254, -1.2472396554684055, -1.2289024496628982, -1.200827377839991, -1.2147884447396424, -1.215660165269487, -1.1918464776732445, -1.2189008527570897, -1.247303935740727, -1.2584958146716347, -1.2578651413737754, -1.2660836669726425, -1.2377584934522614, -1.2589903105061087, -1.2792089314389554, -1.2831021249306052, -1.2542012086109542, -1.2454491359914424, -1.2641798561520277, -1.3020774365188412, -1.2773427541941968, -1.311501822050659, -1.3392728417544404, -1.3766920079055083, -1.3742156011080295, -1.4076553157997982, -1.3978100737554968, -1.3900446263966486, -1.4144787833394121, -1.3969634219052198, -1.386841158003652, -1.4022844670132109, -1.4096881083917836, -1.4071879060726826, -1.421690874881098, -1.4010449611911873, -1.394195700706225, -1.3992194038793253, -1.4302486719401548, -1.4617690878416938, -1.4671004807064858, -1.4697915194677353, -1.4808096845427179, -1.4968166898214859]",True,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
62,go,Hit,1,0.2500,"[0.0, 0.05656744959638564, 0.042413655055639654, 0.0384410878109459, 0.04973635715016742, 0.0787049264576538, 0.05992584576665248, 0.07056994145659089, 0.09124664851984601, 0.07486605170783311, 0.06395229336550198, 0.07752964481102384, 0.07919202548772344, 0.07880624829324068, 0.097126466215305, 0.10327589088889401]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
63,go,Hit,1,0.3500,"[0.0, -0.02964795970180604, -0.030624067038423644, -0.01091094135749493, 0.0024371024717451603, 0.005334899214208056, 0.015050122079469062, 0.02253345105155116, 0.030932108002036503, 0.03904302623501354, 0.016897960087838896, 0.026976401511273916, 0.04464641574131078, 0.03740473035781279, 0.027735608949662618, 0.04535769541925651, 0.03400501565424219, 0.04721930799280939, 0.042319446136162446, 0.06911942250531064, 0.07649300147747322, 0.06118889461440649, 0.05963857711503637, 0.052700475563653794, 0.08430217013031027, 0.11164155102224774]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
64,go,Hit,1,0.2100,"[0.0, 0.01887937988203666, 0.02267098547260011, 0.024687943353928668, 0.015714456360744818, 0.029070411073742024, 0.03706435467515328, 0.06568198705514366, 0.06791623609076533, 0.09054734582926051, 0.08198469185001149, 0.10896791421482258]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
65,go,Hit,1,0.4800,"[0.0, -0.01561801987633648, -0.030120845086756942, -0.019193587476301836, -0.057189062335930935, -0.017859571856971963, -0.014950685223932721, -0.005890812940479674, -0.0056511116424540755, 0.0029840973027833962, 0.008815406488517306, 0.009636276332403495, 0.030954203797341096, 0.004935194417082449, 0.04004354131865629, 0.04071142718990127, 0.07347640372086894, 0.05306327932220126, 0.045568593874546606, 0.07329965099506475, 0.07528120906842309, 0.07193468946592982, 0.05404385372082411, 0.04382975935963333, 0.054893877933637855, 0.06457822079399647, 0.06662455538731861, 0.07915321927358766, 0.07004103249323822, 0.06679746767819365, 0.06178004969909419, 0.05978015349088309, 0.03441297326640703, 0.05650530728175468, 0.08197648537777855, 0.0842354439900662, 0.086795720512885, 0.09548946704989843, 0.14866245456348906]",False,0.8000,1.0000,0.4000,0.1000,0.2000,0.0100,2.0000,True
