trial,stimulus,outcome,choice,rt,trace,timeout,w_s,w_n,threshold_a,t,noise_std_dev,dt,max_time,affect_stress
36,nogo,Correct Rejection,0,2.0000,"[0.0, -0.005865523071365717, 0.010149577760912718, 0.011667642012809048, 0.012735846051033103, 0.014253621039762871, 5.687205683217733e-06, 0.008178448368445949, 0.000435489795933555, 0.012902639782329403, 0.009162870144740794, -0.002376569444287739, -0.01743928656745851, -0.050687483195000126, -0.03138156748328514, -0.05395010733902194, -0.03746510210850504, -0.021416071826709657, -0.013333098225983778, -0.006505220492818106, -0.031164290467919804, -0.050275988016075204, -0.021996470393512057, -0.006097918122650925, -0.011025737904143403, -0.0245077398738262, -0.03105003374546825, -0.011163446492806914, -0.027437260203973867, -0.027002325943962367, -0.05360377186735922, -0.07937608627837912, -0.07414159625473454, -0.049189101527794044, -0.08704500096334335, -0.05198130999944049, -0.0689218626277546, -0.08155465733036196, -0.08566070896559574, -0.111516214560826, -0.11281510026507109, -0.15598352059435053, -0.14993457284887574, -0.17524647194392873, -0.14381710789851468, -0.14437785673241801, -0.1541891200586672, -0.14607122196020556, -0.1588998847989452, -0.1419842937228036, -0.174063688926039, -0.1673452294260093, -0.21042231805039288, -0.18929169244097416, -0.1525954038462758, -0.10442192574551729, -0.1054836595540034, -0.1212560025881196, -0.12025464353987492, -0.10016629751123818, -0.08075326811130629, -0.09994904610834299, -0.09505918987381642, -0.06576899113045484, -0.07253266804961177, -0.07263823672166794, -0.08258010675959651, -0.07611726927152478, -0.06945582265521137, -0.03984083687949762, -0.08144510797746021, -0.0476051018808321, -0.047412891648549366, -0.05772371332798923, -0.042714281035541965, -0.038871890121188836, 0.0015383694678615459, 0.004097712155257913, -0.014789179018105291, -0.0242360376552487, 0.02447716164247579, 0.029692894885532617, -0.006412068146075749, 0.009612658147220534, -0.007476667300728698, -0.022685907487602304, -0.023544008812079204, 0.01890030832267176, -0.023519471047790227, -0.02952697323559191, -0.03206094042172756, -0.029045195926879108, 0.011370830122699755, -9.638801439577904e-05, -0.0048758011969153945, -0.0731446137854898, -0.0756250527066504, -0.10887101266280638, -0.13945725723818647, -0.132253567165889, -0.11801279424824586, -0.11823898810777272, -0.07007871564353754, -0.06357318616378681, -0.06260681101352483, -0.08669543844577472, -0.06343461866701178, -0.03971774472861113, -0.051940967271491445, -0.04001000218596161, -0.07279383811282626, -0.07608295668567255, -0.09246997992377033, -0.0474692462756388, 0.006049122377354187, -0.02717962765767245, -0.052263821488842656, -0.06784987773139331, -0.04590682453639727, -0.042081727939581155, -0.055695579174102866, -0.03654388149521083, -0.0775247195124862, -0.08293185158184092, -0.09372364423929118, -0.08973845955664933, -0.12187935906916306, -0.1485916864620196, -0.12900517118885182, -0.11453072970317879, -0.11670742449995684, -0.12415176683025261, -0.08526136381324971, -0.07361961410448777, -0.08167573976715188, -0.07851534040122699, -0.0636035708421778, -0.057736579505856804, -0.05622329454185052, -0.06358568521945186, -0.04769274852395268, -0.03525268549319875, -0.07282485548510001, -0.08061494718140177, -0.1046686598270565, -0.10142263632360143, -0.0707044125266017, -0.10880875671812795, -0.0992377191929079, -0.11670066183384263, -0.11849885900030499, -0.14763499247826445, -0.13566914986197953, -0.11504843359903147, -0.14219222019065858, -0.13047105057461134, -0.12267834226888431, -0.13289965163459302, -0.16000784346370325, -0.13343289545075263, -0.11188264798560274, -0.11094697318376899, -0.10752316826373755, -0.11205464413158195, -0.1353975224698982, -0.13548811315180928, -0.12465733165565945, -0.13151736031060268, -0.12357382715924677, -0.07362462217623411, -0.10580150409774942, -0.1043162363662266, -0.12813752892895958, -0.14728991109811168, -0.1419069233600669, -0.16458680118756006, -0.16653116520726047, -0.1725806716139822, -0.17523414803769582, -0.1865717744139861, -0.18196649025241154, -0.17944689849534243, -0.2082387013646969, -0.2236473977222459, -0.20294663125820522, -0.2154377737139199, -0.18024948942454813, -0.15265377522981902, -0.13359011791425826, -0.15313630297977374, -0.15774517786204562]",True,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
37,go,Hit,1,0.2800,"[0.0, 0.035596520732310746, 0.0627563106993395, 0.05263851694115328, 0.042422356138569664, 0.04536081172251977, 0.06531329581585194, 0.08620251606199644, 0.06624672033562139, 0.06557168938138315, 0.05085308789633941, 0.052683454540400146, 0.04367393077670273, 0.060905644684821486, 0.053643294169640116, 0.05783524334457108, 0.07098331573975776, 0.0932119664600318, 0.10675046700917286]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
38,nogo,False Alarm,1,1.7800,"[0.0, 0.02245173816022048, -0.0035489036038604677, 0.009989755887297756, -0.009817391716028544, -0.021069760000895478, -0.04331243927319753, -0.0683650943433642, -0.04133563468324997, -0.06743105034654351, -0.06089640452871668, -0.08523432792134225, -0.08031249128907379, -0.09737141185030106, -0.0789153446744883, -0.08664955180187633, -0.06478541532298798, -0.08433832603127958, -0.0843875174577125, -0.041917593703467176, -0.042086354269593465, -0.03757332220097995, -0.04904493904955318, -0.09168915659992097, -0.08008317514749509, -0.11356020566310218, -0.10690531400524682, -0.15147555157108922, -0.17009121424037008, -0.18862522900355136, -0.17656475307044564, -0.14471435404040295, -0.14522871194370207, -0.1583323296006341, -0.16109582121237917, -0.17962531224553627, -0.1980308294599103, -0.19846207306469632, -0.2259426244228814, -0.2410438784026771, -0.24648502429172525, -0.2294181741592165, -0.2130610828497119, -0.24378501711708228, -0.25565805284691556, -0.25081363651720756, -0.2562446545818955, -0.25504226032445554, -0.25844079961747285, -0.21378876200594096, -0.1955016811030682, -0.17921819553630913, -0.14634918679660405, -0.14799245998610355, -0.15174396915781482, -0.1721494473444993, -0.17360227134202383, -0.1736420877206508, -0.18840510413655637, -0.1799017944293398, -0.17630677132028363, -0.14840875080748958, -0.1555194243724461, -0.12742129382669165, -0.11865609708223605, -0.148307685309253, -0.11043541361186547, -0.13104458023740959, -0.10506599687310866, -0.1073480555767913, -0.08894062940411739, -0.09736352552203809, -0.11542497516670082, -0.12757500970235958, -0.12370384820439181, -0.10283752344113878, -0.1134948151981352, -0.15620382189512438, -0.16381969323578155, -0.1735425898592056, -0.16181310499897406, -0.14476084363349462, -0.1590594468458823, -0.1507144633105031, -0.14355531930471976, -0.17714545964152398, -0.1726816659538993, -0.16380938820603091, -0.1633617930663779, -0.14430741211598833, -0.15647544030629357, -0.1633732955256906, -0.15437660977555048, -0.14744532196657603, -0.14364183834284527, -0.1269192429167143, -0.14150298119266852, -0.17395291971153126, -0.15476683407556632, -0.1414830819668529, -0.13150608961311963, -0.12769619643387126, -0.10118005627423174, -0.10943237456095775, -0.1304599916386082, -0.1847942439839653, -0.1668903998397162, -0.16112403024928518, -0.1751514381560964, -0.16394966079510007, -0.16076040758813553, -0.1591905788662532, -0.14705826002887834, -0.16270195827803086, -0.19710719795047338, -0.14781654572914427, -0.12894601758693874, -0.15395577236277874, -0.13206108277160486, -0.12388378309645788, -0.1257227314413365, -0.11730381003496752, -0.10486503510142028, -0.11850927896688151, -0.16476337990071865, -0.18470224347992747, -0.21944611241080975, -0.20821920541133135, -0.2090890578249025, -0.17433692534847312, -0.15262605825861356, -0.14999434970542042, -0.16597621871917184, -0.15918617314916175, -0.15833028013578127, -0.15571307775040727, -0.1087734760217976, -0.13734952227071778, -0.11637486590250518, -0.10592015760442963, -0.10883179726770716, -0.11487441198328638, -0.06876508938559994, -0.06527567034062003, -0.07772199098153622, -0.08539459923491172, -0.07905274165439242, -0.052849861254329375, -0.04918032301358847, -0.07176243232147886, -0.03559235357646488, -0.03278961393053963, 0.004486951560076162, -0.02721471556171734, -0.004002874504778396, 0.009834804304510471, 0.017414746529979805, 0.016275598575354953, 0.033054965116836074, 0.03285895710788015, 0.034033590105240624, 0.012432697060962214, 0.02592035039960058, 0.00874476798571593, 0.012013998857362557, 0.05432404252210919, 0.09766365334352764, 0.09032030913257373, 0.1284506639459602]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
39,nogo,False Alarm,1,0.2100,"[0.0, 0.030484321472727248, 0.009081089532172772, 0.005831631229928108, -0.017685185974447952, -0.023144000398648657, 0.0040786220288525875, 0.030547578913333748, 0.04578062179847657, 0.07019185091274345, 0.09930605314571093, 0.1321539406801961]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
40,go,Hit,1,0.2800,"[0.0, 0.008824919284715602, -0.035099029594104436, -0.059643298324649985, -0.07447157448656257, -0.059072163382622694, -0.05952990622840907, -0.04051252891949319, -0.039844815905827884, -0.021422141135543207, -0.005163144104696784, -0.01777833333411644, -0.0047589526275426865, 0.030694074007206695, 0.023850398397515734, 0.052063913934499, 0.08698340064324178, 0.09815902864385595, 0.11069487439269049]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
41,go,Hit,1,0.2000,"[0.0, 0.01824932116996073, 0.0343925834056665, 0.018250459495733194, 0.017857597619129847, 0.007890090494114765, 0.029608238000720762, 0.02061327535692776, 0.045116768035805194, 0.08494567185967038, 0.11250351240060823]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
42,nogo,Correct Rejection,0,2.0000,"[0.0, 0.002639585491983087, -0.013740396352128072, -0.04153965015703376, -0.03520153162069149, -0.027141963197405396, -0.052884672447746486, -0.05679286167384731, -0.060483302801111916, -0.055727130380738586, -0.05836951013070165, -0.03872001128220162, -0.059988234074280486, -0.05803606575160042, -0.06648511933072436, -0.0807129890807506, -0.06425298461886442, -0.040416227245509986, -0.039743247722229036, -0.061737682530104435, -0.07271692924008935, -0.09174631289234736, -0.10660777936228973, -0.061059268274182586, -0.08092788285036205, -0.07203568799710292, -0.07109496566972658, -0.06509222417268168, -0.0563247407999537, -0.01604595573998864, 0.009245332734314243, 0.009674490729701122, -0.02854337264962941, -0.062071133057838415, -0.06888302555873121, -0.0703490399784465, -0.06045283986840792, -0.04438356880427047, -0.056567370423862465, -0.04010751613347803, -0.01854083653438023, -0.05754153852326385, -0.040876184849880266, -0.06185180932307887, -0.07774509563776558, -0.08202013506095053, -0.12084372039127261, -0.14583530295301816, -0.18665852875697497, -0.1765230920110944, -0.1629446627256949, -0.17741823850223865, -0.19254935594137285, -0.16263797950568862, -0.13090066222945146, -0.1062768240505643, -0.11986351076079553, -0.1307787695127411, -0.12365223881104884, -0.10978373425533278, -0.1244329532813922, -0.1305522060868438, -0.12660402017852534, -0.13970448168419242, -0.15554142012497427, -0.1538647583126894, -0.1815324940504242, -0.15559533596536895, -0.1608187814629081, -0.15348658828050374, -0.167829442577936, -0.18684338479968857, -0.168051627541256, -0.18523372686163828, -0.23663714782569886, -0.2160200328355019, -0.23603732446286718, -0.2373747465136138, -0.20201640221068287, -0.20143817120929178, -0.23163094665851697, -0.22007167217068102, -0.25435992823094933, -0.2971069059925537, -0.3078948438963384, -0.3188143121069458, -0.31514744990776195, -0.32147366781705716, -0.33160115454549693, -0.33725527101584674, -0.2961991617711146, -0.28889764042064453, -0.2960625332401538, -0.2857077334559004, -0.31389004001269527, -0.3069299013878026, -0.2946846711742267, -0.28957766567705445, -0.30550137826288126, -0.30850882498202087, -0.29098551895870756, -0.2919189590123742, -0.3221666670176775, -0.30711826244833795, -0.30348896486348553, -0.3007487552136134, -0.2706289028818332, -0.29830672285969995, -0.29254958398526715, -0.293947250516765, -0.32772711945957655, -0.3328512732643367, -0.3513911773625694, -0.3477519256162271, -0.33456756047258246, -0.3448515697170181, -0.34493502060097264, -0.3381801768936909, -0.3623236262223497, -0.37286582647492944, -0.3817463294117456, -0.39122837774480174, -0.38128085277695795, -0.3789754223130256, -0.3982132910793435, -0.3903297985783661, -0.4119842554594103, -0.3913917071450402, -0.39005538257895256, -0.40167570932247937, -0.4166129876243946, -0.4034152821305197, -0.40345825999694424, -0.41616127304967776, -0.4441670377316541, -0.4539368467508345, -0.5028638319968182, -0.5136572658642645, -0.5164868581146297, -0.5371462698614091, -0.5650073951891639, -0.5857233488112855, -0.5960792604975369, -0.5948024844937386, -0.5989709503800102, -0.6095128580728286, -0.5854236171741142, -0.5807963323997197, -0.5822763746856321, -0.5820577611266468, -0.578681701192818, -0.5856123590655175, -0.5767771885316714, -0.5811946359479371, -0.5952423607222509, -0.5960631577065096, -0.6011610648249998, -0.591900200677799, -0.6077347802306469, -0.6232228262116221, -0.6366680397164097, -0.6322282111765221, -0.6237973525907359, -0.6090852066344536, -0.621769538209154, -0.6366426857822662, -0.6421332756031488, -0.6405589221275645, -0.6222258748420919, -0.6038481061230448, -0.6074126094443849, -0.5922523554912201, -0.5930036912478737, -0.6166267312900826, -0.6248908594685139, -0.6311990488326588, -0.6134965015204645, -0.5995661811822043, -0.5792233956050539, -0.570165880217999, -0.5880283776930242, -0.5975296163053376, -0.6118075125322346, -0.6202069143625241, -0.653020238367677, -0.6363144319299452, -0.656827973903321, -0.6494704184460841, -0.6406104280721672, -0.657312223241491, -0.6599029258353903]",True,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
43,nogo,Correct Rejection,0,2.0000,"[0.0, -0.029685965771807616, -0.06932205261454452, -0.08242857459304732, -0.10693976723921368, -0.09961580276977762, -0.06854635896807458, -0.08297771201017576, -0.0899171296915978, -0.08459595698331317, -0.11059900038885204, -0.1069700888195314, -0.11171614477750522, -0.11307806674819938, -0.13009847026586271, -0.1385065832880684, -0.15594696472405753, -0.14849263095919288, -0.14073409385221144, -0.12598126723321199, -0.10797879640748428, -0.10473728693531237, -0.13020182878106737, -0.10462201031889931, -0.08159860733581938, -0.09489146587117712, -0.09128637246117309, -0.12018808970057875, -0.08406079142571546, -0.10897752626922058, -0.08288536891509463, -0.09623562714053369, -0.1536691929540645, -0.1669945001780464, -0.17307569993456642, -0.18784460157546515, -0.17588620731454013, -0.17694747831813112, -0.19141363943751166, -0.18942353965267394, -0.17581707425267054, -0.21005851343301046, -0.23710306097534728, -0.21053294990810864, -0.20294221246825964, -0.20889590993298734, -0.2214278327456094, -0.21796476937813056, -0.18300870952623816, -0.15700288980684657, -0.15856801387660896, -0.1862116075368878, -0.1788458143402688, -0.18254768440712765, -0.19918044300680945, -0.18582708877596338, -0.19695636797791813, -0.20411562248049664, -0.17679805931770629, -0.18410119338250208, -0.19466119835760692, -0.18077453225848353, -0.18278185593200671, -0.16230765685881504, -0.20251686487975945, -0.20476650634143034, -0.19317156666800686, -0.20904941136386818, -0.2053200057902622, -0.24042751180367908, -0.24644669769216093, -0.2380642742188706, -0.2462782722628436, -0.2685023410873269, -0.30244049381357585, -0.3116285474002715, -0.30514559958327847, -0.3443098348593788, -0.36857664507697463, -0.3820942192225798, -0.3537432487337561, -0.39147194123434914, -0.3746191295876385, -0.3997741266485292, -0.42271459171413, -0.4151903212540236, -0.3943593923615563, -0.39186503459574495, -0.39133425969918384, -0.368892202138387, -0.3797711343716139, -0.4084184360508077, -0.3928681758863961, -0.4121087031430337, -0.42203937254288043, -0.43047152510874237, -0.3822547570623564, -0.3858795281362194, -0.3933402613779105, -0.3826800213205895, -0.3725842859486615, -0.34448660871059067, -0.33892682944470387, -0.3211485565218023, -0.317763396611411, -0.3116708252372832, -0.30567398624802994, -0.33215508023144397, -0.33611543561909846, -0.33650665077086833, -0.29728687297378625, -0.324715668261128, -0.31783459390921737, -0.30824093459965135, -0.3259411441253643, -0.36643444410888965, -0.3579666578023851, -0.36787648278459983, -0.3998497190211858, -0.4022867855212424, -0.4097193451317861, -0.41568428461497986, -0.4535242346536566, -0.44525033038269324, -0.4778562385445374, -0.4809235904825961, -0.5004359041789597, -0.5106685223824757, -0.5525296949047754, -0.5169282111079856, -0.5251126191558356, -0.5324576644177963, -0.5303438417455948, -0.5183251698311826, -0.5267838158674354, -0.5253195991655654, -0.5447602060954246, -0.5396768291700431, -0.5171507598264798, -0.5253042349062169, -0.514381580628462, -0.5097643315026683, -0.5073164397508024, -0.49469578887150745, -0.4718120029415218, -0.42733593037190054, -0.43082437516557665, -0.42871553832569353, -0.4732157441238945, -0.45629798004266936, -0.4627504070779592, -0.44637485222081014, -0.44208306259513314, -0.45291964483844205, -0.4449596860987435, -0.4513829276043615, -0.5001491276987533, -0.4874361431621929, -0.5094500278217227, -0.5349142444727314, -0.5308587488015838, -0.5149987344423466, -0.4702553415406187, -0.5044212962875098, -0.5021552114542198, -0.494905603175712, -0.4828646173563489, -0.46476027874319326, -0.4587605047459569, -0.4142212937093045, -0.43113242628590004, -0.4352274749502357, -0.44334387533447356, -0.43422425374129475, -0.4145498464424643, -0.4629821110563013, -0.49877579713434456, -0.5076000457707841, -0.513211564616289, -0.5287914166427067, -0.5715269472669527, -0.5618260638773803, -0.5530851615992581, -0.5633903726571549, -0.5859388668978368, -0.6066484327371031, -0.6358762344525531, -0.6246595023188691, -0.5966033830181174, -0.5928105971816013, -0.6035976051781804]",True,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
44,go,Hit,1,0.2400,"[0.0, 0.013100040948054451, -0.0002487294114760022, 0.030776699839817873, 0.06691962574683168, 0.06142976247382161, 0.04972104298599439, 0.06047121514430345, 0.07955957229511074, 0.057891922382090635, 0.08048314227618415, 0.0858278446643547, 0.08780245605545504, 0.0986784289870851, 0.10677851762476984]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
45,nogo,Correct Rejection,0,2.0000,"[0.0, -0.0033736041794599245, 0.02717935385179152, 0.02002417022047991, 0.005067122192598604, -0.00979005885312544, -0.0541420039967318, -0.08191220690552949, -0.08833998456455823, -0.09358311869953526, -0.08586077227152959, -0.1173009847796494, -0.14707392945065426, -0.15138801768705737, -0.18468879343631492, -0.19562518138816612, -0.19937026566374066, -0.18169307138531993, -0.18389247935617975, -0.16662116630799334, -0.15494917905823186, -0.14692424267861148, -0.14567754373494524, -0.13370419562164812, -0.11906704266773138, -0.1252558216376876, -0.09643589678395209, -0.10644330084458363, -0.10960129194559895, -0.08159121247507864, -0.07378623526094386, -0.06165532283311262, -0.013466330025262381, -0.005243512298766403, 0.016005874290367456, 0.0032204771555672633, 0.019585160474664652, 0.0011130963455436502, 0.0002610366054102678, 0.020033276813795978, 0.001028641836699748, -0.004587085206378199, -0.02303977417221724, -0.0537877825901841, -0.031649785085999985, -0.034151139694360705, -0.048393621843510364, -0.04424393756504122, -0.025547069689780565, -0.0395173653187111, -0.07810281692245413, -0.04471341572540278, -0.07469849968957543, -0.11071100276695497, -0.09893165412144, -0.08161924884999458, -0.08075615754245719, -0.04243271830554444, -0.07326023545767348, -0.08806186416749257, -0.08766898379809743, -0.097565903731123, -0.072245216589751, -0.06300348119142046, -0.05379441111830123, -0.0458286189013269, -0.05194547214237085, -0.08365954851895951, -0.11201144605862998, -0.13360217916950318, -0.16083189004998438, -0.17235517067251732, -0.19909462232733616, -0.18467256257867704, -0.15467379181687813, -0.14789939558703852, -0.1617927571432176, -0.1646493528595233, -0.17267013351309213, -0.15319320088922314, -0.15613974619429494, -0.15616955420546197, -0.15336771534727098, -0.13376821459703533, -0.14363968519018086, -0.1365572633681901, -0.1311125659516681, -0.1491033471785718, -0.138002474840358, -0.15019762867435332, -0.13508970417520302, -0.09421959817993587, -0.09407314239986328, -0.07684202857369496, -0.0909875910610424, -0.0894452427697425, -0.08380858266025475, -0.07571726393036296, -0.10437470167047544, -0.1233084213520614, -0.1083706592175186, -0.09138227228842624, -0.10699913429699383, -0.0945621129368102, -0.06429352481496572, -0.02345747462714933, -0.029397726299278653, -0.054532977552098974, -0.06999962246879607, -0.041759108913327715, -0.05321446700355702, -0.032753192689089355, -0.04107934135546075, -0.012969480133179018, -0.012453497148885856, -0.023908690910086936, -0.04041201710300134, -0.04968650282453539, -0.09236364017876592, -0.06488395810494128, -0.06217057357165035, -0.07871231525202749, -0.07782088196414591, -0.07276096131705541, -0.0913860469803568, -0.059258649415720205, -0.026879625847453917, -0.033493744243768865, -0.04464078944978271, -0.06955694337761086, -0.0726077923196311, -0.0833850431867686, -0.12388439066754697, -0.09655477989031228, -0.09372407895073583, -0.09092334625501403, -0.08185407959291024, -0.08913560722805726, -0.11520255821927086, -0.13592607862505138, -0.12524232083134715, -0.15428824056012275, -0.17204594519266997, -0.1414381891566711, -0.13563888689465092, -0.11719942713040356, -0.1164567568716787, -0.1438013155558095, -0.1012293498791994, -0.10155112134565947, -0.09055015806320682, -0.097202609547914, -0.10171685792254669, -0.06385582398605061, -0.06885955685793729, -0.056164510135132184, -0.05556543818281269, -0.06533316625678152, -0.11000239962541056, -0.10818060492139583, -0.10874687806669397, -0.11102292429852789, -0.14277128032121875, -0.16699530570169563, -0.16350374809725218, -0.15566947776626186, -0.17147367957190293, -0.2060420475119568, -0.23232430323288528, -0.22670629961043384, -0.25134073849000654, -0.2402228739781594, -0.22971584398559966, -0.23493605254126992, -0.281682596109451, -0.2839326991748427, -0.27863170451834884, -0.2792204597482761, -0.28742846690316703, -0.2798902638232398, -0.24661478205211695, -0.23578704798961678, -0.2618935736635565, -0.25579995274995027, -0.2641668224336364, -0.23979433876468498, -0.2131463106409137, -0.22593630540341259, -0.2562067868061575, -0.2565912536122284, -0.27121880838887114]",True,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
46,go,Hit,1,0.4100,"[0.0, -0.0035432640983466927, -0.006069039120592666, -0.03092329509489878, -0.0429349362860585, -0.06300309137681076, -0.07063499936367158, -0.07306772429563163, -0.052062953853528306, -0.06729394387870459, -0.08241172516117709, -0.08151944805116489, -0.08528348380798546, -0.0689576026171214, -0.0459318274347457, -0.054207292991455464, -0.03218519297998131, -0.001351353551410632, -0.040201501507852525, -0.00636299846941956, 0.0160809388045371, 0.042046331361527925, 0.026893321836938096, 0.01902618832494461, 0.041346338198095745, 0.06282352238759265, 0.07741635247733254, 0.08092431443851747, 0.0737675816242951, 0.06744924487431288, 0.08897314583417232, 0.11071588619696669]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
47,nogo,Correct Rejection,0,2.0000,"[0.0, 0.0014900178843585397, 0.021645970172960168, 0.004017832633393507, -0.027612156389638518, -0.0557367360015192, -0.05158014337980708, -0.06263236146719273, -0.0668067376092127, -0.08757384630413281, -0.08764381667264212, -0.0995201202925173, -0.14651232678912404, -0.14971129272352227, -0.16525568547994654, -0.16598387788007388, -0.1553707515567662, -0.13690111078479383, -0.1410802337257719, -0.1719961194291159, -0.2127990676759128, -0.2158420689591746, -0.2181937593819338, -0.20885729708037018, -0.23972951040257512, -0.25920890323834994, -0.23404800286517144, -0.2616609182396901, -0.2978988537308041, -0.29491000334487716, -0.29303487879458984, -0.29374614262811416, -0.31585630284132615, -0.3025407294119477, -0.314446584326143, -0.32729212063699037, -0.33113587104266207, -0.35324275555715995, -0.3543545236437087, -0.37742717624769895, -0.43389527065612465, -0.43128687314194347, -0.4157492027415461, -0.4067228148087694, -0.4066783209597804, -0.45338264423516705, -0.4383226875581612, -0.4550528724038267, -0.45528763627776303, -0.47760018316304875, -0.48058711436396145, -0.5038548934455556, -0.5183519489496634, -0.5358083248247476, -0.5194547122080839, -0.5202303011664142, -0.5433030265994647, -0.5380298064143698, -0.5232164144463979, -0.5182189286778938, -0.4853989664725965, -0.5041241688976874, -0.49943116396112874, -0.5067308303951981, -0.4980492523236116, -0.500185718008723, -0.4982162755923671, -0.5054203408363749, -0.5258709319189977, -0.5445841463105423, -0.5709975272324893, -0.6002909231803002, -0.5821232011972162, -0.5529753425214382, -0.564290762995676, -0.5688441208552132, -0.5916842193068604, -0.6010340192137626, -0.5910285645163382, -0.5981974824752843, -0.6598012360045902, -0.6751374263709236, -0.6975652832007835, -0.6693406226328236, -0.6488900692090955, -0.6659161519553204, -0.6483191115492855, -0.6552236694585846, -0.6276785140680663, -0.6279533579241798, -0.6077285971748586, -0.6258005441030925, -0.6066806219112689, -0.6096343503342491, -0.6251356373946741, -0.6303404543732232, -0.6227009005072884, -0.6513854986799597, -0.6576320320994974, -0.6485795049404971, -0.6884264028121307, -0.6568681433764038, -0.648930002451794, -0.670654923214914, -0.6445786209046918, -0.6569373227074796, -0.6464042300258523, -0.6412995247970787, -0.6178961653288484, -0.623400418817659, -0.5964370829049473, -0.5977949722924248, -0.5943329102046048, -0.6020817614063442, -0.6173919298819583, -0.6282524733997975, -0.6489124419895662, -0.6445266891385891, -0.6972157129670263, -0.7176954344802571, -0.6946014559815266, -0.7271430537165717, -0.7293837590582579, -0.7320957310943682, -0.7351043518677872, -0.7261181929529651, -0.7304229919511006, -0.7687019716972795, -0.7768633255386981, -0.7668563202798266, -0.7495913238163581, -0.7450015021953684, -0.7488191994909741, -0.7396553222178017, -0.7542506461969698, -0.7757292955781628, -0.7787075512407653, -0.7469596579650042, -0.7374368226728373, -0.6917295900667243, -0.6915128933483635, -0.6860913871063693, -0.6821176998569674, -0.7156298699895949, -0.7380821937499861, -0.7465193175275262, -0.6944323286347713, -0.6817848684998604, -0.7034700657493608, -0.6934284590759885, -0.687464325646631, -0.677177668863346, -0.6523311735111976, -0.6597225291421689, -0.6816084805475077, -0.6903542374990964, -0.6751093829070306, -0.6765144426190998, -0.6768318050476169, -0.6861886223786297, -0.706066161328832, -0.6955597216419814, -0.7596789617645572, -0.7724424604998571, -0.7568907161025503, -0.7461206448140754, -0.7315941724222471, -0.721672953855018, -0.697704748568028, -0.7082963379459931, -0.6941910104723857, -0.7038679647743349, -0.7306993716125785, -0.755598516205889, -0.7836455116225719, -0.8000078783165385, -0.8600198398757749, -0.8558118686219696, -0.8574806750554722, -0.8873788865057648, -0.8914791612742149, -0.8620950201657802, -0.8927674958208787, -0.8915575697028981, -0.8830027669265718, -0.8970676215105781, -0.9150572643003907, -0.9166175588262103, -0.9443740613461218, -0.9412477081592915, -0.9531704232818893]",True,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
48,go,Hit,1,0.2700,"[0.0, -0.0029891113959952184, -0.016019823670626692, -0.03329615798664099, -0.026122563963955146, -0.009890905940787266, -0.0378854544426855, -0.041320787337661605, -0.039700404066204634, -0.031743467377355894, -0.005126072106183124, -0.026557123676497967, -0.0036121765114607053, 0.03512916176350871, 0.06160060287449935, 0.04962745633327352, 0.07288004064480116, 0.10735410203938103]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
49,go,Hit,1,0.2600,"[0.0, -0.011657266406336478, -0.045488576033355765, -0.046381203162158796, -0.04126638914514632, -0.03898152926687082, -0.027332937298567582, -0.011396322568815533, 0.016434926441976017, -0.0005907908152352863, 0.003891528535353593, 0.02268424129582048, 0.05865051368505897, 0.047515470771828675, 0.057001926699050055, 0.08687968847912769, 0.1326153363955256]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
50,go,Hit,1,0.1900,"[0.0, -0.022387011135364135, -0.007961211692998998, -0.005228801775299927, 0.002404421053141788, 0.04045803986871629, 0.039170187495242884, 0.06641161318901098, 0.07707454231793862, 0.10027996872504402]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
51,go,Hit,1,0.2800,"[0.0, 0.03157960880203767, 0.05062402362918029, 0.011509330754480608, 0.03306225379237045, 0.02454253420136188, 0.0029252257892972977, 0.019409051327867834, 0.027132332522099706, 0.050151558681646766, 0.07935809440895139, 0.06574618812286817, 0.04369038621164089, 0.06601188002901923, 0.06556686111360703, 0.09856545960728004, 0.07591796654186143, 0.08856161209335614, 0.11679951761538337]",False,0.8000,0.3000,0.4000,0.1000,0.2000,0.0100,2.0000,True
